round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_f1_best,fed_brier,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6498337193734517,1.7659547258317,113.48976,113.48976,1.0,0.29824291479350684,0.11424435072700947,0.3287923973182595,0.3403579837100966,0.20697704688067883,0.5731601940551547,0.7081202923560834,0.2979409167885347,2.603700450970959,0.6455306206873495,0.2014739058308648,1.7689284290558782,0.26879321882667856,0.2723335138061722,0.528226375579834,0.32756868019947705,0.21385915502215166,0.11389601892395189,0.0034566694352363065,1.7301070161811367,0.0019291091073038965,0.005188256782509125,0.005482029985453282
32.0,0.6428401199540712,1.3858796079052782,117.15072,117.15072,1.0,0.30344209096697367,0.11424435072700947,0.3261789225125863,0.33974175375635174,0.20539034752428015,0.5496026060970192,0.7092389218421774,0.29917243943645433,2.6160400460614603,0.6478306716531829,0.2037697431813867,1.789085738961985,0.2716078066914498,0.2729355033152501,0.5064360499382019,0.3244475894678675,0.21218003608524363,0.11389601892395189,0.0036318399858790537,1.8796427669658442,0.001836563193030058,0.005677706146171164,0.004337611425319258
33.0,0.6436737323874399,1.5407022709810048,120.81168,120.81168,1.0,0.30691949720385864,0.11424435072700947,0.32825091997897327,0.34017100466457584,0.20630099187300113,0.5536706353637804,0.7113991950772843,0.30013759067906615,2.6207806433980756,0.6451344595947561,0.20417730403191264,1.79266409801594,0.2726522917403087,0.2736792563831039,0.4997921586036682,0.32648201528720894,0.21369110679978795,0.11389601892395189,0.0031216163579638662,1.674139822142024,0.0016937516692697898,0.004739215609842697,0.004779861867930088
34.0,0.6535611809621711,1.7342298603130057,124.47264,124.47264,1.0,0.31303720632722715,0.11424435072700947,0.31764793739755437,0.338824247003954,0.19935949839574107,0.576350863610039,0.7134051500083793,0.30350876291327655,2.649100361630803,0.6424125211602582,0.20071576708585065,1.7622720177767417,0.26529601189001734,0.2686517783291977,0.5608639717102051,0.31622003097068585,0.20741047180412128,0.11389601892395189,0.003050501071618942,1.6876921053335536,0.001688869340649039,0.0045907767890941455,0.005293543469434125
35.0,0.6476697468177363,1.6270725525041598,128.1336,128.1336,1.0,0.30015468048484734,0.11424435072700947,0.3377230896286847,0.34191571035230806,0.21267843001377754,0.5794154280077826,0.7129335963746128,0.3026858278814332,2.640943054888342,0.6427997093948559,0.2015560829474028,1.7696499390552125,0.26586362658636264,0.26936329588014984,0.5635043978691101,0.3357950568051883,0.2204108902004372,0.11389601892395189,0.0031056903459595027,1.7733132401363036,0.0016279359829148982,0.004779704507150509,0.0049115556170659415
36.0,0.6438936050138652,1.7539370344168759,131.79456,131.79456,1.0,0.3105786032543429,0.11424435072700947,0.32294133176544054,0.3455393451621539,0.20282521788861177,0.5703940397730975,0.7147038029569205,0.3047028103430781,2.6636828287736547,0.6402020983787665,0.20222416040839275,1.7755156178322384,0.26517761672805035,0.2726053925219723,0.5451925992965698,0.3207878895023583,0.2109919320615368,0.11389601892395189,0.002913627965520271,1.7157072649570182,0.0015623820136151162,0.0044415831152854746,0.005348505542883858
37.0,0.6553378820267117,2.396824083471658,135.45552,135.45552,1.0,0.30357460077930026,0.11424435072700947,0.33143331663259706,0.34420648743302273,0.20810944291844036,0.5570078316899866,0.7181471852979252,0.309298159380638,2.7004833830361323,0.6382516123912083,0.20061367725463397,1.7613756753744243,0.26250684181718664,0.26901938096615563,0.5489054918289185,0.3298462747972458,0.2166142273606681,0.11389601892395189,0.0029345442096100276,1.7832459877299698,0.00150849254780229,0.00454880976756626,0.00485143244166012
38.0,0.6566283705811089,2.2064559977206897,139.11648,139.11648,1.0,0.29837353086380475,0.11424435072700947,0.32606610528484814,0.3497044248067341,0.2067953443659665,0.5644532408955233,0.7187954905138503,0.3124630401215462,2.731297868999693,0.6414078246032402,0.19919149197973834,1.7488889766440217,0.263108516626707,0.2659255141745414,0.5098109245300293,0.3252490252004539,0.215700781491982,0.11389601892395189,0.002765656318922266,1.7326315615900967,0.001413423566003813,0.004294384022018216,0.005672994930532349
39.0,0.6589841044725818,2.6490958829769555,142.77744,142.77744,1.0,0.3037211211101962,0.11424435072700947,0.3319382696402199,0.3443928652531382,0.20899487735900069,0.5583395211528693,0.7204434502493542,0.31038100122909495,2.7070235176359323,0.6406663904448675,0.20175883183873133,1.7714300617780614,0.26216908625106744,0.2689863842662632,0.5593488812446594,0.3299382501959041,0.21731167401584417,0.11389601892395189,0.002963192737605296,1.9125243025373493,0.0014379085448363665,0.004687934411746783,0.00489287754745002
40.0,0.654598342977419,2.2652038747878844,146.4384,146.4384,1.0,0.30561208708553744,0.11424435072700947,0.332352210688983,0.3480925814018403,0.21032348597248826,0.5948104376387564,0.7199563216717106,0.3073534011128613,2.683715136394735,0.6394964301578586,0.20265854638183572,1.7793294998058744,0.26369211249735675,0.2738537794299876,0.523923397064209,0.3320796234391069,0.21967287539335995,0.11389601892395189,0.0028523573208614804,1.8920258003709023,0.0013633151289159237,0.004538453959964823,0.005182638698944319
41.0,0.6587626770512289,2.890199175125193,150.09936,150.09936,1.0,0.30924012883900465,0.11424435072700947,0.3294764644674249,0.3471252821880825,0.207544469148278,0.5596200799641121,0.7216644466193397,0.3123041574156822,2.7245312326903575,0.6362897189520164,0.19796417939868952,1.7381132481098374,0.2602573974260257,0.2667955534074432,0.5681867599487305,0.32869494717133774,0.2171442614792172,0.11389601892395189,0.0027460593061701148,1.8718929498609214,0.0013326427948341408,0.004342024424698104,0.005383034043074394
42.0,0.6624020300870869,2.8132070260813355,153.76032,153.76032,1.0,0.3063351409607694,0.11424435072700947,0.3434470688422739,0.34776344117025315,0.2161251664952417,0.5723992142111836,0.7212165791106113,0.3137677979205862,2.735516722784735,0.6375975977136706,0.19872365671423067,1.7447814119553906,0.2607404264347088,0.2679778733866011,0.5708458423614502,0.34209404407624144,0.22540928408315006,0.11389601892395189,0.0025124983102132316,1.7585832704789937,0.0012519452739228685,0.003938798964462521,0.0038311724447291093
43.0,0.6585955450474954,2.7653265590381677,157.42128,157.42128,1.0,0.31932722595263185,0.11424435072700947,0.3257364489383901,0.35297502828945376,0.20451386455396278,0.5615347655752781,0.7237540080014206,0.3160457299302113,2.7662870839102482,0.6371949360050748,0.19864123288185007,1.7440577358062213,0.2662360133810128,0.2685385169186465,0.5062925815582275,0.32440305012290455,0.214201452042893,0.11389601892395189,0.0024474100355602753,1.7573058559428318,0.0012016055902024636,0.003855066791846276,0.005206122883999806
44.0,0.667673346379097,3.4612863934258913,161.08224,161.08224,1.0,0.3127467747810702,0.11424435072700947,0.3162366357328321,0.3563311246187401,0.19980159023407523,0.5615887780779143,0.7222041249449274,0.31887363399235236,2.782033068108267,0.6360198680912068,0.19760142449816015,1.7349282825249421,0.26456766917293234,0.26505435446439474,0.5064989924430847,0.3150994071935619,0.2100084528502948,0.11389601892395189,0.002416342037165573,1.7806618641152454,0.0011507124004273659,0.00384433341974321,0.005789573849809071
45.0,0.6711880203432166,4.049437962640129,164.7432,164.7432,1.0,0.3217046509311943,0.11424435072700947,0.3097055365414772,0.3538935067361611,0.19463717852368462,0.5512310776719062,0.7248541480518602,0.3179385760223224,2.772204989696586,0.6370692155975227,0.19855663997722128,1.7433150153369021,0.2666331279084392,0.26879271070615035,0.5111511945724487,0.308962329521903,0.20462970851374257,0.11389601892395189,0.002399320640017612,1.8124184235111898,0.001174342027238278,0.003782071586083542,0.003991823958480323
46.0,0.6745183100913306,3.8033558633312152,168.40416,168.40416,1.0,0.3154515778717366,0.11424435072700947,0.3223757096434369,0.35114098679456857,0.2019191200514586,0.5503112583641527,0.7240401587410646,0.3160986162094163,2.7533499201810243,0.6346435571692033,0.19492909170253542,1.7114653659026409,0.262407979102351,0.2628243814121907,0.542750358581543,0.3210384988263888,0.21144618079478994,0.11389601892395189,0.002229734731424265,1.7264885311305989,0.0010828681752531799,0.0035197100872251196,0.00444919146101311
47.0,0.6674444292849957,3.5749204399910917,172.06512,172.06512,1.0,0.31855060395208223,0.11424435072700947,0.31796796971346014,0.3577823297380958,0.2000761134856228,0.5652152611448157,0.7286033219621006,0.3216482632556693,2.805281988549953,0.6349385571313038,0.1963457058104544,1.7239031501316475,0.26174730247128436,0.26775663361029217,0.5262182950973511,0.3178448160723217,0.21082595058726453,0.11389601892395189,0.0022127280314087634,1.7561982332172192,0.0010413694337423685,0.0035243024753369256,0.006073819602964235
48.0,0.6744638240439433,4.578150013886903,175.72608,175.72608,1.0,0.3183828035785145,0.11424435072700947,0.314908128324081,0.3606200213261839,0.19834609597067063,0.5581432218431427,0.7285804077193789,0.3264235649729121,2.85263571518814,0.6329946596059101,0.19550589496351511,1.716529662850235,0.2656449553001277,0.26778001727613016,0.5423339605331421,0.3138499515791827,0.2093624310615839,0.11389601892395189,0.002173772924767798,1.766623252276986,0.0010264365072701275,0.003460950529634453,0.004915630108514868
