round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
34.0,0.6344068871837049,0.621461504094758,43.80672,43.80672,0.0,0.31191350744511437,0.7018273899899785,0.3183479254199182,0.28070977010254883,0.3340785439673523,0.5294859688297621,2.531697418088389,0.19900977394318173,0.11392245720040282,0.3541573120961806,0.08426758194274155,0.7398641562617462,0.00088261253309797,0.20453723788864786,0.44293704628944397,0.3650458960295791,0.2348244997055715,0.11389601892395189,0.0,0.0,,
35.0,0.6113809992478616,0.6079433141168559,43.80672,43.80672,0.0,0.3190768056165863,0.7177200646560518,0.3373651536903625,0.2957570077126944,0.35123955306975324,0.5793418101159798,2.64391631400245,0.21037837279878022,0.11392245720040282,0.3541573120961806,0.08426758194274155,0.7398641562617462,0.00088261253309797,0.20453723788864786,0.44293704628944397,0.3650458960295791,0.2348244997055715,0.11389601892395189,0.0,0.0,,
36.0,0.5997050561255143,0.8782493388387896,43.80672,43.80672,0.0,0.3234291780649095,0.7286992893983685,0.3320082904824195,0.31464074758991484,0.36212142306046163,0.5781205011773686,2.8520074326933615,0.20679490081699178,0.11392245720040282,0.3541573120961806,0.08426758194274155,0.7398641562617462,0.00088261253309797,0.20453723788864786,0.44293704628944397,0.3650458960295791,0.2348244997055715,0.11389601892395189,0.0,0.0,,
37.0,0.6382397102293713,0.7160134433191547,47.45728,47.45728,0.9971592150692714,0.2999170560294172,0.6896156062104982,0.3286001136182261,0.263661854121595,0.32229785678169903,0.5622068769547034,2.38471080531349,0.2056548918400915,0.11392245720040282,0.33590941785653455,0.0810688891976874,0.7117798318465979,0.0008814455707360071,0.20452799493876814,0.44455406069755554,0.3656571505488996,0.23549247102134133,0.11389601892395189,0.006406989077671575,1.3750065908534452,0.004735131484393757,0.007839997168165795
38.0,0.632756949899132,0.6315332778669689,47.45728,47.45728,0.0,0.30396498594952254,0.7060711208700367,0.3400468388626265,0.28432562046106835,0.33819163447871725,0.5665081679232021,2.570346452113143,0.213168245111623,0.11392245720040282,0.33590941785653455,0.0810688891976874,0.7117798318465979,0.0008814455707360071,0.20452799493876814,0.44455406069755554,0.3656571505488996,0.23549247102134133,0.11389601892395189,0.0,0.0,,
39.0,0.6104239248912868,0.6335608716725077,47.45728,47.45728,0.0,0.3268575416235565,0.725219032645106,0.3319767386709272,0.30446815106594594,0.3531652001309702,0.5488642867268153,2.7227384044880854,0.20499819366765576,0.11392245720040282,0.33590941785653455,0.0810688891976874,0.7117798318465979,0.0008814455707360071,0.20452799493876814,0.44455406069755554,0.3656571505488996,0.23549247102134133,0.11389601892395189,0.0,0.0,,
40.0,0.5938464991468715,0.8820837734371617,47.45728,47.45728,0.0,0.32635237009499873,0.731010396282647,0.3293334105245082,0.31753460892596985,0.3596574519743708,0.5738177574619516,2.850448612716621,0.2039379103723231,0.11392245720040282,0.33590941785653455,0.0810688891976874,0.7117798318465979,0.0008814455707360071,0.20452799493876814,0.44455406069755554,0.3656571505488996,0.23549247102134133,0.11389601892395189,0.0,0.0,,
41.0,0.6371601426976199,0.776270734352043,51.10784,51.10784,0.9971592150692714,0.2945699983918109,0.6917348548777678,0.3446035775895748,0.2675484449322532,0.3252750903136655,0.581668098144841,2.4144017171912675,0.21660585185686554,0.11392245720040282,0.33563478565461125,0.08081052579419754,0.7095114171475523,0.0034497628288055198,0.20450951154489178,0.44208261370658875,0.3647299206540655,0.23490927056825417,0.11389601892395189,0.005691390682008759,1.2852948469808325,0.004097584612928042,0.007073349983506518
42.0,0.6367710145777024,0.7354220097149567,51.10784,51.10784,0.0,0.30308611839132127,0.7069323701192454,0.34316752840891906,0.2877201004010734,0.3365277463541298,0.6056059083984819,2.597790548385113,0.2153867250003731,0.11392245720040282,0.33563478565461125,0.08081052579419754,0.7095114171475523,0.0034497628288055198,0.20450951154489178,0.44208261370658875,0.3647299206540655,0.23490927056825417,0.11389601892395189,0.0,0.0,,
43.0,0.611152087864335,0.7973306270236608,51.10784,51.10784,0.0,0.31917735482996384,0.7220119381932134,0.3303402184877389,0.30737041300501605,0.3527388171449422,0.5921612869017763,2.7842806050697986,0.20519582297213718,0.11392245720040282,0.33563478565461125,0.08081052579419754,0.7095114171475523,0.0034497628288055198,0.20450951154489178,0.44208261370658875,0.3647299206540655,0.23490927056825417,0.11389601892395189,0.0,0.0,,
44.0,0.5909703938222083,0.748049689550525,51.10784,51.10784,0.0,0.3219826759281987,0.7333555971838311,0.3256043985013775,0.3201441812181047,0.36373966065166236,0.5859121060653517,2.886210635375807,0.20284532766221317,0.11392245720040282,0.33563478565461125,0.08081052579419754,0.7095114171475523,0.0034497628288055198,0.20450951154489178,0.44208261370658875,0.3647299206540655,0.23490927056825417,0.11389601892395189,0.0,0.0,,
45.0,0.6357192720468702,0.9446798016721412,54.7584,54.7584,0.9971592150692714,0.30238977315565907,0.6941823720321064,0.3309813040071369,0.2688215799435953,0.3250866184920232,0.53938739952394,2.428909668223612,0.2074247525597709,0.11392245720040282,0.33884217453084753,0.08142255656746543,0.7148850094736945,0.0017574692442882249,0.20450951154489178,0.43686825037002563,0.3633712818709706,0.23389373283192794,0.11389601892395189,0.005627919533738424,1.334330617217347,0.003920408107053696,0.007130436887549409
46.0,0.6352553039563569,0.9751335124631376,54.7584,54.7584,0.0,0.30065740980288563,0.7135811187703479,0.3520203740302003,0.29561773248521234,0.34680805732940667,0.6010081870003049,2.6708561390983467,0.22006156847905195,0.11392245720040282,0.33884217453084753,0.08142255656746543,0.7148850094736945,0.0017574692442882249,0.20450951154489178,0.43686825037002563,0.3633712818709706,0.23389373283192794,0.11389601892395189,0.0,0.0,,
47.0,0.6121097286435364,0.9414017868487262,54.7584,54.7584,0.0,0.3119957049607946,0.7279601005057726,0.3467764686509964,0.3164921057164987,0.36393445505630906,0.6016459980152344,2.8471240645382365,0.21614862727560014,0.11392245720040282,0.33884217453084753,0.08142255656746543,0.7148850094736945,0.0017574692442882249,0.20450951154489178,0.43686825037002563,0.3633712818709706,0.23389373283192794,0.11389601892395189,0.0,0.0,,
48.0,0.5898035979904904,0.962529047417374,54.7584,54.7584,0.0,0.33074222444547907,0.7406793524596347,0.32718105316666823,0.3302919564685826,0.37240324575386224,0.5916073186339927,3.011260477511501,0.2030149556529723,0.11392245720040282,0.33884217453084753,0.08142255656746543,0.7148850094736945,0.0017574692442882249,0.20450951154489178,0.43686825037002563,0.3633712818709706,0.23389373283192794,0.11389601892395189,0.0,0.0,,
