round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_f1,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
42.0,0.6116050037230099,1.2483152199192253,102.31296,102.31296,0.5412350858791136,0.34081473048703187,0.2922752263021187,0.3086581590890697,0.10928548945546113,2.725068870170627,0.20583713473831536,0.5701206387008628,0.3366294699704477,0.7308125502897849,0.47935694249976746,0.11946775808117388,1.0489195251059849,0.20213854021385402,0.20456919652995414,0.4890720844268799,0.40771540519731503,0.2673428703297611,0.11389601892395189,0.003334772855383595,0.9599471610272303,,0.003334772855383595
43.0,0.5927009387850343,1.4590795768128701,104.2944,104.2944,0.5412350858791136,0.35256833059696063,0.3055908922979636,0.3230341178143902,0.10928548945546113,2.8644521974905657,0.19586097484938536,0.5795828979965422,0.3210576528096794,0.7417062510788459,0.46645620650454145,0.11179604902470104,0.981562394198756,0.20147900097669877,0.2045002711006687,0.19970335066318512,0.40812141171407795,0.26791858262813273,0.11389601892395189,0.003332121125723982,0.9846240726765245,,0.003332121125723982
44.0,0.5702812688160662,1.6797152211906792,106.27584,106.27584,0.5412350858791136,0.3711036487140608,0.32392720360521954,0.33010126341146473,0.10928548945546113,3.054749515283722,0.2011997677475117,0.5918633967441023,0.32939838635312024,0.7554621998717078,0.4667107470342257,0.11291694172241318,0.991403762740887,0.20180513769960656,0.20451046100896658,0.48637980222702026,0.4101813804502426,0.2696153110219142,0.11389601892395189,0.0035247526179357632,1.0712702551390976,,0.0035247526179357632
45.0,0.6497117257414639,2.3064104159454994,107.94496,107.94496,0.4559241291901578,0.3161739257927622,0.2593769712954973,0.29152738545174495,0.10928548945546113,2.3774535864461352,0.2106923951872246,0.572438182562899,0.33936749178386205,0.7002390062811751,0.4710427550283269,0.11448934459638316,1.0052093626979837,0.2017974613175206,0.2045002711006687,0.18367329239845276,0.4098132121590856,0.269267958016131,0.11389601892395189,0.004178221224464569,0.5091326790861785,0.004178221224464569,
46.0,0.643128105423894,1.9134536065626917,109.9264,109.9264,0.5412350858791136,0.33277781358613456,0.2729692655414873,0.3104197893159341,0.10928548945546113,2.5243613145464967,0.192011159528931,0.5394046828737039,0.3102892574693552,0.7147000194425918,0.4704067864623944,0.11354616104578437,0.9969282694735703,0.20099232353491855,0.2045002711006687,0.18620052933692932,0.4071495256955409,0.2670872448579165,0.11389601892395189,0.003310660054029654,1.0283731711097062,,0.003310660054029654
47.0,0.6127103782130022,1.3032173602323591,111.90784,111.90784,0.5412350858791136,0.34985930284719996,0.2964039168580275,0.3149387831761576,0.10928548945546113,2.7555279480347386,0.19956462705780348,0.5786445127349249,0.32444281706772327,0.7310973270519846,0.48055506375648555,0.12142631919320132,1.066115570503631,0.20149462867818776,0.20458265139116205,0.49094367027282715,0.4070628756404408,0.266748729945059,0.11389601892395189,0.0029925808765953687,0.9488857124233618,,0.0029925808765953687
48.0,0.5914720332052092,1.6471949628150284,113.88928,113.88928,0.5412350858791136,0.3538912041049896,0.31335139608628654,0.32235720477685076,0.10928548945546113,2.929400530877961,0.19683760365975903,0.5577011157703129,0.32299419852440264,0.7458800146522141,0.4713579972560875,0.11627246539387598,1.0208650529875924,0.201578627808136,0.2045002711006687,0.22027525305747986,0.40814448959442595,0.2678046130830254,0.11389601892395189,0.003513415376296562,1.139954030746594,,0.003513415376296562
49.0,0.5682105517544237,2.206036753734595,115.87072,115.87072,0.5412350858791136,0.36586192418845465,0.3264137231603511,0.32653930701819955,0.10928548945546113,3.0748754554801505,0.1983639694120591,0.5995512287609976,0.32253944410703866,0.7544478570736541,0.4876165273066783,0.12402251542982995,1.0889100128481182,0.2022805228515806,0.2045002711006687,0.20464371144771576,0.4084982336305445,0.26783866190982714,0.11389601892395189,0.004392175214388543,1.4676267295144498,,0.004392175214388543
50.0,0.6515400745240569,2.4832829023222596,119.52128,119.52128,0.9971592150692714,0.3141906479558743,0.2600902180628794,0.2933851695165435,0.10928548945546113,2.3845574155258573,0.20242820876976567,0.5696153230268625,0.3220938880535046,0.6975127233037535,0.489007972867483,0.12081294270075821,1.060730162846383,0.20185289163391354,0.2045002711006687,0.1181303933262825,0.40903481812400977,0.26842725708557486,0.11389601892395189,0.0035549725382114134,1.6736164949834347,0.003892893514215757,0.0034277835109670658
51.0,0.6440943953889886,2.2683405945661397,121.50272,121.50272,0.5412350858791136,0.32975054225587563,0.2784350541644991,0.2925862592957657,0.10928548945546113,2.574098351575769,0.21495453569075668,0.5929252805539486,0.3459603704948026,0.7182161346777901,0.516601192830408,0.13777399924737602,1.209647190033634,0.20249293359899911,0.2045164815152067,0.49328213930130005,0.4069298662106904,0.2661866471266848,0.11389601892395189,0.0034039493059791663,1.177808800013736,,0.0034039493059791663
