round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_auroc,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6462064969222644,1.7470097188627118,113.48976,113.48976,1.0,0.3039573788754308,2.529007099071353,0.7152376357896051,0.20821227699782624,0.5532358059259499,0.3432569881105664,0.3307305565132243,0.28847182350595424,0.11429290704260811,0.6517631302027203,0.21737216739339613,1.9085141820324294,0.26598356281353397,0.27424830261881666,0.5205482244491577,0.33024294190745307,0.21529970614670024,0.11389601892395189,0.0033970848178325025,1.7781184424047751,0.0017454542722394283,0.005352183308032753,0.0050314666752949815
32.0,0.64501104817139,1.8312386827802691,117.15072,117.15072,1.0,0.3087271780068769,2.5539302932375767,0.7172983917344217,0.20941832769671995,0.5742930310965711,0.34476700099442276,0.3328668801489315,0.2907583039594982,0.11429290704260811,0.6508052807490557,0.21695941876652453,1.9048902746231002,0.2656968659749706,0.27499231005844355,0.5591281056404114,0.3322001248949882,0.2168083607624813,0.11389601892395189,0.003230557532628167,1.7494848827655005,0.001633061779604056,0.00512281985854255,0.005206800575046473
33.0,0.6470341312773684,1.8228882747868282,120.81168,120.81168,1.0,0.30813006076126653,2.554830122748302,0.7179761056894396,0.20549657374908228,0.5873113755211521,0.34878917573310203,0.3261679845924147,0.29202990515950245,0.11429290704260811,0.6477729441751695,0.21408538159821885,1.879656406087057,0.2671696438477754,0.27645569620253163,0.5799186825752258,0.32523688004223184,0.21367951626948664,0.11389601892395189,0.003004488555220524,1.680382082644428,0.0015401169237925828,0.00474190891924307,0.004669483167707144
34.0,0.6522165510607126,2.1860742964618396,124.47264,124.47264,1.0,0.3124149179785914,2.560336995613229,0.718423683353191,0.2003102334821158,0.5543928444516826,0.34559273744578045,0.3203463240047841,0.29180892560589344,0.11429290704260811,0.6488302731327935,0.21063879074226433,1.8493955515943659,0.2674659903158866,0.2731792194879443,0.5115041136741638,0.31964227438943915,0.20784499353008878,0.11389601892395189,0.00312167427504031,1.8026911765155091,0.0015885640270655672,0.004939849009210949,0.003941632626161098
35.0,0.6546777384639068,2.200801392477154,128.1336,128.1336,1.0,0.3093801351874825,2.563780747653117,0.7197639787120949,0.210792715376503,0.5632814185060708,0.3440069804198381,0.33542228004347313,0.2923071053148233,0.11429290704260811,0.6489831003561083,0.21192336865251118,1.8606740661762018,0.2632460732984293,0.274899703471132,0.5857990384101868,0.33482004541184346,0.21870760620035015,0.11389601892395189,0.0029895656041755104,1.7804436108945083,0.0014707313037935494,0.004791876092388853,0.0038968702196747564
36.0,0.6524884157938866,2.489755673096191,131.79456,131.79456,1.0,0.31123459662509995,2.6185282557747214,0.720638765650417,0.2096160188993279,0.5588040310640724,0.34671224325308936,0.33312395065646977,0.29852634149950724,0.11429290704260811,0.647698764365922,0.21266189678089928,1.8671582974545682,0.26290782388343364,0.2742935906271537,0.5839186906814575,0.3329243038841858,0.2183195408789323,0.11389601892395189,0.0027026285355772487,1.6598060841915867,0.001357589665664092,0.0042933410669285695,0.003996750721069152
37.0,0.6553723635302726,2.407697941728271,135.45552,135.45552,1.0,0.31043424750856363,2.6310859539850506,0.7222767795245394,0.20625600960240068,0.5581123142190964,0.35009165027677597,0.33021734286319765,0.3005800370599152,0.11429290704260811,0.6464232757392141,0.2149757414665098,1.8874737106487331,0.2661158821611045,0.2716981132075472,0.5280499458312988,0.33011987366843165,0.21467165361861507,0.11389601892395189,0.0027269507788260554,1.724618623465176,0.0013741506985700761,0.004328919795785563,0.003356626263116542
38.0,0.6513438060893321,2.2703703737966974,139.11648,139.11648,1.0,0.31449272767347153,2.6465667836296127,0.7254141271186962,0.20425065425214115,0.5639689185559483,0.35830900379842295,0.32645674005361225,0.302041016676226,0.11429290704260811,0.6455428187544427,0.21219944303324742,1.8630979821597848,0.2632608695652174,0.26950526188460144,0.5190411806106567,0.32571898638062735,0.212918044230725,0.11389601892395189,0.002698968710969143,1.75587696689945,0.0012515546087388796,0.004412156660689522,0.003925385614588993
39.0,0.6564704698390473,2.435792213303455,142.77744,142.77744,1.0,0.3089403758041166,2.6694179930410975,0.7246605190947876,0.21185132250593272,0.5578025009383923,0.35330282498282856,0.33683596013505346,0.30493688116145995,0.11429290704260811,0.6460525398358501,0.21256476592472318,1.866305494546321,0.2617801047120419,0.27361928791701706,0.5534138083457947,0.33596888105514683,0.22094676844717914,0.11389601892395189,0.002716360088738258,1.8224850977694587,0.0012621439213737107,0.00442821842220208,0.004292152784664633
40.0,0.6531457459523506,2.5137920599266432,146.4384,146.4384,1.0,0.30411151603137465,2.689641757502147,0.7247740860450153,0.217015726139469,0.5777436208095506,0.3573210263908846,0.34521452494953214,0.3075255433362218,0.11429290704260811,0.6445450369453348,0.21075597306654253,1.8504244051520695,0.25743904780188137,0.2723711961434167,0.5701413154602051,0.3442561717712538,0.225928179774394,0.11389601892395189,0.0025941882252513686,1.791639580631454,0.0012571622353211784,0.004162458066209876,0.004110244835445359
41.0,0.656091453467062,2.5909667942375543,150.09936,150.09936,1.0,0.30210150410115455,2.6774031279226587,0.7243767235823605,0.2158313467371883,0.5670509198398584,0.3557792233304392,0.34170405399757464,0.30682538994965547,0.11429290704260811,0.6434361171915993,0.21065736226136078,1.8495586083831097,0.2568040435458787,0.2682926829268293,0.5648173689842224,0.3410513441514139,0.22526676082788907,0.11389601892395189,0.0024342014979569578,1.7264815797070696,0.0011617623215038533,0.003926713822421173,0.004566362258053424
42.0,0.6530541305037066,2.5326378556654667,153.76032,153.76032,1.0,0.3057053474385668,2.6616501898915947,0.7256189477698862,0.21383406962794518,0.5865977330443859,0.3534989246001945,0.33899612320271494,0.30426787682438683,0.11429290704260811,0.6472176811333902,0.21082571369908448,1.851036723591299,0.2598644878437625,0.2695961995249406,0.5645401477813721,0.33902603155598277,0.22311705533428594,0.11389601892395189,0.0023716035823673318,1.7259983199219278,0.0011104880179949024,0.0038502509932921915,0.004378260409357565
43.0,0.6627297755256041,2.9544014294440863,157.42128,157.42128,1.0,0.30796577521821494,2.677948336914418,0.7267486271796332,0.20685273229594417,0.592442332360929,0.35650421070369037,0.32922419433140315,0.3058529648235038,0.11429290704260811,0.6447873041112155,0.20897005277449998,1.8347441354735041,0.26150583244962883,0.2691805656272661,0.5531832575798035,0.32926380201475147,0.21664617841840658,0.11389601892395189,0.002325458639851082,1.7380828731493239,0.0010668509960567558,0.0038021298201412657,0.004073638129956044
44.0,0.6617328194694803,2.98775919285682,161.08224,161.08224,1.0,0.3062929778439659,2.703070558511417,0.7274255678719452,0.21139858155062244,0.5881917665363958,0.3568491232018557,0.3365217831050075,0.3091579088454853,0.11429290704260811,0.6464358753887631,0.20949837084145817,1.8393827354171155,0.25964556962025315,0.26964769647696474,0.5901206731796265,0.33680003042658896,0.22126746448800613,0.11389601892395189,0.002397278445301299,1.8372376986408199,0.0010451554774715674,0.003981966092583061,0.004013874719833777
45.0,0.6648299014824129,2.8891116952308478,164.7432,164.7432,1.0,0.3040308674287795,2.7484367330261854,0.7290851687583163,0.2155008520211345,0.5985410527961957,0.3643734420218563,0.33982180564009373,0.3144123474147771,0.11429290704260811,0.6447840789021178,0.21170542691978023,1.8587605512457415,0.2577942322681216,0.27370793753018835,0.5970544815063477,0.3404263939280248,0.22650768149690148,0.11389601892395189,0.0021796366768554844,1.7147883636080223,0.0009893538246269662,0.0035683290945577643,0.004221171388457623
46.0,0.6598688124197899,3.2247320411484504,168.40416,168.40416,1.0,0.3083331992076135,2.7735002728147538,0.7323112547424895,0.2123009605350219,0.5915919620302462,0.3642581336565788,0.33745612185362084,0.31699085380897774,0.11429290704260811,0.6428322626726748,0.2086782177381738,1.832181841908871,0.2618523704740948,0.2674815235929506,0.5657758712768555,0.3373788462888352,0.22347889537651439,0.11389601892395189,0.002144761737644833,1.728825801605126,0.0009751400354227808,0.00350881042317251,0.003846422798205497
47.0,0.6620362929179614,3.3449966583595967,172.06512,172.06512,1.0,0.31557916387764245,2.758442941437219,0.7321835299322867,0.20393580610412235,0.5699201297396884,0.36485540310362546,0.32663743848821464,0.31623530269817335,0.11429290704260811,0.6411575508871483,0.20829164680943152,1.8287877730696398,0.2612140027834279,0.2684862832474586,0.5443075895309448,0.3262697463469323,0.21455595372982522,0.11389601892395189,0.002002609193790634,1.6526835889126232,0.0009388216936357239,0.003242556870177076,0.0030017526300503377
48.0,0.6635710235282639,3.9243161177299606,175.72608,175.72608,1.0,0.3069110378804801,2.7682698855466796,0.7345417435224408,0.20771418920879697,0.5831558805811781,0.3680790022962854,0.3311858283168147,0.3163324325263379,0.11429290704260811,0.6407172282738746,0.2082604476049839,1.8285138459847217,0.2603032461585428,0.2678440029433407,0.5582833290100098,0.3309338949005647,0.2184984351025538,0.11389601892395189,0.0020113243886077286,1.697214288295072,0.0009164018830306004,0.003284084206438669,0.004894915256714402
