round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_brier,fed_auprc_lift,fed_auprc,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6447363241116685,0.8810008001522209,58.40896,58.40896,0.9971592150692714,0.2916664525348875,0.3124042816693845,0.1138595166163142,0.5466346002848815,0.32453050624395363,0.20429757220161196,2.201156606084801,0.25088473389346655,0.6841980245548183,0.6608586716385252,0.21847427778331208,1.9181906430740732,0.28122769450392576,0.2827188125809872,0.4996846616268158,0.37984848468243326,0.24346085389975644,0.11389601892395189,0.00535188869383294,1.3434500934090465,0.003586459289390146,0.007082899262081566
50.0,0.6348401202833629,0.7542768725555684,58.40896,58.40896,0.0,0.2986677517678879,0.32936705332589244,0.1138595166163142,0.599555753479071,0.3486729528757763,0.2196759797567516,2.4363833571325317,0.27657434891890337,0.7032690339593066,0.6608586716385252,0.21847427778331208,1.9181906430740732,0.28122769450392576,0.2827188125809872,0.4996846616268158,0.37984848468243326,0.24346085389975644,0.11389601892395189,0.0,0.0,,
51.0,0.6127636052502135,0.7337137145377264,58.40896,58.40896,0.0,0.31201191802716216,0.3406594775971561,0.1138595166163142,0.5992397273940382,0.317185021737944,0.19761244455617166,2.636199123352146,0.29804351157357695,0.7171279834114956,0.6608586716385252,0.21847427778331208,1.9181906430740732,0.28122769450392576,0.2827188125809872,0.4996846616268158,0.37984848468243326,0.24346085389975644,0.11389601892395189,0.0,0.0,,
52.0,0.593661887529431,0.9907341705835192,58.40896,58.40896,0.0,0.3159098882887161,0.3544564426147374,0.1138595166163142,0.6228705313176756,0.3305592745533616,0.20669993870934308,2.803612550624234,0.31547774991344807,0.7294279739116283,0.6608586716385252,0.21847427778331208,1.9181906430740732,0.28122769450392576,0.2827188125809872,0.4996846616268158,0.37984848468243326,0.24346085389975644,0.11389601892395189,0.0,0.0,,
53.0,0.646041239858134,0.9771115818972127,62.05952,62.05952,0.9971592150692714,0.2877928568465103,0.3141862935596335,0.1138595166163142,0.5521328860438031,0.3390307542270055,0.21421905023211643,2.216282156402222,0.25288228593292283,0.6854494112346414,0.6611352615549203,0.2177253210739657,1.911614849500055,0.27633262260127933,0.28147009860417466,0.5044734477996826,0.38144411578248727,0.24461179115239898,0.11389601892395189,0.005142913456062509,1.3506190811749548,0.003442601896835869,0.00683913413820363
54.0,0.6396222298711838,0.8786904295274898,62.05952,62.05952,0.0,0.29666507006658044,0.3290330168303446,0.1138595166163142,0.6064889615144643,0.3553566192450285,0.2235237690002414,2.4490894940787125,0.2772699100887617,0.7037530491282739,0.6611352615549203,0.2177253210739657,1.911614849500055,0.27633262260127933,0.28147009860417466,0.5044734477996826,0.38144411578248727,0.24461179115239898,0.11389601892395189,0.0,0.0,,
55.0,0.6168275799305696,0.8718204674950233,62.05952,62.05952,0.0,0.3096077333035657,0.3436932285067667,0.1138595166163142,0.5963217178744161,0.3213548729849079,0.20129673635119325,2.613956560822446,0.29449801824542254,0.7178837073138528,0.6611352615549203,0.2177253210739657,1.911614849500055,0.27633262260127933,0.28147009860417466,0.5044734477996826,0.38144411578248727,0.24461179115239898,0.11389601892395189,0.0,0.0,,
56.0,0.5949928729394656,1.0247815053978742,62.05952,62.05952,0.0,0.32020310008632846,0.35726101256316417,0.1138595166163142,0.6111138799459432,0.3208080220609727,0.19991545388781964,2.829316256606971,0.31725639732188154,0.7336848055287162,0.6611352615549203,0.2177253210739657,1.911614849500055,0.27633262260127933,0.28147009860417466,0.5044734477996826,0.38144411578248727,0.24461179115239898,0.11389601892395189,0.0,0.0,,
57.0,0.6467665510587727,1.023314895599379,65.71008,65.71008,0.9971592150692714,0.2879702541739337,0.31699926926674166,0.1138595166163142,0.5606304044851214,0.35497146916237143,0.22357069412238367,2.2439756131415765,0.2564626959385308,0.6872721964040686,0.6578088411289105,0.2189265985882176,1.922161991758416,0.2741020793950851,0.27988534817062893,0.5083277225494385,0.3823236510119337,0.24533246350010401,0.11389601892395189,0.005078907293899698,1.394669566245284,0.0033404416561114655,0.0068534500758729525
58.0,0.6451420539905538,0.8291205899885397,65.71008,65.71008,0.0,0.3046796929553952,0.3351121790740721,0.1138595166163142,0.5735970762973766,0.33686223451830344,0.20996152747640223,2.467513277077651,0.2802781866570329,0.7049390669435822,0.6578088411289105,0.2189265985882176,1.922161991758416,0.2741020793950851,0.27988534817062893,0.5083277225494385,0.3823236510119337,0.24533246350010401,0.11389601892395189,0.0,0.0,,
59.0,0.6151251295750157,0.7260380885098823,65.71008,65.71008,0.0,0.3139454135709726,0.3434889065359403,0.1138595166163142,0.5776417521217767,0.3118184954943258,0.1938547137493029,2.62877657011718,0.29644425068509955,0.7210727743947379,0.6578088411289105,0.2189265985882176,1.922161991758416,0.2741020793950851,0.27988534817062893,0.5083277225494385,0.3823236510119337,0.24533246350010401,0.11389601892395189,0.0,0.0,,
60.0,0.5913113330345662,1.0483733310969774,65.71008,65.71008,0.0,0.3177722197515855,0.35876087432011755,0.1138595166163142,0.6154053753611424,0.3289421984854879,0.2046574766551036,2.8256577512978605,0.3176401004933388,0.7320905934430776,0.6578088411289105,0.2189265985882176,1.922161991758416,0.2741020793950851,0.27988534817062893,0.5083277225494385,0.3823236510119337,0.24533246350010401,0.11389601892395189,0.0,0.0,,
