round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_f1,fed_auprc_lift,fed_brier,fed_prevalence,fed_f1_best,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.6371462109419007,1.4491980723985267,74.7776,74.7776,0.4559241291901578,0.5930232914016477,0.3441575783178724,0.2918553239661085,2.3045270423791795,0.2175740049344195,0.11436304128902317,0.3215512597934324,0.6862403690877156,0.26204953784205093,0.6635411294978427,0.22096675310615488,1.9400744222121922,0.11337868480725624,0.27983425414364643,0.4826383590698242,0.35609941539181705,0.226137978928297,0.11389601892395189,0.007243390112268171,0.5262489160522819,0.007243390112268171,
36.0,0.6431023559958723,1.6266636870372753,76.75904,76.75904,0.5412350858791136,0.5642977626778538,0.3479806875892327,0.29483482380439713,2.455803583509414,0.21868675850109695,0.11436304128902317,0.3358162762322476,0.7035694032190682,0.2786011999486951,0.6627889279098751,0.21913489504475167,1.9239908217605703,0.059332509270704575,0.28022190685072895,0.47964954376220703,0.3538772287255499,0.22464489666752896,0.11389601892395189,0.004043281537668598,0.8627023085718974,,0.004043281537668598
37.0,0.6083192017840942,1.1360452292894303,78.74048,78.74048,0.5412350858791136,0.5628173909406107,0.32376597619272346,0.31417088781925073,2.6142820539029548,0.20142641780292075,0.11436304128902317,0.34429696585799807,0.716638177124103,0.29522023739418685,0.6618513583702258,0.21796978119437457,1.9137611942337729,0.05012531328320802,0.2769497901895529,0.48054206371307373,0.35452043116347676,0.2251886555910639,0.11389601892395189,0.0038443625346117343,0.8405626292806119,,0.0038443625346117343
38.0,0.5821961462587288,1.2297831126300234,80.72192,80.72192,0.5412350858791136,0.5740513175290757,0.3356763605640773,0.31154825269107195,2.7338582551701327,0.2098672107992653,0.11436304128902317,0.3532095014827013,0.7305697054902358,0.30692138536542046,0.663273424593281,0.22318880090682322,1.9595838644355592,0.1389290882778582,0.2823896693628494,0.48339536786079407,0.35575996583886466,0.2257849328820359,0.11389601892395189,0.004735828076882565,1.0610302484128624,,0.004735828076882565
39.0,0.5682393776829386,1.633664801500728,82.70336,82.70336,0.5412350858791136,0.5770171154890686,0.32782902193415636,0.3225532056500749,2.893299240994713,0.20318262370183485,0.11436304128902317,0.3685733542009662,0.7433512825816225,0.32376817404572855,0.6615853225427458,0.2209873070028851,1.9402548841539213,0.09839906286606795,0.28114500739147963,0.48233699798583984,0.3563666050600546,0.22641260008909161,0.11389601892395189,0.00496908996322665,1.1547088355291635,,0.00496908996322665
40.0,0.6428977794501691,1.7988795947984653,86.35392,86.35392,0.9971592150692714,0.5758049903401855,0.3383329041961774,0.28821439148184586,2.305053265113037,0.21330932287727253,0.11436304128902317,0.3224104939417171,0.6861039318609474,0.26276416736609337,0.660790465368307,0.22000567479593308,1.9316362141053443,0.09894818854694196,0.2778197191605013,0.4835686683654785,0.35800238655710126,0.22767745790263239,0.11389601892395189,0.004273212024151463,1.35643957182765,0.0064293498636496214,0.0035726088706036834
41.0,0.6403602523304652,1.4976016836034791,88.33536,88.33536,0.5412350858791136,0.5509502532622755,0.3427542039789475,0.30099180374285855,2.507276578858808,0.21392839668941302,0.11436304128902317,0.3342692633976766,0.7062723230896473,0.28473972029586836,0.6606851880176429,0.2223016517727144,1.951794749921371,0.11980531636091352,0.2808419111998771,0.48242729902267456,0.35826064044542827,0.227860425283702,0.11389601892395189,0.003792478498054126,0.923925639828667,,0.003792478498054126
42.0,0.6073229904512285,1.1607541201051907,90.3168,90.3168,0.5412350858791136,0.586199864009836,0.3419466834393525,0.30378558668461736,2.631741996369264,0.21441648400048288,0.11436304128902317,0.3476389357234257,0.7188730265778918,0.2974643160008632,0.6616267733818498,0.22179933542279032,1.9473844434447285,0.1351156069364162,0.28007578149668455,0.4830012321472168,0.35799598604601185,0.2275660616033202,0.11389601892395189,0.004197425665701827,1.0448867653030902,,0.004197425665701827
43.0,0.5916996180346141,2.0240034811378727,92.29824,92.29824,0.5412350858791136,0.5909719164375392,0.32691307646088663,0.32402833355788274,2.8153307794224327,0.20253312765027365,0.11436304128902317,0.35811770756573397,0.7356820723497584,0.31699094696725183,0.660134141591649,0.22075986163139436,1.9382579278630907,0.12444444444444444,0.2800922367409685,0.48062145709991455,0.3584775118419476,0.22809712321323092,0.11389601892395189,0.004599986703297554,1.1813723087543622,,0.004599986703297554
44.0,0.5759568156844598,1.7595922275986176,94.27968,94.27968,0.5412350858791136,0.5947316581100106,0.32242277569294253,0.32609591063617877,2.9308577481066322,0.20079583151948666,0.11436304128902317,0.36596800383664924,0.743102813219036,0.3281140941495661,0.6578040095899897,0.22154924621496488,1.9451886756717354,0.08785120696478037,0.28026937956727327,0.479178786277771,0.3589927196439687,0.2286508252457162,0.11389601892395189,0.004668990913991288,1.2415344489272684,,0.004668990913991288
45.0,0.6423787955867941,2.527915446221771,95.9488,95.9488,0.4559241291901578,0.5737747212915052,0.325044385739485,0.2935408049460605,2.362680828301096,0.204818385488396,0.11436304128902317,0.327437876218013,0.6930514290901156,0.26897252927292253,0.6555816397304398,0.22205618176126274,1.9496395384067737,0.07524271844660194,0.28080707020176754,0.4796680510044098,0.35830670871008163,0.22821190441958905,0.11389601892395189,0.006141927767811433,0.5118117004167289,0.006141927767811433,
46.0,0.6351019205718955,1.8917439774038658,97.93024,97.93024,0.5412350858791136,0.5851624110359078,0.36092636228192265,0.2901675120663773,2.5237124903135877,0.22723587753841215,0.11436304128902317,0.3364834105991639,0.7085556545489163,0.28606360582062196,0.6584007109214214,0.22240455970943457,1.9526982752393969,0.10453497309761722,0.2821951980043655,0.4797298312187195,0.3583755856749696,0.22812368240099795,0.11389601892395189,0.003265695506430554,0.8876313442597166,,0.003265695506430554
47.0,0.6043981811951513,1.3626212882235986,99.91168,99.91168,0.5412350858791136,0.5964946852769976,0.3549515694550208,0.2998265319728155,2.6956759479242374,0.22190965844184665,0.11436304128902317,0.3498117482511269,0.7253178920770155,0.30400607902809784,0.6543917132657092,0.21901658078782224,1.9229520299042155,0.07000407000407001,0.28038872072646165,0.4798792600631714,0.35922554560555764,0.22892890293462698,0.11389601892395189,0.0036387532112151714,1.0076090766815469,,0.0036387532112151714
48.0,0.5837532365788154,1.637477660883301,101.89312,101.89312,0.5412350858791136,0.5713352182202889,0.3214358387560858,0.3310486909438208,2.864774015693055,0.19984905968801092,0.11436304128902317,0.36477703407120915,0.7416981271359947,0.32196265488829945,0.6493680296893926,0.2188593707652506,1.9215717356318003,0.1288888888888889,0.27815366110359346,0.47980865836143494,0.3613336495637018,0.23042867552201055,0.11389601892395189,0.003872567072861662,1.1015831518452615,,0.003872567072861662
49.0,0.5696151102476161,3.0620106173068944,103.87456,103.87456,0.5412350858791136,0.5938570243601892,0.31785264810254554,0.328672668591961,2.9352837094295,0.19750409537933206,0.11436304128902317,0.37127934895581305,0.7486590019197091,0.3286994731308245,0.651257450044774,0.21873353338578502,1.9204668912249945,0.12267657992565056,0.27839312283021983,0.48130786418914795,0.3615658239360376,0.2305948580268288,0.11389601892395189,0.004033938232839486,1.183233849471435,,0.004033938232839486
50.0,0.6445046521084057,2.5439061316292157,107.52512,107.52512,0.9971592150692714,0.5657925725354619,0.3348747297960195,0.29184333737485174,2.3683509853819076,0.2106085008666572,0.11436304128902317,0.323865977108061,0.6918787046470365,0.2699831057570979,0.638629802668907,0.21528097677466057,1.8901536577709812,0.10104126494408022,0.27558823529411763,0.48021331429481506,0.3633929618073071,0.2321355538686368,0.11389601892395189,0.0038714809399096914,1.5047825742512941,0.0059983630465761705,0.003240511671361536
51.0,0.6336330313903528,1.7037451048491232,109.50656,109.50656,0.5412350858791136,0.5790229944412831,0.3463205160689013,0.2989672419528629,2.5120585985088586,0.21737206791667724,0.11436304128902317,0.3375226229609655,0.7077072562497699,0.2850942951647226,0.6312659475295375,0.21384432713919493,1.8775399628496086,0.09609375,0.27469185208900276,0.48304831981658936,0.3659237418607807,0.23411740431706507,0.11389601892395189,0.0029435596555551346,0.8986234097974375,,0.0029435596555551346
