round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_ece,fed_f1_best,fed_prevalence,fed_f1,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
33.0,0.6442401619797865,1.5951020452080658,120.81168,120.81168,1.0,0.204907330572213,2.6629732348199133,0.324698055978022,0.347735845932005,0.1148036253776435,0.31101809696691046,0.3066156981295272,0.5486756085923686,0.7200128893928673,0.6526001535350123,0.21236491009084435,1.8645507726889023,0.2751274787535411,0.2842377260981912,0.5439746975898743,0.3237606853701529,0.21225757278842386,0.11389601892395189,0.0032668202116171467,1.7589889786286221,0.0017551230297795926,0.004939492231051459,0.003084822504945467
34.0,0.6454191304772188,1.6874807597386958,124.47264,124.47264,1.0,0.1989812107077353,2.6880969726778408,0.3154206135272813,0.3503859082263492,0.1148036253776435,0.3137239082047658,0.3099276992151499,0.5688069592317245,0.7222730290978173,0.6524531743562093,0.2130538802209373,1.870599887808132,0.27411167512690354,0.28266426101338143,0.551867663860321,0.31402724101578383,0.2063439499790147,0.11389601892395189,0.003168794556456024,1.7587984084275377,0.001716632759002493,0.004778955799809899,0.003679359693223722
35.0,0.6490478852296411,1.9135051056449484,128.1336,128.1336,1.0,0.20327047589517738,2.6946307468018658,0.32271236832593125,0.35108231575470816,0.1148036253776435,0.31128003183805986,0.31092866160120164,0.5632401044599615,0.7214565708752791,0.6504493406492956,0.21137819807083635,1.8558875021959556,0.2701495869613753,0.27893175074183973,0.5724363923072815,0.32183419878096986,0.21091489338989924,0.11389601892395189,0.00304121596745978,1.737803473684835,0.0016247609391838486,0.0046147197299804595,0.003997989144403139
36.0,0.6475841048425502,1.925009470100283,131.79456,131.79456,1.0,0.21004711539580756,2.737959628993798,0.3326845725132684,0.35378649388617167,0.1148036253776435,0.3082563736896354,0.31522451670838103,0.5908497332971382,0.723822405941249,0.6488192798130674,0.2116363782627303,1.8581543083085232,0.2671387190215642,0.2761472785485592,0.5480697154998779,0.3315830295058912,0.21848818339423698,0.11389601892395189,0.00283762940680858,1.6700154413829296,0.001458162712704513,0.004367881190592153,0.004661293252445422
37.0,0.6430459448805318,2.483092811300586,135.45552,135.45552,1.0,0.2032110335510035,2.750245971913634,0.32404536668820344,0.3552582457683326,0.1148036253776435,0.31116438685691067,0.31669282188088366,0.577613023219467,0.7252718284901238,0.6492273126870088,0.2096208785356674,1.840458345393361,0.2715562260647557,0.2788923424696242,0.5400701761245728,0.32313224665847934,0.21137661445536599,0.11389601892395189,0.0029725594373190317,1.8033586343635761,0.001500331970508252,0.0046062316986577815,0.004121188157463602
38.0,0.649550244498625,2.0036588415069305,139.11648,139.11648,1.0,0.20140227388835683,2.7500649065376277,0.32161058190786956,0.35268228153987796,0.1148036253776435,0.31775617653245036,0.3164745210154243,0.5710209228906382,0.7272811762033508,0.6493762119319283,0.21141768889415602,1.856234229181611,0.27489945587887393,0.27688071097759415,0.5117620825767517,0.3198342230307321,0.20982058164930426,0.11389601892395189,0.002946135926768768,1.843846641005257,0.0013963302352141458,0.004661974549646684,0.00476944138472589
39.0,0.6506655844115874,2.044637724905439,142.77744,142.77744,1.0,0.19915457430275207,2.7616812038583176,0.3143128755175573,0.35171744924161186,0.1148036253776435,0.31595939554246616,0.3178575858535756,0.5741751914917073,0.7273334109899416,0.647664466714311,0.21167533372377276,1.858496334846505,0.26892890120036933,0.279322853688029,0.5599988102912903,0.31292559531813446,0.20841801821157255,0.11389601892395189,0.0027133090101982256,1.7475219916932474,0.0013728575793898572,0.0041935440190474915,0.00497990095600792
40.0,0.6548782494251875,2.773831778038596,146.4384,146.4384,1.0,0.19759353450950493,2.804343739721144,0.31144803438773416,0.3589087231400695,0.1148036253776435,0.31686018564943,0.32307835595275286,0.5557707420724735,0.7292699445094694,0.6464239659590599,0.21110422443016005,1.853482030580137,0.26487923263608,0.27742153223084715,0.5772809386253357,0.3106361122781962,0.20724877278150633,0.11389601892395189,0.0027389210918078925,1.8123821399585722,0.0014047330071051687,0.004211734020919542,0.005111090559734094
41.0,0.6589917714812067,2.975914893665134,150.09936,150.09936,1.0,0.20439311613827596,2.7972952606879327,0.3242704056381363,0.35938349600325636,0.1148036253776435,0.3185257356146335,0.3223670374370973,0.5792723043018921,0.7279318228634162,0.6467839595317327,0.21137421097565628,1.8558524957469353,0.2688963210702341,0.2797542043984476,0.5734673142433167,0.3229871356988465,0.2134856471723392,0.11389601892395189,0.0026465546205566674,1.7995604022971747,0.001340156930547486,0.004092518451952085,0.004722694840374554
42.0,0.6535970804843804,2.5182490992112667,153.76032,153.76032,1.0,0.1988047975354253,2.805883755928705,0.31619538838443445,0.3575365569148085,0.1148036253776435,0.3205097178410336,0.323453141690167,0.5731193118246622,0.728499132680603,0.6474087339867113,0.21031329136882712,1.8465376872325348,0.2664504170528267,0.2776774969915764,0.5526621341705322,0.3151671952395475,0.20815009579880786,0.11389601892395189,0.002600685943008879,1.8163953294406383,0.001258561848159004,0.004090896520868395,0.0031583746540190384
43.0,0.6561394361247437,2.6038462413437014,157.42128,157.42128,1.0,0.20822982071203525,2.82954278272776,0.3291989043146533,0.3627223680559614,0.1148036253776435,0.31416934011277037,0.32607998263765425,0.5911100376134762,0.7325938320253235,0.646172424748342,0.2087497696355608,1.8328100631413864,0.2670334320778671,0.2754966887417218,0.5516173839569092,0.3280035195019339,0.2185747149454266,0.11389601892395189,0.002589176249193262,1.8574893683780829,0.0011977617193637594,0.004126522546479186,0.004922475961898816
44.0,0.6609856736044295,2.914372695822506,161.08224,161.08224,1.0,0.20875420871092332,2.8523323887327323,0.33183874460861507,0.3632901538715075,0.1148036253776435,0.31588148176375525,0.32869495043550173,0.5904575261969236,0.7350549656882973,0.6460338788011097,0.2105398224281522,1.8485266159191143,0.26719266446316237,0.27809117243482234,0.5735066533088684,0.3310762502889798,0.21890314540252653,0.11389601892395189,0.0024955635702982215,1.8394558011168556,0.0012083765314597704,0.003918596120834679,0.0038413188718154096
45.0,0.6540055200558184,2.8094942237209124,164.7432,164.7432,1.0,0.1995753144385012,2.8530889919013913,0.31677887979821695,0.3632740280610841,0.1148036253776435,0.321692628597534,0.3292152551668938,0.5592847760346571,0.7343676857485465,0.6449472217747645,0.2080480236464694,1.826648776770526,0.2703867528637859,0.2749832327297116,0.5335347056388855,0.3161591015198925,0.20998773602227616,0.11389601892395189,0.0023501093937271966,1.7771679507968656,0.001170737312134491,0.003650271766999603,0.0032771802500069945
46.0,0.6639832455145737,3.1397411916655926,168.40416,168.40416,1.0,0.2006084392610252,2.8478081904908317,0.3182501396694311,0.36395572965981193,0.1148036253776435,0.32195898112898796,0.3289555943216597,0.5526713713585498,0.7351956773199775,0.6431075097977335,0.20733693093711078,1.8204054267739522,0.2666514598540146,0.2717977847202499,0.5451791882514954,0.31787558422618567,0.2111795086461771,0.11389601892395189,0.002159317367602954,1.6759103652075282,0.0010878209884390762,0.00333603134765481,0.0035952113986069045
47.0,0.6545412768848374,3.01605097746432,172.06512,172.06512,1.0,0.19705612799096475,2.882611211895931,0.3129153068194666,0.36873163019779287,0.1148036253776435,0.3255299089265015,0.33269286409650395,0.5765275116953605,0.7361488725859329,0.6433638072506616,0.20809683190138878,1.8270773102292062,0.2693905817174515,0.2753468516542156,0.5302715301513672,0.31216009127562855,0.20759787008639996,0.11389601892395189,0.002121575511633948,1.6857863534642092,0.001057339798992384,0.003287898148458645,0.003957822275705767
48.0,0.6641678317323463,3.7986747687359896,175.72608,175.72608,1.0,0.20683323878377977,2.8886243171874906,0.32800556008157045,0.3639382119575925,0.1148036253776435,0.3136273864337187,0.33362441113404456,0.5882392759833598,0.7359619538637816,0.6442867817779351,0.21033348913700411,1.846715022387598,0.26716101694915256,0.2746242521523421,0.5643974542617798,0.32712537192273966,0.2173537748638305,0.11389601892395189,0.0022374538276779825,1.819581042002028,0.0010599578493560415,0.003526736080190796,0.004677954958445313
