round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_ece,fed_auroc,fed_f1,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6750246320293225,3.418812744035075,366.096,183.048,1.0,0.32521859813330756,0.19678240574284095,0.3118515475048885,0.7394994658892219,0.32629919455180506,0.5672302144357634,2.808727111983953,0.36861683676030343,0.11569935792521717,0.642331326207487,0.21757170252318897,1.9102660881278133,0.2658311345646438,0.27909162098668755,0.5668516755104065,0.31620550354095184,0.21058386822412375,0.11389601892395189,0.002133581082121993,1.8144054993636018,0.0009949961237954094,0.003346032001847013,0.004202377231117613
51.0,0.672098365595939,3.199239994528842,373.41792,186.70896,1.0,0.3288477786315217,0.19353653778432361,0.3075295753967851,0.7396323163214461,0.32865960445822295,0.5808098936233264,2.8421246327175065,0.37193445081978677,0.11569935792521717,0.6406409652556381,0.21377359652233457,1.8769189524093086,0.2666819012797075,0.2782637398910711,0.5714316368103027,0.3120692539964327,0.20745079722803988,0.11389601892395189,0.001963908271496944,1.7074305135101895,0.0009442591582711564,0.0030487033921029554,0.003973084295281053
52.0,0.6707987982101578,3.2673774462337035,380.73984,190.36992,1.0,0.327957189309217,0.20405848365660326,0.32358765860906813,0.738749415802114,0.3209979501932387,0.5860445870682888,2.833795980612293,0.3699581993324462,0.11569935792521717,0.6394277972062813,0.211522066726621,1.8571506600933418,0.26393337604099937,0.27464387464387463,0.5567237138748169,0.3283649425845525,0.21805924548206085,0.11389601892395189,0.0018520976840701068,1.6462075769723015,0.000902541178210543,0.0028616284873582663,0.0033038142511286205
53.0,0.6733774482193003,3.4225095390178986,388.06176,194.03088,1.0,0.32918541908622106,0.20292921810468778,0.3202009445845782,0.7394654807027593,0.3217236659032337,0.5945977166972292,2.8422163052674554,0.3724166244762194,0.11569935792521717,0.637173376046982,0.21296913208976903,1.8698558044593994,0.2592669289708014,0.2749613818283949,0.561510443687439,0.3248801796824962,0.21782799424615693,0.11389601892395189,0.0018254851011892384,1.659329790250922,0.0008706149116999085,0.002835720233156355,0.004405069869961266
54.0,0.6901046063804628,5.0626210821321465,395.38368,197.69184,1.0,0.3284279310330656,0.19683827927639957,0.3128138455197937,0.7383125256833104,0.3281257507072137,0.5580303091126695,2.835789607177451,0.36988161220261384,0.11569935792521717,0.6406385055630965,0.21253400145541768,1.866035384409056,0.26806985081531165,0.2769099687588753,0.5411961674690247,0.31720124570896197,0.21005288420363546,0.11389601892395189,0.001859804353712906,1.7301264066263684,0.000922844863175332,0.00285129852703233,0.003346714151649061
55.0,0.6743026199386056,3.797659674280059,402.7056,201.3528,1.0,0.33306684972678685,0.1955605236014351,0.3109375635088174,0.7416860930022426,0.3264145557640606,0.5858801435939494,2.8773024573936525,0.36835322933678055,0.11569935792521717,0.6382072751782034,0.21219583746674617,1.8630663255089612,0.2619636036845653,0.27358978782128685,0.5745933651924133,0.31489208702177773,0.2091733485845094,0.11389601892395189,0.001771234479898052,1.6825551919318968,0.0008256834872498117,0.002773340322336275,0.0030491252621864524
56.0,0.6807203667065373,4.157316494529858,410.02752,205.01376,1.0,0.32907740178546185,0.20302424271178057,0.3192380612468847,0.7411634646972061,0.3257421166179605,0.5720737628862927,2.8428884877604634,0.3690507899826987,0.11569935792521717,0.6383691380067726,0.21167137866630245,1.8584616096865945,0.25873544093178036,0.2755070202808112,0.5795331001281738,0.32444066003971556,0.2183386118589642,0.11389601892395189,0.0016881354989136134,1.6373146835012449,0.0007885452885750184,0.0026359176593852966,0.0038193716111768095
57.0,0.6852792283406397,4.515189180832397,417.34944,208.67472,1.0,0.3287814795080689,0.20300526783983344,0.3221543986426929,0.74113404995253,0.323716065629556,0.5757749322625952,2.840590570689827,0.3699105472747664,0.11569935792521717,0.6404276747738299,0.21395819221947207,1.8785396912102035,0.26037735849056604,0.2774901005178191,0.5680010914802551,0.326699048468975,0.21674615221031765,0.11389601892395189,0.0017623982192551525,1.7452325434678642,0.0007927240342801824,0.002783825214465925,0.002782907579185225
58.0,0.6714196828090813,3.8596019438343183,424.67136,212.33568,1.0,0.3313787515132412,0.20789727036199768,0.32813917256991987,0.7421611419783205,0.3174718850536891,0.5924593265637723,2.861395003552011,0.371790157376645,0.11569935792521717,0.6390622567759384,0.2131403693314189,1.8713592568475306,0.2593218653674058,0.2747924173586088,0.5868579149246216,0.3326374551450805,0.22191986029840402,0.11389601892395189,0.0017208242743401952,1.7383443428898318,0.0007349045325180289,0.0027529503563746586,0.004240079759553524
59.0,0.6762735201095528,4.508810199353819,431.99328,215.99664,1.0,0.3310700610296018,0.20312971666680554,0.3203897927204947,0.7431674304426197,0.3203562104060838,0.5792257322816182,2.8581300147839572,0.3689319856060473,0.11569935792521717,0.6361641491378853,0.2094221183129463,1.8387132429341273,0.25995193814648415,0.27071146782750644,0.554077684879303,0.32541386699192804,0.21812485873717544,0.11389601892395189,0.0016132724095463827,1.6620328674453049,0.0007320507896197087,0.00252974598740561,0.004826870007579846
60.0,0.689400659660567,5.134831770278023,439.3152,219.6576,1.0,0.3340014846714514,0.20037709906598022,0.31636548181300667,0.7453478487180867,0.3228607538672843,0.5889440577748769,2.8824512655273336,0.3690730635888549,0.11569935792521717,0.6367585539196481,0.20768930290351922,1.8234992308396039,0.2612497334186394,0.27305921574853154,0.5781312584877014,0.3216806398816247,0.21633910046453886,0.11389601892395189,0.0016218513744053371,1.7034911969585664,0.0007628281699668536,0.0025170223833640985,0.003682973244673262
