round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_brier,fed_auprc,fed_auprc_lift,fed_ece,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.690313706780435,4.759255824446251,186.70896,186.70896,1.0,0.10997796663519041,0.08992851052566557,0.3351178431365139,3.0513068591150705,0.056963684905716606,0.18263946763051922,0.22680117032054758,0.3653865554339294,0.7299817217511514,0.6555000808435683,0.2071170637266022,1.818475006267724,0.0963302752293578,0.27837423312883436,0.18454831838607788,0.04473825114920618,0.10103459115150776,0.11389601892395189,0.0022682370421206258,1.8530971693471656,0.001027027442771373,0.003476665805939195,0.0031576814691643795
52.0,0.6907506022167846,3.5467678475534568,190.36992,190.36992,1.0,0.10997796663519041,0.09004940745364494,0.33758982347898875,3.0711323173560783,0.05678083801705288,0.20857377638043761,0.22456345305639427,0.3663333003967785,0.7286650844121673,0.6542649010558557,0.20725676131875034,1.8197015424844236,0.10919750824477831,0.2809477078368148,0.19175225496292114,0.04672409642067787,0.10196600085221974,0.11389601892395189,0.0020602525488186336,1.7223541321363882,0.0009455212531841514,0.0031428217177658768,0.0025563866355595706
53.0,0.6759390849255463,3.6153359233357945,194.03088,194.03088,1.0,0.10997796663519041,0.09027077720754544,0.3391997125802565,3.0724182856200852,0.06092830148222445,0.1999712911479688,0.25564738979383134,0.3679315612902764,0.7306820193207991,0.6524069421759915,0.20550498438603063,1.8043210493884412,0.11236774899671653,0.2802283341982356,0.1853325366973877,0.05000544990890057,0.10259022672445199,0.11389601892395189,0.0019982657848125196,1.7046595102438005,0.0009225705595608806,0.0030405679273281462,0.002840148334038638
54.0,0.682465409469775,3.682344745083094,197.69184,197.69184,1.0,0.10997796663519041,0.08973301001144947,0.34315507099732,3.1222333584560915,0.057776523031790705,0.20490920952661956,0.2318565279165641,0.36731287333749835,0.7319890756250342,0.6529357133251434,0.20632981683674118,1.8115630272776007,0.10081541882876205,0.2802416763080087,0.18190044164657593,0.0478961574529362,0.10200155095327657,0.11389601892395189,0.0019163473464594324,1.6713010749226669,0.0009372261419795013,0.0028589728510897802,0.002813998456001649
55.0,0.69041611373562,5.333133031840431,201.3528,201.3528,1.0,0.10997796663519041,0.08898720643775508,0.3478682545140968,3.1679666016239945,0.05646674876097362,0.20241284912645596,0.23655867070090963,0.3720559482967669,0.7341515758723904,0.6487211180015411,0.20392303226629294,1.7904316076442661,0.10161836657884833,0.27595872085615997,0.1740654557943344,0.044409559467994325,0.10142812932698134,0.11389601892395189,0.0018461270404307333,1.6452921608142788,0.0008659876603246069,0.0027871194838330698,0.0025037869882385566
56.0,0.6973811807534583,3.9411387772305604,205.01376,205.01376,1.0,0.10997796663519041,0.0892636775939156,0.34480807055207874,3.134472060725023,0.05758848939339771,0.19892931806322234,0.23839172168359568,0.37250104812873647,0.7338167115981887,0.6503179227906527,0.20745961537646648,1.8214825885616492,0.10798650168728909,0.27840040753948037,0.175962895154953,0.04602901800961029,0.1015189720424973,0.11389601892395189,0.0018913007173519854,1.7234663310518954,0.0008625287388129843,0.0028735955306774443,0.002284897993495939
57.0,0.69106810469396,3.7214361654895414,208.67472,208.67472,1.0,0.10997796663519041,0.08941375565892072,0.35034176943179307,3.1838627377211663,0.06188402566133111,0.19038591487250486,0.23477910592258536,0.3706127512215605,0.7350248570170557,0.650197397856122,0.20582824539047537,1.8071592610089946,0.0980467253925699,0.2758964143426295,0.17681393027305603,0.04981615582345511,0.10128297287855233,0.11389601892395189,0.001829271459083574,1.699611950214603,0.0008445494024263415,0.0027685492694573964,0.002055994923086215
58.0,0.6841932041674125,2.9106437642392553,212.33568,212.33568,1.0,0.10997796663519041,0.08867632643953674,0.3486796318276948,3.1680331674319024,0.055562961066839694,0.18278399444555393,0.2351080466740755,0.37032038211762147,0.7370411457111518,0.65041263350295,0.20611093243547599,1.8096412357757279,0.09742999616417337,0.28075370121130555,0.18081654608249664,0.042154065197458346,0.10068429250144278,0.11389601892395189,0.00168689931595156,1.5994070492015453,0.0007977455738645936,0.0025299977345601236,0.002203043332307297
59.0,0.6968220555951632,3.9959446750567644,215.99664,215.99664,1.0,0.10997796663519041,0.08921112009231762,0.35053447835074186,3.190160956287867,0.060070600652162146,0.1994756317372585,0.2465273846036394,0.3733203936891258,0.7373883911375994,0.6504731218603468,0.20711103255613145,1.8184220529641075,0.11519881085098477,0.28082090654067626,0.20133037865161896,0.04894794960836172,0.10175877018343718,0.11389601892395189,0.0017063513438763656,1.6503071946572163,0.0008021538683780508,0.00255926144798636,0.002506321908632327
60.0,0.6919695947668505,3.9536498878215633,219.6576,219.6576,1.0,0.10997796663519041,0.0888365576263299,0.3526766639061532,3.2075375987069172,0.056158337517650876,0.2079439813630503,0.23384870828384685,0.37159288700572096,0.738459900147034,0.6507165059274325,0.20679317821882537,1.8156313115465492,0.10798650168728909,0.28103868001081955,0.18657180666923523,0.045494685487930925,0.10150871721959684,0.11389601892395189,0.0016346674642853443,1.613555347721558,0.0007897963883669073,0.0024296924319131873,0.0020840372261541926
