round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_auroc,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
49.0,0.6469272169622335,0.47727502509309405,8.43192,58.40896,0.9971592150692714,0.2253715316087793,0.21296372410556538,0.6599452599454638,0.2929703220755972,0.11454465353389139,0.5037606890164508,0.2775969187968721,0.33756470637659397,1.9713735981905505,0.4721340302529131,0.12401713909028295,1.0888628089195014,0.2045002711006687,0.2045002711006687,0.5193460583686829,0.4266111678455334,0.28319465239105757,0.11389601892395189,0.006879226046905788,0.5651071436004713,0.0042881433645217465,0.011048632405408754
50.0,0.6379554721281016,0.4547876871585121,8.43192,58.40896,0.0,0.2355557418922346,0.20829278610117144,0.6711188426258348,0.3013624449488574,0.11454465353389139,0.5433780747563149,0.28589281342636974,0.327609560560545,2.0659285404664955,0.4721340302529131,0.12401713909028295,1.0888628089195014,0.2045002711006687,0.2045002711006687,0.5193460583686829,0.4266111678455334,0.28319465239105757,0.11389601892395189,0.0,0.0,,
51.0,0.6314401698730222,0.5865095736112977,8.43192,58.40896,0.0,0.24585245567620842,0.21459786948403076,0.6814018532708817,0.31070346317445513,0.11454465353389139,0.5519736499931629,0.28879513937747986,0.3382993411982935,2.1533944912854706,0.4721340302529131,0.12401713909028295,1.0888628089195014,0.2045002711006687,0.2045002711006687,0.5193460583686829,0.4266111678455334,0.28319465239105757,0.11389601892395189,0.0,0.0,,
52.0,0.6213975109385661,0.5391652427375745,8.43192,58.40896,0.0,0.25625835063252106,0.2082724452883615,0.6888462261385606,0.31909276715285667,0.11454465353389139,0.5608502090862576,0.2952453742192723,0.3280533735852942,2.255783118010244,0.4721340302529131,0.12401713909028295,1.0888628089195014,0.2045002711006687,0.2045002711006687,0.5193460583686829,0.4266111678455334,0.28319465239105757,0.11389601892395189,0.0,0.0,,
53.0,0.6408788746493211,0.4422101370588326,8.958915,62.05952,0.9971592150692714,0.2251963101355639,0.2084415587227598,0.6602624794485998,0.2936498587664328,0.11454465353389139,0.5031609541500739,0.27663963629183524,0.33011767001180997,1.9684868375656421,0.46437996246107605,0.11880178497781195,1.0430723224587475,0.2045002711006687,0.20456297909012566,0.5214411020278931,0.42885221765544,0.2852743865523618,0.11389601892395189,0.0064635446014871326,0.564697198162321,0.00344696733498193,0.011485745665512678
54.0,0.6389832460958456,0.5146038672439845,8.958915,62.05952,0.0,0.23716457076018882,0.22107971985571975,0.6739161502127926,0.30367114771692727,0.11454465353389139,0.5490239468734391,0.28288250481799704,0.348095248651494,2.0760306581889574,0.46437996246107605,0.11880178497781195,1.0430723224587475,0.2045002711006687,0.20456297909012566,0.5214411020278931,0.42885221765544,0.2852743865523618,0.11389601892395189,0.0,0.0,,
55.0,0.6330836790833088,0.5515013238595293,8.958915,62.05952,0.0,0.24674089420247544,0.2054475040892794,0.6812069813371766,0.3153445926856349,0.11454465353389139,0.5491801128415061,0.2873505712324695,0.32208916914090535,2.167615463143274,0.46437996246107605,0.11880178497781195,1.0430723224587475,0.2045002711006687,0.20456297909012566,0.5214411020278931,0.42885221765544,0.2852743865523618,0.11389601892395189,0.0,0.0,,
56.0,0.6150934535531389,0.5070479105621724,8.958915,62.05952,0.0,0.2556588533416329,0.19855461786767947,0.6891826354379753,0.3168896729918814,0.11454465353389139,0.5416237867604765,0.29691154305539513,0.3128463833545531,2.244187622536706,0.46437996246107605,0.11880178497781195,1.0430723224587475,0.2045002711006687,0.20456297909012566,0.5214411020278931,0.42885221765544,0.2852743865523618,0.11389601892395189,0.0,0.0,,
57.0,0.6465632907761096,0.7143715193050035,9.48591,65.71008,0.9971592150692714,0.22486311971780046,0.21047820818825455,0.6606927047001339,0.29373696634601315,0.11454465353389139,0.504737419744174,0.2774854076177781,0.33310610430867404,1.9653627215929999,0.4665103071910015,0.12168917287197509,1.0684234095418794,0.2045002711006687,0.2045002711006687,0.5194973349571228,0.4289300704921545,0.28530799974176463,0.11389601892395189,0.005657899205605176,0.5284436558213201,0.003229764595425173,0.009792025973062744
58.0,0.6393516572006515,0.47952700493693207,9.48591,65.71008,0.0,0.23650583529999333,0.20810957563903226,0.6724792577198229,0.3036844789480692,0.11454465353389139,0.5419573751932066,0.282335149439448,0.32801943551614177,2.0710401929492366,0.4665103071910015,0.12168917287197509,1.0684234095418794,0.2045002711006687,0.2045002711006687,0.5194973349571228,0.4289300704921545,0.28530799974176463,0.11389601892395189,0.0,0.0,,
59.0,0.6260970630049404,0.4291127147058279,9.48591,65.71008,0.0,0.2475296147089705,0.21900834445388115,0.6824478964044032,0.31155153851857936,0.11454465353389139,0.5736275792789624,0.2870879637785476,0.34614742491144584,2.172306873384482,0.4665103071910015,0.12168917287197509,1.0684234095418794,0.2045002711006687,0.2045002711006687,0.5194973349571228,0.4289300704921545,0.28530799974176463,0.11389601892395189,0.0,0.0,,
60.0,0.6164437123661762,0.5019329368254424,9.48591,65.71008,0.0,0.2548015283055508,0.20493514226216172,0.6894703468469058,0.3170571494267987,0.11454465353389139,0.5607872154697072,0.29694377490652446,0.3215578906601487,2.2425771443341027,0.4665103071910015,0.12168917287197509,1.0684234095418794,0.2045002711006687,0.2045002711006687,0.5194973349571228,0.4289300704921545,0.28530799974176463,0.11389601892395189,0.0,0.0,,
