round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6557376499499714,1.9310287963914488,28.41212,113.48976,1.0,0.3441912807010058,0.2862020779649687,2.602695922233056,0.29490845304341695,0.713146719619148,0.6047201172366321,0.32899295944673557,0.10972615675165248,0.20459540952370503,0.6631099805337924,0.21755398596051267,1.9101105378035468,0.27872531418312385,0.28736129125234183,0.5488252639770508,0.3247691574927852,0.21100011484440456,0.11389601892395189,0.003653996371401925,1.8313137264813122,0.0021650074764750196,0.00523457066150691,0.003989885252603454
32.0,0.6474726424345689,1.7500254317878496,29.32864,117.15072,1.0,0.34221965755949185,0.28758309993149556,2.611910754749728,0.3046014785950029,0.7167255202806118,0.5738470256821068,0.3237512892217651,0.10972615675165248,0.19974943517709004,0.6605792329965846,0.21776516286203593,1.911964657934508,0.27970660146699267,0.28272419900177104,0.5536337494850159,0.31903556880927475,0.20639756977748455,0.11389601892395189,0.0033779186751229143,1.7546747376509302,0.0019689861862602714,0.004868413604525772,0.004423915890329394
33.0,0.6468984984450681,1.735216569977895,30.24516,120.81168,1.0,0.3427206305044644,0.29531079249133263,2.684651235068426,0.30599759637717383,0.7198281459905091,0.5687116146664556,0.31380899847064603,0.10972615675165248,0.19402274421113805,0.6605081278030142,0.21563595460531843,1.8932703411635314,0.2796715600895745,0.2838952394733034,0.5285093784332275,0.30886128274529834,0.2012847108959699,0.11389601892395189,0.00322930914454587,1.7409360240944807,0.0018963016605139074,0.004642244345758516,0.004072787554343399
34.0,0.6566798564219873,2.4634658091409563,31.16168,124.47264,1.0,0.3433171988227152,0.29346706035175785,2.662178757963791,0.3070236347146794,0.7195827084750493,0.5680272779141652,0.3167104266426145,0.10972615675165248,0.19573351480166587,0.6591097298459444,0.2177096307813367,1.9114770897014488,0.28133947466699866,0.2838587471248816,0.5164733529090881,0.31161677948815664,0.2032159134741948,0.11389601892395189,0.0032826652966782602,1.8286740085277415,0.001898196905995774,0.004755929396700436,0.004315160003365146
35.0,0.6506560677890435,1.9657244523628343,32.0782,128.1336,1.0,0.3444208383261066,0.2914919258239744,2.645774943097619,0.2975949452089912,0.718935480722709,0.5848764028075378,0.3389896884496347,0.10972615675165248,0.210367472026368,0.66060369187803,0.2162759224814779,1.8988892195247389,0.2774349933891582,0.28427895981087475,0.5537924766540527,0.33417193289608,0.21722789577432097,0.11389601892395189,0.00314238294437429,1.8073953638340754,0.0018017562494223724,0.004572295645669255,0.0035331718841748977
36.0,0.6533714649958581,2.1356056952771754,32.99472,131.79456,1.0,0.3480800149429618,0.29722366781859044,2.6947094030621517,0.3000278175770495,0.7212901238169613,0.584628111084171,0.3291439027128824,0.10972615675165248,0.20383135135861177,0.6599655146085909,0.21585248836383286,1.8951714941674747,0.2775946345345004,0.28782943440923897,0.5493958592414856,0.32413523942624173,0.2113904732440967,0.11389601892395189,0.00293458326409516,1.7356161684983817,0.0016572029261869856,0.004287121085866157,0.003636649406050463
37.0,0.6554846910749366,2.088967528631858,33.91124,135.45552,1.0,0.34947614422958434,0.301228904279232,2.7324573633272293,0.30226771803386704,0.7227316766530857,0.5856004981610773,0.32701404435321396,0.10972615675165248,0.20189871794781697,0.6602511903280472,0.21656442821296223,1.9014222819988273,0.27911275415896486,0.2884828349944629,0.5303241014480591,0.322350076811281,0.2096530837164802,0.11389601892395189,0.0029913895907758463,1.8228220013143073,0.001653951744874206,0.004417230323614962,0.0036324676161493107
38.0,0.6467889180624673,1.9299743846308963,34.82776,139.11648,1.0,0.34722940118062373,0.2995245923211067,2.7115989348707297,0.3092234782988628,0.7222604164049704,0.565120107004918,0.3131571643840975,0.10972615675165248,0.1926942198279735,0.6609525415375558,0.21733704177992447,1.9082057813191866,0.28352685976776826,0.29045762956546844,0.5206117630004883,0.30869143874572114,0.20027151911771046,0.11389601892395189,0.0027645333730176086,1.7340960697692935,0.0015210275170727456,0.004091140620645774,0.004682225829252766
39.0,0.6554420239189693,2.3314642047067435,35.74428,142.77744,1.0,0.3480554565909206,0.3016268810396465,2.731932656328031,0.30170601647336015,0.7234055284844778,0.5873417400424027,0.33165053181515847,0.10972615675165248,0.20528623794117803,0.660641829661874,0.21577659531097,1.8945051578584458,0.27605697490391135,0.2898071625344353,0.5356816053390503,0.32761304267032787,0.21364554800962418,0.11389601892395189,0.002690791085226093,1.7368679161163527,0.001480445695391176,0.003987165727920397,0.004248875056908363
40.0,0.6599821106292297,2.5236848687312836,36.6608,146.4384,1.0,0.3507933101590874,0.30548932845833415,2.7660096716522715,0.30481068028655856,0.7251509407606854,0.5880719588935225,0.32239438920818475,0.10972615675165248,0.19971530402282345,0.6594240685131796,0.21583183009277718,1.894990115825625,0.28,0.28981924918893864,0.551941990852356,0.3183734279602284,0.20849559275999666,0.11389601892395189,0.002624425589702207,1.7430720094616845,0.0014805159117524246,0.003850536763684224,0.005407053630603235
41.0,0.6667749871767945,2.924115483579076,37.57732,150.09936,1.0,0.35211726095971474,0.30833773613562143,2.7940169729332234,0.3063290178606917,0.725771311653614,0.5895676839192653,0.3245073932298481,0.10972615675165248,0.20040798900866386,0.6554225252318022,0.21447758993648008,1.8830999710331076,0.27799859714753333,0.28406205923836386,0.5360151529312134,0.3202655529425548,0.20926672657472856,0.11389601892395189,0.0026903424175504153,1.835247205334781,0.0014161650120081473,0.0040548540947052125,0.0037506456360231646
42.0,0.6544410581291624,2.8261738950591804,38.49384,153.76032,1.0,0.35249326918788615,0.308696215848374,2.8004063950858646,0.30423720843093394,0.7251657151473524,0.580611133193178,0.3258668721095184,0.10972615675165248,0.20177744137670467,0.6554277709026304,0.21467823002736008,1.8848615786184788,0.27545721381801763,0.2822225022048633,0.5182511210441589,0.32165864199204497,0.21073553895504574,0.11389601892395189,0.002692837998432735,1.8834259922368801,0.001356464309096119,0.0041144920542359065,0.005274288609620898
43.0,0.6690915604658669,3.5336652666358845,39.41036,157.42128,1.0,0.34845028458074456,0.30983037237435296,2.805220034188545,0.3085586589446356,0.7265565433032923,0.5630722089530182,0.3271874557830945,0.10972615675165248,0.20139840162085343,0.6544017026292959,0.21271795956816464,1.8676505252584459,0.2751724137931034,0.28334088506267935,0.5454517006874084,0.32218059021514023,0.2101508745886709,0.11389601892395189,0.0025273733092769242,1.8160494147141435,0.0013245862001242095,0.0038068447505460404,0.003978839162057994
44.0,0.6569018097392713,2.602544245245684,40.32688,161.08224,1.0,0.34974067587950175,0.3102941488683103,2.8042264469028364,0.3081487711458418,0.727846013577056,0.5661764885799891,0.3276426943250602,0.10972615675165248,0.20298313708600046,0.6535301557552614,0.21340018285540807,1.8736404035148488,0.27124773960216997,0.2846897411911444,0.5529797077178955,0.32287119980829515,0.21249506973952273,0.11389601892395189,0.002414805305789289,1.778835472058745,0.0012950575051426702,0.0036064840184369296,0.0048358423966754225
45.0,0.6648088493533374,3.7301459081099964,41.2434,164.7432,1.0,0.3510266300621937,0.30923026784845453,2.7916104973151166,0.30431594019504027,0.7279665173778763,0.5697402829678978,0.3214654904230254,0.10972615675165248,0.1994228199385457,0.6528007816200128,0.2130835216853221,1.870860138031668,0.27633692907964197,0.28637951105937137,0.5433909296989441,0.3173009821994716,0.20923159383625534,0.11389601892395189,0.002376743718531237,1.7916611357768488,0.0012601644838297935,0.0035585526327069125,0.004635500581379042
46.0,0.668888870383056,3.9145602460098297,42.15992,168.40416,1.0,0.3558347673792864,0.31064115308197543,2.8094707385642423,0.31346934702241713,0.7277359928029197,0.5564637698616561,0.2923541654874264,0.10972615675165248,0.18164827796146407,0.6534273129982351,0.2135651167286558,1.8750885127183659,0.27968478696407106,0.28545316070068544,0.5236296057701111,0.28761543737352385,0.19146378701623745,0.11389601892395189,0.0023983065879902023,1.852821822367332,0.0012682268508490977,0.0035994985263947386,0.003737965895858516
47.0,0.664541827313472,3.4739121404156315,43.07644,172.06512,1.0,0.3550366898553808,0.31133556735522905,2.8147438236734894,0.31153006459333293,0.7285100482085435,0.5908328552665597,0.31346172025516794,0.10972615675165248,0.19465599288987834,0.6560963680430922,0.21596870373098873,1.8961918579014647,0.276232541482631,0.2844021649991799,0.5620779991149902,0.309236554145549,0.20455388829857238,0.11389601892395189,0.002222854050592355,1.7591709843418357,0.0012390608483921998,0.003270706155600876,0.004120491225419075
48.0,0.667399526952778,4.673716055587328,43.99296,175.72608,1.0,0.35681799416230786,0.3162791181031398,2.856394444153102,0.31058273017516885,0.7306748603046047,0.5765760309450143,0.31104757591897364,0.10972615675165248,0.19234137599936788,0.6549688249029714,0.21313058437923246,1.8712733455726778,0.2771844660194175,0.2808549066827213,0.5420812964439392,0.3068431631267696,0.2024883255490432,0.11389601892395189,0.0021158044517384897,1.7116894743958255,0.0011868460457488705,0.003099520319931831,0.005294639963670461
49.0,0.6723027409070341,8.336067100233624,44.90948,179.38704,1.0,0.3601192809362877,0.31774606457450405,2.8680176509012405,0.3087894040174299,0.7302672861920658,0.578968193698387,0.3185276895816522,0.10972615675165248,0.19705003688073439,0.6522725375478341,0.213028707083965,1.870378869222846,0.27465927465927464,0.28377153218495016,0.5451923608779907,0.3141294849691265,0.2072844345480385,0.11389601892395189,0.0022378028042016477,1.8524923722334279,0.001133376903817503,0.0034107493307366584,0.004675088239225707
50.0,0.6653650802918768,3.2799362388074855,45.826,183.048,1.0,0.3548290453871266,0.31173985387244185,2.815742697159235,0.3015788025127266,0.7281570534973582,0.5903047456677217,0.3271210474790778,0.10972615675165248,0.20315321237357442,0.6515354454997642,0.21388404749312157,1.8778887050997932,0.270106876821764,0.28134909195733643,0.5473616719245911,0.32256559004433205,0.21284739345116474,0.11389601892395189,0.0020311296072561278,1.72470053815141,0.001079113873884777,0.0030423733099758862,0.0038363123106817123
