round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_f1,fed_ece,fed_f1_best,fed_brier,fed_prevalence,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.5852394683495656,1.147646050804624,74.7776,74.7776,0.4559241291901578,0.6776687769009931,0.235971536979732,0.07995215649050914,0.07789113730005075,0.30476519661751156,0.11053793752914952,0.11411127895266868,0.24966721822927315,2.1913177330339058,0.5833186839399997,0.16896234387883813,1.4834789264377528,0.2511049271566541,0.2540971282513908,0.49913740158081055,0.37813762258712963,0.24347874690326166,0.11389601892395189,0.007212579301819682,0.5287449478637427,0.007212579301819682,
36.0,0.57800851420412,0.8131953100572458,76.75904,76.75904,0.5412350858791136,0.6932992308823019,0.24334901970345055,0.07678593646939429,0.07826318145457144,0.3187482328106242,0.1091534609675994,0.11411127895266868,0.26856021017068826,2.371145630426847,0.6461114720612309,0.2058432511059962,1.8072910102629423,0.18511569731081925,0.28332853440829253,0.48802536725997925,0.3684242156852779,0.23566093253381476,0.11389601892395189,0.004177155661719262,0.7757163534406573,,0.004177155661719262
37.0,0.5540936962438584,0.7548304042752747,78.74048,78.74048,0.5412350858791136,0.7047918309345134,0.2631624095237552,0.10806825331774607,0.07715652910321913,0.3333805213523916,0.10718981744387852,0.11411127895266868,0.28983222219403715,2.573907996327073,0.6327744418267404,0.20217532119857481,1.7750868125914638,0.1759379042690815,0.2823529411764706,0.48694562911987305,0.3695423646256154,0.23663469793113584,0.11389601892395189,0.004473727668776734,0.8513038193341345,,0.004473727668776734
38.0,0.5398335415778474,0.9690286610016811,80.72192,80.72192,0.5412350858791136,0.7174680554180206,0.22274134653570715,0.12873636022374124,0.07100248292095777,0.3462469588161098,0.1033860796178196,0.11411127895266868,0.30964827335829354,2.757959606898362,0.6603104488391731,0.20562514148826322,1.8053760213125505,0.17277653809372012,0.28295537673738114,0.48560118675231934,0.36320881932903365,0.23153542224713988,0.11389601892395189,0.004734621790533154,0.9240351219195873,,0.004734621790533154
39.0,0.5285731189765224,1.1708068630926687,82.70336,82.70336,0.5412350858791136,0.7277856132271796,0.2775785234594513,0.1696629857633374,0.07131564847402574,0.3550119136316056,0.10246387983601428,0.11411127895266868,0.327314879411504,2.9284219021171918,0.6563383465715826,0.20259882316977612,1.7788051336987545,0.1672046481601033,0.28409090909090906,0.4885857403278351,0.36507107737506067,0.23298811256342442,0.11389601892395189,0.004592331564096695,0.9265089199179783,,0.004592331564096695
40.0,0.5796744013408329,1.297296101015092,86.35392,86.35392,0.9971592150692714,0.6756943870083156,0.278014175953064,0.11279100372564177,0.08915378283784318,0.3033050192239206,0.11311847332214575,0.11411127895266868,0.25092996168343434,2.1998123187335215,0.651544066973111,0.19556674803437912,1.717063949047759,0.14947301181731076,0.2795246348105967,0.4827714264392853,0.36539425230109046,0.23330057756717618,0.11389601892395189,0.005232165765234854,1.494240075815469,0.0066820093493199515,0.004683134623020189
41.0,0.5777594045196135,0.9800734724895097,88.33536,88.33536,0.5412350858791136,0.6941354114805475,0.24257618516274662,0.10680055694070009,0.08649713837943525,0.32026207775151383,0.11008615141383347,0.11411127895266868,0.2740749270110431,2.421252064848333,0.6569074391091817,0.2000451446419491,1.756383994207197,0.12340572216477076,0.2799843729652298,0.4791286587715149,0.36215183714824595,0.23086004171008942,0.11389601892395189,0.004780790838705531,1.0056586959399283,,0.004780790838705531
42.0,0.5563781826749167,1.2220633081158045,90.3168,90.3168,0.5412350858791136,0.7070646220099531,0.24512741905013388,0.1166860903953297,0.07590630717168975,0.3332956012537876,0.10665185351272194,0.11411127895266868,0.2924796549109245,2.600409345562212,0.6591292944412104,0.198637320709942,1.7440233871788942,0.15090735434574976,0.2816459830176355,0.4819323420524597,0.36272776009566204,0.23119836192105653,0.11389601892395189,0.004400144365645452,0.9459676418919116,,0.004400144365645452
43.0,0.5394338104441851,1.0988405086331579,92.29824,92.29824,0.5412350858791136,0.7169133034874576,0.2629964094607146,0.14171349295172808,0.07582708537839548,0.3494562354056163,0.10508905823174787,0.11411127895266868,0.31097943446119725,2.7802864297838847,0.6611967287695528,0.2000907847279658,1.7567847113389095,0.13711583924349882,0.2810080247782627,0.48458927869796753,0.36079594634506695,0.22971691901763513,0.11389601892395189,0.004523782003040963,0.9988813701784238,,0.004523782003040963
44.0,0.5201843124526097,1.0855285631497644,94.27968,94.27968,0.5412350858791136,0.7267340537037428,0.30436784800419653,0.15717979876456778,0.0762119394938545,0.35611033952184623,0.10328034288336789,0.11411127895266868,0.32392218695568603,2.903715165165106,0.6582979434611056,0.19821137116341164,1.7402835765116331,0.16656534954407295,0.2785723489241077,0.48520371317863464,0.3656136961469617,0.23339154098357887,0.11389601892395189,0.004741674243339978,1.0827819695696235,,0.004741674243339978
45.0,0.5817205945598649,1.1455255666723234,95.9488,95.9488,0.4559241291901578,0.6797075216424469,0.23410237473993745,0.10531103152743093,0.07109433799465764,0.30867853346682583,0.10886079642169802,0.11411127895266868,0.25943215029511574,2.273734840329662,0.6589778225586836,0.19864244206200854,1.744068352333207,0.16187828236021007,0.2826965706089451,0.48352256417274475,0.36517051864722705,0.23306525038140652,0.11389601892395189,0.006078377443215651,0.510245296638459,0.006078377443215651,
46.0,0.5762955071218425,1.1001098114653918,97.93024,97.93024,0.5412350858791136,0.6948835919401737,0.23319961150783636,0.10123505048021729,0.07437991617694835,0.31947361185197076,0.10755872201825635,0.11411127895266868,0.2785434687468864,2.4519662637702977,0.6563944426208697,0.19319268607708998,1.696219831933584,0.17937219730941703,0.281216361679225,0.48695600032806396,0.36687616564360054,0.23438036322975145,0.11389601892395189,0.0034840201849023573,0.8115827330620959,,0.0034840201849023573
47.0,0.5553861017403272,1.0205663812101897,99.91168,99.91168,0.5412350858791136,0.7093099227988134,0.2741953259679111,0.13030915771624335,0.07960855688788147,0.3384671269942079,0.10716399366686202,0.11411127895266868,0.29342698307152826,2.5970875514296616,0.6594101637206495,0.1915384316539634,1.6816955804386207,0.06605222734254992,0.28081081081081083,0.4841371774673462,0.3624573636516375,0.2310124858275867,0.11389601892395189,0.004311322053186903,1.0246176182990894,,0.004311322053186903
48.0,0.5331319250854298,0.9555510238457792,101.89312,101.89312,0.5412350858791136,0.7201963725252167,0.285854790773344,0.14272858870403543,0.088240716330874,0.3466155549119817,0.10697303296178379,0.11411127895266868,0.31178612156972324,2.7789788720805917,0.6595214899070532,0.1935076631068318,1.698985310768732,0.09622501850481126,0.281506117116047,0.48154276609420776,0.3633438665107642,0.23165356822898056,0.11389601892395189,0.004673019816233818,1.1399978182744235,,0.004673019816233818
49.0,0.5173353192071313,1.0415758740647096,103.87456,103.87456,0.5412350858791136,0.7300276778166714,0.26030072436291884,0.16388923285972617,0.063795646252365,0.35933471754353163,0.10055401707290129,0.11411127895266868,0.3305648873330073,2.9564555314001226,0.657379599681525,0.1912515875217213,1.6791771067030845,0.11860940695296524,0.27905731119442956,0.48537448048591614,0.3623089972407044,0.23081020670812755,0.11389601892395189,0.0051661246921143175,1.2963348554912955,,0.0051661246921143175
50.0,0.5813489879361757,1.6612182732773058,107.52512,107.52512,0.9971592150692714,0.6793281288913355,0.2466497883746496,0.09751933349760644,0.08389591551029424,0.30947158012716075,0.11052255437636167,0.11411127895266868,0.25834333983290186,2.2621347105814347,0.6461349269865369,0.18189671058799445,1.597041865962378,0.1406528189910979,0.27617602427921095,0.4880687892436981,0.36738226350309316,0.23478805841169656,0.11389601892395189,0.004339549898483291,1.50590261653997,0.005809616039459934,0.0038266881176839494
51.0,0.5764625380511318,1.1000319204008955,109.50656,109.50656,0.5412350858791136,0.6992166567860982,0.2493465912996342,0.09311125153062445,0.07518315029272872,0.32285528833156374,0.1078032417701491,0.11411127895266868,0.27898606034360957,2.454318471570646,0.6384912441722229,0.17793910843477212,1.5622943638932776,0.14727115218019057,0.2755957928371721,0.4910632371902466,0.3706466681245432,0.23742602619782655,0.11389601892395189,0.0031570991040178954,0.8196095881285146,,0.0031570991040178954
