round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.6412277097678478,0.638679761510859,43.80672,43.80672,0.9971592150692714,0.11467774420946626,0.3062706845556514,0.5519316088659586,0.33711272345720783,2.1302050959959034,0.6773826051740899,0.2806794160733331,0.2439275687056099,0.21343381884488732,0.6683619135383937,0.21678339171195932,1.9033447679738928,0.27838201148722963,0.28047560840093344,0.49510350823402405,0.3769484018921294,0.2409673255599835,0.11389601892395189,0.006403761953747916,1.3175296760164201,0.004981218046490945,0.007695899144283142
34.0,0.6411362127623648,0.5656204383902963,43.80672,43.80672,0.0,0.11467774420946626,0.323684797786688,0.5395598592253521,0.3347168789014937,2.319987211093883,0.6931264847001494,0.29896561601777677,0.2642056838772341,0.2105188403096071,0.6683619135383937,0.21678339171195932,1.9033447679738928,0.27838201148722963,0.28047560840093344,0.49510350823402405,0.3769484018921294,0.2409673255599835,0.11389601892395189,0.0,0.0,,
35.0,0.6217349964551713,0.5050612960922007,43.80672,43.80672,0.0,0.11467774420946626,0.3364634300559965,0.5483482052015906,0.3318565475397105,2.461510697167937,0.7037323927397865,0.3014238961420665,0.27902518920789937,0.20741426683706812,0.6683619135383937,0.21678339171195932,1.9033447679738928,0.27838201148722963,0.28047560840093344,0.49510350823402405,0.3769484018921294,0.2409673255599835,0.11389601892395189,0.0,0.0,,
36.0,0.6043492788093809,0.6226490498394,43.80672,43.80672,0.0,0.11467774420946626,0.3477550793476549,0.5839478143951353,0.31280148057440577,2.6445492231302263,0.7171334312432438,0.31462009700471083,0.2989046521469499,0.19492708664401964,0.6683619135383937,0.21678339171195932,1.9033447679738928,0.27838201148722963,0.28047560840093344,0.49510350823402405,0.3769484018921294,0.2409673255599835,0.11389601892395189,0.0,0.0,,
37.0,0.6401904480830808,0.661765678269701,47.45728,47.45728,0.9971592150692714,0.11467774420946626,0.30994430998002426,0.570244014657066,0.33637141030186124,2.1417213874320717,0.6783569155232285,0.2781782021187681,0.2453331413184693,0.21293482762166405,0.6631373132396867,0.2143126115557472,1.8816514710566246,0.2766128108170047,0.2831279859190345,0.5036603212356567,0.3805538107371005,0.24416219481880483,0.11389601892395189,0.006041467112246255,1.307821400812827,0.004412294651036326,0.007554921435548497
38.0,0.6441214381463658,0.6594333774718659,47.45728,47.45728,0.0,0.11467774420946626,0.3244176736053216,0.5314311999002281,0.32029437134605115,2.3294328894926517,0.694843418881721,0.3025406177233117,0.26573953516617393,0.19987329462661094,0.6631373132396867,0.2143126115557472,1.8816514710566246,0.2766128108170047,0.2831279859190345,0.5036603212356567,0.3805538107371005,0.24416219481880483,0.11389601892395189,0.0,0.0,,
39.0,0.6210423892422594,0.5840088198714402,47.45728,47.45728,0.0,0.11467774420946626,0.33761405409575695,0.6144575008021411,0.3214362681874291,2.522609588265207,0.7067299623574326,0.304039975381319,0.2855808269689066,0.20272579935220061,0.6631373132396867,0.2143126115557472,1.8816514710566246,0.2766128108170047,0.2831279859190345,0.5036603212356567,0.3805538107371005,0.24416219481880483,0.11389601892395189,0.0,0.0,,
40.0,0.5996682640954756,0.650237051964833,47.45728,47.45728,0.0,0.11467774420946626,0.3529271168408368,0.6202030798977416,0.33984053754357935,2.637148688860277,0.7163167293391132,0.30539190811909706,0.2972855288618038,0.2162674624957787,0.6631373132396867,0.2143126115557472,1.8816514710566246,0.2766128108170047,0.2831279859190345,0.5036603212356567,0.3805538107371005,0.24416219481880483,0.11389601892395189,0.0,0.0,,
41.0,0.6430541553302072,0.702866679591751,51.10784,51.10784,0.9971592150692714,0.11467774420946626,0.3109224553610355,0.5439028962527487,0.33817961301362903,2.164548390119322,0.6805496403177463,0.28164851187940393,0.24791323991732747,0.21422837480870213,0.6629300841430699,0.21834019626197534,1.9170134156116607,0.2803260737315975,0.2821361058601134,0.4987017810344696,0.3780737837086663,0.24217581099528246,0.11389601892395189,0.005736262696713702,1.306057731853798,0.004182441873785623,0.007210374497817612
42.0,0.6383906437915617,0.6271569684659614,51.10784,51.10784,0.0,0.11467774420946626,0.32589381628130737,0.5648651484527586,0.3281086639989795,2.3698861505365842,0.6941119015381947,0.2941433659401187,0.26965308852793657,0.20582033623718568,0.6629300841430699,0.21834019626197534,1.9170134156116607,0.2803260737315975,0.2821361058601134,0.4987017810344696,0.3780737837086663,0.24217581099528246,0.11389601892395189,0.0,0.0,,
43.0,0.6156858040735483,0.6139244813908147,51.10784,51.10784,0.0,0.11467774420946626,0.3404449118910007,0.552111057348902,0.3107801857259038,2.5449017466650443,0.7097241576633944,0.3152606422295692,0.2880718794350524,0.19512430975509126,0.6629300841430699,0.21834019626197534,1.9170134156116607,0.2803260737315975,0.2821361058601134,0.4987017810344696,0.3780737837086663,0.24217581099528246,0.11389601892395189,0.0,0.0,,
44.0,0.5992623412504907,0.7304230624136588,51.10784,51.10784,0.0,0.11467774420946626,0.34791222967423296,0.5850159586027399,0.33081333295479437,2.6653761088145145,0.7214510312432536,0.31538899816521904,0.3006543222248162,0.20734405465199796,0.6629300841430699,0.21834019626197534,1.9170134156116607,0.2803260737315975,0.2821361058601134,0.4987017810344696,0.3780737837086663,0.24217581099528246,0.11389601892395189,0.0,0.0,,
45.0,0.6428093270491761,0.7308947090851075,54.7584,54.7584,0.9971592150692714,0.11467774420946626,0.3107994410308069,0.5283911373346204,0.32745724406059595,2.1884720140005545,0.6838666856649285,0.2897192699919225,0.25063110794333143,0.20728375315930972,0.6534839737728506,0.21808568490524316,1.9147788216448414,0.28005315935725505,0.2829370813082885,0.5032374858856201,0.3807603364289212,0.2443379573107622,0.11389601892395189,0.005379829598269248,1.2866617515683174,0.003887224960462489,0.006820898240088087
46.0,0.6390782668278276,0.7563973337008181,54.7584,54.7584,0.0,0.11467774420946626,0.32983764959218514,0.5687294780911667,0.338930322649614,2.3800870479652487,0.6975207035385141,0.2973770132070924,0.2712041047517779,0.21348335235768487,0.6534839737728506,0.21808568490524316,1.9147788216448414,0.28005315935725505,0.2829370813082885,0.5032374858856201,0.3807603364289212,0.2443379573107622,0.11389601892395189,0.0,0.0,,
47.0,0.6150306074308244,0.7118343778945475,54.7584,54.7584,0.0,0.11467774420946626,0.34676163877978394,0.5879909186103461,0.3356023222284344,2.5896458431257647,0.7146548693498013,0.311643005847256,0.2932255798244285,0.2095818366458208,0.6534839737728506,0.21808568490524316,1.9147788216448414,0.28005315935725505,0.2829370813082885,0.5032374858856201,0.3807603364289212,0.2443379573107622,0.11389601892395189,0.0,0.0,,
48.0,0.5947451526000526,0.7958882274685218,54.7584,54.7584,0.0,0.11467774420946626,0.3555822948958791,0.5818338435919803,0.3372529628152303,2.713649296883722,0.7235786374561377,0.3182975496537181,0.3060791043779691,0.21046763789358267,0.6534839737728506,0.21808568490524316,1.9147788216448414,0.28005315935725505,0.2829370813082885,0.5032374858856201,0.3807603364289212,0.2443379573107622,0.11389601892395189,0.0,0.0,,
