round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_ece,fed_prevalence,fed_auprc,fed_f1_best,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
25.0,0.5831059917345585,0.7437210920961331,36.5056,36.5056,0.9971592150692714,0.22046046428660462,2.120180155552207,0.107186675642472,0.07276075174547282,0.11441878028824976,0.24300636884775234,0.3072832049544659,0.673908852981015,0.06971173873496551,0.3391815117059529,0.08094965338541786,0.7107329487913687,0.2045002711006687,0.2045002711006687,0.5239443182945251,0.46825504963552417,0.32429927485230214,0.11389601892395189,0.007756323207717162,1.366761940997094,0.005838347085216389,0.009449330979389447
26.0,0.5742701829902686,0.5752661478869898,36.5056,36.5056,0.0,0.22144327298499797,2.2487015840832063,0.10748671734800001,0.06783201879707362,0.11441878028824976,0.2564597830771454,0.3171051321117169,0.6876714637807183,0.07347234023166645,0.3391815117059529,0.08094965338541786,0.7107329487913687,0.2045002711006687,0.2045002711006687,0.5239443182945251,0.46825504963552417,0.32429927485230214,0.11389601892395189,0.0,0.0,,
27.0,0.5601460001747105,0.6055822433777356,36.5056,36.5056,0.0,0.2435574465944676,2.3898965748025263,0.10604218019641196,0.0693271982681565,0.11441878028824976,0.27194684697939053,0.3320573445537963,0.6992676056230835,0.10807999136401222,0.3391815117059529,0.08094965338541786,0.7107329487913687,0.2045002711006687,0.2045002711006687,0.5239443182945251,0.46825504963552417,0.32429927485230214,0.11389601892395189,0.0,0.0,,
28.0,0.5458884366994268,0.6566240672311705,36.5056,36.5056,0.0,0.2518804786149248,2.604894838388327,0.10384400736118092,0.06830984745382433,0.11441878028824976,0.29572084061235615,0.3447380624175195,0.712598085587503,0.1159666598238884,0.3391815117059529,0.08094965338541786,0.7107329487913687,0.2045002711006687,0.2045002711006687,0.5239443182945251,0.46825504963552417,0.32429927485230214,0.11389601892395189,0.0,0.0,,
29.0,0.5816273565340555,0.704374878476118,40.15616,40.15616,0.9971592150692714,0.2201557984788165,2.1595234778880514,0.10765989988552736,0.07180779400761134,0.11441878028824976,0.24740956864783328,0.30827883621564917,0.6756311786540768,0.06979313279888841,0.33854269441447493,0.08087276233688961,0.7100578501421386,0.2045002711006687,0.2045002711006687,0.524408757686615,0.4717759068379784,0.32795887970910803,0.11389601892395189,0.007692473766027319,1.4335027231136337,0.005512525534664475,0.009666278714287642
30.0,0.5787729242624635,0.6063109126404738,40.15616,40.15616,0.0,0.24478615432146764,2.3298124729756613,0.10793241357547827,0.07789641284038068,0.11441878028824976,0.2662494074326036,0.32297007891501434,0.6915968084119113,0.09985395478513294,0.33854269441447493,0.08087276233688961,0.7100578501421386,0.2045002711006687,0.2045002711006687,0.524408757686615,0.4717759068379784,0.32795887970910803,0.11389601892395189,0.0,0.0,,
31.0,0.5583610291963088,0.6499968988705268,40.15616,40.15616,0.0,0.24780295719185985,2.457189828081874,0.10502867265542404,0.06782036521047963,0.11441878028824976,0.2791027778788429,0.3337484949261558,0.7041817166888186,0.1074635699298406,0.33854269441447493,0.08087276233688961,0.7100578501421386,0.2045002711006687,0.2045002711006687,0.524408757686615,0.4717759068379784,0.32795887970910803,0.11389601892395189,0.0,0.0,,
32.0,0.5399722836744213,0.9242677718777139,40.15616,40.15616,0.0,0.2381146508013747,2.5987802066149643,0.10239146499018087,0.0602578444090342,0.11441878028824976,0.2944487240935177,0.34265358696748416,0.7132209450885136,0.12624579355583584,0.33854269441447493,0.08087276233688961,0.7100578501421386,0.2045002711006687,0.2045002711006687,0.524408757686615,0.4717759068379784,0.32795887970910803,0.11389601892395189,0.0,0.0,,
33.0,0.577276514462202,0.7129344277587314,43.80672,43.80672,0.9971592150692714,0.2281415857863746,2.179383352662361,0.1066668713979084,0.06526772453499431,0.11441878028824976,0.2497498207147306,0.3105377507308282,0.6760564817767093,0.070950684608895,0.34077207941754883,0.08105519047894087,0.7116595579434716,0.2045002711006687,0.2045002711006687,0.522159993648529,0.4708103489861394,0.3271639964879857,0.11389601892395189,0.0064434238921304825,1.2692655550781637,0.005185711614378726,0.007607999203130741
34.0,0.5760379546126707,0.7954762441460386,43.80672,43.80672,0.0,0.22844325577520996,2.3431755281862316,0.10681710870692368,0.06945739872692076,0.11441878028824976,0.26787028019791365,0.3218880945673649,0.6925373047035704,0.08832105574019539,0.34077207941754883,0.08105519047894087,0.7116595579434716,0.2045002711006687,0.2045002711006687,0.522159993648529,0.4708103489861394,0.3271639964879857,0.11389601892395189,0.0,0.0,,
35.0,0.5532164616397099,0.6793396351420055,43.80672,43.80672,0.0,0.24988245403416265,2.5226061356468845,0.10558750487405455,0.07520675541187641,0.11441878028824976,0.2874479844717716,0.3398584488601004,0.7079791930040031,0.11674219433991882,0.34077207941754883,0.08105519047894087,0.7116595579434716,0.2045002711006687,0.2045002711006687,0.522159993648529,0.4708103489861394,0.3271639964879857,0.11389601892395189,0.0,0.0,,
36.0,0.5362112745509,0.6705068663260676,43.80672,43.80672,0.0,0.2409960047855755,2.6110824209923167,0.10333796015068954,0.06805264220435236,0.11441878028824976,0.2969511807729335,0.35044638372389975,0.7192423174839119,0.13149320179800156,0.34077207941754883,0.08105519047894087,0.7116595579434716,0.2045002711006687,0.2045002711006687,0.522159993648529,0.4708103489861394,0.3271639964879857,0.11389601892395189,0.0,0.0,,
37.0,0.579511343575316,0.8679883377818687,47.45728,47.45728,0.9971592150692714,0.2360754946313681,2.2085233651124003,0.10914347624303775,0.08085940562039041,0.11441878028824976,0.2531100811964362,0.31086459039474046,0.6773369672122626,0.07576562455957195,0.34064516681208135,0.08108506881207031,0.7119218878599315,0.2045002711006687,0.2045002711006687,0.5115759968757629,0.46775813868651905,0.32425738769273993,0.11389601892395189,0.006048944057335655,1.2559813059633598,0.004721592475972109,0.0073135788734300265
38.0,0.577100994340615,0.6971991705765536,47.45728,47.45728,0.0,0.23394298964517146,2.3431615453536034,0.10798386572526558,0.07315101695544873,0.11441878028824976,0.2676609130494547,0.3227923886757158,0.6941588786488142,0.07493413977778071,0.34064516681208135,0.08108506881207031,0.7119218878599315,0.2045002711006687,0.2045002711006687,0.5115759968757629,0.46775813868651905,0.32425738769273993,0.11389601892395189,0.0,0.0,,
39.0,0.5525774631165412,0.5527362946229452,47.45728,47.45728,0.0,0.252852400442796,2.5323451163640223,0.10576434584214182,0.07228323613509816,0.11441878028824976,0.28826622136645463,0.34093849803566256,0.7081857485389463,0.10042491541692582,0.34064516681208135,0.08108506881207031,0.7119218878599315,0.2045002711006687,0.2045002711006687,0.5115759968757629,0.46775813868651905,0.32425738769273993,0.11389601892395189,0.0,0.0,,
40.0,0.534908627949634,0.7722182545641317,47.45728,47.45728,0.0,0.25889465302478404,2.6837580195396535,0.10302354013188049,0.08082042557429868,0.11441878028824976,0.304325604947553,0.3479017219711591,0.7188289725338473,0.11659249546290316,0.34064516681208135,0.08108506881207031,0.7119218878599315,0.2045002711006687,0.2045002711006687,0.5115759968757629,0.46775813868651905,0.32425738769273993,0.11389601892395189,0.0,0.0,,
41.0,0.5736784821025096,0.7300784553896748,51.10784,51.10784,0.9971592150692714,0.24928473402441875,2.2477438393150844,0.11008487412533018,0.08880882703196437,0.11441878028824976,0.2576555214712021,0.3151202978563383,0.6790999818067679,0.08111871491470785,0.3409213676954724,0.08097001002394992,0.7109116788183212,0.2045002711006687,0.2045002711006687,0.5170732140541077,0.4648390818304586,0.3211635136135858,0.11389601892395189,0.0059110501828258,1.2917865156196058,0.004196580790828522,0.00759632765906328
42.0,0.5715300431074084,0.7034310173818527,51.10784,51.10784,0.0,0.2560489938348631,2.431575053837024,0.10657009392482195,0.07181795300055438,0.11441878028824976,0.2777890972787298,0.32898321508635425,0.6973253124798545,0.10175940237814199,0.3409213676954724,0.08097001002394992,0.7109116788183212,0.2045002711006687,0.2045002711006687,0.5170732140541077,0.4648390818304586,0.3211635136135858,0.11389601892395189,0.0,0.0,,
43.0,0.5483887896919242,0.6268103879303784,51.10784,51.10784,0.0,0.24763474649862763,2.587650090279759,0.10488922779959663,0.06968414896744053,0.11441878028824976,0.2939658471957408,0.345358268660386,0.7102202814964295,0.09437940046324583,0.3409213676954724,0.08097001002394992,0.7109116788183212,0.2045002711006687,0.2045002711006687,0.5170732140541077,0.4648390818304586,0.3211635136135858,0.11389601892395189,0.0,0.0,,
44.0,0.5346982618653034,0.8921073047201151,51.10784,51.10784,0.0,0.2659870252154819,2.7320930566034294,0.10257727848899151,0.07227734971268493,0.11441878028824976,0.30936723723540216,0.3545167901195113,0.7223738932694937,0.15730030524483674,0.3409213676954724,0.08097001002394992,0.7109116788183212,0.2045002711006687,0.2045002711006687,0.5170732140541077,0.4648390818304586,0.3211635136135858,0.11389601892395189,0.0,0.0,,
45.0,0.572462245033788,0.7530998652509965,54.7584,54.7584,0.9971592150692714,0.2509222859783436,2.2788334521672757,0.10979341686336355,0.08659587450059615,0.11441878028824976,0.2608115740242069,0.31760911117566093,0.6809540738603704,0.08389932655132701,0.34236864576707743,0.08120647787534832,0.7129878519245673,0.2045002711006687,0.2045002711006687,0.5216381549835205,0.46522804459194045,0.32194330645184255,0.11389601892395189,0.005685297678293352,1.3065239416901022,0.003934966826309438,0.007449055451211897
46.0,0.5711832229790255,0.6782727256516357,54.7584,54.7584,0.0,0.24712155206296943,2.4574626510685635,0.10584236158964816,0.07128733737580374,0.11441878028824976,0.2801307337205344,0.33314396384757033,0.6987323147198637,0.12085920073167492,0.34236864576707743,0.08120647787534832,0.7129878519245673,0.2045002711006687,0.2045002711006687,0.5216381549835205,0.46522804459194045,0.32194330645184255,0.11389601892395189,0.0,0.0,,
47.0,0.5561955679284187,0.8847520531615573,54.7584,54.7584,0.0,0.2489032530082736,2.5572562450993748,0.10482412368839232,0.06949656735456529,0.11441878028824976,0.2905851044156308,0.3445271784924763,0.7108916703986837,0.11559631825820964,0.34236864576707743,0.08120647787534832,0.7129878519245673,0.2045002711006687,0.2045002711006687,0.5216381549835205,0.46522804459194045,0.32194330645184255,0.11389601892395189,0.0,0.0,,
48.0,0.5361666375287342,0.9427857105281413,54.7584,54.7584,0.0,0.2584120868732469,2.796834841719156,0.10327400258848736,0.0710178489504376,0.11441878028824976,0.3158056345166048,0.35943918887290716,0.7260088071225056,0.12933806529714606,0.34236864576707743,0.08120647787534832,0.7129878519245673,0.2045002711006687,0.2045002711006687,0.5216381549835205,0.46522804459194045,0.32194330645184255,0.11389601892395189,0.0,0.0,,
49.0,0.5768302718594157,0.8099699591493754,58.40896,58.40896,0.9971592150692714,0.2468216876992946,2.3137484538900797,0.10973565510881181,0.08456124242559167,0.11441878028824976,0.2648758014418781,0.3156874859737321,0.6825232126809689,0.08546093497355813,0.3430864995056269,0.08145402111078964,0.715161266217534,0.2045002711006687,0.20451875282422052,0.5154169797897339,0.45871181287705026,0.315112433553801,0.11389601892395189,0.005169757407578928,1.2483780045295134,0.003674090789941831,0.006707584437122764
50.0,0.5741221094896879,0.8536872284506251,58.40896,58.40896,0.0,0.24569313558714978,2.4777906142300457,0.10582867642807227,0.06883269070278432,0.11441878028824976,0.2829616881578146,0.33228700695100405,0.6993782470970189,0.12982604873962944,0.3430864995056269,0.08145402111078964,0.715161266217534,0.2045002711006687,0.20451875282422052,0.5154169797897339,0.45871181287705026,0.315112433553801,0.11389601892395189,0.0,0.0,,
51.0,0.5567841789791158,0.9921685556427867,58.40896,58.40896,0.0,0.24281564719524365,2.6298186726913837,0.10361418475676465,0.07084066461983267,0.11441878028824976,0.29857846694300366,0.3530156758128116,0.7130239275457497,0.11972958744626509,0.3430864995056269,0.08145402111078964,0.715161266217534,0.2045002711006687,0.20451875282422052,0.5154169797897339,0.45871181287705026,0.315112433553801,0.11389601892395189,0.0,0.0,,
52.0,0.5355028221303857,0.8929292856014126,58.40896,58.40896,0.0,0.2672498655166161,2.8577109669022045,0.1016275248114148,0.06769381743316435,0.11441878028824976,0.3227085089667689,0.3620834884308456,0.7247815728394128,0.14830238437233006,0.3430864995056269,0.08145402111078964,0.715161266217534,0.2045002711006687,0.20451875282422052,0.5154169797897339,0.45871181287705026,0.315112433553801,0.11389601892395189,0.0,0.0,,
53.0,0.5724123485687451,0.8138291480412493,62.05952,62.05952,0.9971592150692714,0.23504518480209824,2.3175368648571335,0.10595388742613575,0.06703449806606844,0.11441878028824976,0.26537923153510123,0.3162431356702637,0.6834261214510191,0.07261168887057153,0.3385135545875299,0.08079219918914687,0.7093505106889789,0.2045002711006687,0.20452799493876814,0.5213598012924194,0.46981440069415176,0.3271291102112745,0.11389601892395189,0.005671390791258357,1.4336979452054948,0.0035862393526364476,0.00786553880808047
54.0,0.5806295869803788,1.0476163830687364,62.05952,62.05952,0.0,0.2381241485092922,2.4688230086770506,0.10633050572049012,0.07308684959624917,0.11441878028824976,0.28123330323666623,0.33197725803086575,0.7014528974879526,0.10747853834354523,0.3385135545875299,0.08079219918914687,0.7093505106889789,0.2045002711006687,0.20452799493876814,0.5213598012924194,0.46981440069415176,0.3271291102112745,0.11389601892395189,0.0,0.0,,
55.0,0.5503708070324409,0.7036143607025328,62.05952,62.05952,0.0,0.25906478428628316,2.6240384329434487,0.10528636735424712,0.06960005523697847,0.11441878028824976,0.2982458186153536,0.3530394969564808,0.7139222652144201,0.10736992979945512,0.3385135545875299,0.08079219918914687,0.7093505106889789,0.2045002711006687,0.20452799493876814,0.5213598012924194,0.46981440069415176,0.3271291102112745,0.11389601892395189,0.0,0.0,,
56.0,0.5316152858610503,0.9371240525024825,62.05952,62.05952,0.0,0.25201597692938105,2.828337391678078,0.10176777518142455,0.06843489137221585,0.11441878028824976,0.31964060573241626,0.3639797802268243,0.7272084779385161,0.14566071368117323,0.3385135545875299,0.08079219918914687,0.7093505106889789,0.2045002711006687,0.20452799493876814,0.5213598012924194,0.46981440069415176,0.3271291102112745,0.11389601892395189,0.0,0.0,,
57.0,0.5845236382423383,1.2245955110711857,65.71008,65.71008,0.9971592150692714,0.24449144849239887,2.3429566714702283,0.10886418493107235,0.0808611416398563,0.11441878028824976,0.26873490825876023,0.32040904239588547,0.6858478114488957,0.09846342328393513,0.3400460810848188,0.08099436888350173,0.7111255480982306,0.2045002711006687,0.2045002711006687,0.5163338780403137,0.45192453376935715,0.30869067274986617,0.11389601892395189,0.005064814919878347,1.3420123809482902,0.0033825815055969996,0.006869597423959581
58.0,0.5737376130087848,0.7780455170145526,65.71008,65.71008,0.0,0.23653456723741056,2.558223274178558,0.10708132338661348,0.07915239431099812,0.11441878028824976,0.2916482431172102,0.3354003962606395,0.704144016831856,0.10414050724959094,0.3400460810848188,0.08099436888350173,0.7111255480982306,0.2045002711006687,0.2045002711006687,0.5163338780403137,0.45192453376935715,0.30869067274986617,0.11389601892395189,0.0,0.0,,
59.0,0.5521793454002977,0.7528501046002537,65.71008,65.71008,0.0,0.24555855114274378,2.707540239134818,0.10498016387319496,0.07839672198943247,0.11441878028824976,0.3065344563350883,0.3501631715271353,0.7175314131853067,0.13352919524535822,0.3400460810848188,0.08099436888350173,0.7111255480982306,0.2045002711006687,0.2045002711006687,0.5163338780403137,0.45192453376935715,0.30869067274986617,0.11389601892395189,0.0,0.0,,
60.0,0.5289622229651137,0.7557568150328046,65.71008,65.71008,0.0,0.24454342550576103,2.880715900611014,0.10131394195514026,0.06381215976929722,0.11441878028824976,0.32477879536522264,0.36411492236057486,0.7287440522798491,0.15269429305191753,0.3400460810848188,0.08099436888350173,0.7111255480982306,0.2045002711006687,0.2045002711006687,0.5163338780403137,0.45192453376935715,0.30869067274986617,0.11389601892395189,0.0,0.0,,
