round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_brier,fed_auprc_lift,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
41.0,0.08705413182635809,9.249218058559695,944.32512,944.32512,0.9991046702896288,0.5196776904385804,0.9999999999999999,0.04587032561600684,2.0765143757670828,1.0,0.11477981614664129,0.8860759493670884,1.0,0.9264234043602503,0.5133933455233095,0.9733695920858787,1.006501305895919,0.0,0.9832657200811359,0.48243582248687744,0.48452084271093254,0.26659426402203223,0.9670822942643391,0.00013153511195020064,0.08078394892697816,4.959125616787615e-05,0.00014487024096467965
42.0,0.13197403787944573,20.662948160176235,967.35744,967.35744,0.9991046702896288,0.5305869043627871,0.9999999999999999,0.037545847009750936,2.0765143757670828,1.0,0.09741559445480756,0.8860759493670884,1.0,0.9277315883237431,0.5495608482973104,0.9755673473869086,1.0087738687523218,0.0,0.9832657200811359,0.4823973476886749,0.48456165102354604,0.266633502306253,0.9670822942643391,0.00013109447509807845,0.08053751555229383,4.655563000655182e-05,0.000144848447037309
43.0,0.0898954597073775,8.579319840759068,990.38976,990.38976,0.9991046702896288,0.48827228012970225,0.9999999999999999,0.04097970358693968,2.0765143757670828,1.0,0.1024314883294739,0.8860759493670884,1.0,0.9297488457346293,0.5633370840952068,0.9763234164712513,1.0095556730401543,0.0,0.9832657200811359,0.4823823869228363,0.4845750519908277,0.2666463891094497,0.9670822942643391,0.0001177659396768754,0.07237105411141442,4.561850154213927e-05,0.00012950107702954587
44.0,0.0829385264538556,12.936438412115404,1013.42208,1013.42208,0.9991046702896288,0.4055120498570711,0.9999999999999999,0.04602165539060122,2.0765143757670828,1.0,0.12045108332035408,0.8860759493670884,1.0,0.9264029287579351,0.5906160626377233,0.978056900316424,1.0113481614927438,0.0,0.9832657200811359,0.48237892985343933,0.48458164197548365,0.266652563757228,0.9670822942643391,0.00011484410696301833,0.07059542810875996,4.525123548535052e-05,0.00012616093517691382
45.0,0.10693549862678749,14.097745808237244,1036.4544,1036.4544,0.9991046702896288,0.6429721965819974,0.9999999999999999,0.023004015117272625,2.0765143757670828,1.0,0.07148324943418743,0.8860759493670884,1.0,0.9646825992450646,0.6318627221154298,0.9809156253273028,1.0143041922543796,0.0,0.9832657200811359,0.4823268949985504,0.4846322414137776,0.2667012293160707,0.9670822942643391,0.00013122771226122055,0.08068934279287987,4.985853504822425e-05,0.00014445617262988226
46.0,0.08029648116544906,8.706151962210939,1059.48672,1059.48672,0.9991046702896288,0.5838607019009971,0.9999999999999999,0.025656624254631413,2.0765143757670828,1.0,0.07512252454013263,0.8860759493670884,1.0,0.9512306983278968,0.6163478519074187,0.9802081505813905,1.0135726363670388,0.0,0.9832657200811359,0.4822928011417389,0.4846729132599961,0.266740806185714,0.9670822942643391,0.0001162816151939959,0.07151941933435069,4.6270929655937466e-05,0.00012766071531664577
47.0,0.08746057183192615,11.069483900726976,1082.51904,1082.51904,0.9991046702896288,0.5714448730025109,0.9999999999999999,0.03396177317352544,2.0765143757670828,1.0,0.08559729110150897,0.8860759493670884,1.0,0.9377518017931832,0.5996022629596638,0.9791525718927087,1.0124811277178345,0.0,0.9832657200811359,0.48228344321250916,0.4846912324428558,0.2667587301657655,0.9670822942643391,0.0001232695162413039,0.07583728682212154,4.825958309559542e-05,0.00013545841588595198
48.0,0.08702966621184625,13.594275369561492,1105.55136,1105.55136,0.9991046702896288,0.4250913677965035,1.0,0.037067664299312596,2.0765143757670828,1.0,0.09583462309485243,0.8860759493670884,1.0,0.9310543499055506,0.5810398987294294,0.9781048827403829,1.0113977771503186,0.0,0.9832657200811359,0.4822448492050171,0.4847312807442244,0.26679777394683984,0.9670822942643391,0.00012117674596561248,0.07456894125621716,4.513550870877137e-05,0.00013353059336394414
49.0,0.09081826856363749,27.31759467597026,1128.58368,1128.58368,0.9991046702896288,0.48282089357889146,0.9999999999999999,0.031661407886242776,2.0765143757670828,1.0,0.08583980785360568,0.8860759493670884,1.0,0.9377518017931832,0.5774610467751262,0.9776571393724477,1.0109347934201949,0.0,0.9832657200811359,0.48218226432800293,0.48479438606937625,0.2668589698060559,0.9670822942643391,0.00010591242156390303,0.06519265537723129,3.922958787386776e-05,0.00011674348460983019
50.0,0.0941166878362745,14.009355601570567,1151.616,1151.616,0.9991046702896288,0.373293670923901,0.9996536310760609,0.04074029034507535,2.076065557164412,0.9950146514371707,0.10796652578666238,0.8860759493670884,0.9949718706047819,0.9334357983095516,0.5684631253223311,0.9770585521236981,1.0103158313605027,0.0,0.9832657200811359,0.4819788336753845,0.48498490595460825,0.26704382454422015,0.9670822942643391,0.00027479929550245437,0.16919850720705654,0.00015072476111806156,0.00029494725553243364
