round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc,fed_f1_best,fed_prevalence,fed_auroc,fed_f1,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
33.0,0.6508943251491291,1.9374712543924915,120.81168,120.81168,1.0,0.5605564827396692,0.32208931950401404,0.29292614296657987,0.33721690090106227,0.11413282971356624,0.7102231030344098,0.2989348926243161,2.5460711480392035,0.20264662883657236,0.6479284067833501,0.2195950492388428,1.9280309471173518,0.2734171211761916,0.2747784997046663,0.49927040934562683,0.3231396375464337,0.21090189862487807,0.11389601892395189,0.0032828132892698423,1.7761360444983438,0.0016463584425828453,0.005150733373846982,0.004727444486436654
34.0,0.6529334503364784,2.535791911639977,124.47264,124.47264,1.0,0.5745087805111755,0.3193807338195376,0.29245655412780275,0.3407336334775385,0.11413282971356624,0.7117988814933088,0.29777286620024296,2.5405178873367054,0.20183560151619978,0.6484706936920281,0.21774211405794214,1.911762290860474,0.27438468550592526,0.27565324660760343,0.49672892689704895,0.32036566580203335,0.21039731852119006,0.11389601892395189,0.003224396235538615,1.801641821544763,0.0016457416143584825,0.005025912035591729,0.005335639711881114
35.0,0.6519115479681227,2.226683910862621,128.1336,128.1336,1.0,0.562424974748088,0.3274894505723386,0.29346556929738066,0.34137204891268885,0.11413282971356624,0.7122854754530041,0.29897535295575095,2.547300379652388,0.20573274517950654,0.6451017933718715,0.21460830136221493,1.8842476092646259,0.2694939975316953,0.2751349961429674,0.5209106206893921,0.3278916966137631,0.21384395913256096,0.11389601892395189,0.00291375071228769,1.677770418154978,0.0015158224977970237,0.004509944181159566,0.004487875245005499
36.0,0.6486190233964797,1.8517509523087834,131.79456,131.79456,1.0,0.5639859111664766,0.3096142629684127,0.2928289919238353,0.3401522534758667,0.11413282971356624,0.7121677082172625,0.3028334856072503,2.541457683297965,0.1949959861410367,0.6465645323680228,0.21784503012781442,1.9126658875870723,0.271536034942975,0.2744686434006822,0.5131826996803284,0.3102850767180812,0.2034230500393181,0.11389601892395189,0.0027719876067024128,1.6437328506599442,0.0014317259490266281,0.004309913287938291,0.004300991577145267
37.0,0.6595630571100081,3.1666141914330597,135.45552,135.45552,1.0,0.5497869996818913,0.31501713134091264,0.2973116198983543,0.3473014201209688,0.11413282971356624,0.7129263503251403,0.29997844744091723,2.577712786099112,0.1983607978375077,0.645463456021626,0.2164819346374894,1.900697993509623,0.27198507114532305,0.2737251632624705,0.5291748046875,0.31607217615118854,0.20698902501610658,0.11389601892395189,0.0028978796558704373,1.768222784909085,0.0014274256853026737,0.004592086795744121,0.005257745429587547
38.0,0.6585644164959911,2.4951928087175914,139.11648,139.11648,1.0,0.5915942057746741,0.34167741737197144,0.2969389062529736,0.33979886367380135,0.11413282971356624,0.7131724218864374,0.29253964951597533,2.576400308697253,0.21484457180452288,0.6433432261498047,0.2155018254560111,1.8920926955304835,0.26243122599397906,0.2689469368630667,0.5195742249488831,0.3422560332364314,0.223211727969771,0.11389601892395189,0.0026878012497415994,1.689458824635949,0.0013677503424058299,0.00420797981321133,0.004890325614982619
39.0,0.6540223250693464,2.048892562651716,142.77744,142.77744,1.0,0.5677233041589801,0.3193545413754981,0.299321637094427,0.3420470390944571,0.11413282971356624,0.7144523288672204,0.2984498623468498,2.598414830386512,0.20246257891639055,0.6451351874629571,0.21311978676660598,1.871178543201809,0.26810715466872453,0.27039050914483437,0.5215953588485718,0.31971875402033945,0.211428875670856,0.11389601892395189,0.002434487049331723,1.5716022055885333,0.0012217927372749934,0.003831787572205081,0.005854763212196394
40.0,0.659035770415093,2.719817808107629,146.4384,146.4384,1.0,0.5796822035654109,0.30819126973840927,0.299574472445681,0.34075565617092174,0.11413282971356624,0.7144224562497822,0.29782305346924287,2.5973129377257442,0.19636926691895343,0.6437072355470348,0.21363476534622142,1.8757000232717955,0.2661640392963217,0.27001127395715896,0.5403209924697876,0.3102153700767557,0.20601481516639744,0.11389601892395189,0.0025845467457698474,1.7145130521821557,0.001255680427377321,0.0041169362160847845,0.005803268958337515
41.0,0.6636577484144385,3.4987954063817837,150.09936,150.09936,1.0,0.5856580381352908,0.3278853661527909,0.3014688737163691,0.3424761349119721,0.11413282971356624,0.7172332538449233,0.3000035693202306,2.616064308327558,0.2075731680767636,0.6440994812106847,0.21345181334282892,1.874093716000295,0.26320236586396284,0.27033792240300375,0.5759122967720032,0.3293261515345871,0.2174448867753029,0.11389601892395189,0.0025840783104765603,1.7628093631769843,0.0012603816368541457,0.004104751400834695,0.0046277896852465585
42.0,0.6711743027901284,3.4888966014408203,153.76032,153.76032,1.0,0.5741971166320744,0.32867054453250166,0.3020832211870741,0.3449120657220041,0.11413282971356624,0.716319268806064,0.2975355620847957,2.6195885895987483,0.20631263126641788,0.6424912564204878,0.21030894853775806,1.8464995574444165,0.2622091117666339,0.2694775435380385,0.5589354038238525,0.3297452373420993,0.2154317935629318,0.11389601892395189,0.0024351250447955104,1.7073065908407443,0.0012041204091598132,0.0038477696159657975,0.003944960935408619
43.0,0.6558828926411999,2.825470399710478,157.42128,157.42128,1.0,0.5756421401491697,0.3151069236844035,0.3041579510162961,0.34559009535825447,0.11413282971356624,0.7185439797221594,0.30321087115875517,2.6401548155030623,0.19786178093920012,0.6420290852117311,0.2118068696351949,1.859651212011351,0.26522798468499825,0.2675343456254519,0.5383818745613098,0.3165346481324447,0.20740690047438717,0.11389601892395189,0.002138118760213834,1.5409785030178682,0.0010819090087637628,0.0033455937257446306,0.004546355204022217
44.0,0.6565848167003342,2.6241625905272667,161.08224,161.08224,1.0,0.5728948609668353,0.3166148629558936,0.3051010533674152,0.3464514868824069,0.11413282971356624,0.7197242709597911,0.30143290561291625,2.647003826046375,0.1998535116383131,0.6427931962294018,0.21176758456890385,1.8593062915596776,0.26593969066429285,0.2683518447593515,0.5252553224563599,0.3180623501417119,0.20939945713876573,0.11389601892395189,0.0021154681509056614,1.5647150169315864,0.0011083704506733264,0.0032670799557367523,0.003743500404447356
45.0,0.6614942299790088,2.9150691126171635,164.7432,164.7432,1.0,0.5669356742275186,0.3178493662545244,0.30250551684267546,0.3448420512873916,0.11413282971356624,0.7170961573173363,0.30445542638081613,2.626244269367599,0.2000341253109225,0.64397827860576,0.21279437337328752,1.8683214337401015,0.26624189327568554,0.27199513751709464,0.55242520570755,0.3196943866957019,0.20955970450320366,0.11389601892395189,0.00226250382512271,1.713171734361822,0.0011116125113034305,0.0035805097749728653,0.004604715160430189
46.0,0.6617612391428523,2.8745759636413033,168.40416,168.40416,1.0,0.5695043757834597,0.3181960430741813,0.30716137801976323,0.35083503273859595,0.11413282971356624,0.7202427770104018,0.3051993206857704,2.666052250256847,0.20002935223236215,0.643437836466488,0.21218693367598074,1.862988150776872,0.26496725912067354,0.27108350586611457,0.5291542410850525,0.31999633616599654,0.21024354563520803,0.11389601892395189,0.0021316095027102654,1.6564770603108627,0.0010038475550556536,0.0034127809484072436,0.0052973190649192245
47.0,0.6629444104919673,2.8654253113645174,172.06512,172.06512,1.0,0.5685149849005229,0.3167438912298943,0.3073858449905899,0.3523712482377558,0.11413282971356624,0.7180145308408613,0.3053508465123504,2.666495165156809,0.1987042340370606,0.6416967255317942,0.2126954339275176,1.8674527515271089,0.2677736202057998,0.27002466571465655,0.5190104246139526,0.3181412999676893,0.20856699732175246,0.11389601892395189,0.0021536319808650633,1.7177003923552547,0.0010115545087060588,0.0034463050699581176,0.0038367844637458817
48.0,0.6563761640358952,2.802534623329703,175.72608,175.72608,1.0,0.5743554860719317,0.3322627295355827,0.30817409225062076,0.3506021265416459,0.11413282971356624,0.7203791718895898,0.30038573902942545,2.673336058968085,0.20935986844012575,0.6397979307359617,0.21012617742644757,1.8448948383942052,0.2619072988811934,0.26649282920469364,0.5388469099998474,0.3342225685863565,0.21996682869563652,0.11389601892395189,0.002083399965788191,1.7020986867391912,0.0009754538481100546,0.0033349650380926407,0.003468035806800002
49.0,0.6614707992230853,3.6366186192310237,179.38704,179.38704,1.0,0.5902113536543391,0.3331184318472391,0.31072377035358434,0.35166052022483957,0.11413282971356624,0.7226916882296288,0.3035949956280428,2.699855393601126,0.20904027511185852,0.6417992545525268,0.2103238817496673,1.8466306701211397,0.26200873362445415,0.2678939081991038,0.5230399370193481,0.335016476281479,0.21949623422123507,0.11389601892395189,0.0020916180821452007,1.7502683067486942,0.0009633648131249331,0.003358574244247034,0.005123911562090698
50.0,0.6678202682564653,3.8086524406617066,183.048,183.048,1.0,0.5578617572165301,0.31127088530230995,0.3157598418139952,0.3557505714158058,0.11413282971356624,0.7254390881727305,0.31539186353921866,2.734218671263454,0.19497443679902424,0.6381182744664488,0.20581244195492404,1.80702050782253,0.2616800377536574,0.2651634080205509,0.5339258909225464,0.312720476785406,0.20596738172039655,0.11389601892395189,0.0020948152056694076,1.7967950922138698,0.0008991899419726641,0.003434596346745171,0.005023336343630381
