round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_auprc_lift,fed_f1_best,fed_brier,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6530576103491426,1.268234560935553,94.30016,94.30016,0.17123005746085582,0.3445604174652992,0.5315560117056303,0.6516243288786443,0.11398539778449143,1.8649179444784232,0.28767150580824546,0.2202910669049318,0.26778056624335517,0.21095071551683148,0.3797995566429293,0.08828762346571513,0.7751598721344648,0.09685534591194969,0.20452799493876814,0.40644633769989014,0.36286448732050713,0.23745229618867572,0.11389601892395189,0.009092890726265747,0.26734271040186286,0.009092890726265747,
32.0,0.6482206171496165,1.1377401136212253,94.30016,94.30016,0.0,0.33385908400381037,0.5315088015612427,0.6545878548549466,0.11398539778449143,1.918004469507605,0.28936888986222536,0.21302965780949953,0.266994978839347,0.21562224756948514,0.3797995566429293,0.08828762346571513,0.7751598721344648,0.09685534591194969,0.20452799493876814,0.40644633769989014,0.36286448732050713,0.23745229618867572,0.11389601892395189,0.0,0.0,,
33.0,0.6439361742862746,1.1903724669732887,95.96416,95.96416,0.17123005746085582,0.32127899714076863,0.5145738259809465,0.6561620662864308,0.11398539778449143,1.8963487444229425,0.2915608266380899,0.20493491222588317,0.27220840346150643,0.21321958841003363,0.37864695224767964,0.0883326126150021,0.7755548740819604,0.10029682862052804,0.20450951154489178,0.4076089859008789,0.3647344010085283,0.23809895314439797,0.11389601892395189,0.010925069724452615,0.3440134458942339,0.010925069724452615,
34.0,0.6447449088619505,1.3521462881796977,95.96416,95.96416,0.0,0.3356478545204656,0.5546990818056127,0.6573792772332905,0.11398539778449143,1.960762729722055,0.29473142145788106,0.21579392645921722,0.26673114929684655,0.21807302855034838,0.37864695224767964,0.0883326126150021,0.7755548740819604,0.10029682862052804,0.20450951154489178,0.4076089859008789,0.3647344010085283,0.23809895314439797,0.11389601892395189,0.0,0.0,,
35.0,0.6438367119458601,1.2156756492002705,97.62816,97.62816,0.17123005746085582,0.3485707650064282,0.5415481404651779,0.656255369231947,0.11398539778449143,1.9479535236911514,0.2923126083806256,0.2226301805816137,0.268535874137262,0.21566590532955263,0.37144593879411514,0.0867132781000158,0.7613372172201565,0.08244053023424733,0.20454648167397296,0.4119625985622406,0.3599307198752226,0.23436922811442085,0.11389601892395189,0.009373023467271662,0.31722273712512106,0.009373023467271662,
36.0,0.6413002500176235,1.0311151648082502,97.62816,97.62816,0.0,0.33084131249466725,0.5434904122370608,0.6591011614204982,0.11398539778449143,1.9838839177892138,0.2922895854515722,0.21142138236274438,0.26743403338125665,0.2196405226780781,0.37144593879411514,0.0867132781000158,0.7613372172201565,0.08244053023424733,0.20454648167397296,0.4119625985622406,0.3599307198752226,0.23436922811442085,0.11389601892395189,0.0,0.0,,
37.0,0.6557906811468105,1.1475416156447191,107.33568,107.33568,0.9989298121408696,0.34948779770040883,0.5364196682151892,0.6483054892287768,0.11398539778449143,1.841274325280008,0.28599568812118664,0.22436358067937998,0.2635957652695014,0.20902286008130697,0.5459443334431494,0.13372333011836984,1.1740825656747196,0.1131042870173305,0.2113499711720616,0.4450378119945526,0.3382094747404356,0.21513544662821038,0.11389601892395189,0.0035166273886719055,3.7371864147717133,0.006513089557084702,0.003411456944819224
38.0,0.6526558611251703,1.0315370767338694,107.33568,107.33568,0.0,0.30680731035795245,0.46827423540652097,0.6553195713168423,0.11398539778449143,1.873724567842697,0.28748006652938524,0.19481842091766371,0.25724192062948814,0.21151538848397805,0.5459443334431494,0.13372333011836984,1.1740825656747196,0.1131042870173305,0.2113499711720616,0.4450378119945526,0.3382094747404356,0.21513544662821038,0.11389601892395189,0.0,0.0,,
39.0,0.6472491681019977,1.089599015190553,108.99968,108.99968,0.17123005746085582,0.3328685309908616,0.5373661763917313,0.6535367596316553,0.11398539778449143,1.88014181966595,0.28686979143160585,0.21457631184657572,0.2700434473183792,0.21239043480682235,0.5584931828115279,0.13496228703911126,1.1849605307910303,0.11478770131771596,0.2170059093893631,0.4435183107852936,0.33686904525131667,0.21415957012020798,0.11389601892395189,0.005368816891358929,0.20507658238057047,0.005368816891358929,
40.0,0.6466026943021324,1.1176233812202736,108.99968,108.99968,0.0,0.35580229430299054,0.5759633182954091,0.6551072571417018,0.11398539778449143,1.9259901322562167,0.2900244555888849,0.23274659177037577,0.2634627833448474,0.21446620109813316,0.5584931828115279,0.13496228703911126,1.1849605307910303,0.11478770131771596,0.2170059093893631,0.4435183107852936,0.33686904525131667,0.21415957012020798,0.11389601892395189,0.0,0.0,,
41.0,0.6513332946850828,1.2200542085476827,117.0432,117.0432,0.8276997546800138,0.34058422956912054,0.522301696390964,0.6530534510905046,0.11398539778449143,1.8832831204866436,0.28893977361464,0.21947386155181467,0.2719508448749078,0.2125207320612117,0.6270541632831252,0.17815577432645757,1.5641966770182878,0.21991420185143373,0.24536301006889244,0.4559383988380432,0.3410171423709424,0.2149126216869396,0.11389601892395189,0.002928813647788478,3.0325318853138015,,0.002928813647788478
42.0,0.6539317352031812,1.2242203599267705,118.7072,118.7072,0.17123005746085582,0.3268898165646907,0.5182289829006848,0.6506425702599249,0.11398539778449143,1.858940176018003,0.286836346270129,0.2089693496153124,0.26836871850729394,0.21004992056968574,0.6261483940541901,0.17785919707028286,1.561592747056761,0.21473981634094655,0.24195563886285537,0.4459986984729767,0.33946590301578805,0.21387009655326994,0.11389601892395189,0.005935491817497299,0.23916119086788967,0.005935491817497299,
43.0,0.6504133013618076,0.8964620765342615,118.7072,118.7072,0.0,0.3229374478478266,0.520141751945304,0.6541423944267571,0.11398539778449143,1.9179493490082218,0.29094722569702136,0.20749823895589586,0.2768004594754781,0.2160997996993206,0.6261483940541901,0.17785919707028286,1.561592747056761,0.21473981634094655,0.24195563886285537,0.4459986984729767,0.33946590301578805,0.21387009655326994,0.11389601892395189,0.0,0.0,,
44.0,0.6442906214653257,1.2055371124378191,120.3712,120.3712,0.17123005746085582,0.334636564829836,0.5545400727112577,0.6553704889209879,0.11398539778449143,1.917111398090897,0.2930461343128438,0.21692513297811597,0.2678395450326011,0.21633485473431482,0.6286658768209066,0.17983023318735405,1.5788983222269277,0.20761581372786805,0.24415995776692623,0.47614118456840515,0.33908235033053186,0.213565106264374,0.11389601892395189,0.005801881441370131,0.24915516772307456,0.005801881441370131,
