round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.6301455809499952,0.7471551712802789,73.0112,73.0112,0.0,0.31337745834268704,0.28762272123213434,0.11429290704260812,2.5252501428656116,0.20341558149676986,0.34244737644344514,0.3248040734734758,0.5851888759833644,0.7184567031602006,0.4131650349785849,0.0901990700409834,0.791942254814096,0.2045002711006687,0.20462971335563795,0.5149796009063721,0.4374829749527297,0.2946017242033874,0.11389601892395189,0.0,0.0,,
37.0,0.6352857416786433,0.9338395327764124,76.66176,76.66176,0.9971592150692714,0.2930694642812666,0.2639360190490776,0.11429290704260812,2.291270311605424,0.21715198591449367,0.3248969775383747,0.34392665132265465,0.575948403425038,0.69442947565538,0.40575315308739857,0.08881723462812185,0.7798098253761171,0.2045002711006687,0.20455572629485672,0.5114336013793945,0.4356970183442191,0.29331500820146145,0.11389601892395189,0.005077662939152928,1.693254156736657,0.0030010297604612496,0.007266717381840698
38.0,0.6388884663511754,0.990714555416303,76.66176,76.66176,0.0,0.31136508338687674,0.29276105886463416,0.11429290704260812,2.563305297165635,0.20488204115821562,0.3443836906325732,0.328386287766036,0.574995631718172,0.7198784305020236,0.40575315308739857,0.08881723462812185,0.7798098253761171,0.2045002711006687,0.20455572629485672,0.5114336013793945,0.4356970183442191,0.29331500820146145,0.11389601892395189,0.0,0.0,,
39.0,0.6337504657948306,0.8620474083215184,80.31232,80.31232,0.9971592150692714,0.2974122743193398,0.26489342756902234,0.11429290704260812,2.297946707099047,0.21750555364530225,0.32519835588078666,0.3452375295063622,0.5739212836269556,0.6970559126954684,0.4073916346057457,0.0891297134740325,0.7825533703117771,0.2045002711006687,0.20451875282422052,0.5109525322914124,0.4362326354137861,0.2937661850703221,0.11389601892395189,0.004603758483331795,1.6047939037671313,0.002723666123649154,0.006610743162197758
40.0,0.6386458150513381,1.116944017784601,80.31232,80.31232,0.0,0.3077844799429192,0.29107150894773315,0.11429290704260812,2.543890244947779,0.2208901733053967,0.34374303032412196,0.3519212666901193,0.5776566012730661,0.7197985206933222,0.4073916346057457,0.0891297134740325,0.7825533703117771,0.2045002711006687,0.20451875282422052,0.5109525322914124,0.4362326354137861,0.2937661850703221,0.11389601892395189,0.0,0.0,,
41.0,0.6410480828157182,1.0886579561888634,83.96288,83.96288,0.9971592150692714,0.29173575065413887,0.2693685688174894,0.11429290704260812,2.3410621618702114,0.22292357094028548,0.3275105473931019,0.3515341954702412,0.5808972731036638,0.6989373401397843,0.41206274133536913,0.08965622381511534,0.7871760985340375,0.2045002711006687,0.20455059483421542,0.5143534541130066,0.4381504993600955,0.29571379241001944,0.11389601892395189,0.004483926183901566,1.6344087439356372,0.0025709750958521752,0.006535607785167488
42.0,0.635637600611638,1.0064901964682504,83.96288,83.96288,0.0,0.31393876163737394,0.29383108187256285,0.11429290704260812,2.57452536930765,0.20976809302159796,0.3460344251095765,0.3348952954028894,0.5965608039446375,0.7200017715016903,0.41206274133536913,0.08965622381511534,0.7871760985340375,0.2045002711006687,0.20455059483421542,0.5143534541130066,0.4381504993600955,0.29571379241001944,0.11389601892395189,0.0,0.0,,
43.0,0.6370845884099912,1.013493075856645,87.61344,87.61344,0.9971592150692714,0.29735527219120905,0.2717705250453894,0.11429290704260812,2.36643797435793,0.21564991517971552,0.3289374248356247,0.34243204508917413,0.5746350655363509,0.6993092107209078,0.4206210909399033,0.09145706792592401,0.8029873984181105,0.2045002711006687,0.20451875282422052,0.5116966366767883,0.4389947643187153,0.2961982109979267,0.11389601892395189,0.004522994766735268,1.718789724400267,0.0025274372329783805,0.006679761449320264
44.0,0.63659452981489,1.1042514168982018,87.61344,87.61344,0.0,0.31154917873652976,0.2962125470193402,0.11429290704260812,2.600519418967827,0.20842209053164654,0.3491566219677963,0.333155229869527,0.5860282934138157,0.7209156883563779,0.4206210909399033,0.09145706792592401,0.8029873984181105,0.2045002711006687,0.20451875282422052,0.5116966366767883,0.4389947643187153,0.2961982109979267,0.11389601892395189,0.0,0.0,,
45.0,0.6352479952981056,0.9777275567223265,91.264,91.264,0.9971592150692714,0.2962638775449228,0.275988835939213,0.11429290704260812,2.399546047513726,0.22012850802237105,0.33573627271241047,0.34753305371729115,0.5975373259135541,0.7032391599170644,0.43536987174811703,0.09453959955869043,0.8300518354536545,0.2045002711006687,0.20461147421931736,0.5198186039924622,0.43978061323059336,0.29656313884163693,0.11389601892395189,0.004072741919997689,1.6099196027498692,0.002279608821821328,0.006025532828034975
46.0,0.6338209799987209,1.0787434004296128,91.264,91.264,0.0,0.3098154645219611,0.29332301912303643,0.11429290704260812,2.5735802049092364,0.21616122647529293,0.34446478782012324,0.3442282886605238,0.5823164163943363,0.7235598012338311,0.43536987174811703,0.09453959955869043,0.8300518354536545,0.2045002711006687,0.20461147421931736,0.5198186039924622,0.43978061323059336,0.29656313884163693,0.11389601892395189,0.0,0.0,,
47.0,0.6380636571470442,1.2920896609894075,94.91456,94.91456,0.9971592150692714,0.30318799872419155,0.2802624868033306,0.11429290704260812,2.4396291543207913,0.20710242733257692,0.3386242518079689,0.3279552135019562,0.5850204788769715,0.704765381845924,0.4137209756907582,0.09020776259002447,0.7920185748569138,0.2045002711006687,0.2045433975925423,0.5163249969482422,0.44144334573919486,0.2988903732649333,0.11389601892395189,0.0038823072707619816,1.600668606813997,0.0021570810546957505,0.0057636307090570575
48.0,0.6423954182966514,1.4450892992192754,94.91456,94.91456,0.0,0.3257499617633438,0.308266890179541,0.11429290704260812,2.7047995392072495,0.1991849668467286,0.35673820744377793,0.32070144525389904,0.5602814372385326,0.7292846175750405,0.4137209756907582,0.09020776259002447,0.7920185748569138,0.2045002711006687,0.2045433975925423,0.5163249969482422,0.44144334573919486,0.2988903732649333,0.11389601892395189,0.0,0.0,,
