round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_auprc,fed_f1_best,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6602155510662043,2.9421014019075358,186.70896,186.70896,1.0,0.3182744782172121,0.7396203932163974,0.5820015411011206,0.11563640941709682,2.9026593756561088,0.33220459046807127,0.37336252660995767,0.2007586645733064,0.32249606508143297,0.6403379085455191,0.20999291331254885,1.8437247877185299,0.2614133833646029,0.2736842105263158,0.573732852935791,0.32226316473797095,0.21416511169722732,0.11389601892395189,0.002092455579835846,1.8336257530645526,0.0009678166799838522,0.003281842129397946,0.004249814455297012
52.0,0.6613898011515821,2.9122264844015064,190.36992,190.36992,1.0,0.3227697405867786,0.7392156643411569,0.5777776600202295,0.11563640941709682,2.920780580473674,0.33390748376665624,0.37434104092265413,0.20331019553963575,0.32376132127623813,0.6395411689533189,0.21409512106899423,1.8797419180379347,0.25961839224272754,0.2722914669223394,0.5753617286682129,0.32696369231947614,0.21732420427391375,0.11389601892395189,0.0019847442427465495,1.77959974004807,0.0009157048762969609,0.003113474824940718,0.0032653285124057164
53.0,0.6662746732622494,3.0261345731194114,194.03088,194.03088,1.0,0.3174247452951759,0.7423539429269989,0.594275850641792,0.11563640941709682,2.9418619656020133,0.3370426871935555,0.37800522229098515,0.20049013099821286,0.32838054237815223,0.6389968741323623,0.214403301685399,1.8824477247844422,0.25623749868407203,0.27315279170845874,0.5859386920928955,0.32113965586071075,0.21469227438071245,0.11389601892395189,0.0018546889577516486,1.700601894988722,0.000891165756580953,0.0028685955564241214,0.004172187698644724
54.0,0.6717247357820565,3.97875478559586,197.69184,197.69184,1.0,0.3121942360451086,0.7433886146675956,0.5758333898425088,0.11563640941709682,2.956854407179777,0.3384250892614927,0.38130360015178083,0.19619468400663054,0.33145628679950956,0.6399525650803273,0.21181719153026646,1.8597418376115176,0.25972023350589274,0.27057057057057055,0.5546634793281555,0.31663973319375394,0.20992040514814084,0.11389601892395189,0.00183239671442503,1.7170467681062291,0.0008653707101739723,0.002847288061170525,0.004470199111413803
55.0,0.6720917190876484,3.6422637478012048,201.3528,201.3528,1.0,0.3119148516645309,0.7418828983777126,0.5754135122932387,0.11563640941709682,2.9651268461014695,0.3388984198701975,0.3809679802456366,0.19536056992443415,0.33108053141358423,0.6375924649879081,0.20919089309524103,1.8366830998273724,0.2577708703374778,0.2699305325835263,0.5698330998420715,0.3148780083597592,0.20849621130239632,0.11389601892395189,0.001870679688676927,1.7932541576847143,0.0008592755041832216,0.002928687369132747,0.004295659019789515
56.0,0.6691328813658589,3.709872242070324,205.01376,205.01376,1.0,0.315351828760763,0.7441497927645147,0.5938637545190437,0.11563640941709682,2.9710477887042175,0.339504457739277,0.3788162264082598,0.19910231394373487,0.3281690637795896,0.6387590494723984,0.20979799393828094,1.842013407671102,0.2594856661045531,0.26877706435717486,0.5660082101821899,0.3198574986598536,0.21392405198318595,0.11389601892395189,0.0017790383034131901,1.7433331317388365,0.0008127456180713044,0.002786700199117395,0.003686659610876923
57.0,0.670047196156017,4.124825688019028,208.67472,208.67472,1.0,0.3223206849292068,0.7431400641929959,0.5852610797204014,0.11563640941709682,2.9450746504853575,0.3366654372509908,0.38216590204767925,0.20255481661887617,0.32681336862621474,0.6390480884449217,0.21020729023484583,1.8456070038339158,0.25939269171384455,0.2691933916423712,0.5801860690116882,0.32607769269070336,0.21666877298433335,0.11389601892395189,0.0016837369213067077,1.6842414423663286,0.0008217172955332352,0.0025795339210759184,0.003158737163621527
58.0,0.6629498574929746,4.969501096108667,212.33568,212.33568,1.0,0.3223400936381385,0.7430779912226514,0.5760214974357787,0.11563640941709682,2.9180036059347505,0.3336849714531762,0.37462904482529963,0.20331739548963085,0.3211281201316095,0.6354329804310376,0.20870080397621985,1.8323801476816226,0.25762302505786455,0.2699984763065671,0.572432279586792,0.32659462861602934,0.2181751375360718,0.11389601892395189,0.0015805883188163606,1.6132553177776572,0.000744933323670311,0.002447157455966239,0.003288068696289362
59.0,0.6762471109503221,4.5226052597373725,215.99664,215.99664,1.0,0.3153201155129744,0.7447019650074215,0.578340743579853,0.11563640941709682,2.9493181902165655,0.3369372740487875,0.3753124511099472,0.19909567633784264,0.3284434602924832,0.635981328724907,0.2076953829998432,1.8235526137091844,0.2553058024046001,0.26925931423482263,0.56129390001297,0.3203689050440359,0.2147171873945569,0.11389601892395189,0.0016235275358881076,1.6915121116762748,0.0007867457541868992,0.002482467565616579,0.004853412646453932
60.0,0.6728265117341421,4.250310350833343,219.6576,219.6576,1.0,0.31171069367149934,0.7480555345886191,0.5703400948569018,0.11563640941709682,2.9633034164378067,0.3387976572700136,0.37779800389215995,0.19572752823389908,0.33476309474748184,0.6355926973033588,0.20731573824711416,1.8202193562668632,0.25554823115798725,0.2708767430677993,0.5692073702812195,0.3162308734109955,0.21126241895555142,0.11389601892395189,0.0016285325467508267,1.7302075042007345,0.0007894896334814164,0.0024909649378266944,0.0035652280021418936
