round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_f1_best,fed_ece,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
26.0,0.16735598205512364,0.28906508976230993,95.18496,95.18496,1.0,0.28091642891192825,0.2834963691432017,0.33071779244535915,0.37361703610688507,0.23480771958188795,2.439346780005457,0.5393366409053509,0.7013232642179129,0.11419578218445073,0.6519596671664528,0.2229627480797111,1.9575991345982233,0.26484538038322897,0.2755494505494505,0.5245112180709839,0.37326704260327265,0.23696707034254527,0.11389601892395189,0.004297222863768134,1.7137178239881905,0.002568089728705003,0.006250502429877431,0.005504924986629512
27.0,0.1609705378652258,0.10190392303291276,98.84592,98.84592,1.0,0.28418644903597434,0.28422398326567433,0.3316812787977714,0.3704152142383372,0.23218307605924848,2.4666102774461263,0.5396609234498437,0.7002468462394195,0.11419578218445073,0.6509461357954087,0.21962738785314617,1.9283148781503143,0.2664536103066014,0.27714457108578283,0.5288804769515991,0.3700685993094192,0.23461874067723792,0.11389601892395189,0.004216708352668851,1.749173600870563,0.002424793287750878,0.006256400317914996,0.0049079715959065295
28.0,0.16249995301870424,0.14183582352635088,102.50688,102.50688,1.0,0.2843140077114404,0.28531017035880724,0.3329097042691395,0.36652660766627615,0.22921514059323858,2.469247434357261,0.5363515222057593,0.7023000845672991,0.11419578218445073,0.651532923059964,0.21933061263663156,1.92570921010925,0.26881720430107525,0.274575795821063,0.5219445824623108,0.36618591921120053,0.23180593061505636,0.11389601892395189,0.003640787545108456,1.571231145360798,0.002088337758794834,0.005409886618084977,0.005735520147983476
29.0,0.16372733237238063,0.11947591730465579,106.16784,106.16784,1.0,0.28787221353115205,0.28903015056102377,0.3352984591101654,0.3627419743305826,0.2260599478112996,2.4959404901830684,0.5350860355145758,0.7036487813408525,0.11419578218445073,0.6475922446195355,0.21576912399746698,1.8944395601881003,0.2681244029296253,0.27122292479483384,0.5193264484405518,0.3619887217479185,0.22917255077066126,0.11389601892395189,0.0034049036792189696,1.5263122769283655,0.001998077501970572,0.0050131122196760665,0.005678290371177696
30.0,0.1671634150104947,0.7229894927076603,109.8288,109.8288,1.0,0.2883263666921508,0.28918041122488103,0.33665208094576393,0.36787938304646495,0.22992956861183914,2.5025286538518934,0.5344205960955003,0.7042754262816178,0.11419578218445073,0.6483157456113688,0.21663816079999104,1.90206964955149,0.2656297343702656,0.27363770250368186,0.5275394916534424,0.36694611024117696,0.23270994156553715,0.11389601892395189,0.0033834747039936837,1.5734750719857402,0.0020498522948146827,0.004917740932756454,0.006196294593534949
31.0,0.16360577821080333,0.13540158109663575,113.48976,113.48976,1.0,0.2909248875391591,0.28567123207170664,0.3339908458810229,0.3683061320439033,0.2304343340698339,2.528987490558344,0.5335829000166088,0.7026048668184505,0.11419578218445073,0.6493337320377814,0.21682210419436063,1.9036846611744371,0.2667452366922019,0.2755003450655624,0.5244990587234497,0.36730728916551253,0.23309808463690934,0.11389601892395189,0.0034885468034953904,1.6804190641923924,0.0019568035348778894,0.0052608378587094,0.007579425638983023
32.0,0.16433546536776483,0.1553619537324677,117.15072,117.15072,1.0,0.29444276696987143,0.29572770537175497,0.33680852420526497,0.36313242824278535,0.22617435758516713,2.558102390469823,0.5319289230140908,0.7070916641716797,0.11419578218445073,0.6486039186717218,0.21600704113170432,1.8965284579080128,0.2699799936822154,0.2734971539636263,0.5208309292793274,0.36223470286994297,0.22934496545048907,0.11389601892395189,0.0032704134437190387,1.6325496421850403,0.0018473461014371197,0.0049158176954890356,0.008278492579848758
33.0,0.1653591504044865,0.17694102215811966,120.81168,120.81168,1.0,0.29695888824154065,0.293347682292459,0.3351910248575624,0.3652312687900989,0.227951271323872,2.5783379109769218,0.5283067577733985,0.7072885458023678,0.11419578218445073,0.6452332237799661,0.21449996051228298,1.8832963833047063,0.2690387016229713,0.27011817670230726,0.5218229293823242,0.36453640230661505,0.23128906522542403,0.11389601892395189,0.0033099706015280823,1.7086681902055716,0.0017252822251323688,0.0051565742064201775,0.005443157347537653
34.0,0.16321841470423362,0.1671509592384935,124.47264,124.47264,1.0,0.3004311668711623,0.2931981599767271,0.3416511920627969,0.36045658977413214,0.22445045960165563,2.6060537800272394,0.5243670230246507,0.7105893797180575,0.11419578218445073,0.6441432787972646,0.21242299479985446,1.8650607528406133,0.266421868625051,0.2723154809485745,0.5193365216255188,0.3595126579417249,0.22830127739657477,0.11389601892395189,0.0031574920680055895,1.6853322510742146,0.0016848214847803198,0.0048720145095805896,0.0076923678178338305
35.0,0.16534174192205048,0.2608600554373974,128.1336,128.1336,1.0,0.29904977821172307,0.29395905695268,0.3411579889430493,0.3660249172596435,0.22848143204914448,2.5929813176061254,0.5314652863147689,0.7120891813165308,0.11419578218445073,0.6438293919102921,0.2103256880183938,1.846646529048814,0.2656119900083264,0.27180310326377743,0.5165728330612183,0.36496065729927435,0.2318021542341111,0.11389601892395189,0.0030406781861015116,1.675762444375323,0.0017104935365981672,0.0045942012517217155,0.005797535621848369
36.0,0.16310644672113084,0.17258197096985403,131.79456,131.79456,1.0,0.3000856220375642,0.2959951922043269,0.3393311326644854,0.36351667502985874,0.2265776515334559,2.5988542412885107,0.5357727593132863,0.7112789382493856,0.11419578218445073,0.6461383278879589,0.21427737761156423,1.8813421192064381,0.26854085807196054,0.272716695753345,0.5072585940361023,0.36249930287888366,0.2299820799456883,0.11389601892395189,0.002867963622323261,1.6301036530585407,0.0015836832213188489,0.004376835094766247,0.004594435749447291
37.0,0.16247558776705698,0.15197853758748076,135.45552,135.45552,1.0,0.29869892723342695,0.29623604871125536,0.34005809976218054,0.35865584645651305,0.2233623278402933,2.589047279040303,0.5357212603805123,0.7107918443554533,0.11419578218445073,0.6436500100470911,0.2116157224233708,1.8579729513168157,0.26683744262994985,0.269418794133623,0.5015498995780945,0.35749805589665445,0.22692496952568494,0.11389601892395189,0.0026877231202828366,1.5770436094699107,0.0014649451997756685,0.004123130494108538,0.005770371181949331
38.0,0.16438886451888257,0.19354007011683197,139.11648,139.11648,1.0,0.30011572550847887,0.28621954838663605,0.34054354493064004,0.37431962069242414,0.23453437944594072,2.602242362588448,0.5359496115737642,0.7111795449449105,0.11419578218445073,0.6446294069093967,0.21166832197157967,1.8584347720960301,0.26020961329960246,0.26913155631986235,0.5316314697265625,0.37292308720436484,0.23795927175960396,0.11389601892395189,0.0026603753234865778,1.6084450921130156,0.0013982739843120021,0.0041408971074442,0.005321884977426703
39.0,0.16412271795379502,0.17335014965068712,142.77744,142.77744,1.0,0.3047057178417914,0.2983434693407219,0.343948529907913,0.3596378343882198,0.22358667850883956,2.6382197743357927,0.5332365848337436,0.7143967750277359,0.11419578218445073,0.6440105055978336,0.21129767730302168,1.8551805348359425,0.2664290954826538,0.26956835397378864,0.5109012126922607,0.3585899570935077,0.22779820391512143,0.11389601892395189,0.0024616394821794503,1.5308290633156503,0.0013706600203395932,0.003740221673536035,0.006401161752059146
40.0,0.16806884438757141,0.2543457460928706,146.4384,146.4384,1.0,0.3087849347908558,0.30003433506732574,0.34380744971986704,0.3565460041591293,0.2212694415904034,2.6825185854278146,0.5364185569512983,0.7161131930531193,0.11419578218445073,0.6415235430977537,0.21018322320380362,1.845395696790267,0.2648507071765322,0.26653813712495483,0.5113674402236938,0.35518176671118656,0.2257395368676954,0.11389601892395189,0.0026765114771998694,1.7139436301513342,0.0013744478729955478,0.00420257246962456,0.00845457606412337
41.0,0.16955680639742426,0.3414647788874598,150.09936,150.09936,1.0,0.30827167816385126,0.2908155019283569,0.3432934030101813,0.3680089061494083,0.2293839921282016,2.6778492406635706,0.5261325377843122,0.7167391390339294,0.11419578218445073,0.6416950815536161,0.21159258852987223,1.8577698371630718,0.2586305550257486,0.2669861855088807,0.5259516835212708,0.36677175761351927,0.2335415509606386,0.11389601892395189,0.002545374403917804,1.6772654991873424,0.0013536536930932378,0.003944020731834694,0.006135073787276432
42.0,0.16743518818439115,0.2472722694412055,153.76032,153.76032,1.0,0.31078804611301397,0.2958757220589105,0.34627660640121594,0.3663189860596094,0.22798512283394196,2.692011285251384,0.5372157674410601,0.7169430615151748,0.11419578218445073,0.6426068243215804,0.2113255907129349,1.8554256128481235,0.2620786235870761,0.2668042452830189,0.52544766664505,0.36445054978654795,0.23185137017796187,0.11389601892395189,0.0023661764441024347,1.6021482932592335,0.0012041595250386562,0.003735180856320645,0.004349647371076775
43.0,0.16736201094092612,0.29122441578949937,157.42128,157.42128,1.0,0.31288991450500175,0.30303921225421754,0.3456003127927351,0.3605573040801711,0.22380639937889038,2.7120928195700182,0.524883463480655,0.7189751765186101,0.11419578218445073,0.6430826242349289,0.21264766598275459,1.8670333519272428,0.2668103448275862,0.27070649865496244,0.516735851764679,0.35849356559247286,0.2278019837043601,0.11389601892395189,0.0021882014006218025,1.52034223026385,0.0011035829999515023,0.00346638634887853,0.006375072820189229
44.0,0.1705376260419879,0.2781656160262139,161.08224,161.08224,1.0,0.31510918936295695,0.30157145233531996,0.3531531882755187,0.36008601783090893,0.2235876566892857,2.7305399382395024,0.5290477728220813,0.7196980195643568,0.11419578218445073,0.641322400485232,0.21097907658084045,1.852383240205355,0.26424216943451756,0.27051582649472455,0.5233886241912842,0.3580128212827668,0.2278000329945293,0.11389601892395189,0.0023015870622614862,1.640483117967051,0.0011683747473644622,0.0036374073508241077,0.006414835482883058
45.0,0.16841756003379926,0.3462478821418084,164.7432,164.7432,1.0,0.3124339893621038,0.3028581347414441,0.34827432920102214,0.3577580242984989,0.2214495737247101,2.7048559082615724,0.5299666604850891,0.7198518273152636,0.11419578218445073,0.6406831565123949,0.21046190929291164,1.8478425434117813,0.26576526654106175,0.2670751946891357,0.5105608105659485,0.35585932783349183,0.22593617534937785,0.11389601892395189,0.002149234132060947,1.571864875841129,0.0010993889530414437,0.0033829746616111205,0.0071988293761469585
46.0,0.16723362103144584,0.30101603186720133,168.40416,168.40416,1.0,0.31592857847811734,0.30012640843901595,0.3507917672352895,0.3582071138118465,0.2221671883327668,2.737367542675839,0.5334170009491764,0.720444863097159,0.11419578218445073,0.6425500380524476,0.21117115426452315,1.8540696703852455,0.26362862010221466,0.26766917293233083,0.5193122029304504,0.3566860042654934,0.2268911733714485,0.11389601892395189,0.002244909893845967,1.684373613594289,0.001059513875249596,0.003639511328535929,0.007547141018989366
47.0,0.16861817155171172,0.3577099362870583,172.06512,172.06512,1.0,0.316082445495908,0.3004383584915161,0.35240143329080675,0.3604071101531982,0.22372670767342098,2.733026894614102,0.5237546420093598,0.7225031098954672,0.11419578218445073,0.6391756661713314,0.20907947284159617,1.8357048368933602,0.26380561691385296,0.2679625984251969,0.5121874809265137,0.3582713537819557,0.22812863793384866,0.11389601892395189,0.0022110131417177226,1.7017985985967243,0.0010489022165041868,0.0035741702130218655,0.006607546530256293
48.0,0.1665133885188433,0.22974653330220468,175.72608,175.72608,1.0,0.3188705758378079,0.3014344467056796,0.35603525398967834,0.3655155495214864,0.22707122264765334,2.760670301471546,0.5330105831722887,0.7236749194147297,0.11419578218445073,0.6408882898505706,0.21248446771401153,1.865600481223904,0.2585905649388468,0.2688559604859164,0.5236476063728333,0.36349636394643214,0.2318020595020714,0.11389601892395189,0.0020631201420419345,1.6263989486378705,0.0009860191130248903,0.0033273377013925977,0.006456741416120455
49.0,0.17010721157895087,0.3244859257256398,179.38704,179.38704,1.0,0.32362960936243723,0.29902540907939246,0.35958701950686695,0.3685524612835787,0.22961272012718711,2.803875717734129,0.5351327961219869,0.7267126981092115,0.11419578218445073,0.6390979474166929,0.21040760461701002,1.847365751716912,0.2585288344705113,0.2655662094914431,0.5186711549758911,0.36722862486990915,0.23439073406505687,0.11389601892395189,0.0020122876145800698,1.6249025076140242,0.0010153238557681404,0.003183583222178846,0.005998124567562022
50.0,0.17265806429575792,0.44640712439861996,183.048,183.048,1.0,0.32932837985611013,0.30819090650337133,0.3625380367574309,0.3552208256445178,0.21945064018186394,2.8488614779206096,0.5256601232232108,0.7291993705112781,0.11419578218445073,0.6374249423566032,0.20744333034187987,1.8213396069654488,0.2651571262300286,0.26560509554140127,0.5002565979957581,0.3525845639001151,0.22449337893874452,0.11389601892395189,0.001970660255576096,1.6309289624696248,0.0009260260054011481,0.0031960690369768484,0.0072739892508039816
51.0,0.17174164374966452,0.3547590896669618,186.70896,186.70896,1.0,0.33120865228521307,0.30304059992249177,0.3620941035665741,0.36587436112598976,0.22684809613110485,2.8644952714829,0.5287423756406261,0.73121436662467,0.11419578218445073,0.6340945312049396,0.20659154801173213,1.8138610108020794,0.25236532149063523,0.2654867256637168,0.5321123600006104,0.36378996106797606,0.2322147631100477,0.11389601892395189,0.0019474168433562353,1.6515669551390602,0.0009113431092806173,0.0031648230101836037,0.005822373545670204
52.0,0.1672628594252447,0.22627441997074724,190.36992,190.36992,1.0,0.33186218237986526,0.30467835303991575,0.35932007701752094,0.36176714308074454,0.22390992842701526,2.8709837794789532,0.5335933245988174,0.7308329596874745,0.11419578218445073,0.6359910169016518,0.20703242060851929,1.8177318449273838,0.2590601354042214,0.26538678712591757,0.5257441401481628,0.35948861254113096,0.2293512413302018,0.11389601892395189,0.0018818982642479036,1.6324394607963768,0.0008655781392800473,0.00307259787075079,0.00802439125996175
53.0,0.17109370919139946,0.3739321754599464,194.03088,194.03088,1.0,0.33093090011814524,0.306771702703,0.3645916697492162,0.35979856749144085,0.22289800364163329,2.8604905892347428,0.5322424317254258,0.7294302021930973,0.11419578218445073,0.6352657087887675,0.20516256437043326,1.8013146228352357,0.2598569969356486,0.2657200811359026,0.5251728892326355,0.35814518747932855,0.22840660584692368,0.11389601892395189,0.0018081412272332525,1.6051165116205084,0.0008449038001010225,0.002939425168289003,0.005846962704733488
54.0,0.17066286004723424,0.30408855754030323,197.69184,197.69184,1.0,0.331579677383817,0.3085398281609238,0.36359283543233434,0.3594403022145375,0.22227376296969817,2.8675048411869257,0.5319364003295377,0.729990584922843,0.11419578218445073,0.6357193840186949,0.20737425114771219,1.8207330959142258,0.26060669237986034,0.26585643752373717,0.5150916576385498,0.35762297356949524,0.22777750380421957,0.11389601892395189,0.0017617117794149462,1.5993356820636109,0.0008186460473545437,0.0028670908724720604,0.006157186939023075
55.0,0.166268012949984,0.27242020547264245,201.3528,201.3528,1.0,0.33159964875528847,0.30579002088846,0.3648391430017806,0.3600755799525535,0.2227824032101113,2.8658839064247896,0.5304288927999201,0.7303079081625327,0.11419578218445073,0.6367098871457924,0.20741350423004656,1.8210777355487384,0.2608957622012452,0.26739066627531555,0.527998685836792,0.35785106673974254,0.22832904063111603,0.11389601892395189,0.0016355390780471506,1.5179847962617714,0.0007682949688541428,0.0026520361606305874,0.005093507054125329
56.0,0.17407015748833235,0.5910162655073317,205.01376,205.01376,1.0,0.33540672619539075,0.30579268014320127,0.3659483281502789,0.3617248010894047,0.22377579994694233,2.9007192168199767,0.5356020989960606,0.7321139564588829,0.11419578218445073,0.6364807090580789,0.20856823763257615,1.8312162233856188,0.25727718315494646,0.26569062762510504,0.5141628384590149,0.3594431434031005,0.22942636111372489,0.11389601892395189,0.0017159720382727765,1.627003451505061,0.0007625254161559561,0.002830476662800999,0.006498806351336932
