round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_f1_best,fed_prevalence,fed_f1,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6619361031702523,3.4313426829211884,183.048,183.048,1.0,0.19320191213213772,0.5635803479854888,2.8758210487131937,0.3284875354986486,0.3699762629582592,0.11268492288322315,0.3200326112236715,0.3123359746964498,0.7364822865143323,0.6377920138200586,0.21172805249215804,1.8589592023714927,0.2596736596736597,0.26535947712418295,0.5201125741004944,0.31392336456802233,0.20662042759147556,0.11389601892395189,0.00206250987286565,1.7671946386162745,0.0009056204743371841,0.003340282130123748,0.004670797401068093
51.0,0.6602526902659994,2.969506346984078,186.70896,186.70896,1.0,0.20660818261268185,0.5712892436553445,2.8754304413060057,0.32871104246259486,0.36719716483909964,0.11268492288322315,0.31152115076461967,0.3314890814541917,0.7350666258367989,0.6379315762728821,0.2115953276150004,1.8577938861610441,0.2618227372377075,0.2659831980635056,0.5590230226516724,0.33404179225899694,0.22113951816857327,0.11389601892395189,0.0019721448163825626,1.7309102856688696,0.0008786449246054945,0.0031737796292545025,0.0042803129554497225
52.0,0.6660578471629107,3.127972196474144,190.36992,190.36992,1.0,0.19802173237995496,0.5623635649137014,2.9033938340420242,0.3323121026555542,0.3712061733976514,0.11268492288322315,0.32013446451965283,0.31894266203306154,0.7378541010070037,0.6367453895447707,0.211183593662935,1.8541788875337406,0.2588105726872247,0.2673594709494568,0.5646700859069824,0.32075910347259956,0.21254794607296473,0.11389601892395189,0.0019158217025838434,1.7201060921834141,0.0008700384387188135,0.003056541319596995,0.005243365150974696
53.0,0.6629490897796083,3.7056612542982634,194.03088,194.03088,1.0,0.19898519169763423,0.5639473325188595,2.908315710077508,0.3328053739596574,0.3719135494756398,0.11268492288322315,0.31537801764684775,0.31932082012413365,0.738383217597654,0.6384449115963912,0.2120990380051203,1.8622164322243637,0.25822510822510825,0.2659747961452928,0.5635781288146973,0.32147318402750735,0.2139096796405192,0.11389601892395189,0.0018281431737373565,1.6771646239612892,0.0008135831947396303,0.0029347909338704866,0.004638568832838049
54.0,0.6644822427942766,3.8555749906277725,197.69184,197.69184,1.0,0.19223633060636414,0.5470959846876611,2.9194595589872345,0.33363197197147176,0.3741155995238745,0.11268492288322315,0.32008997654657545,0.30833464145118405,0.7387249929206172,0.639570647615461,0.2123496463866436,1.8644167583103057,0.260414295470066,0.26553323029366305,0.5612519383430481,0.3103449454141284,0.2069984063680023,0.11389601892395189,0.00189207752700734,1.7727466023061424,0.0008179939788134091,0.0030656975666303065,0.00393258530423909
55.0,0.6719543096354045,3.983632490942282,201.3528,201.3528,1.0,0.19857394662588726,0.5722735206605054,2.924103937432755,0.33414550899727574,0.37236966339897315,0.11268492288322315,0.3179228349272768,0.3179925736368521,0.7411070471948377,0.6395619508454038,0.21183902614221625,1.8599335441536433,0.26422896941995866,0.2667148536320925,0.5210861563682556,0.32036219149935075,0.21385591957730749,0.11389601892395189,0.0018418265574127923,1.7611996236155392,0.000792465370158774,0.00298568775086442,0.00544116647398771
56.0,0.6684313592102559,4.203067112527534,205.01376,205.01376,1.0,0.20555126633015225,0.5643039883440082,2.9254585742815613,0.3347222192721617,0.3704698479415089,0.11268492288322315,0.31244477451339975,0.33059701766104277,0.7406231209542486,0.6393334127797292,0.21250250315981423,1.8657588313222928,0.26202983820130277,0.26445086705202314,0.562872588634491,0.33224449586857097,0.22027339019035752,0.11389601892395189,0.0017636173442288508,1.722236381867333,0.0007825811195942682,0.0028315730693720753,0.004564823119843784
57.0,0.6702098825969668,3.543727506959641,208.67472,208.67472,1.0,0.19646146880015888,0.565955942283834,2.97753494880207,0.3407013390821048,0.37056830695495185,0.11268492288322315,0.31819856343434355,0.31629685721000234,0.741552032233085,0.6359566439533303,0.21154488614905073,1.8573510132105562,0.2618328298086606,0.263623326959847,0.5113405585289001,0.31823804322515686,0.21168575467105047,0.11389601892395189,0.001666066383860264,1.6597791180156491,0.0007584996575697724,0.002650953954605134,0.00430405978582249
58.0,0.6750676468934447,3.8055554175290935,212.33568,212.33568,1.0,0.19670467062283975,0.5702145622123289,2.9983679823961165,0.34340549514778695,0.3769984632104584,0.11268492288322315,0.32371259759868465,0.3167544326125942,0.7435811575937903,0.6346392903556107,0.21059058597573072,1.848972316726378,0.2589130434782609,0.2640874684608915,0.5477309823036194,0.3191229159691382,0.2130379834016765,0.11389601892395189,0.0016725029756388327,1.700270209739756,0.0007472869188459663,0.0026771404353754693,0.0043297635575129485
59.0,0.6694225114988587,3.894939562424111,215.99664,215.99664,1.0,0.20097097432115277,0.568371247115809,2.9674069686286066,0.339444698255619,0.37540217045229995,0.11268492288322315,0.3161758003893154,0.32309834051249425,0.7406907979301084,0.6337428579187718,0.21210786418277489,1.8622939255181414,0.25800276507497605,0.2665892260781182,0.5608137845993042,0.3248525594064268,0.2167420206893348,0.11389601892395189,0.0015750605815109398,1.6334236908678577,0.0007329438637794294,0.002488514307799671,0.00417735417050536
60.0,0.6733581700805737,4.238992163994665,219.6576,219.6576,1.0,0.19753966810861942,0.5677510227934159,2.9730446484953155,0.34093044693498914,0.3788334130007533,0.11268492288322315,0.31865656545090737,0.3153380178544061,0.7408469544852623,0.6363724449379,0.21326490563583672,1.8724526778959079,0.2623413258110014,0.26843475027884495,0.5255599021911621,0.31827191263169224,0.21402916114075426,0.11389601892395189,0.0015902817994969556,1.6815426543362264,0.0006979436702738451,0.0025567283221063866,0.0036855962119086284
