round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6843812343573508,4.775637406453711,183.048,183.048,1.0,0.3072491198805455,0.7207679016624,0.3246597912023917,0.5815513151099692,2.7210236784598423,0.1123348017621145,0.3584110444129609,0.30910248576597577,0.20424065132871647,0.6335595355277238,0.19450300554394714,1.7077243557899628,0.25479968926867164,0.2602687140115163,0.5299938917160034,0.324212374392993,0.21656988701727556,0.11389601892395189,0.0019295737266536797,1.7103433640768344,0.000866316568772524,0.0031800386014763688,0.0038190680246695838
51.0,0.6702673574071728,3.9102739511069524,186.70896,186.70896,1.0,0.30905282996301936,0.7242409276455736,0.32595057606383604,0.5889314067023679,2.7379080849952664,0.1123348017621145,0.36552921734517785,0.31115739906562284,0.20598186851311895,0.6332635567083873,0.1958734067580239,1.7197563936699853,0.2553657468243539,0.26168478260869565,0.5519288778305054,0.3254559274109978,0.21923471224922575,0.11389601892395189,0.0017548152027809965,1.5919286136559094,0.0008195848868799852,0.002850040463794115,0.0039618559104825845
52.0,0.6949933983098358,8.229250919760794,190.36992,190.36992,1.0,0.3129365319231021,0.7247064997628109,0.3263264086550091,0.5901870251472047,2.7498811483839525,0.1123348017621145,0.363069347670351,0.31253870328415406,0.2066156862547833,0.6325367175623905,0.19456111838318282,1.7082345829233139,0.25369750620749215,0.263284717818643,0.536530077457428,0.32567269071208776,0.2202817924829434,0.11389601892395189,0.001738656745859877,1.6110739400628518,0.0008166901663070932,0.0028160530389727857,0.0035597730512269307
53.0,0.6740852471292933,5.343618921247204,194.03088,194.03088,1.0,0.30364299341560647,0.7238906907079801,0.33564782370596224,0.6035777313463023,2.7735957685326493,0.1123348017621145,0.36559423189009715,0.31568955165952506,0.2129579150604632,0.6303397477931663,0.1919713953617621,1.6854969750078883,0.25086399674730636,0.26020961329960246,0.535828173160553,0.3351288868033028,0.22624385091481422,0.11389601892395189,0.00175077992377477,1.6571435703826864,0.000799405767085978,0.0028619378145964456,0.003279660199074483
54.0,0.6796018563571125,5.859383547413348,197.69184,197.69184,1.0,0.32036780848722285,0.7266224118435942,0.3125880501951544,0.5868511435428083,2.819699273846259,0.1123348017621145,0.36778217671734614,0.32068795292133206,0.19705490414842947,0.6314768285166111,0.1950266256264258,1.7123217077204835,0.25549132947976877,0.2592303692147686,0.5256573557853699,0.31207330918754217,0.21113705254326823,0.11389601892395189,0.001710350674913505,1.652381817017158,0.0007877758212064132,0.0027846877007264557,0.004366685551928567
55.0,0.6876984132765915,7.021036266222531,201.3528,201.3528,1.0,0.3165191358377417,0.7258869123802072,0.3166058959370519,0.5833105322604211,2.7937807073376844,0.1123348017621145,0.36731466469551116,0.31787001095910056,0.19845806180572342,0.6308939064831923,0.1938905928943891,1.7023474106136176,0.2557400211939244,0.2617597511986523,0.5222170352935791,0.31541383295084635,0.2123386247221604,0.11389601892395189,0.0016459114982248274,1.6230389799693512,0.0007686999618683638,0.0026652172452676865,0.0037979862104134646
56.0,0.6817792445738765,5.338305464198097,205.01376,205.01376,1.0,0.31344080560797893,0.7248582807562978,0.3171822327066947,0.5894765477076869,2.7883723117308437,0.1123348017621145,0.36587230386644737,0.31738831869119644,0.1998318153106376,0.6305886787179219,0.19593196934288215,1.7202705695420792,0.25160612078028266,0.2588172898435428,0.5312033891677856,0.31677353983224255,0.21422254709680988,0.11389601892395189,0.0016021893045287175,1.610925336521177,0.0007290380486292805,0.0026180635060325036,0.0029889722901063833
57.0,0.6980175212382719,6.498703111973003,208.67472,208.67472,1.0,0.3168385345326841,0.7281606772720393,0.3139661489585032,0.5836926908477849,2.838731426217944,0.1123348017621145,0.3682375834637386,0.32334193622644974,0.19834908130267748,0.6306139407642786,0.1943292985681406,1.7061992192887254,0.25396457923370763,0.25775798069784706,0.5595311522483826,0.31388329100602563,0.21321711048441175,0.11389601892395189,0.0015409580757167305,1.5795174744416727,0.000721789012368144,0.0024932080122391006,0.00299751125132952
58.0,0.6934337621481413,6.171106140095558,212.33568,212.33568,1.0,0.31663899125332173,0.7293950686125288,0.3174835209792187,0.578997682737791,2.860246245590026,0.1123348017621145,0.37295630696738336,0.32573979958971805,0.1999470483116055,0.6260458273851024,0.19163836833097858,1.6825730182802534,0.25159342502515936,0.2593000826674015,0.5422353744506836,0.31701426659954174,0.21446795077866612,0.11389601892395189,0.0015320569409504002,1.5999266779836034,0.0007048600924693032,0.0024902670743985086,0.0040329700345441795
59.0,0.6784756234200757,5.5678586739170655,215.99664,215.99664,1.0,0.31699554333283414,0.7298363798285091,0.32141461833464835,0.5914175570592555,2.8481331483506174,0.1123348017621145,0.3685928346005652,0.3237816750638812,0.20275703357373878,0.6304648030797759,0.1926815834013635,1.6917323820599606,0.25336447558669783,0.25892251323110327,0.5449293851852417,0.3208491003471905,0.21734400950408833,0.11389601892395189,0.0014753104260464133,1.5701609071038547,0.000685943471525461,0.002388595848917084,0.0030614301185018164
60.0,0.6817694207501989,5.353363130563077,219.6576,219.6576,1.0,0.32549015136881204,0.729938198805305,0.3092619800566353,0.5746285083254152,2.859867248055178,0.1123348017621145,0.37042959000443343,0.3259965325345426,0.19364828727391964,0.6266128241642605,0.18943515518218756,1.6632289431351677,0.25212740092389985,0.2554447098496558,0.531021773815155,0.309258457906243,0.20824791642484458,0.11389601892395189,0.0014713660567485956,1.5954940705814806,0.0006822154795693712,0.0023832004483494364,0.003477214820437994
