round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
48.0,8.450582799436694,776.5300373391109,54.7584,54.7584,0.0,0.3735298470400738,0.26785957805045024,2.3759096659208137,0.3410465100701498,0.23458281282450494,0.11404116055132484,0.5800830829011477,0.7030801487900882,0.31813209522925356,0.3408433226550885,0.08126689972307383,0.7135183520096128,0.1953390219286173,0.2045002711006687,0.45625433325767517,0.4092379901842213,0.26978522930231186,0.11389601892395189,0.0,0.0,,
49.0,9.416807359907027,1113.373279432576,58.40896,58.40896,0.9971592150692714,0.37859630548141476,0.23889330479175208,2.08753663153591,0.314723946441671,0.24042749428131518,0.11404116055132484,0.5815600841567864,0.6780022907664714,0.2888937132073625,0.34124890838594024,0.0813698743723219,0.7144224630595067,0.19832147418354315,0.2045002711006687,0.46107617020606995,0.41042162072161165,0.2707532602681581,0.11389601892395189,0.006247867080977212,1.3770563565776683,0.0040879485628336305,0.008153909453840754
50.0,9.238062824666482,865.7105785435082,58.40896,58.40896,0.0,0.3682681782140299,0.24826442017903919,2.18519652801766,0.32351647530991834,0.23183515328264992,0.11404116055132484,0.5838141269441205,0.688389989495611,0.3026889224506701,0.34124890838594024,0.0813698743723219,0.7144224630595067,0.19832147418354315,0.2045002711006687,0.46107617020606995,0.41042162072161165,0.2707532602681581,0.11389601892395189,0.0,0.0,,
51.0,8.846920531403395,901.5912654939848,58.40896,58.40896,0.0,0.36620829397829724,0.2503973173185021,2.2123290841793426,0.332340234006675,0.22954489774475573,0.11404116055132484,0.5514216082640342,0.6930662158370153,0.31699086043198366,0.34124890838594024,0.0813698743723219,0.7144224630595067,0.19832147418354315,0.2045002711006687,0.46107617020606995,0.41042162072161165,0.2707532602681581,0.11389601892395189,0.0,0.0,,
52.0,8.466508097191149,925.7376905848689,58.40896,58.40896,0.0,0.37320629288554685,0.26676306910855263,2.3609030865012803,0.34550202463573954,0.23453020232410973,0.11404116055132484,0.6007080663874089,0.7025188032183532,0.3127183022976586,0.34124890838594024,0.0813698743723219,0.7144224630595067,0.19832147418354315,0.2045002711006687,0.46107617020606995,0.41042162072161165,0.2707532602681581,0.11389601892395189,0.0,0.0,,
53.0,9.2662125631785,1087.129263881107,62.05952,62.05952,0.9971592150692714,0.375008507718058,0.2408706525707332,2.1076288618111114,0.3146555406818738,0.23784678779469992,0.11404116055132484,0.5676750227160914,0.6798584706513362,0.2866521716537966,0.34124354977004634,0.08132740876569673,0.7140496176604633,0.19905299581132763,0.2045002711006687,0.47586244344711304,0.4116692409970043,0.27204250968987936,0.11389601892395189,0.0048792374715566685,1.1232472948613577,0.0037103652813540193,0.00592537257984406
54.0,9.247293712463103,993.8125084546866,62.05952,62.05952,0.0,0.37403640529343984,0.2455970015951311,2.165409266811003,0.32251576140422233,0.23619706573673632,0.11404116055132484,0.5753628733557402,0.6892750893811116,0.2989422773218822,0.34124354977004634,0.08132740876569673,0.7140496176604633,0.19905299581132763,0.2045002711006687,0.47586244344711304,0.4116692409970043,0.27204250968987936,0.11389601892395189,0.0,0.0,,
55.0,8.710801795270285,927.2540473865286,62.05952,62.05952,0.0,0.3784165739641743,0.26141911692682274,2.310123487425476,0.33707836373311534,0.23894997006800037,0.11404116055132484,0.5851848686710767,0.6983400273424253,0.3014100188789978,0.34124354977004634,0.08132740876569673,0.7140496176604633,0.19905299581132763,0.2045002711006687,0.47586244344711304,0.4116692409970043,0.27204250968987936,0.11389601892395189,0.0,0.0,,
56.0,8.402857540370102,774.8640683404942,62.05952,62.05952,0.0,0.370840882368194,0.27138957339918984,2.4024124782064176,0.34775916838014953,0.23244413076930612,0.11404116055132484,0.5878072067522194,0.7076470123132792,0.3178148020096209,0.34124354977004634,0.08132740876569673,0.7140496176604633,0.19905299581132763,0.2045002711006687,0.47586244344711304,0.4116692409970043,0.27204250968987936,0.11389601892395189,0.0,0.0,,
57.0,9.265174664604414,1261.6423659605746,65.71008,65.71008,0.9971592150692714,0.3750480776301594,0.23902885056055984,2.0961837341487377,0.31261548930338234,0.23797655305612023,0.11404116055132484,0.553287223168081,0.6785437035194444,0.2886896853739422,0.3400179703129166,0.08096598380934653,0.7108763289031843,0.19702992917523418,0.2045002711006687,0.46064427495002747,0.41073504221703944,0.2711513509429791,0.11389601892395189,0.005066296440715619,1.2098197889281437,0.0036543456084338634,0.006354155730744725
