round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_prevalence,fed_ece,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
20.0,0.6416885044986036,0.7835923190986891,73.2192,73.2192,1.0,0.21498984345502375,0.2941092971667273,0.3273055665356247,0.5557497659827557,0.27317300070108125,0.11448892245720041,0.3409659577935019,2.3849166470322163,0.69919796206794,0.6580935254416792,0.21981477849743974,1.9299601564143305,0.27304730473047306,0.27948686013202145,0.5220414400100708,0.3402657670065602,0.21911589001549503,0.11389601892395189,0.004981544846605052,1.6109319679990222,0.0034297709158874648,0.006616320940626375,0.004316411236425418
21.0,0.6405023905177362,0.7305354591985356,76.88016,76.88016,1.0,0.2094482828631045,0.29594379802449927,0.3299505209471153,0.5543924207533715,0.27322804926416955,0.11448892245720041,0.3321772692424938,2.3841050079688637,0.7004702220180472,0.6584338791223756,0.2196629242490813,1.9286268855081732,0.27561260210035005,0.27860948997716317,0.5151009559631348,0.3311213868210293,0.2139606190997534,0.11389601892395189,0.004893346741243112,1.6576420106939622,0.0031166268413494683,0.006773103108431853,0.004552857819721504
22.0,0.6414516583063483,0.8464323648591376,80.54112,80.54112,1.0,0.2097338325928026,0.2933752160797728,0.32852628628280656,0.5384517619170601,0.27931772087899415,0.11448892245720041,0.3329261418492726,2.43680870394952,0.7013639975204271,0.6568037555388887,0.21726175248038998,1.9075447459270298,0.2740899357601713,0.27774949083503053,0.5198715329170227,0.3315107792747042,0.21425524706327415,0.11389601892395189,0.0045392047812440476,1.6109085693406087,0.002961710975023529,0.006207471068326203,0.004178402689378722
23.0,0.6454353877974854,1.0333048771355817,84.20208,84.20208,1.0,0.20445164583865938,0.3045206286441535,0.33261819303836154,0.5300769637669891,0.28253382865419624,0.11448892245720041,0.32525842564934565,2.4671214869173657,0.7038012943892002,0.6573931656388582,0.21883668366428619,1.9213725442888652,0.2764900662251656,0.28347059950201114,0.5939818620681763,0.3241561519209294,0.2093923387887267,0.11389601892395189,0.004755701866983748,1.7638216342129454,0.002826939151247239,0.006809762995857984,0.0045421065809797675
24.0,0.6445522010080774,1.0799168937060863,87.86304,87.86304,1.0,0.19512002310883256,0.3061724002257277,0.33645766157757456,0.5356060421021144,0.28675286150865575,0.11448892245720041,0.3087181071073782,2.5051363463357252,0.7063227208221257,0.6567262752238333,0.21862159083978672,1.9194840425964304,0.2759387351778656,0.2786674029081539,0.5794505476951599,0.30774656260043987,0.20094614624950607,0.11389601892395189,0.0047648598948201275,1.8458166360578616,0.002760271311021073,0.006905667143404831,0.005280156935559904
25.0,0.6492966309183665,1.315644761687874,91.524,91.524,1.0,0.20661297396352682,0.29626508421776643,0.33489010065846975,0.5659261241270096,0.28652936524080075,0.11448892245720041,0.3254912605215691,2.5011274084970165,0.7073907103541207,0.6554085576920133,0.21699504233206018,1.905203047324659,0.26908853600174026,0.2761537047251333,0.5982425212860107,0.3238763761450793,0.21250066329832476,0.11389601892395189,0.0047471732356837645,1.9228026501805289,0.00267620764726442,0.006952676112007375,0.005074041725064309
26.0,0.6462071385575189,1.4233443856972623,95.18496,95.18496,1.0,0.21224080962270353,0.2958102025373581,0.33655573279732154,0.5723869665886941,0.28979635153297695,0.11448892245720041,0.3365444368666389,2.524886531117871,0.7080824668747947,0.6550622179228358,0.21744503669380938,1.9091539699820144,0.2699228791773779,0.2772418720971776,0.5937182307243347,0.33500396962854545,0.2178034034267224,0.11389601892395189,0.004839107538791818,2.047787323072953,0.0026483482492952494,0.007171482369413158,0.00414014640499734
27.0,0.6538732195654892,1.4319877290161114,98.84592,98.84592,1.0,0.21285112346979265,0.30027524252578586,0.3389873714105829,0.5545205752977732,0.29368312070412494,0.11448892245720041,0.33891315797100824,2.562775156795635,0.7095476585718193,0.6524409009924056,0.21519000430195015,1.889354925088576,0.2691798941798942,0.27588054104727466,0.529516875743866,0.33789174772759745,0.2187780146392042,0.11389601892395189,0.004107385310803577,1.8042246342974977,0.0023391398951899496,0.005997093952739749,0.003977333983821655
28.0,0.6443690345005285,1.232119496104627,102.50688,102.50688,1.0,0.20531583213521157,0.3032405898858026,0.34060338011556235,0.5410667909318646,0.2947665182067138,0.11448892245720041,0.32712578462965347,2.5681451794998305,0.7118768319674993,0.6523312940808904,0.2128330514887321,1.8686610252008917,0.2713231904103273,0.27412906910336954,0.5935227870941162,0.32611142449157393,0.21194018911814613,0.11389601892395189,0.003997976325041257,1.8243224944380927,0.00221481060917667,0.005904329906914322,0.004958564485998624
29.0,0.6509826689185495,1.411840849437354,106.16784,106.16784,1.0,0.19474805485061183,0.3088546639377694,0.34002414726609265,0.5409624002487486,0.2984457649698212,0.11448892245720041,0.30740898246136705,2.599311580266839,0.7124486219547435,0.6521051529604985,0.2161367013241955,1.8976668663766858,0.27046520014424813,0.27477353829261597,0.5224311351776123,0.30551976762710464,0.20163457452713246,0.11389601892395189,0.0038329487987477213,1.8163315875135595,0.002047019802162578,0.005737813595014378,0.005383553658456293
30.0,0.6514605029803653,2.029606577517667,109.8288,109.8288,1.0,0.1984363378942096,0.31243041029273577,0.33986417015908377,0.5583842707101973,0.2980714095640118,0.11448892245720041,0.3145015237935385,2.5945442332075226,0.7116778673674248,0.6493770903935503,0.21524407456746347,1.8898296586747378,0.2677793904208999,0.273224043715847,0.5617698431015015,0.31277486931030285,0.20526899433130402,0.11389601892395189,0.0038731620392148058,1.9060206242975255,0.0019795720340135214,0.005884821469117554,0.005652187990591921
31.0,0.6492518831666907,1.7055772389403288,113.48976,113.48976,1.0,0.1926906629482578,0.30862430328451,0.3402233581018872,0.5386690747101622,0.2997460017796201,0.11448892245720041,0.3049067951542667,2.6037247054050168,0.7130064392579423,0.6494132955618261,0.21503604325807701,1.8880031566481361,0.27163881267148915,0.2734426229508197,0.552029013633728,0.30389686006406147,0.20020747787472087,0.11389601892395189,0.003764288680855547,1.917522223884589,0.0019224824548816925,0.0057222714632573606,0.0053320129698999135
32.0,0.660655721672978,1.9402812007405803,117.15072,117.15072,1.0,0.20183288525398527,0.3029446760501472,0.3367528045333284,0.5599887860659415,0.29746979406805835,0.11448892245720041,0.3192351232849736,2.5836850501982376,0.7123400436468641,0.6499469609971573,0.21539866853534567,1.8911869841488216,0.2727166413284996,0.2765768433520876,0.5414130091667175,0.31866772695528295,0.20913120168280963,0.11389601892395189,0.0034017793550914065,1.7966481509574805,0.0018111940157290584,0.005090113470806578,0.0042053604720836335
33.0,0.6530238475458767,2.055541388281969,120.81168,120.81168,1.0,0.20591445195765953,0.30545850493349647,0.34367226384183863,0.5701242582262884,0.30351726838216436,0.11448892245720041,0.32685468569187565,2.642081301478389,0.7131105354651208,0.6498481340646886,0.2131185238930857,1.8711674552504285,0.26855287569573283,0.2721409469875728,0.5576515793800354,0.3262204832468794,0.21339428357583673,0.11389601892395189,0.0034434631319790773,1.8777846639150084,0.0017279942099959853,0.005267164814336972,0.004288556815408651
34.0,0.6548807353320765,1.9406911868538805,124.47264,124.47264,1.0,0.2037500909878718,0.3068138485436939,0.34216369076583375,0.5695793744765619,0.30855027573812693,0.11448892245720041,0.32079602601997165,2.6783781358604997,0.7164138548599496,0.6473028166140083,0.21063332717395467,1.8493475818026095,0.2680013650324195,0.2717239235193533,0.564016580581665,0.319655991605918,0.21194443600553234,0.11389601892395189,0.0036014748840172924,2.03089748615821,0.0017129377700242164,0.005604419686907086,0.005767092750992258
35.0,0.6670541033832839,2.830490579472821,128.1336,128.1336,1.0,0.20054620647874732,0.30381818853710174,0.3426994088483031,0.5769310218299865,0.30783598681590113,0.11448892245720041,0.3152854126568516,2.6720141791409544,0.7161585820146694,0.6471202597395165,0.21057870859376715,1.8488680340475296,0.26707861311362857,0.27035505489804645,0.5442806482315063,0.31406017520669155,0.20894306294934503,0.11389601892395189,0.003520267542556766,2.0511046766368963,0.0016805740406351294,0.0054631398214933695,0.0061199015493290055
36.0,0.6560312198661675,2.329465896505311,131.79456,131.79456,1.0,0.20917977322329587,0.3065798105449864,0.34590484823252254,0.5666913838788853,0.31213589742164216,0.11448892245720041,0.33101100069688794,2.7191318378723546,0.7182442011613884,0.6468652172317627,0.20905157550014658,1.8354598999612957,0.26322128544837403,0.26696242171189977,0.5358837842941284,0.3306039508546761,0.21803907417998958,0.11389601892395189,0.0032518950887144454,1.9530096863763902,0.00159357889029074,0.005004229271715102,0.0053486529511939055
37.0,0.6562257872566841,2.5543803111249117,135.45552,135.45552,1.0,0.19969461880340592,0.3126887827394929,0.3494493086687632,0.5671748849511717,0.3139412261336949,0.11448892245720041,0.3185160590873025,2.7280591008560453,0.7219845787791334,0.6451156605160465,0.2073276763688212,1.8203241722369017,0.26693415152230354,0.26934097421203435,0.5100092887878418,0.3172882123864008,0.20864985958734647,0.11389601892395189,0.003064393558733878,1.8962907124605408,0.0014619416577438514,0.004754845693091081,0.004715900363992092
38.0,0.6571998313669349,2.1394823260441886,139.11648,139.11648,1.0,0.20580118280059473,0.3097525275003927,0.35191842514056965,0.575852142785716,0.31274208819959837,0.11448892245720041,0.3275827015668317,2.714432249202383,0.722043782561221,0.6446525229995057,0.20971137834084647,1.8412529280840824,0.2659800738833539,0.267425320056899,0.5653512477874756,0.3263965872926013,0.21445140712316701,0.11389601892395189,0.0028870920527100537,1.8423950197811791,0.0013922281894661063,0.004456125350055325,0.004662799733181957
39.0,0.6537585327803116,2.3242263096770768,142.77744,142.77744,1.0,0.19723443814648758,0.3101539239623425,0.3546005443100244,0.5792683189226482,0.31340705700836663,0.11448892245720041,0.31099254992332254,2.7184037817222015,0.7219046019051942,0.6444600520581377,0.20837097180347922,1.829484241609955,0.26483273108753935,0.26700843746662395,0.48315170407295227,0.31043652787184456,0.20706957812356663,0.11389601892395189,0.00264341654303881,1.7348720090349161,0.001301513863168813,0.004044893165340493,0.005247950533502905
40.0,0.6662044875102926,2.9752502260525007,146.4384,146.4384,1.0,0.19786346911437064,0.313236812595748,0.355946281248243,0.5806219984870122,0.3157588588580474,0.11448892245720041,0.31216145825015573,2.7408669478819494,0.7226569716044,0.6458269006935279,0.2103776520231076,1.8471027697954594,0.26701992857965673,0.2689116642264519,0.5126432776451111,0.31181367228739976,0.20781873278018084,0.11389601892395189,0.002671841558865013,1.8039875439571915,0.0013464961807979493,0.004047870156688498,0.00476330065587481
41.0,0.661285337353352,2.9034030989409603,150.09936,150.09936,1.0,0.20287659551182924,0.30732582354175436,0.35658537237261717,0.5663331115256324,0.313111318740987,0.11448892245720041,0.3220548804503406,2.718352465571559,0.7230095616651209,0.6444484689141797,0.21193466183890136,1.860773219654057,0.2655148897476699,0.26810737801789636,0.5759255290031433,0.3214612824251052,0.21235152612338085,0.11389601892395189,0.0025629626994549534,1.7773567311733132,0.0013108801769648646,0.0038628147951426093,0.0038645456246458355
42.0,0.6560029863926116,2.4210722273149843,153.76032,153.76032,1.0,0.19106345977122197,0.31290892907527434,0.35558528677413503,0.5535501002935244,0.31760160637346924,0.11448892245720041,0.29900066796667585,2.7597226655494196,0.7231377402425998,0.644436735176801,0.20993631053607612,1.8432278188428175,0.26756012923297834,0.268909486211237,0.49063345789909363,0.29852033185767063,0.2013602626436371,0.11389601892395189,0.0024368334548177735,1.7371526628558058,0.0011845507995911632,0.003729160300615515,0.005029129846261603
43.0,0.672240320706262,3.437400514009082,157.42128,157.42128,1.0,0.21061345731695952,0.3091906576156579,0.3565423374571803,0.5916314077847763,0.32253854318159714,0.11448892245720041,0.3320125352146957,2.8044286459495704,0.7238505412303787,0.6428110666486825,0.20797045096938682,1.8259676934647577,0.26568109820485747,0.26775879113119616,0.5643278360366821,0.3312166605780125,0.2210278478723985,0.11389601892395189,0.002513187380788138,1.840030415606634,0.001223965372695596,0.0038402717119518977,0.003966182437606419
44.0,0.6724308458737294,3.61161527072863,161.08224,161.08224,1.0,0.2070855874693425,0.31337770597973114,0.35660299733618256,0.5669174987057454,0.31993691943642943,0.11448892245720041,0.32791460593103944,2.778248628207008,0.7263947317642203,0.6432807047812257,0.20903884504542344,1.8353481273563934,0.2656042496679947,0.2679746105020196,0.508089542388916,0.3275482091706695,0.2174398419047493,0.11389601892395189,0.0024448161256515714,1.838062599001205,0.0011898382285014475,0.0037307408891171117,0.0038577772895911117
45.0,0.6643260828961944,3.2632918357484733,164.7432,164.7432,1.0,0.19237893411943544,0.3246578173187968,0.3573485701860308,0.5611030548334511,0.32143407337747065,0.11448892245720041,0.304099102620092,2.79133607011917,0.7281728685152742,0.6412752019972301,0.20695257480749604,1.8170308037340428,0.2648457505182295,0.26781411359724616,0.5770138502120972,0.30331953366623704,0.2034903236481886,0.11389601892395189,0.002328941632510173,1.7979784564868169,0.001123051298589116,0.00355604909766161,0.004370765167480263
46.0,0.683267814472287,3.605423670522368,168.40416,168.40416,1.0,0.1963756074016224,0.32121323047168415,0.360709369026814,0.5620515401975026,0.3234558692879762,0.11448892245720041,0.3102743856245718,2.808475244334637,0.7303532936333968,0.6420611239620285,0.20733016224405365,1.8203459980676544,0.26340895869691683,0.26558995065051594,0.5541393756866455,0.3097059897314604,0.20772133897676448,0.11389601892395189,0.002183462200104733,1.7293365091099986,0.001110086192147879,0.003274141595568587,0.0032854065002890682
47.0,0.6717124764232063,3.6770794702017895,172.06512,172.06512,1.0,0.19662406783442754,0.32168863930074937,0.36305684355493445,0.5657406906106801,0.32936407025516584,0.11448892245720041,0.3132298856596988,2.8555818067079675,0.7316652610164547,0.6412887930534669,0.20761009685941512,1.8228038066724344,0.26348155156102177,0.26663215117784106,0.517783522605896,0.3125751858287877,0.20759254996999318,0.11389601892395189,0.0021360628187587502,1.7351477325319138,0.0010669175124030383,0.003219606365975015,0.0031921143103760107
48.0,0.6735626998007891,3.7724514788718024,175.72608,175.72608,1.0,0.20430994193093574,0.31628252197493123,0.3638796713090636,0.5714916024778661,0.3296236730729934,0.11448892245720041,0.32383876307769266,2.8604901274589194,0.7289152082402357,0.6376738481824553,0.20765338345050394,1.8231838602642787,0.26293150987096064,0.2654451491660794,0.5128283500671387,0.32422829137398257,0.21631462519300085,0.11389601892395189,0.002078527321956441,1.7294520513860334,0.0009957026626219404,0.003167482870976339,0.004385985610514749
49.0,0.6775152668554169,4.193079253817671,179.38704,179.38704,1.0,0.19764223221366878,0.317563688668755,0.3643866969859063,0.5634762651887503,0.3283431581735821,0.11448892245720041,0.313477044369768,2.8450284413188505,0.7300338246586019,0.6387961958495549,0.20812960063745384,1.8273650177046266,0.26238193964524303,0.2655995998499437,0.5147150754928589,0.3130160195741055,0.20909141442161888,0.11389601892395189,0.002118042812142335,1.8038280778728222,0.0009752289691515521,0.003264139806080791,0.004494708491133678
50.0,0.6797031935368498,4.155346685868561,183.048,183.048,1.0,0.18874621288423024,0.32141475586583446,0.35919379718520794,0.5682207394320018,0.3307622350377502,0.11448892245720041,0.29951281123700346,2.866838354612865,0.730868918312938,0.6379715086283253,0.2067959364136025,1.8156555283260574,0.2608695652173913,0.26317685196302076,0.49031388759613037,0.3001273328122088,0.20111706784061512,0.11389601892395189,0.0020213114792944895,1.7617402557189052,0.0009815330032836346,0.003057869121233167,0.004342692807188455
51.0,0.6766180933641723,4.1513962294333,186.70896,186.70896,1.0,0.19298997695999306,0.31724046248075033,0.36127353992933825,0.5624856383489091,0.33232125955977365,0.11448892245720041,0.30546023997296495,2.8841108527781003,0.7320684217576019,0.6400984399073771,0.2067500139041636,1.8152523315341698,0.26231049477024326,0.264957264957265,0.5138744115829468,0.30581078531824657,0.20526156851083568,0.11389601892395189,0.0019601564785215807,1.7477291905597667,0.0009719961418814195,0.002943561522253869,0.0037969922476039837
52.0,0.6895788978922673,5.6521069724897774,190.36992,190.36992,1.0,0.18699371215542146,0.3223971483366581,0.36234002185647984,0.5420257972041286,0.33359562958939776,0.11448892245720041,0.2970576656407361,2.8930266073809485,0.733199284566471,0.6406913513043825,0.20586581004399152,1.8074890763429374,0.2646834477498093,0.26688182720953324,0.49483156204223633,0.2971418317022905,0.19944102637725528,0.11389601892395189,0.0018672423027208179,1.7020339885311841,0.0009012504403842819,0.002827544101803216,0.00396024493408496
53.0,0.6816944502289685,4.271161869167062,194.03088,194.03088,1.0,0.19451445115727423,0.32241477225644594,0.3628699379426503,0.5495812854835574,0.33615385907075424,0.11448892245720041,0.3099360967367325,2.9166509228149518,0.7351258131083974,0.6397893092626148,0.20453124170220707,1.7957716488648485,0.26522616644900865,0.2683887226334856,0.558815598487854,0.3098167411044612,0.20700690907303507,0.11389601892395189,0.0019604400074916734,1.8283228638974833,0.0009020146390389884,0.0030065200427054576,0.004607894273980623
54.0,0.6852855704875368,5.544997579319467,197.69184,197.69184,1.0,0.19659541121090543,0.3217553584879741,0.3608205485748136,0.5462740644257356,0.3330600892602488,0.11448892245720041,0.31299943497316124,2.8880311415951594,0.7341879090182245,0.6385302227693338,0.2061068163439064,1.8096050967463881,0.26347878063359237,0.2682445759368836,0.5192191004753113,0.31324747425766913,0.20870166919031216,0.11389601892395189,0.0017949816935727558,1.712587044283282,0.0008314433229703483,0.002744348627469536,0.003299417116554758
55.0,0.6799945117072317,3.885751525100543,201.3528,201.3528,1.0,0.19780061531625037,0.31838289537309117,0.36578394948939613,0.5472123676977587,0.3377009074708733,0.11448892245720041,0.3148987926294842,2.9209420921969365,0.7347705768080478,0.6369088461537109,0.2029603016678906,1.7819788925494116,0.260930395243092,0.264681780934171,0.5325465798377991,0.3155862790180423,0.21089457166972048,0.11389601892395189,0.0017511720158384708,1.7077238575711817,0.0008480624382725458,0.002635123323537817,0.003356007288950513
56.0,0.6946400994725941,5.167986133948444,205.01376,205.01376,1.0,0.19739807060034964,0.3147914464999634,0.36636053789441453,0.5839664538575932,0.3394911277466943,0.11448892245720041,0.31242464364655154,2.9344833187485158,0.7352038922639843,0.6370936995778715,0.20228121424646422,1.7760165470008826,0.2617752574933457,0.2655548428479795,0.5211146473884583,0.3136825117490065,0.21093714054407253,0.11389601892395189,0.0017848008208043835,1.7774225559733168,0.0008436012141458346,0.002701198499253394,0.0039314086096030355
