round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc,fed_brier,fed_f1,fed_f1_best,fed_prevalence,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
41.0,0.6641165959595574,0.7364961855457971,3.588525,150.09936,1.0,0.5030319323356821,0.6555419013248309,0.21588072679321452,0.2394182890104974,0.2658582872252384,0.28703963341151545,0.11385235068286238,0.3766786810607365,1.9050338445583264,0.661085302187535,0.2180029324571796,1.9140522602703056,0.27835332606324975,0.28036018495984427,0.4947930872440338,0.37627257102298606,0.23914612544750732,0.11389601892395189,0.0003196046973766546,0.04923735607917479,4.4809324151935183e-05,0.0010821581893044026,0.16573166818576063
42.0,0.6615858603889072,0.8362884900833952,3.67605,153.76032,1.0,0.5046630569589665,0.6556108096429144,0.21599389652193407,0.24407749297469955,0.26785078716615324,0.2872122439030743,0.11385235068286238,0.382630437599404,1.9059284842203659,0.661139214632219,0.21809842262546283,1.914890658040354,0.27820230540085483,0.28271604938271605,0.49834078550338745,0.3822197861070632,0.24383165225085238,0.11389601892395189,0.00036786819594727905,0.05845527685414709,4.230356028226943e-05,0.0013474610697741362,0.042546874382087145
43.0,0.6587503080403536,0.8748009017581024,3.763575,157.42128,1.0,0.5030059226753354,0.6555225525654091,0.2158654612889209,0.2422577419476742,0.26699926351480413,0.2871597973866007,0.11385235068286238,0.38022905974160337,1.9048212957635684,0.661176724943476,0.21799997231632337,1.9140262704167164,0.2778148791238146,0.28196883502349745,0.49660468101501465,0.37980342399546624,0.24201395536425657,0.11389601892395189,0.0006669256864880776,0.10917192227043415,3.8635610420833934e-05,0.0025271643944737273,0.22932424638350668
44.0,0.6648580436633332,1.2041257782185708,3.8511,161.08224,1.0,0.5021574246466247,0.6554026511765373,0.21593595080338293,0.2408298758986744,0.2659190793519933,0.2867897977652147,0.11385235068286238,0.3784289649722935,1.9053816821490326,0.6610643320536741,0.21802927483281143,1.9142835446986877,0.2778679653679654,0.28202557031837555,0.4961184859275818,0.37799489394492525,0.24057773570482127,0.11389601892395189,0.0005498665140047581,0.09256469862020822,4.903199053510269e-05,0.002079893451542987,0.10096395269983138
45.0,0.6601801875808382,0.9775160161731236,3.938625,164.7432,1.0,0.5023841915361548,0.6557023093543165,0.21612363306094798,0.24389796037013106,0.2668128500003127,0.2876852996525188,0.11385235068286238,0.3822529731181549,1.9069890230970794,0.6612075589464061,0.21819077438886286,1.9157015008096845,0.2781742291638616,0.2826740110165248,0.4963637888431549,0.3818441944442341,0.24366451267077938,0.11389601892395189,0.00044821326501548117,0.07770932620815074,4.727880321532211e-05,0.0016819413311507361,0.1267440881020028
46.0,0.6595342093930527,1.1086285501882915,4.02615,168.40416,1.0,0.5036827683002386,0.6553795585032857,0.2157319922974,0.2449192376982881,0.2680947647800811,0.28796822290833,0.11385235068286238,0.3838674943704003,1.903385590271548,0.6612436386201647,0.21798322790431773,1.9138792555151962,0.27826784282277467,0.2824844720496894,0.4960215985774994,0.3833702536463599,0.24466554186643008,0.11389601892395189,0.0007426445145782872,0.1326878877944182,0.00014303696234102274,0.0026132819730546753,0.2535916046418182
47.0,0.6610047300113437,1.1582229300981948,4.113675,172.06512,1.0,0.4992698809260111,0.6552693396710858,0.21560754284612418,0.23927089205695073,0.26344272481816833,0.2874713873271796,0.11385235068286238,0.37639785834410333,1.9026812355069938,0.6611153957728126,0.21789409463996876,1.913096670968422,0.27756813417190773,0.2806712243629583,0.4940118193626404,0.375959688402265,0.23901352421312452,0.11389601892395189,0.001248456435714959,0.22978014994259865,0.0002213404994227474,0.004569708873143906,0.16305324716674893
48.0,0.6624833890535162,1.1318506001518864,4.2012,175.72608,1.0,0.4988778611116753,0.6552158205279358,0.2159624109981329,0.2381391423884592,0.26522858204036853,0.2871502857505746,0.11385235068286238,0.374464434922488,1.905690744820774,0.6610476412828571,0.21808075713955066,1.9147355561669164,0.27667870036101083,0.2803738317757009,0.4933309257030487,0.3740366112694502,0.23791678140381795,0.11389601892395189,0.0004739144012027076,0.08957061731325666,0.00013164262199070507,0.0015806895032715955,0.1301087814983732
49.0,0.662551469414493,0.9882727611825016,4.288725,179.38704,1.0,0.4973284636039597,0.65497202852188,0.21560419209318016,0.23667790962622695,0.2647063938317378,0.28783494794452424,0.11385235068286238,0.37249509148326426,1.9024269875142237,0.6609864250572594,0.21797865911840775,1.9138391418575533,0.2769412459403602,0.28010220376876394,0.5033948421478271,0.3720725591457258,0.23645539894162912,0.11389601892395189,0.0006052033668115735,0.1171651292079332,0.00013310612127351393,0.0021573352128518132,0.24790090278299098
50.0,0.6628358016775573,1.2119888566133343,4.37625,183.048,1.0,0.49821226467524443,0.6552502249565675,0.21563282467254183,0.23762811371654569,0.26667503752650984,0.28725286525933447,0.11385235068286238,0.37361785554699806,1.9027959244644626,0.6610989183426752,0.2180965025200482,1.9148737996336003,0.2765168372645008,0.28049395161290325,0.4928452968597412,0.37315225013519515,0.23741937966625354,0.11389601892395189,0.00043800081803821927,0.08711263260920532,0.00013176704087483805,0.001431584081961401,0.43750564878832904
