round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.687658360329024,4.950602516615442,186.70896,186.70896,1.0,0.33288724987152757,0.19280415534638845,0.36144446639912897,0.538268233445911,0.3054159559069656,0.11492950654582075,2.8787468832311074,0.7364511317672101,0.32364759646365215,0.6392228019120746,0.20528548625880033,1.8023938694105628,0.26980168626053913,0.27297498142184795,0.50911945104599,0.3055478346591204,0.2041520330468495,0.11389601892395189,0.001922304385899308,1.684361874602473,0.0009928041512084072,0.0028596463530653027,0.0036674698386785147
52.0,0.6860410998722766,6.021561790407853,190.36992,190.36992,1.0,0.33286417755163794,0.1946611543905913,0.36473114910275484,0.5686129064384514,0.3106302158561919,0.11492950654582075,2.874699613498596,0.7382731481011534,0.3254016667737949,0.640916488468635,0.20632738976238088,1.8115417177148676,0.2695724268624896,0.27432517263025735,0.5570325255393982,0.31043223334291187,0.20603715756551347,0.11389601892395189,0.0018494391362768286,1.658058235050703,0.0009740481175773253,0.002728851239487891,0.003609645540662837
53.0,0.6797617318366703,3.8891093606684253,194.03088,194.03088,1.0,0.3340647273845601,0.19754381906489307,0.3636403254903493,0.5503316451696921,0.31301315457011886,0.11492950654582075,2.8840121633201625,0.7372628538805758,0.32150089632200013,0.6403147297081515,0.20580575759553657,1.8069618195606345,0.2654847396768402,0.2722604884157796,0.5216467976570129,0.31345851397385444,0.20891028663666233,0.11389601892395189,0.0018235745094333893,1.6709224536862166,0.0009119036801984894,0.002733873572209421,0.00449372750269183
54.0,0.6829478007662325,7.335911243043926,197.69184,197.69184,1.0,0.33436373733139785,0.20067888176373289,0.36846136965743154,0.5628303689672307,0.31843692711631816,0.11492950654582075,2.8827009319033485,0.7357150007795812,0.320092590365183,0.640097561445755,0.20726679726460226,1.8197896574681318,0.26589207909730755,0.27163667523564694,0.5500448942184448,0.3184450994473178,0.21191601981917169,0.11389601892395189,0.00188202373656079,1.7635414296864838,0.0009159292424210336,0.002840286500516248,0.00494081057221255
55.0,0.6830277930414395,6.257666388212387,201.3528,201.3528,1.0,0.3352927239512533,0.2022794422158094,0.36860396730440725,0.5712752523595793,0.320017686972097,0.11492950654582075,2.8901076016089107,0.737491334259251,0.31840150576374704,0.6397231234541272,0.20697076667718337,1.8171905272244615,0.2653417776807163,0.27081473925793703,0.532364547252655,0.3201884011174609,0.2140914140938425,0.11389601892395189,0.0019035527141724779,1.8211350871151808,0.0008834683357509662,0.002918437447670832,0.004387399210014308
56.0,0.6867691249296273,6.123110976205614,205.01376,205.01376,1.0,0.33414555898656234,0.20483718186577973,0.3630664257758958,0.5939871050138812,0.32286988213049883,0.11492950654582075,2.877099473753922,0.7373115261898562,0.31217108726850623,0.6396234933567468,0.20817943948513407,1.8278025997039897,0.26217627624427153,0.27094753328112764,0.5435683727264404,0.3236140969603406,0.21716159184498607,0.11389601892395189,0.002013470740629075,1.9679832938763866,0.0008913268877287584,0.0031258054243650775,0.005118395510695189
57.0,0.6841530670266219,5.153090347502419,208.67472,208.67472,1.0,0.3365632914432249,0.1978130149292485,0.367435531675441,0.5719163653558361,0.3148383089636243,0.11492950654582075,2.8939688248471938,0.7383718070258243,0.32642928306351837,0.6393130701184553,0.20602496208911475,1.808886421453213,0.267369869296033,0.2694762191450933,0.5104446411132812,0.31487407348209795,0.20958066616487525,0.11389601892395189,0.0019669034711324008,1.962216479347262,0.0008517222055397486,0.003070690515941234,0.0046570380015758224
58.0,0.6895065665739387,10.736510609428416,212.33568,212.33568,1.0,0.3382494689069972,0.1944442988149308,0.36656268006343856,0.5838894116564047,0.30906493763572096,0.11492950654582075,2.9085419728498603,0.7391436044710096,0.32304889930286756,0.6405648904791778,0.20636618131823553,1.8118823051754405,0.2650238288968964,0.2696841112682697,0.5642037987709045,0.309640417485513,0.2062147673970047,0.11389601892395189,0.0017961506197762115,1.8291957419514802,0.0007993678233509817,0.0027772463622230334,0.005351338441127935
59.0,0.6866410574661309,7.009382593550176,215.99664,215.99664,1.0,0.3399096235715729,0.20029722878935177,0.3697761800927296,0.5783743393689034,0.31648485834878437,0.11492950654582075,2.930917143219184,0.7397066729694249,0.3178003179868672,0.6393647362112774,0.20602338606495862,1.8088725840586226,0.2630316248636859,0.2695741758241758,0.5947508215904236,0.3171024817797557,0.21247990676875203,0.11389601892395189,0.0015802667677300322,1.6424114167548396,0.0007634135514902287,0.0023812237305292105,0.0043953412415911825
60.0,0.6996157905675098,6.849024405067789,219.6576,219.6576,1.0,0.3411685730283749,0.2018227749430328,0.3682274036577559,0.5815997692903604,0.3206243058614902,0.11492950654582075,2.939006792617399,0.7416332212572952,0.318061986825474,0.637319476764163,0.20558298212744996,1.8050058647327898,0.26347436317918443,0.26672964887419304,0.5773609280586243,0.321448275828298,0.2145780440714377,0.11389601892395189,0.0015414733572376709,1.6370945040016522,0.0007767224551691272,0.002287612059979847,0.004180155330307387
