round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_ece,fed_auroc,fed_f1_best,fed_prevalence,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6430875655720172,1.615728338030357,113.48976,113.48976,1.0,0.20590313209192493,0.29801278830867706,0.32814169647559943,0.7222685342151309,0.3539290258461522,0.11410409717414567,0.3081135528405308,0.5635160157255713,2.6041098099714106,0.6507974624406204,0.21803380660686425,1.9143233333945142,0.2670184696569921,0.2734479814611538,0.5223726034164429,0.32721293131458806,0.21417846036177884,0.11389601892395189,0.0033344918245583224,1.7387606707870873,0.0016785750069109697,0.005354582659835442,0.0030522983888883175
32.0,0.6486124490902826,2.1780211185318463,117.15072,117.15072,1.0,0.20327601418726413,0.29636407405689225,0.3254464329431806,0.7237647269527446,0.35473177044983306,0.11410409717414567,0.3120783503270463,0.5614721515951603,2.5876895693906246,0.6493078048704825,0.21712147654419017,1.9063131318853355,0.26963812886142985,0.27529652950651634,0.5433192253112793,0.3245553260661402,0.21166439316511682,0.11389601892395189,0.003387851271274903,1.822985060964129,0.001674810804690506,0.005478059085725717,0.003486284636315945
33.0,0.6476034901844828,2.052431899653539,120.81168,120.81168,1.0,0.20650504893460314,0.29834993102579843,0.3286303648400965,0.7229635314654264,0.35623221280427925,0.11410409717414567,0.3103670549201431,0.5878538133248155,2.604424717425841,0.6483833244089999,0.21580300772238845,1.8947370571967017,0.2658751192621647,0.27170027170027167,0.5493151545524597,0.3275961844910727,0.21552967898988348,0.11389601892395189,0.003344208978318002,1.85604708554456,0.0016050718822434881,0.005475642172180168,0.0038936961156057705
34.0,0.6479231137490331,2.351821693238691,124.47264,124.47264,1.0,0.20154974479778942,0.29898518827265425,0.3237819760845145,0.724554816118307,0.35334394596574953,0.11410409717414567,0.3190122362818088,0.5576650591323209,2.613774115172375,0.6481624164099843,0.21275834881544214,1.8680051403508704,0.26772742995503285,0.27259455872594557,0.521156370639801,0.32265393920742336,0.20997720842006581,0.11389601892395189,0.0032198803113232823,1.84380567653443,0.0015148682738730435,0.005309313886608711,0.003415533444018177
35.0,0.64490077568398,1.9105898376632726,128.1336,128.1336,1.0,0.20801625344481003,0.3008032683051127,0.3321934317617568,0.7246022838755969,0.35616945576754305,0.11410409717414567,0.31390522335537807,0.5809455506489049,2.623654544435386,0.6436865791494675,0.21292702773628297,1.8694861308405684,0.26264800861141013,0.26700536268698843,0.5456537008285522,0.3313412591633215,0.21763153497968485,0.11389601892395189,0.0030665960983519832,1.8104706363828882,0.0014368599200144437,0.005069772514086176,0.0031699333623720605
36.0,0.6531439260704706,2.200394143831029,131.79456,131.79456,1.0,0.20804425858572392,0.3011481663381929,0.3309238199560471,0.7252553126317336,0.3552284631265926,0.11410409717414567,0.31537437837454513,0.5830462140293928,2.6266339892560198,0.6440091377075936,0.21300307246385738,1.8701537988441812,0.2610773240660295,0.2676514032496307,0.5596985816955566,0.32993651140228786,0.21811624703005425,0.11389601892395189,0.002834660185433971,1.7270435097852896,0.0013695618504516406,0.004629985337593085,0.003940157575954036
37.0,0.6575599049485852,3.375690464266307,135.45552,135.45552,1.0,0.20291469636834641,0.3047044670353703,0.32494072111999384,0.7282383476064225,0.3584224400046816,0.11410409717414567,0.3190054921694009,0.5525402598417356,2.6559580642063136,0.6423768807173106,0.21227296693409473,1.863743517460684,0.2618490018958403,0.26759138852766945,0.5426668524742126,0.3240456531808423,0.2128837357992211,0.11389601892395189,0.0028514114431535094,1.787831135839042,0.0013977238223362677,0.004630831454315957,0.005092392762393218
38.0,0.6667459195548793,5.089593832128601,139.11648,139.11648,1.0,0.20058943684500544,0.3065688829148235,0.32181882360436254,0.7288015249007566,0.36157171290054263,0.11410409717414567,0.32338275292937513,0.5739861552155906,2.671766975526117,0.6421435613105222,0.21010058804097254,1.8446701651728163,0.26289592760180996,0.26581904198698997,0.539315402507782,0.3206641341514079,0.21021430283687298,0.11389601892395189,0.002809042113554924,1.8122730248242078,0.00131943217790552,0.004646416647018,0.003827261204375374
39.0,0.6591691779287396,2.676541091578051,142.77744,142.77744,1.0,0.20692206344423814,0.3074996531287924,0.33037829737985613,0.7283265884720719,0.36180406383959535,0.11410409717414567,0.3153172380039922,0.5764715571041578,2.6815246757136597,0.6428662716868958,0.21228146649593632,1.8638181430878298,0.25959819080677393,0.2677240285487708,0.5699944496154785,0.32924699186879247,0.21680445584850933,0.11389601892395189,0.0025170208653558174,1.6706193328118388,0.0012096098466374773,0.004130333756551912,0.003922039826308069
40.0,0.6515704268075452,2.5239745214799756,146.4384,146.4384,1.0,0.21764563557531408,0.3109624493774296,0.34641166162966636,0.7293623859255091,0.3637473633759352,0.11410409717414567,0.30691457233856495,0.5898306094735076,2.7101900689110052,0.6441037605737289,0.21472963342083695,1.8853128972331459,0.2570374684527276,0.26644736842105265,0.5595806837081909,0.3456737871267783,0.22763313496296608,0.11389601892395189,0.002534895123064574,1.7302712753116793,0.0011710473925743673,0.00421421043886546,0.0034984629562713337
41.0,0.6557843106544261,3.422547149356113,150.09936,150.09936,1.0,0.20923029791933762,0.314585533585339,0.3335283092150683,0.7312278260487212,0.36592336610036,0.11410409717414567,0.311877460930582,0.5841510899698346,2.7410939555972864,0.6444462100128663,0.21189060851151859,1.8603864341649856,0.26010616578195184,0.2655408356383753,0.5616477727890015,0.3319942648618227,0.21978302942772188,0.11389601892395189,0.0024246393194972396,1.7003864269736368,0.0011169885883870394,0.004034195687229622,0.0036008271812059513
42.0,0.6563555797266447,3.189817911325119,153.76032,153.76032,1.0,0.2055370104647501,0.313712598142969,0.32751260742576344,0.7321861414421287,0.3651626508776792,0.11410409717414567,0.3160596381072499,0.5697075664018009,2.736496015102326,0.6463312757084931,0.21259479389260233,1.8665691382466263,0.26348179826848855,0.2674076495586793,0.5080891847610474,0.32667923138625743,0.21629764592420622,0.11389601892395189,0.002508907371113543,1.805031633566614,0.0011643740956557979,0.0041600579200755,0.00395508508273965
43.0,0.6646037353420798,3.3421900049392903,157.42128,157.42128,1.0,0.2022564867635075,0.31580367795613185,0.3234107698882763,0.7338391685708133,0.364686433244646,0.11410409717414567,0.31902881972272823,0.5668388743091166,2.7537540277073043,0.6441119930140716,0.20959059084336054,1.840192421328648,0.2629179331306991,0.2672811059907834,0.5677773952484131,0.3220840280696407,0.21274312106172383,0.11389601892395189,0.002449027835312456,1.8088682607030933,0.0010784783820107242,0.004127831599016551,0.005113498438870597
44.0,0.6593949509482715,3.1621303596176658,161.08224,161.08224,1.0,0.20648032733372343,0.31767109037442426,0.3301491170428507,0.7342615310990624,0.3667273088365144,0.11410409717414567,0.31616479510607814,0.5708236181081013,2.7685768831896356,0.6414610091797232,0.2093777409290195,1.838323612248647,0.2592206709731194,0.2660309108845775,0.5790629386901855,0.32947342324283596,0.21802536129737202,0.11389601892395189,0.0023439813446793096,1.7733407109662949,0.001010505476819132,0.003977327159955228,0.004014372790894481
45.0,0.65792510844228,2.8126796066446422,164.7432,164.7432,1.0,0.21644680658796958,0.31629635133321693,0.34428074643643714,0.7329687405171222,0.3662494509205578,0.11410409717414567,0.30687305395320535,0.586786356885135,2.7584032255869766,0.6412508309619471,0.21130976386374586,1.8552866540913684,0.2554814108674929,0.2671092144776356,0.5781221389770508,0.3436078351908323,0.22745826096114513,0.11389601892395189,0.002225203753773447,1.7247809719574434,0.0010126133811081128,0.0037084018774856072,0.003947449352405342
46.0,0.6631208026187099,2.978686927687934,168.40416,168.40416,1.0,0.20544804118898632,0.31935345161750167,0.32643751812667976,0.7360921274092965,0.36933841363662717,0.11410409717414567,0.31444431215885016,0.5816697026035831,2.7837562032832963,0.6405268154425923,0.21049834976321677,1.8481624884866787,0.2578148864677731,0.2649127376921073,0.5413180589675903,0.32591947462972615,0.2177539396558235,0.11389601892395189,0.0021238885027571,1.687660768002388,0.0009715330811014302,0.003530234629687996,0.00391641014843745
47.0,0.6678589769654268,3.923184349666433,172.06512,172.06512,1.0,0.200319893025952,0.32133107360437957,0.31943715510754095,0.7366564178646277,0.37117813720741777,0.11410409717414567,0.31797476959635385,0.565843795962804,2.7989097944898544,0.6404126656295466,0.21015462896790477,1.8451446411680512,0.25722852859284645,0.2640572513509566,0.5488879084587097,0.3187479821066956,0.21225938926581886,0.11389601892395189,0.0021127088676855753,1.7179989729220324,0.0009500273434525183,0.0035275813177999974,0.004315279413162313
48.0,0.6736775654755254,4.617516116313299,175.72608,175.72608,1.0,0.19713711610929247,0.3222122619108843,0.31554427442019267,0.7375296158373975,0.37166339178711794,0.11410409717414567,0.3213796295287647,0.5536964675806058,2.805171566628723,0.6383937223827353,0.20929015507825394,1.8375546138974048,0.25933333333333336,0.267615865175069,0.5399790406227112,0.31522285931581007,0.20953421616300721,0.11389601892395189,0.0020418751581714805,1.6992963442553446,0.0009330052935514892,0.0033858741303555728,0.0045383183632687184
