round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_auprc_lift,fed_prevalence,fed_ece,fed_f1_best,fed_brier,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6779886728930195,5.012976806720692,183.048,183.048,1.0,0.7328881137433554,0.33666112287517413,2.911589613825261,0.11442598187311179,0.3203107861096621,0.3658450753561769,0.1999350141038503,0.3209795884689402,0.5573575374720035,0.6532463248052112,0.21606617204509668,1.8970476236694767,0.27218934911242604,0.27875020448225096,0.5758115649223328,0.31995234768875985,0.210434796450445,0.11389601892395189,0.0021579553620409936,1.8654371016746154,0.000945074787225887,0.0035399755041701612,0.00478418766099642
51.0,0.6730724374834628,5.280770140176578,186.70896,186.70896,1.0,0.7340680034816789,0.34301721726999096,2.9697857227872775,0.11442598187311179,0.32990712724204696,0.3727792961164961,0.20454734309261982,0.31974966422049256,0.5716389028293579,0.6518061497232921,0.21663530490477648,1.9020445749681854,0.27373312679796413,0.2784380305602716,0.5811498761177063,0.3291860179570758,0.21458906272309355,0.11389601892395189,0.002247249094188058,1.9886291592338239,0.0008925230721127034,0.0037839753811904297,0.005579887072268328
52.0,0.6600430372465053,2.993449949528206,190.36992,190.36992,1.0,0.7372398717519205,0.34648956266275305,3.0011847850943005,0.11442598187311179,0.3095474101398528,0.3728464702341227,0.19191813082107975,0.32480416279151064,0.547064547231918,0.6526759145751793,0.21335391964188494,1.8732342153621793,0.2762955057512155,0.27857733664185275,0.5648943781852722,0.30841525527857555,0.2025659228599469,0.11389601892395189,0.0019685226659247666,1.7827545605177875,0.0008258890807408078,0.0032593672397755826,0.004185128649813506
53.0,0.6751812264883695,3.836057047313145,194.03088,194.03088,1.0,0.7389935993294674,0.3506441753973994,3.035577946807173,0.11442598187311179,0.3218030282706249,0.37468134872086173,0.20004226741908196,0.3213636715316932,0.582392836353495,0.6521193965882257,0.21320441148974437,1.8719215430356742,0.2736612021857924,0.27897165458141066,0.5373119711875916,0.32088163285057175,0.21119162769343564,0.11389601892395189,0.0017403657994462525,1.6110428204328855,0.0008049291700224113,0.0027916199660106052,0.004050318576871582
54.0,0.6821403844120917,4.477981783501699,197.69184,197.69184,1.0,0.7406312105528706,0.35197485452836696,3.0447715173669794,0.11442598187311179,0.3148854927400257,0.37789759551991225,0.19521518488372175,0.3254201983338555,0.5747242376061995,0.6521499545032177,0.2158221093835213,1.8949047685997282,0.2731126131286516,0.2776169434709736,0.5545626282691956,0.3140728084942282,0.20648023050336317,0.11389601892395189,0.0017453114479962617,1.6503798088197073,0.0007950567523455211,0.0028107454294186325,0.0037633135827578475
55.0,0.6758323654273835,4.123690344308985,201.3528,201.3528,1.0,0.741065251902792,0.3513995839500405,3.0410508048570652,0.11442598187311179,0.315110411150806,0.3788622379265905,0.19502846635094015,0.3269998880311562,0.5833630188249149,0.6496332247036057,0.21299824452289698,1.8701114098212284,0.2722537330709573,0.2773348519362187,0.5375839471817017,0.314185638542784,0.20628275459101914,0.11389601892395189,0.001696298472403756,1.6387992176114494,0.0007674668984230227,0.002735912455503312,0.0032253224857695315
56.0,0.6742797591450709,4.566064283123048,205.01376,205.01376,1.0,0.7407580551224843,0.3533140952046101,3.0554979603477666,0.11442598187311179,0.3175465347922075,0.37522611074702367,0.1975833136995847,0.3271038013436908,0.5635673601479501,0.6494256442223404,0.2157293748457993,1.8940905650955306,0.26975885542863737,0.27993884830983523,0.5836415886878967,0.31654837198830127,0.20962172224210887,0.11389601892395189,0.0018994216815815135,1.8751940831971297,0.0007523819330002318,0.0031688047044981563,0.0064654522582300415
57.0,0.673798820804424,4.650047333420856,208.67472,208.67472,1.0,0.7427769901927367,0.3526257818462619,3.051926906687105,0.11442598187311179,0.3099326771578984,0.38153051168626606,0.19327916761242545,0.3292195291754892,0.5771351709055891,0.6532644336640749,0.21655327931867308,1.9013243953966925,0.27257083859125847,0.2818688118811881,0.5649779438972473,0.30858007919538427,0.20517118415325417,0.11389601892395189,0.0018928550070597752,1.9117675383531605,0.0007742517169572604,0.003127055876650416,0.004760057957531205
58.0,0.6879073453918905,7.520831391458844,212.33568,212.33568,1.0,0.7433126107951958,0.3547013845194179,3.066326866908441,0.11442598187311179,0.31885388205899423,0.3821831870027133,0.1991160577696554,0.326152880626257,0.5901890061345524,0.6500418599512309,0.21335233344541998,1.8732202886553466,0.27049448750136446,0.27936046511627904,0.5565780997276306,0.31812951743896084,0.21145973827074774,0.11389601892395189,0.0016842437088562742,1.7373287945138145,0.000706160510543916,0.0027600389682216632,0.004222236855584852
59.0,0.6659363984588283,4.451338659778647,215.99664,215.99664,1.0,0.742662174956801,0.3555738420280496,3.078285250121645,0.11442598187311179,0.31284852168067856,0.37951011353410646,0.19445331012367856,0.32636361982565587,0.5957633310897054,0.650617465654284,0.21340984898520038,1.8737252715364323,0.2699498404012768,0.2775620462603411,0.5746737122535706,0.31219728515560197,0.2062954061082642,0.11389601892395189,0.0016519271476310737,1.740382204827256,0.0007376042475679519,0.0026556610235626585,0.0035682600560361065
60.0,0.6960241113484078,5.573597721839822,219.6576,219.6576,1.0,0.7444605126414403,0.3565529384358094,3.0861463374736697,0.11442598187311179,0.3069957556358955,0.3827993089788052,0.19052127776488334,0.3311741445053289,0.5769444223106927,0.6484680959555175,0.2124725537935826,1.86549587773959,0.27381511027686534,0.275207182320442,0.5690019726753235,0.30643557917409703,0.20280804064396807,0.11389601892395189,0.0015948028999881504,1.714109949509293,0.0006839443431199541,0.0025869016493745853,0.004521719957858229
