round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auroc,fed_auprc_lift,fed_prevalence,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.680725588119584,5.217158077131436,358.77408,179.38704,1.0,0.31532565596093237,0.36655512090052766,0.31093731081703885,0.5945923750636741,0.7312566962420187,2.861177455996645,0.11411127895266868,0.3277565760086128,0.19780527268033607,0.6385299968792023,0.20853019083338475,1.8308821748424753,0.2611104954006428,0.27233498481700497,0.5694400072097778,0.3151024130854987,0.2109445521841832,0.11389601892395189,0.00214403212266599,1.7967556380717724,0.0010149614075674947,0.0033298946783793548,0.005982083635700067
50.0,0.6767927058749574,6.1231847328138445,366.096,183.048,1.0,0.31510939300096336,0.3687192503461373,0.3212858399054182,0.5965855251266157,0.7304967695633222,2.896829388877985,0.11411127895266868,0.33175259058202483,0.20284181067093993,0.6340645505647278,0.20770105730313482,1.8236024337410452,0.2609171500492503,0.2662779397473275,0.5752887725830078,0.32469995582109196,0.21615855027705846,0.11389601892395189,0.0020562353369565794,1.7630501630301296,0.000956983744451414,0.0032108984632117817,0.0051195172874551565
51.0,0.6801317135229732,5.235111111379057,373.41792,186.70896,1.0,0.31276491087480135,0.3718595039295886,0.31940642858124757,0.5920267800733913,0.7310003602644219,2.8775857014829183,0.11411127895266868,0.32930046664638374,0.20206819359863734,0.6359109012017304,0.20832460211833287,1.8290771186430206,0.26182999458581485,0.26732520450686836,0.571097731590271,0.32283740659841725,0.2153135108732611,0.11389601892395189,0.002013904453918643,1.7667272304406652,0.000985414317726547,0.0030938864926511986,0.0048058697054638435
52.0,0.6781924311690538,4.612225715033805,380.73984,190.36992,1.0,0.30658509432820785,0.368881263417153,0.3344912856858793,0.5897582344136839,0.7322943428100288,2.8642738837976394,0.11411127895266868,0.3281587285777651,0.21162952538016863,0.6353474935657706,0.20700752541601808,1.8175132666773588,0.2557677008750994,0.26965669988925806,0.5605884790420532,0.3376187958425547,0.22468825570775072,0.11389601892395189,0.0018781618185479277,1.6849093641358195,0.0009194341480251167,0.002884253261914394,0.004913550551539416
53.0,0.6742652485229117,4.314691135237648,388.06176,194.03088,1.0,0.31419105266993297,0.37093070746401186,0.315457292704205,0.5829930839214139,0.7322752581328633,2.86986114211484,0.11411127895266868,0.3289861873190355,0.20037870067472105,0.6361968279102216,0.20630425925765594,1.8113386333143464,0.2609171500492503,0.2710691823899371,0.5741843581199646,0.31956153191565917,0.21472213779778493,0.11389601892395189,0.0018424956387509104,1.6893120049353456,0.0008748351966349259,0.0028592440093671207,0.004328785703315665
54.0,0.6747814599114309,5.078460176768026,395.38368,197.69184,1.0,0.3135394687970362,0.36814115188675356,0.33056632810084224,0.6038059950144988,0.7348964096142506,2.8829937375084955,0.11411127895266868,0.3310438870094341,0.20890822239152423,0.6338879421303618,0.20484645379408772,1.7985391915310336,0.257071024512885,0.270648623425105,0.5777134895324707,0.33439004817375423,0.22323042639837223,0.11389601892395189,0.0018518146658699044,1.735366040482404,0.000860522909432413,0.0028908597148979433,0.005338618461542239
55.0,0.6834096563312495,5.731756752445387,402.7056,201.3528,1.0,0.3235725551373566,0.3710680017162922,0.3162747978457232,0.5793283456769535,0.735899552687043,2.9085435472946854,0.11411127895266868,0.33377391729081446,0.19953943200902424,0.6320092766551232,0.2040063828256808,1.7911634203992273,0.2595175488738996,0.2680844690729369,0.5590601563453674,0.31974206565914365,0.21436013597877698,0.11389601892395189,0.001792881518653693,1.7162654669464246,0.0008490362852569845,0.0027801913849764756,0.005331217573851956
56.0,0.6816955107366074,5.463286836362394,410.02752,205.01376,1.0,0.3198351319046249,0.3680047944448913,0.3213081123741962,0.5780684831388079,0.7361405979418351,2.9016647647677187,0.11411127895266868,0.3327835618624252,0.20347204531450916,0.6323643884910685,0.20368464274289652,1.7883385623767614,0.2605618226056182,0.26649746192893403,0.5532475113868713,0.3249599189375819,0.21808728068597183,0.11389601892395189,0.0017484675705214325,1.7079653010896436,0.000854641628901232,0.0026858397972103123,0.003968074076470584
57.0,0.705186795108323,6.686978530427081,417.34944,208.67472,1.0,0.31544878172818736,0.37421095020826206,0.3296367639554086,0.5936044817762252,0.7347091364040971,2.9049004768770126,0.11411127895266868,0.33345471676175825,0.20854166333052318,0.6330467774789947,0.20365034239390004,1.7880374074345557,0.25681842300753477,0.26944757609921083,0.5629833340644836,0.33337629942298097,0.22362799109508422,0.11389601892395189,0.0017428921121956827,1.7354392864745023,0.0008077302868138714,0.002724654273747457,0.004517474852812901
58.0,0.688766350091365,5.784716017133485,424.67136,212.33568,1.0,0.3151275802195417,0.3771786526879429,0.3271540411918383,0.5889743023232181,0.7372547970211069,2.9389887289565775,0.11411127895266868,0.33738815204584377,0.2069439826525514,0.6315228850045045,0.20254360445230335,1.7783203167754376,0.26074167454564556,0.26548951600189186,0.5822250843048096,0.3310197493690691,0.2219751213340956,0.11389601892395189,0.0017732957852212082,1.8000009236293408,0.0007946090809827429,0.002799945940175133,0.004794591458319069
59.0,0.6857320475112452,6.47082268331566,431.99328,215.99664,1.0,0.33059561177794705,0.37317301282799586,0.30284907088959223,0.5570453094994492,0.7378399828985126,2.9314910510555823,0.11411127895266868,0.3363070977073648,0.19206050470325584,0.6302560178511434,0.20395887912428384,1.7907463408397681,0.2590909090909091,0.26960639242379403,0.5460591316223145,0.3078757645556478,0.20785361292471805,0.11389601892395189,0.0016743116648454707,1.733206626635365,0.0007502669571427618,0.002644645664079403,0.0041229005982255556
60.0,0.7112337406378753,9.596161651924364,439.3152,219.6576,1.0,0.3228264093608152,0.37628525005869995,0.31596376569395623,0.5982687569036705,0.7396514961251704,2.971385704346408,0.11411127895266868,0.3408029925894904,0.1997160722906668,0.6295654215217775,0.20467520814018778,1.7970356652838668,0.25354295837023916,0.267396628727849,0.5562800168991089,0.31936323478640155,0.21536911099040978,0.11389601892395189,0.0015888895325409942,1.6772097819425653,0.0007430970790093506,0.0024763457010452223,0.003873195460319934
