round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc,fed_f1,fed_auroc,fed_auprc_lift,fed_f1_best,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.16044117052986123,0.06599361432513023,58.40896,58.40896,0.0,0.5243618386563295,0.11481085163970539,0.28539295708136314,0.3038410582675287,0.702462955232659,2.515247344869742,0.33599008591098584,0.3660348792918987,0.22901486252081582,0.6524753492374376,0.20931575220160126,1.837779355056834,0.2049492385786802,0.27467811158798283,0.5357927680015564,0.4153329346919013,0.2724556604128394,0.11389601892395189,0.0,0.0,,
51.0,0.15421534698691391,0.057593128267684576,58.40896,58.40896,0.0,0.5313637664366556,0.11481085163970539,0.3112051184546707,0.3127605284184905,0.7196388939547139,2.756364277221764,0.35038198075917815,0.37012859656757274,0.23083015365946866,0.6524753492374376,0.20931575220160126,1.837779355056834,0.2049492385786802,0.27467811158798283,0.5357927680015564,0.4153329346919013,0.2724556604128394,0.11389601892395189,0.0,0.0,,
52.0,0.15098902880032397,0.08637697752296429,58.40896,58.40896,0.0,0.5367658547707691,0.11481085163970539,0.327008369371651,0.32383034989291365,0.733052846334179,2.9107683490099387,0.36939726293545916,0.3650456567583549,0.22639799158485938,0.6524753492374376,0.20931575220160126,1.837779355056834,0.2049492385786802,0.27467811158798283,0.5357927680015564,0.4153329346919013,0.2724556604128394,0.11389601892395189,0.0,0.0,,
53.0,0.16172478857949865,0.09235684485198517,62.05952,62.05952,0.9971592150692714,0.5251819085424267,0.11481085163970539,0.27094716948833897,0.28637723196829507,0.6871250656797792,2.3738038590540165,0.3232562363080855,0.3674128073646744,0.23092745174195686,0.6521508957120983,0.20659831281128382,1.8139204053236404,0.20467598245376023,0.2727272727272727,0.5375446081161499,0.41621179458053315,0.27320760872789224,0.11389601892395189,0.005718286495396065,1.4229800859466195,0.0036302709052865863,0.007641829057599164
54.0,0.16171833098877222,0.08302011369358579,62.05952,62.05952,0.0,0.5317770861342004,0.11481085163970539,0.2921773510308106,0.3010752491043404,0.706464104582434,2.5770083025832506,0.3435321792502269,0.37167606850186874,0.232485457682143,0.6521508957120983,0.20659831281128382,1.8139204053236404,0.20467598245376023,0.2727272727272727,0.5375446081161499,0.41621179458053315,0.27320760872789224,0.11389601892395189,0.0,0.0,,
55.0,0.1539505276031987,0.06883140229426593,62.05952,62.05952,0.0,0.5340067094670612,0.11481085163970539,0.3154313806812349,0.315986213109575,0.7235642392781707,2.795755307046049,0.35359302992654396,0.3722675148801704,0.23186717516134325,0.6521508957120983,0.20659831281128382,1.8139204053236404,0.20467598245376023,0.2727272727272727,0.5375446081161499,0.41621179458053315,0.27320760872789224,0.11389601892395189,0.0,0.0,,
56.0,0.1493930883136579,0.06988243006854958,62.05952,62.05952,0.0,0.5335767525306557,0.11481085163970539,0.3322346300041288,0.32238226858149155,0.7312038234262856,2.9628381787294136,0.3683895628897376,0.36203704702996103,0.2241544462288372,0.6521508957120983,0.20659831281128382,1.8139204053236404,0.20467598245376023,0.2727272727272727,0.5375446081161499,0.41621179458053315,0.27320760872789224,0.11389601892395189,0.0,0.0,,
57.0,0.1629668927025715,0.08939200819547441,65.71008,65.71008,0.9971592150692714,0.5327739000391717,0.11481085163970539,0.27327134716704027,0.2840731253009376,0.6898276460597786,2.3947109399411803,0.32510693869583646,0.3737577518106234,0.23520682199306137,0.6504538333530192,0.20690697498001143,1.8166304400697513,0.20462971335563795,0.27228181697788373,0.5353385806083679,0.41750541850313266,0.2743012973268365,0.11389601892395189,0.005166516379989326,1.3461041257251054,0.003406374088856805,0.0068109514380477
58.0,0.1610756610787134,0.099187751820794,65.71008,65.71008,0.0,0.5237405317848816,0.11481085163970539,0.2923405447175789,0.3072017578265078,0.7089076256977367,2.5792752156722947,0.3361129799088313,0.3619743063408101,0.2259090391348051,0.6504538333530192,0.20690697498001143,1.8166304400697513,0.20462971335563795,0.27228181697788373,0.5353385806083679,0.41750541850313266,0.2743012973268365,0.11389601892395189,0.0,0.0,,
59.0,0.1519920056702154,0.0678874295738706,65.71008,65.71008,0.0,0.5378038247656458,0.11481085163970539,0.3187709115610144,0.31326748877058747,0.7244889864287487,2.832066812356066,0.35689422241874946,0.37284887826234675,0.23240503080634445,0.6504538333530192,0.20690697498001143,1.8166304400697513,0.20462971335563795,0.27228181697788373,0.5353385806083679,0.41750541850313266,0.2743012973268365,0.11389601892395189,0.0,0.0,,
60.0,0.149061771591279,0.09916579717510875,65.71008,65.71008,0.0,0.5407570144742522,0.11481085163970539,0.3349279721807057,0.31951545536374243,0.7369685743060111,2.985406858618187,0.3611709101291151,0.36143342468892486,0.22270654296013706,0.6504538333530192,0.20690697498001143,1.8166304400697513,0.20462971335563795,0.27228181697788373,0.5353385806083679,0.41750541850313266,0.2743012973268365,0.11389601892395189,0.0,0.0,,
