round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.16218393893465938,0.08289704144250429,67.16416,67.16416,0.5412350858791136,0.6886751442186142,0.3739761757726822,0.23491206699148065,0.3160133346444715,0.11337740006295247,0.5377290817938549,0.28183381356355985,2.3743062749978954,0.2655073774028552,0.562174413886641,0.1274373675024507,1.1188922027866517,0.2119864840832296,0.2240391501551683,0.48621344566345215,0.37844575542053444,0.24359005559269073,0.11389601892395189,0.0038246019200690795,0.6602504791226238,,0.0038246019200690795
32.0,0.1576654520257966,0.08242800829479704,69.1456,69.1456,0.5412350858791136,0.7027675580228051,0.36508178759247845,0.22754610737199224,0.33145839056257714,0.11337740006295247,0.5403421356012359,0.2942686135406779,2.5412218477985915,0.28395493642411024,0.5732417000812552,0.1327069535557195,1.1651588423325632,0.21970613656006915,0.22737789203084832,0.4892342686653137,0.3781214587383298,0.24320962481134262,0.11389601892395189,0.005293356517609205,0.9337815290782601,,0.005293356517609205
33.0,0.1534794603787008,0.08499726311703629,71.12704,71.12704,0.5412350858791136,0.7156435499413225,0.37498672634391317,0.23387239573311644,0.338940129634999,0.11337740006295247,0.5453553477885554,0.2970334154615956,2.701662995224204,0.2999664001696711,0.5578110322631847,0.12722993556104029,1.1170709631738,0.21437887186175417,0.22254076330406736,0.4880480170249939,0.38017562166740576,0.24495023869937926,0.11389601892395189,0.005957467582278851,1.0835672175744548,,0.005957467582278851
34.0,0.14865253434693873,0.12451310820368985,73.10848,73.10848,0.5412350858791136,0.7250110644549396,0.37011600125500116,0.22943559501381508,0.3496350414159777,0.11337740006295247,0.5367809120686429,0.30392645498111914,2.8095284572393133,0.3119201160925163,0.5624669039583933,0.12756642043097144,1.1200252795152326,0.2136109167249825,0.22505128514540845,0.4853004813194275,0.37765335308460896,0.2429354288059667,0.11389601892395189,0.006735440080482359,1.2685039232601412,,0.006735440080482359
35.0,0.16323761934894293,0.11748318707387635,74.7776,74.7776,0.4559241291901578,0.6796220078035451,0.37576271064033073,0.2370189400610404,0.307843953346182,0.11337740006295247,0.5287729981394358,0.27915828447345414,2.2343012251932968,0.2537011553637775,0.5605075204095499,0.12673920497560015,1.112762378992576,0.2123534299695319,0.223611199693858,0.48954513669013977,0.3781504855208623,0.24338618540503346,0.11389601892395189,0.006953958168776615,0.48326783580705523,0.006953958168776615,
36.0,0.15948338486869726,0.08474020020656968,76.75904,76.75904,0.5412350858791136,0.6920784613118961,0.3748831555524036,0.23548253781007603,0.31564462400877286,0.11337740006295247,0.5289741512323499,0.2851204431644649,2.3741249795208383,0.26768225341758867,0.5506053629630239,0.12387291152933884,1.0875964998570187,0.2066914498141264,0.21938713221828837,0.4881967604160309,0.3788046803314353,0.24400365004885827,0.11389601892395189,0.004006074483360417,0.7789475762983784,,0.004006074483360417
37.0,0.15483612327274393,0.17054241615235005,78.74048,78.74048,0.5412350858791136,0.7102944640400624,0.37193636443298267,0.23219842090380094,0.3291229163108129,0.11337740006295247,0.5231546649664199,0.29675425701718633,2.6018184967060503,0.29123802808524457,0.56466209170547,0.1297054225612878,1.1388055858905115,0.21304018195602728,0.22276219872594732,0.49177491664886475,0.378891867441814,0.24395662067360369,0.11389601892395189,0.004444873209243882,0.8842579562333412,,0.004444873209243882
38.0,0.1554314671293036,0.22960468286473726,80.72192,80.72192,0.5412350858791136,0.7188724801619955,0.3826552854446935,0.23957539919633516,0.33817237496640473,0.11337740006295247,0.5434039961665089,0.2925291906357814,2.714787135450891,0.30210694306963903,0.5612533719749359,0.12704482950163729,1.1154457434237874,0.21951593137254902,0.22246790737669675,0.49365994334220886,0.382711815186971,0.24692260490229576,0.11389601892395189,0.004467530883942425,0.9113555484218523,,0.004467530883942425
39.0,0.14618570463559738,0.09753487002864908,82.70336,82.70336,0.5412350858791136,0.7316256629814627,0.3644463525216723,0.22498520907382813,0.3480741892359968,0.11337740006295247,0.5417721846060892,0.30833830215078306,2.8655245295087584,0.3181352181607031,0.5585141403959373,0.12780915363787052,1.1221564620551698,0.20528893241919688,0.22064417955871166,0.4909798502922058,0.3786981131873413,0.24388191164510134,0.11389601892395189,0.005190793352695292,1.09260935371276,,0.005190793352695292
40.0,0.16131637501885038,0.26463658163099407,86.35392,86.35392,0.9971592150692714,0.6800405373552574,0.3702987322454225,0.23265322662945395,0.30759593784156536,0.11337740006295247,0.5276117439235499,0.2744964527303717,2.2549190892403685,0.2560030423405526,0.5813132815516182,0.13434805974415867,1.1795676531403838,0.21690427698574338,0.2302303860523039,0.4950994551181793,0.3769147429926309,0.2422649682626045,0.11389601892395189,0.004623182366162992,1.3424424405675381,0.006932677158665847,0.0038255391547579454
41.0,0.16203342807276952,0.12231740599632732,88.33536,88.33536,0.5412350858791136,0.6991991754303959,0.38152295972777867,0.24030186549608948,0.3246560852700959,0.11337740006295247,0.539388896869645,0.2797999390737245,2.448858242406423,0.2755045605981572,0.5534428065513559,0.12377277098569839,1.0867172720790284,0.19815978456014363,0.21954516072163133,0.4833562970161438,0.3759742067995834,0.24181577340035498,0.11389601892395189,0.0034918264957713406,0.7656976112630218,,0.0034918264957713406
42.0,0.15469068862038893,0.08585167103943814,90.3168,90.3168,0.5412350858791136,0.7131548580844242,0.37622185200265196,0.23551562079094454,0.33554322208829884,0.11337740006295247,0.5334994561048584,0.2943826110107658,2.6231840547328145,0.2938726454409396,0.5482969917106855,0.12144795539915412,1.0663055350533774,0.1983435516833387,0.21903357531760437,0.48066824674606323,0.37596667354525326,0.24184935807803024,0.11389601892395189,0.0033760377915189126,0.7577062171185389,,0.0033760377915189126
43.0,0.149313336051971,0.08261909543097702,92.29824,92.29824,0.5412350858791136,0.7262837480884772,0.3674508826260133,0.22809926672044498,0.34686422751935186,0.11337740006295247,0.5273982551175167,0.3092067264030145,2.785786578611297,0.31023675235348813,0.5663291483254338,0.1267423681680721,1.1127901516267895,0.20750317931326834,0.22463041844149337,0.48492932319641113,0.37459472275217054,0.24059960610227274,0.11389601892395189,0.003899914158034484,0.8958722073002718,,0.003899914158034484
44.0,0.1465347470583094,0.10374548699063386,94.27968,94.27968,0.5412350858791136,0.7350548129354463,0.36643818489653746,0.22632512519949957,0.3513198540893719,0.11337740006295247,0.5390484076308725,0.31467441487011877,2.8801228991124534,0.3196932027563326,0.5538388672483355,0.12295725146220862,1.0795570611147252,0.179456906729634,0.22138880750073248,0.4784201383590698,0.37212221956593833,0.2388731330275299,0.11389601892395189,0.004891990530267958,1.1512986813904718,,0.004891990530267958
45.0,0.1626187783530793,0.1719009184707036,95.9488,95.9488,0.4559241291901578,0.6835658213998638,0.37108309537519396,0.23287912293236646,0.3110238103340744,0.11337740006295247,0.5291836026970382,0.28582506555233683,2.2800616684707693,0.2587720991949355,0.5529707714735301,0.12464472779024105,1.094372998879496,0.1831610044313146,0.21833499093196046,0.48146116733551025,0.3737573663225663,0.2401903424612878,0.11389601892395189,0.006190477128001633,0.49254715628921986,0.006190477128001633,
46.0,0.17003243388473677,0.7239931775765948,97.93024,97.93024,0.5412350858791136,0.6988222937098569,0.3755858168132582,0.23563738946910068,0.3209312439079897,0.11337740006295247,0.5352296689376915,0.2856829769176613,2.4499097922013076,0.27614386573058614,0.5544337112609092,0.12483368571300207,1.0960320377514972,0.19100159372318254,0.21983002832861187,0.4803510904312134,0.37503005194702393,0.24113207603680478,0.11389601892395189,0.003351433952894052,0.8088138405000791,,0.003351433952894052
47.0,0.15390566706711983,0.07932857294837505,99.91168,99.91168,0.5412350858791136,0.7132332105823244,0.37451649519597574,0.23445186724400935,0.33391724263403405,0.11337740006295247,0.5303406280506172,0.29691196418495086,2.619788740210982,0.29128031957840944,0.5719483284858148,0.13210691836154975,1.159890570448799,0.20429605416763952,0.22365501941209096,0.4896247684955597,0.37443505984660846,0.2405041259183668,0.11389601892395189,0.0037419807101201877,0.9249655457679182,,0.0037419807101201877
48.0,0.15031608792650888,0.10993612354802902,101.89312,101.89312,0.5412350858791136,0.7268485981661947,0.37512235312734643,0.2331642424448886,0.35031638113203484,0.11337740006295247,0.5434393159353323,0.3001227101378518,2.80893458745674,0.311938621852403,0.5711913455567336,0.13173091053766162,1.1565892450167028,0.21309610013447813,0.22480752780153979,0.49661844968795776,0.3766353854871948,0.24218041733579004,0.11389601892395189,0.003469948695126177,0.8792489604093134,,0.003469948695126177
49.0,0.14667184167459388,0.19133705692679198,103.87456,103.87456,0.5412350858791136,0.7387781195442347,0.374628220285152,0.2323185702710996,0.36521652550915495,0.11337740006295247,0.5470349567319974,0.3066708977491833,2.969351506877852,0.3290086802050484,0.5619761450985681,0.12885471057219908,1.1313363872554234,0.1923852748361069,0.21970316699777961,0.48320868611335754,0.37498506667257725,0.2410505913156139,0.11389601892395189,0.00427706620952833,1.1122373037505895,,0.00427706620952833
50.0,0.1637479168424467,0.20198772676044308,107.52512,107.52512,0.9971592150692714,0.6854983571175578,0.3716210174258491,0.23334235485279753,0.3098548939550021,0.11337740006295247,0.5286453729554622,0.2825959986729704,2.3076420041225827,0.2631112644642548,0.5461093963819128,0.12152448480291664,1.0669774584839375,0.18777908343125735,0.2175637393767705,0.48933708667755127,0.3767795480562388,0.24255213897477151,0.11389601892395189,0.0043267213657625465,1.5236747551243752,0.006116311533455679,0.003754324535162694
51.0,0.15915877160745032,0.1299937644133447,109.50656,109.50656,0.5412350858791136,0.7038868396005887,0.379336967599497,0.23807653290159927,0.3276663720340206,0.11337740006295247,0.5327284051406148,0.2804737487327132,2.4970497773397367,0.282697546237433,0.5518409568826439,0.12563451240052576,1.1030632465249872,0.19993379675604103,0.2175040714156463,0.48868584632873535,0.37797349611744135,0.24346652862838927,0.11389601892395189,0.003116939429674224,0.8459625486284494,,0.003116939429674224
