round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_auroc,fed_auprc_lift,fed_ece,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6459388581757268,0.31366598246520805,26.412375,183.048,1.0,0.23555716582647812,0.2954316495457556,0.49805656548262317,0.2744356248674015,0.6665041742575569,2.0655523304442163,0.3419231765016768,0.1142587346553352,0.21358432083260656,0.6644604521346593,0.22720246577622666,1.994823593684422,0.27980922098569155,0.2817198628330256,0.491314560174942,0.342189885956021,0.2138531245944949,0.11389601892395189,0.0012999158066027887,0.3905870082544425,0.0006386501279873284,0.003197380170102887,0.00799110657138963
51.0,0.6454359846404881,0.34966601798622277,26.9406225,186.70896,1.0,0.23580120744881305,0.29519933563362255,0.5001493239293955,0.2743676761938509,0.6668544031688853,2.066751931415661,0.3480644902470617,0.1142587346553352,0.2176262560964449,0.6642371346409092,0.22725761378894715,1.9953077898243883,0.27978390673869774,0.2810564893213699,0.4894641935825348,0.34829858259604785,0.2178967186441585,0.11389601892395189,0.001158053850716675,0.35773158035135566,0.0006056619393293524,0.0027813128542836757,0.0032615420739460495
52.0,0.6501600426900548,0.32311041269280105,27.46887,190.36992,1.0,0.23622171475823234,0.2955385966506452,0.49962540337751965,0.27373032530690156,0.6668816977701657,2.0720852480667444,0.34812313358636254,0.1142587346553352,0.2175949986390859,0.6642222886394984,0.2273231779951258,1.9958834394985216,0.2798178195274694,0.2808448652585579,0.5024198889732361,0.3482807399097108,0.2178914813557386,0.11389601892395189,0.001217317274610516,0.38635000143221987,0.0005598447251392757,0.003183144604715476,0.0031757978174038063
53.0,0.6509377661212158,0.35557161479358373,27.9971175,194.03088,1.0,0.23604657193399742,0.2970516071979681,0.499730147116958,0.27287730087108025,0.6669475619309522,2.0699313829367894,0.34501034167340466,0.1142587346553352,0.21551923391194766,0.6640582296568744,0.22735211277787915,1.996137485101052,0.27951191827468785,0.28078250863060994,0.5013588070869446,0.34515145861410734,0.2158465120011837,0.11389601892395189,0.0012671941195062824,0.41261751715410355,0.0006064180773792651,0.0032552851847214305,0.0058346692424103225
54.0,0.6504946937512088,0.4075269090045562,28.525365,197.69184,1.0,0.2361587296134672,0.2955743911972536,0.49957825629486774,0.27466749551448344,0.6671853019552213,2.070935711579042,0.34710893347732746,0.1142587346553352,0.21710938682304187,0.6640277972363998,0.22748993719099417,1.9973475749217247,0.2788677130044843,0.280360463453011,0.5021034479141235,0.3475195319870409,0.21744998450567046,0.11389601892395189,0.0013254977351892052,0.44234272139055975,0.0005484320510376135,0.0037030591958526135,0.0037617038034823648
55.0,0.6480015494788256,0.4273076421003541,29.0536125,201.3528,1.0,0.23640535084675687,0.29607194645533647,0.5004704349458238,0.27541830737887874,0.6673751196427814,2.0726876895099027,0.3482335565907796,0.1142587346553352,0.21785122302842874,0.6638366063391097,0.22746725556075653,1.9971484316114323,0.27731326644370125,0.2801605216955104,0.49032145738601685,0.348588663311266,0.21816438218479636,0.11389601892395189,0.0011258152782482682,0.3855213159949926,0.0004961505340185144,0.003056830764510488,0.007480090394401833
56.0,0.6497575708668075,0.3770589044310835,29.58186,205.01376,1.0,0.23692282509540602,0.29641779477017327,0.5025008909763087,0.2770851212253538,0.6676135094967385,2.0774086414951496,0.35345968614218937,0.1142587346553352,0.22139204372819118,0.6637530771883144,0.2273459310574826,1.9960832099784012,0.2771234585007621,0.2806298809371399,0.4923099875450134,0.35388444913761674,0.22175176657207898,0.11389601892395189,0.00109641682203947,0.3852117681476557,0.0005526089757175157,0.002790287488376679,0.0029506779050118086
57.0,0.6470291108245179,0.3228559803202829,30.1101075,208.67472,1.0,0.23685388156840045,0.29594460982739557,0.5034311344610808,0.27658177584828736,0.6676361744623166,2.077378432252493,0.3486656074408356,0.1142587346553352,0.21809801010271043,0.663791390664483,0.22758196809210784,1.9981556005400312,0.2788015192010128,0.281437891774338,0.4907199740409851,0.3490760405698614,0.21844460463095403,0.11389601892395189,0.001045416376721769,0.37668987838151224,0.0004936523096930352,0.002782218120285034,0.005500241531066622
58.0,0.6491935673227532,0.4330702369033156,30.638355,212.33568,1.0,0.2372877117700635,0.29716919027927147,0.50524962544066,0.2779949733662056,0.6678511710724958,2.082673319267488,0.35035918375953856,0.1142587346553352,0.21914875745142348,0.6638863774647185,0.22786377890503687,2.0006298820433837,0.27769241514177956,0.28130972098356477,0.4910142123699188,0.3506313211399557,0.21949849341407093,0.11389601892395189,0.0012929662811742735,0.47712365796724043,0.0005254435088177335,0.003735991255213926,0.0035145014931878458
59.0,0.6476490395311904,0.3501629562241437,31.1666025,215.99664,1.0,0.2371896946330602,0.29637193816302826,0.5002097232239705,0.27385210726661324,0.6678984648763449,2.079870143107047,0.34938853469178627,0.1142587346553352,0.2185697931546774,0.6638311473276017,0.22784587292286912,2.0004726686277006,0.27961275626423693,0.28044466902476,0.4881408214569092,0.3498310873502333,0.2189248605849326,0.11389601892395189,0.0013049919528671954,0.49305627375906624,0.000497562100869499,0.003880980501020463,0.00714347022884391
60.0,0.6468910971187702,0.36466397704466824,31.69485,219.6576,1.0,0.23748008249900077,0.2966526233718022,0.5048977089333466,0.2782780079341208,0.6677798344519817,2.0822372696465097,0.35059859708847396,0.1142587346553352,0.21942365957551108,0.663910146126318,0.22794763350841413,2.0013661202733894,0.27824878387769286,0.2802275960170697,0.5029691457748413,0.3509803429392943,0.21982062374125175,0.11389601892395189,0.0009713968334409162,0.37621044260095005,0.00043346893773389157,0.0026991267173459644,0.004887587255842466
