round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_auroc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
40.0,4.15111587671365,295.1302653223747,507.16512,507.16512,1.0,,,,,,,,,,0.3053432728522981,0.9501518723546478,0.9824932976127225,0.9832657200811359,0.9832657200811359,0.5188685059547424,0.4470750999272315,0.23172002741839584,0.9670822942643391,0.0002910613505060885,0.1851523841224889,5.381776706052498e-05,0.0003287701552735319,0.00022684446612718237
41.0,4.415814233895337,292.1101967091157,519.844248,519.844248,1.0,,,,,,,,,,0.3013854376670261,0.9501361910827228,0.9824770825790919,0.9832657200811359,0.9832657200811359,0.5187650322914124,0.4471811782689463,0.23181514670117506,0.9670822942643391,0.00028826430699755616,0.183415254043382,5.469178657805066e-05,0.00032538908258458136,0.00021917144106934502
42.0,4.38369155612699,338.31649853263394,532.523376,532.523376,1.0,,,,,,,,,,0.298357478862894,0.9501625104323953,0.982504297791105,0.9832657200811359,0.9832657200811359,0.5188665390014648,0.44705995880160243,0.23170720438376818,0.9670822942643391,0.00029398274735770646,0.18709923976655318,5.732215833852939e-05,0.000331598235337904,0.00021741759901285223
43.0,4.360938432782099,342.3070351909804,545.202504,545.202504,1.0,,,,,,,,,,0.29652116836232356,0.9503395080137425,0.982687320045154,0.9832657200811359,0.9832657200811359,0.5186694264411926,0.44723484349666986,0.2318641611237555,0.9670822942643391,0.00031070525417429217,0.1977946481537174,6.063278776110661e-05,0.0003504553235321952,0.00022039923625300024
44.0,4.238857326258463,399.42333442149123,557.881632,557.881632,1.0,,,,,,,,,,0.2963297232250301,0.9505621078195308,0.9829174967396386,0.9832657200811359,0.9832657200811359,0.5190961360931396,0.44679510578550297,0.23147175411904078,0.9670822942643391,0.0003045623449517231,0.1939436439910196,6.322828873715589e-05,0.0003429116542950875,0.00021764879201938866
45.0,4.3634111687498836,316.2159065401989,570.56076,570.56076,1.0,,,,,,,,,,0.29232891055995747,0.9501649818047301,0.9825068532844167,0.9832657200811359,0.9832657200811359,0.5192283987998962,0.44664870607585383,0.23134150922878383,0.9670822942643391,0.000290246570980751,0.18488002485690913,6.207704761642935e-05,0.00032648710199888105,0.00021265391743602088
46.0,4.421374649019179,315.26230965858775,583.239888,583.239888,1.0,,,,,,,,,,0.28882038539078253,0.9498483161799403,0.9821794089431564,0.9832657200811359,0.9832657200811359,0.5192762613296509,0.4465873056813665,0.23128712703044477,0.9670822942643391,0.0002893692073617693,0.1843633623329879,6.36879844174862e-05,0.0003252109670597955,0.00020910135752368354
47.0,4.4754793647439275,317.5845823293221,595.919016,595.919016,1.0,,,,,,,,,,0.2863159704314939,0.9497534888578829,0.982081353873159,0.9832657200811359,0.9832657200811359,0.5192524790763855,0.4466012752561498,0.23130003292022416,0.9670822942643391,0.000283509367118638,0.18066837550185255,6.367034574825241e-05,0.00031841945990021986,0.00020256542954260576
48.0,4.438980913704021,333.02431695979726,608.598144,608.598144,1.0,,,,,,,,,,0.283874068170097,0.9495770678910374,0.9818989278605106,0.9832657200811359,0.9832657200811359,0.5193445682525635,0.4465035036020445,0.2312131880881476,0.9670822942643391,0.000283454830867421,0.18067250018958703,6.473721937291525e-05,0.0003181845964948438,0.00019910710360263988
49.0,4.435320102295182,316.07137142064016,621.277272,621.277272,1.0,,,,,,,,,,0.282209667588729,0.9497058186166152,0.982032061024401,0.9832657200811359,0.9832657200811359,0.519313395023346,0.44651999155482147,0.23122842333261603,0.9670822942643391,0.00027862542192748043,0.17763191065745332,6.419755985627855e-05,0.00031267059527845253,0.00019315100022870252
50.0,4.424755551114718,341.87209254940774,633.9564,633.9564,1.0,,,,,,,,,,0.2791035679122321,0.9493400717856317,0.9816538648428013,0.9832657200811359,0.9832657200811359,0.5193853974342346,0.446413442202637,0.23113408598214547,0.9670822942643391,0.00027946867378235283,0.17820793431747006,6.507700642139819e-05,0.00031350494784007296,0.00019102726659029335
