round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_auprc,fed_auroc,fed_f1,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.597568554265903,0.6370520919412694,10.9632,43.80672,0.0,0.34438439497073753,0.3583022605352075,0.21528567275080018,0.3141892491568837,0.7293065730261742,0.315502216194966,0.11423716012084592,2.820327115095237,0.6131182712580623,0.4513849800832671,0.10560036573084944,0.9271646781733307,0.16844164312106064,0.2045002711006687,0.36599403619766235,0.37859336198999194,0.24529782003964876,0.11389601892395189,0.0,0.0,,
37.0,0.6399264210835323,0.6110185517105908,11.8768,47.45728,0.9971592150692714,0.33618248295351255,0.3151657652078934,0.21043201477430185,0.25589659697810063,0.6899251766658753,0.29553110746222416,0.11423716012084592,2.24192907038626,0.550109472859197,0.46841292956961555,0.10900335803592644,0.9570427400865321,0.16468993561504575,0.2045002711006687,0.3801073431968689,0.3780693764253162,0.24451526372479404,0.11389601892395189,0.00565393299873354,1.257321386015974,0.004462501839092478,0.00672165220394355
38.0,0.6377235739589413,0.5806048676106305,11.8768,47.45728,0.0,0.33704674285756797,0.33134500569067915,0.21070622354694726,0.2732572710634439,0.7052802325224978,0.30473923188189767,0.11423716012084592,2.413998474675789,0.5655563508778482,0.46841292956961555,0.10900335803592644,0.9570427400865321,0.16468993561504575,0.2045002711006687,0.3801073431968689,0.3780693764253162,0.24451526372479404,0.11389601892395189,0.0,0.0,,
39.0,0.6190204009494169,0.6718242282098108,11.8768,47.45728,0.0,0.32814536348140255,0.34458965928852225,0.20586763098448171,0.29915531640806114,0.7207038164322006,0.3162838055624596,0.11423716012084592,2.6715860206592588,0.6057562943986896,0.46841292956961555,0.10900335803592644,0.9570427400865321,0.16468993561504575,0.2045002711006687,0.3801073431968689,0.3780693764253162,0.24451526372479404,0.11389601892395189,0.0,0.0,,
40.0,0.6002615414959867,0.6862266610638333,11.8768,47.45728,0.0,0.3234472414011474,0.3647333760355103,0.19966486984812143,0.31734428953744265,0.735170993219133,0.3304079758342495,0.11423716012084592,2.8367618966615913,0.5468452880899952,0.46841292956961555,0.10900335803592644,0.9570427400865321,0.16468993561504575,0.2045002711006687,0.3801073431968689,0.3780693764253162,0.24451526372479404,0.11389601892395189,0.0,0.0,,
41.0,0.6357641346522198,0.5836501106848501,12.7904,51.10784,0.9971592150692714,0.34277945144729416,0.31773281448045854,0.21625449686562673,0.255784091346259,0.6906957875887128,0.2960788460881905,0.11423716012084592,2.2402854629495015,0.5490429157584397,0.43622317171931857,0.1017619626912382,0.8934637369475085,0.14297612437534704,0.2045002711006687,0.34586235880851746,0.37570293068831806,0.24311695835189323,0.11389601892395189,0.005743392533403304,1.3390205923933536,0.004166239356092445,0.007190847943351759
42.0,0.6406820241989805,0.7108473349872029,12.7904,51.10784,0.0,0.32437131540711,0.33336167836259467,0.2043272130683883,0.2804671374047067,0.7056161929267761,0.3074235492883172,0.11423716012084592,2.487079732473247,0.563820424254267,0.43622317171931857,0.1017619626912382,0.8934637369475085,0.14297612437534704,0.2045002711006687,0.34586235880851746,0.37570293068831806,0.24311695835189323,0.11389601892395189,0.0,0.0,,
43.0,0.6117235407768085,0.6110642438584091,12.7904,51.10784,0.0,0.34312851100874925,0.3521914682606042,0.2160763820470742,0.3022040354996173,0.7218935762669887,0.30849036775241423,0.11423716012084592,2.7033696613966964,0.5780754100197452,0.43622317171931857,0.1017619626912382,0.8934637369475085,0.14297612437534704,0.2045002711006687,0.34586235880851746,0.37570293068831806,0.24311695835189323,0.11389601892395189,0.0,0.0,,
44.0,0.5991845538493419,0.8268132441766676,12.7904,51.10784,0.0,0.33544454279518426,0.35792927465108093,0.209696348950826,0.3140088191841467,0.7334779856980966,0.3261275929267079,0.11423716012084592,2.8212119470170527,0.6099843593897656,0.43622317171931857,0.1017619626912382,0.8934637369475085,0.14297612437534704,0.2045002711006687,0.34586235880851746,0.37570293068831806,0.24311695835189323,0.11389601892395189,0.0,0.0,,
45.0,0.6414081640802985,0.7718029190525713,13.704,54.7584,0.9971592150692714,0.31533554477870607,0.32005065631036145,0.20110163546703802,0.2571244740610523,0.692799164275418,0.2993609060759287,0.11423716012084592,2.2579724431787613,0.540886500966618,0.4679696452857307,0.1093693940966058,0.9602565140545561,0.15240963855421688,0.2045002711006687,0.3489764630794525,0.37328790738181944,0.24096184453190778,0.11389601892395189,0.005832896741542384,1.4317779957782477,0.0040773245814562376,0.0074649458011240115
