round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_f1_best,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
37.0,0.6414339463933165,0.9975337405396927,47.45728,47.45728,0.9971592150692714,2.159030801864993,0.2971470467786443,0.685968506469928,0.5597230370716644,0.1142929070426081,0.21807246105028782,0.3110712376807773,0.3449564639869763,0.24773215835851517,0.44043504381189297,0.09727937127361683,0.8541068616153303,0.2045002711006687,0.20454648167397296,0.5243753790855408,0.433802099639249,0.2900315169005364,0.11389601892395189,0.006890362867480889,1.5133886211551726,0.0047486865163823356,0.008820394285208774
38.0,0.6355913443146768,0.8466374862066349,47.45728,47.45728,0.0,2.3778587342469417,0.30919970822067777,0.7081253606737908,0.5731124774055775,0.1142929070426081,0.20376069354931592,0.3307634279995997,0.3250207845125139,0.2704743880985168,0.44043504381189297,0.09727937127361683,0.8541068616153303,0.2045002711006687,0.20454648167397296,0.5243753790855408,0.433802099639249,0.2900315169005364,0.11389601892395189,0.0,0.0,,
39.0,0.6104651093222431,0.7617786224752743,47.45728,47.45728,0.0,2.524363231204139,0.3163000800506145,0.7189445762930621,0.5747710591247409,0.1142929070426081,0.2078594073533568,0.3444158498717357,0.3319521026316095,0.2861127569601076,0.44043504381189297,0.09727937127361683,0.8541068616153303,0.2045002711006687,0.20454648167397296,0.5243753790855408,0.433802099639249,0.2900315169005364,0.11389601892395189,0.0,0.0,,
40.0,0.5940277156542216,0.9810343612632495,47.45728,47.45728,0.0,2.6559616070784102,0.31495438729152025,0.7294888901378127,0.5941325414472608,0.1142929070426081,0.21876466930036065,0.3544403305214352,0.3470154356163683,0.3000621473044262,0.44043504381189297,0.09727937127361683,0.8541068616153303,0.2045002711006687,0.20454648167397296,0.5243753790855408,0.433802099639249,0.2900315169005364,0.11389601892395189,0.0,0.0,,
41.0,0.6333842855472394,0.8809017041080658,51.10784,51.10784,0.9971592150692714,2.1777747902209805,0.29275440742241626,0.6875967347587983,0.5568716662429309,0.1142929070426081,0.2192022256608329,0.31368397555261934,0.34445897153762106,0.24994165224991866,0.4462356388466572,0.09761444815545886,0.8570488159084454,0.2045002711006687,0.20461329715061058,0.5290412902832031,0.4386446165254944,0.29454168734196334,0.11389601892395189,0.005649664087239131,1.304720904910937,0.004101774462138395,0.007076857543385852
42.0,0.6372240671900639,0.9663171578622857,51.10784,51.10784,0.0,2.3867005023125287,0.3064577632379243,0.708264431075201,0.5656779206221502,0.1142929070426081,0.21398596567632183,0.33204172224396417,0.3390228493056267,0.2715585614762737,0.4462356388466572,0.09761444815545886,0.8570488159084454,0.2045002711006687,0.20461329715061058,0.5290412902832031,0.4386446165254944,0.29454168734196334,0.11389601892395189,0.0,0.0,,
43.0,0.6088161615958396,0.8145832598186058,51.10784,51.10784,0.0,2.5579923597436434,0.32057871508076263,0.7205430948769823,0.5547518912908888,0.1142929070426081,0.20588655036009837,0.34909349007743967,0.3301166052383127,0.2896208501932467,0.4462356388466572,0.09761444815545886,0.8570488159084454,0.2045002711006687,0.20461329715061058,0.5290412902832031,0.4386446165254944,0.29454168734196334,0.11389601892395189,0.0,0.0,,
44.0,0.5910312671040902,0.9980592367659362,51.10784,51.10784,0.0,2.7146589786781754,0.3254292487656089,0.7339279263101861,0.5881363408603335,0.1142929070426081,0.2077896159056583,0.3604633347491507,0.3328212748692954,0.3063578827020744,0.4462356388466572,0.09761444815545886,0.8570488159084454,0.2045002711006687,0.20461329715061058,0.5290412902832031,0.4386446165254944,0.29454168734196334,0.11389601892395189,0.0,0.0,,
45.0,0.6357986890161305,0.8938109200610926,54.7584,54.7584,0.9971592150692714,2.2014287596294064,0.29076586427252143,0.6886601541500184,0.5726960799067442,0.1142929070426081,0.22640275867147766,0.315106035569189,0.35621427685356216,0.25277113277756785,0.4547600923820361,0.1005209383070873,0.8825676196303657,0.2045002711006687,0.2046389655016503,0.5264601111412048,0.4358047085329369,0.2917072379521724,0.11389601892395189,0.005686600906165246,1.3814399659167975,0.003970214955693833,0.007307232796645494
46.0,0.6316104911987025,0.7997329138815639,54.7584,54.7584,0.0,2.4699186220959537,0.3076262673379638,0.7123381635719336,0.5833804985430133,0.1142929070426081,0.2168790414637435,0.3347015050029098,0.3440980315776994,0.28058211773036246,0.4547600923820361,0.1005209383070873,0.8825676196303657,0.2045002711006687,0.2046389655016503,0.5264601111412048,0.4358047085329369,0.2917072379521724,0.11389601892395189,0.0,0.0,,
