round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1,fed_prevalence,fed_brier,fed_auprc,fed_auprc_lift,fed_ece,fed_auroc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6519327859229985,1.7838087694559615,113.48976,113.48976,1.0,0.5785428241686847,0.29883530765804767,0.11455186304128902,0.20988585541197047,0.29374258623385924,2.548693808727739,0.33410517942483475,0.7116380543552773,0.33803381958777884,0.653187756513931,0.21286035791682645,1.868900773950254,0.270498001512369,0.2785915492957746,0.5492740869522095,0.3332506309368017,0.2163326981552297,0.11389601892395189,0.003436376381584937,1.7251238528770045,0.0018663877625467117,0.005260271751731331,0.003891418797809837
32.0,0.6479881974483346,1.5633953355870325,117.15072,117.15072,1.0,0.5604152585542034,0.30666676630318473,0.11455186304128902,0.20366716947559574,0.2938679220670225,2.5485218269563434,0.3248835353861087,0.7112414270000091,0.3398717885370358,0.6499777448022805,0.2123968421434242,1.864831134135084,0.2712250712250712,0.27568118898440913,0.5455361008644104,0.3239869665567775,0.2104023153771451,0.11389601892395189,0.003443596948603141,1.7871654968184885,0.0018075836154702594,0.0053493635693833445,0.003740469547848001
33.0,0.6483917188488901,1.8020274914605685,120.81168,120.81168,1.0,0.545560463555795,0.3105144886390176,0.11455186304128902,0.1986944259577124,0.3027448832273692,2.6252676096581142,0.3174043874161967,0.7163699375108996,0.34562865718233177,0.6473851033690811,0.20757679130035903,1.822511385924363,0.26822157434402333,0.275802752293578,0.53525710105896,0.3167276395477787,0.20676844960421228,0.11389601892395189,0.003247723188984551,1.7430670079647825,0.0017312323300116184,0.005014171033235434,0.0037636869252448794
34.0,0.6443941103619865,1.916172846091588,124.47264,124.47264,1.0,0.5745447355548571,0.3097301598613044,0.11455186304128902,0.20588490654733382,0.3005573434765728,2.6088993061222743,0.329264528083929,0.716422967010475,0.34449171909917364,0.6486617339958975,0.20958614645534385,1.8401533998768125,0.2668615107913669,0.27474937343358397,0.5580428242683411,0.3283751344629391,0.21366701742234875,0.11389601892395189,0.0033950563502538797,1.8849315254155954,0.0017789948376853643,0.00528014771647086,0.0038541127787848958
35.0,0.6513045184013042,1.9061055746016358,128.1336,128.1336,1.0,0.5688315815004368,0.3115888145825155,0.11455186304128902,0.20501269316129075,0.30182282690993506,2.6192001722806957,0.3273070333260146,0.7168864249923969,0.343645488960969,0.6485279066425202,0.2065431360467349,1.8134359567443994,0.266815144766147,0.276215582893966,0.5480465888977051,0.3269081171175422,0.21322149134161944,0.11389601892395189,0.0029538845594537593,1.6931210436991933,0.001588742904681101,0.004553354504304971,0.0034732269879393213
36.0,0.6544307318378506,2.4515050772647977,131.79456,131.79456,1.0,0.5649428358160837,0.30930616627638374,0.11455186304128902,0.20008821382728811,0.3048345096859363,2.6436596903788234,0.31957161179472304,0.7176523594636426,0.34639622752738286,0.649244041106181,0.20789119446540827,1.8252718262630123,0.2668194842406877,0.27504739682076706,0.5456311106681824,0.31860791468287214,0.20778790288731547,0.11389601892395189,0.0029048193342573058,1.715967741500208,0.0014951604334898312,0.0045510793241287885,0.005204847198240498
37.0,0.6462274350419766,1.8860425780700782,135.45552,135.45552,1.0,0.5546068317591692,0.31195207357338556,0.11455186304128902,0.19643766988033973,0.30537959475174914,2.648069027995918,0.3128279982810594,0.7173458139800035,0.3477625170959591,0.6481685028940793,0.2102463561122604,1.8459499998208138,0.27127032759839736,0.27817403708987165,0.5404490232467651,0.3121166280712466,0.20452096509906928,0.11389601892395189,0.0029606726991298583,1.8042013990707346,0.0014605110454027348,0.00471393687844887,0.005226425592256881
38.0,0.6589407446430269,2.318909002262689,139.11648,139.11648,1.0,0.5457850617787089,0.3153684430141613,0.11455186304128902,0.19448104244885886,0.3090962621494356,2.6798562054259825,0.31112874608327695,0.7203545020152776,0.34779822623772766,0.6450655254563369,0.2074627865438379,1.8215104312149868,0.2688027393909747,0.27513546056592414,0.5408100485801697,0.3104206701857025,0.20304608416346778,0.11389601892395189,0.0028770489186608745,1.8079639183142717,0.0013872536905477615,0.0046253771306188456,0.0034454885997940356
39.0,0.660131596262176,2.9392026060761385,142.77744,142.77744,1.0,0.539129514147763,0.313354971266642,0.11455186304128902,0.19824085500759775,0.3094821004048947,2.6820420508896325,0.3166619736821798,0.7203235226534911,0.3463931880986896,0.6477592903716741,0.20893121403974635,1.8344031337851172,0.2709030100334448,0.27609954609485055,0.5554099082946777,0.3156987785329976,0.20683703314785168,0.11389601892395189,0.0028728205221573875,1.861686458982149,0.0013763582119446117,0.004618814871684239,0.004250400673867319
40.0,0.6462388848551998,2.0344821231883774,146.4384,146.4384,1.0,0.5678210090414395,0.3040497379938332,0.11455186304128902,0.2032462928101076,0.31113650935974535,2.695221376232726,0.3204356466407224,0.7214843227053273,0.3534613920709444,0.6480515796521985,0.21018956254316404,1.8454513557976695,0.26524557740907595,0.2779365727507826,0.5454882383346558,0.3202683771672754,0.2125063578182891,0.11389601892395189,0.002896474910853113,1.9354511564260974,0.0013254234169327805,0.0047157860690089865,0.0053854609658385766
41.0,0.664994828176143,3.6002530334227325,150.09936,150.09936,1.0,0.5705265638991545,0.3135254421329685,0.11455186304128902,0.20247504818102205,0.3144984864704675,2.722784873157814,0.3235021956959493,0.724837941865038,0.3535634131689908,0.6484745463737129,0.2102043172216486,1.845580900961969,0.27054361567635904,0.2792087661875623,0.5442898869514465,0.3233481493932114,0.21179748468392415,0.11389601892395189,0.00276689914313874,1.905237827874771,0.001318662849447432,0.00443739391170122,0.004324802171903181
42.0,0.6565567859433047,2.22731548532172,153.76032,153.76032,1.0,0.5640288788416356,0.3144189686314969,0.11455186304128902,0.20478691658356935,0.31876522255843504,2.7559273582994765,0.3295810195565764,0.7263523244486961,0.35769901510178465,0.6477049763445344,0.2099893227426032,1.843693262736537,0.266934046345811,0.27653593896399414,0.5303898453712463,0.32887357635165904,0.213391969983041,0.11389601892395189,0.002394632283234626,1.6945188528807194,0.0012155655858958826,0.003755624779883292,0.0028466565193883933
43.0,0.6622976974788456,2.9512043174355975,157.42128,157.42128,1.0,0.575784651868323,0.321226902282982,0.11455186304128902,0.19489682964992913,0.31995890114924286,2.7692900430152334,0.31214060093625157,0.72572973873852,0.35384909136575493,0.6473651120924558,0.20809218534892363,1.82703651378602,0.2688588007736944,0.2749668092639032,0.537868082523346,0.31136183428316166,0.2042437166683537,0.11389601892395189,0.002236987463110417,1.6238548028959485,0.0011266506398235469,0.0035145308227123814,0.003901485506908741
44.0,0.6576122908260673,2.7215388220883026,161.08224,161.08224,1.0,0.5734248139050463,0.3106508200879037,0.11455186304128902,0.20245238047609948,0.315135399279522,2.729354418398429,0.32011508519931897,0.7257072282209279,0.3558235723092716,0.6474070398107261,0.2094280735429932,1.83876552948552,0.2665936473165389,0.2749218971882988,0.5538367629051208,0.3199448697220767,0.2120329097258767,0.11389601892395189,0.0023202260910129865,1.7313940449002985,0.0011648334422707932,0.003646481051412766,0.0037791343837395414
45.0,0.6629372057912313,3.683184637406962,164.7432,164.7432,1.0,0.584094497059122,0.3172320435585631,0.11455186304128902,0.19645082614737433,0.32399281718133655,2.8039834550839267,0.3125280880658713,0.7296466486870142,0.3614327125198052,0.6449228256405779,0.20983810408754833,1.842365572300264,0.2675592874163168,0.27225538541396316,0.5273172855377197,0.3119174952867343,0.20681103911352514,0.11389601892395189,0.00227546091408799,1.7439926647839457,0.0011406774625715938,0.0035724815257693224,0.003778791041826148
46.0,0.6684246067857686,3.6803333316071756,168.40416,168.40416,1.0,0.6061465848811263,0.3106621965425643,0.11455186304128902,0.20723816975306786,0.3272356518371141,2.8320030001970746,0.3310412806361594,0.7303525407689091,0.36434989959278186,0.6475426115378956,0.20914923608497907,1.8363173538543742,0.26460883448642897,0.2721629004221505,0.5286288857460022,0.32992203589294855,0.21691834533571794,0.11389601892395189,0.0023912050677706857,1.8775952222249543,0.0011367811460283137,0.0038260559386320736,0.003693282524523254
47.0,0.6539724744777862,2.9966922193926546,172.06512,172.06512,1.0,0.5973959146977252,0.3178276545129602,0.11455186304128902,0.20271211139580805,0.3311279135412864,2.8650947436596033,0.3240547098557516,0.7327686367226858,0.36913955897570055,0.6450497382460455,0.20729002244877856,1.8199935731483787,0.2640926640926641,0.26896343306134785,0.5606655478477478,0.3228009239980063,0.21330337960759616,0.11389601892395189,0.0022315691789797864,1.7976855191773211,0.0010086823478977593,0.0036241654217112245,0.004719354755489024
48.0,0.6700536648838276,3.161336771715336,175.72608,175.72608,1.0,0.5912744487295337,0.31911532740068266,0.11455186304128902,0.20169111763333636,0.33273572712285837,2.882233870998789,0.32151238427590045,0.7327621164428965,0.3645173230934835,0.645752745983184,0.20608259287096437,1.8093924161525368,0.2664298401420959,0.2689371697005285,0.5519702434539795,0.32081929352950267,0.2124408984106336,0.11389601892395189,0.0022062132303133585,1.821748316252524,0.0010255194792833616,0.0035463278321870326,0.0036531425959365864
49.0,0.665194951735719,3.439094394097348,179.38704,179.38704,1.0,0.589237777808867,0.32359362323706714,0.11455186304128902,0.1963883868817725,0.333471856239836,2.8863083602064115,0.3147587622303623,0.7326265639853615,0.36890743860872394,0.6468038127643888,0.20661262334686922,1.814046050940762,0.2689712323901977,0.27032940318463594,0.5048292875289917,0.31346234729102745,0.20678422709660435,0.11389601892395189,0.0022089450142096074,1.8723695290482283,0.0010135002263945891,0.0035554828763338553,0.00392504673452427
50.0,0.6669765678929679,3.838264815738254,183.048,183.048,1.0,0.5936076398770074,0.3091692101248447,0.11455186304128902,0.20838624265360398,0.33181765721449213,2.870762667362853,0.3325593042116925,0.7302300376539016,0.36888040076755274,0.6476384642503015,0.20553709308186682,1.8046029617514856,0.267141777345859,0.27309844246181764,0.5670602321624756,0.3318766764076637,0.21897109293990233,0.11389601892395189,0.002181806645702825,1.893183997604865,0.0009817437440497651,0.0035280126235726237,0.004385273117587432
51.0,0.6624385545077238,3.2523815132957496,186.70896,186.70896,1.0,0.567305967331773,0.3249197084084817,0.11455186304128902,0.19662408877478127,0.34014191518277864,2.9421430965925697,0.31535310086350593,0.7365719477537442,0.3725463209264232,0.6424918964425266,0.2040374283002442,1.7914359977452727,0.2651276670164393,0.26720475785896347,0.48074719309806824,0.3151362613933632,0.20842060123924505,0.11389601892395189,0.002014082186906217,1.7879854901475483,0.000929680925063899,0.003224964229826382,0.004594712538152624
52.0,0.6705184976356142,4.130747593745815,190.36992,190.36992,1.0,0.5718223211699712,0.31974281514098896,0.11455186304128902,0.20273449937228616,0.33720218757154063,2.9137440999134374,0.32516618739699343,0.7338851534582188,0.3685474128454635,0.6469686498130207,0.20663325118892936,1.8142271621179131,0.26662196893507656,0.2693868831446272,0.49013572931289673,0.324603101451765,0.2136528877534141,0.11389601892395189,0.001816986117136964,1.6496367717090834,0.0008703286200039113,0.0028732538874604147,0.003933997864318797
53.0,0.6680165457728365,6.015334795062233,194.03088,194.03088,1.0,0.5965350764444377,0.3155154157182366,0.11455186304128902,0.20683827251084702,0.3402863269232306,2.9424612551424567,0.3304877328647323,0.7359195060123082,0.37075249286945045,0.6440012315529962,0.20506416811665087,1.800450709814289,0.2647754137115839,0.2685539403213466,0.533610999584198,0.32978595431879165,0.21840061642931738,0.11389601892395189,0.0018180607843805384,1.6845790188581304,0.0008465483423373661,0.0029028579899895335,0.00370378666227371
54.0,0.6582398170800275,2.926966360107911,197.69184,197.69184,1.0,0.6003135178549532,0.3137518293102591,0.11455186304128902,0.20839045728057387,0.33969856652537744,2.9392785957065195,0.333259899294029,0.7371697770421944,0.3702440845724648,0.6425955298150126,0.20544828027285528,1.803823190782749,0.2664987934109747,0.26771139405811295,0.5076494812965393,0.3331451585027693,0.22050547009671662,0.11389601892395189,0.0017364365141261542,1.643300798818018,0.0008279247821386371,0.0027482006659221617,0.004245048111652543
55.0,0.6724114983801741,3.8623980103940907,201.3528,201.3528,1.0,0.5899508501996716,0.3237950313613378,0.11455186304128902,0.19704696416121079,0.34053368345922586,2.9439922577298843,0.316319872548239,0.7388801451759551,0.37251090030336825,0.6387586980877497,0.20556791219024992,1.8048735516164718,0.26049936716143135,0.2645018040521787,0.5338090062141418,0.3163953377634242,0.2099199336997018,0.11389601892395189,0.0017206999679046015,1.6623529347816657,0.000816031959738732,0.0027298344256113417,0.003076545511527312
56.0,0.6658395567521499,4.495819298771018,205.01376,205.01376,1.0,0.5766985875677245,0.3222793866250682,0.11455186304128902,0.19232501349101144,0.34297618771318134,2.964050767140938,0.30492016457287574,0.736952597831884,0.37362901551165895,0.6400291794832126,0.2030433973098435,1.7827084671450641,0.26021530269707144,0.26546391752577325,0.5725053548812866,0.30502505367677357,0.2058508655061573,0.11389601892395189,0.0018468776310659656,1.822214184974655,0.0008120376956838733,0.002996602333493469,0.0049774381441805085
