round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1_best_threshold,fed_f1,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
41.0,0.16126373456566398,0.08281970741007125,88.33536,88.33536,0.5412350858791136,0.37584987187838753,0.7006502544098553,0.5380226478884738,0.29447069795184455,0.27876076072323075,0.1144889224572004,0.32937218996803924,0.23646329606123723,2.4527704792565435,0.656597455101701,0.21486107982856056,1.8864669885610559,0.21146131805157592,0.2830934236522721,0.4928285777568817,0.374750812848409,0.24059913192840757,0.11389601892395189,0.004018025667445431,0.8481756509281695,,0.004018025667445431
42.0,0.15499474159802434,0.06529503179685604,90.3168,90.3168,0.5412350858791136,0.37118314810037184,0.7124090137693315,0.5335620891261555,0.3025345966838844,0.3035277186439944,0.1144889224572004,0.34082687524169325,0.231656544246527,2.6778724329188304,0.6631084495006799,0.21398310908373327,1.8787584597369404,0.20805563604752245,0.2810841818442564,0.4934603273868561,0.37424333959726386,0.24016188299549168,0.11389601892395189,0.004312846594581855,0.9292774534551427,,0.004312846594581855
43.0,0.15352102354922822,0.12757858146779602,92.29824,92.29824,0.5412350858791136,0.3679884242879608,0.7232134806216687,0.5424263117251559,0.31445065508471737,0.32055340674905575,0.1144889224572004,0.35003566455192714,0.22793447654905447,2.8367964388113647,0.6622276411312598,0.21335290223924164,1.8732252826299125,0.19364785692260253,0.28026043208049717,0.4936264455318451,0.37439216151469795,0.2403137663730023,0.11389601892395189,0.004781314428045849,1.059038414270617,,0.004781314428045849
44.0,0.1458940458190614,0.1011849978739497,94.27968,94.27968,0.5412350858791136,0.372936860452362,0.735778327633455,0.550042236574587,0.31272550227498347,0.3409768566920003,0.1144889224572004,0.3637636476846121,0.23110937706129153,3.031113054238536,0.6616242509420498,0.21657018596389896,1.9014728346958498,0.2598476605005441,0.2826546428068198,0.49518120288848877,0.3764603147119609,0.2417169198742101,0.11389601892395189,0.005411197775892454,1.2373967118328437,,0.005411197775892454
45.0,0.16212148412402433,0.10623542705795959,95.9488,95.9488,0.4559241291901578,0.3679846901801102,0.6881721577579173,0.528328903130099,0.2881880360572588,0.26220294363565977,0.1144889224572004,0.31442645358242005,0.23119760348305188,2.2957083308292683,0.6568930825363888,0.21668828202793433,1.9025097108320932,0.2588549788371575,0.2821963394342762,0.49074608087539673,0.37593569671677507,0.24133145195978437,0.11389601892395189,0.005924852675434299,0.47810554993338883,0.005924852675434299,
46.0,0.16017115755601125,0.10047183586695299,97.93024,97.93024,0.5412350858791136,0.3770981626847734,0.7020507633010521,0.5292256946233734,0.2932318431917677,0.2834034647425625,0.1144889224572004,0.3276745743731308,0.2369083564657268,2.4919862274447726,0.6451690207848537,0.2152314110513926,1.8897184737870611,0.25070555032925684,0.28221859706362157,0.4943981468677521,0.3773094207082915,0.24254326080477848,0.11389601892395189,0.003185002270081766,0.7469014816451818,,0.003185002270081766
47.0,0.1551709016330445,0.08644186883176305,99.91168,99.91168,0.5412350858791136,0.37568173472547284,0.7176276931381489,0.540165626356699,0.30282012989056717,0.3023350330293118,0.1144889224572004,0.34560108320916305,0.2348111377931832,2.665815321090431,0.6441085921126495,0.21183800904524025,1.8599246141051164,0.2452329230026551,0.2823592927520583,0.49503520131111145,0.3776736051613663,0.24287273894065736,0.11389601892395189,0.003914479069085384,0.9334071440971456,,0.003914479069085384
48.0,0.15007168257795722,0.10387410872810002,101.89312,101.89312,0.5412350858791136,0.37735314379434015,0.7305536795696589,0.5463087824768831,0.30553123489559086,0.31538995185110713,0.1144889224572004,0.34933475685453363,0.2354720824310741,2.790696749467717,0.6575044667263585,0.21709801705120418,1.906107158988235,0.2562183579132732,0.28129994672349495,0.49552685022354126,0.3770272656828968,0.24220067378877613,0.11389601892395189,0.004417135560193755,1.0817709651309997,,0.004417135560193755
49.0,0.14668595600037132,0.20453434532030612,103.87456,103.87456,0.5412350858791136,0.3640558769936276,0.7401143275798169,0.5358123613590858,0.3213385367201293,0.3310303910125936,0.1144889224572004,0.35921258078845214,0.22462351669186198,2.932685921339306,0.653035857950045,0.21602464594022674,1.8966830270377222,0.25990422289943405,0.28066825775656323,0.49432918429374695,0.37695502724283453,0.24213266425708646,0.11389601892395189,0.004693501653395902,1.184154235292226,,0.004693501653395902
50.0,0.16350675757749258,0.16958979976160604,107.52512,107.52512,0.9971592150692714,0.3805835756256591,0.6894821087063566,0.5420000206112622,0.2805840638786747,0.2661129184270174,0.1144889224572004,0.3141837661449666,0.24056722252504992,2.325596857846785,0.6539482909378551,0.2151699935356485,1.889179231798409,0.24096385542168675,0.28027498677948176,0.49562889337539673,0.3771984207653557,0.24235649232069884,0.11389601892395189,0.0038325609112589694,1.3217805824242532,0.00568098380815507,0.0032165782682475916
51.0,0.16035792195540371,0.10278015733085558,109.50656,109.50656,0.5412350858791136,0.3712778800567621,0.7064453780397686,0.5350856543120002,0.297329324896663,0.2900886956675609,0.1144889224572004,0.3333649814972795,0.23242120199181157,2.548884148749566,0.6539196405395281,0.21498231490932168,1.8875314250699569,0.22931258106355382,0.281058564077432,0.49437186121940613,0.3770423550806526,0.242356399452926,0.11389601892395189,0.003167339560078019,0.8297813712852076,,0.003167339560078019
