round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_auroc,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.6286642891027315,0.5558664352393202,0.95964,40.15616,0.0,0.5315666284027353,2.263907386257871,0.11506262982312578,0.6807635797125994,0.25588094042513065,0.29846141901130124,0.3190613443341714,0.20972088208956002,0.33092444251242387,0.6001137407009189,0.1419622056251398,1.2464193829279286,0.2045002711006687,0.2451218556539456,0.5258727669715881,0.41172729162668514,0.2701956491262046,0.11389601892395189,0.0,0.0,,
33.0,0.6607905907193249,0.18575645988435008,1.04688,43.80672,0.9971592150692714,0.4926017960664225,1.9663112403669754,0.11506262982312578,0.6532858086153702,0.2248957684121091,0.24168011474075857,0.29440007890514247,0.22270584435387233,0.35249911440681636,0.6100998539795992,0.1551951724651611,1.3626040131287167,0.2045002711006687,0.24638036809815955,0.5296419858932495,0.4159197420087313,0.27380417459435896,0.11389601892395189,0.03184184471824265,0.834762035508902,0.012022542061138565,0.07533824937760161
34.0,0.6578291724280538,0.21173641334226395,1.04688,43.80672,0.0,0.529113541621427,2.061214876170592,0.11506262982312578,0.6636985463824158,0.23532400366840603,0.2845085857321048,0.30430658632531726,0.21153912817223128,0.3312177928387949,0.6100998539795992,0.1551951724651611,1.3626040131287167,0.2045002711006687,0.24638036809815955,0.5296419858932495,0.4159197420087313,0.27380417459435896,0.11389601892395189,0.0,0.0,,
35.0,0.6339082023100041,0.3184856408414455,1.04688,43.80672,0.0,0.5761976935770898,2.1599299212296796,0.11506262982312578,0.6728288295226137,0.2454415166157292,0.2823589656521523,0.3132929818173254,0.22705248482496895,0.3531049869789507,0.6100998539795992,0.1551951724651611,1.3626040131287167,0.2045002711006687,0.24638036809815955,0.5296419858932495,0.4159197420087313,0.27380417459435896,0.11389601892395189,0.0,0.0,,
36.0,0.6208393164308773,0.5018029781113544,1.04688,43.80672,0.0,0.5458966400862384,2.284271372248549,0.11506262982312578,0.6811610372625632,0.25842755686794877,0.2949435204581133,0.3198997778699991,0.2090172907493594,0.32838988248828627,0.6100998539795992,0.1551951724651611,1.3626040131287167,0.2045002711006687,0.24638036809815955,0.5296419858932495,0.4159197420087313,0.27380417459435896,0.11389601892395189,0.0,0.0,,
37.0,0.6598511029721996,0.2201220505012126,1.13412,47.45728,0.9971592150692714,0.4962396120802978,1.978567307484754,0.11506262982312578,0.6534402579927957,0.2264065635112583,0.26341316442077695,0.2937424105854724,0.22452462858211553,0.3554934799078389,0.4862028441173868,0.11467542158115868,1.0068431071127006,0.2045002711006687,0.2045002711006687,0.5143002271652222,0.41514838218832956,0.27332352104307234,0.11389601892395189,0.022165329564517427,0.6298966127496897,0.005858584413580233,0.06031891350735162
38.0,0.6557269551461331,0.22492780055832834,1.13412,47.45728,0.0,0.5458911816465432,2.102913510084131,0.11506262982312578,0.6645491329783817,0.23965755008053372,0.27850516602812203,0.30377109579401596,0.2197804562183722,0.34594446004314955,0.4862028441173868,0.11467542158115868,1.0068431071127006,0.2045002711006687,0.2045002711006687,0.5143002271652222,0.41514838218832956,0.27332352104307234,0.11389601892395189,0.0,0.0,,
39.0,0.6363468534207581,0.36456390694889185,1.13412,47.45728,0.0,0.5737645856240264,2.181814221447467,0.11506262982312578,0.6740192951899424,0.24780979029185954,0.2799818969027259,0.3139877387522794,0.22324505032215333,0.3511579997897103,0.4862028441173868,0.11467542158115868,1.0068431071127006,0.2045002711006687,0.2045002711006687,0.5143002271652222,0.41514838218832956,0.27332352104307234,0.11389601892395189,0.0,0.0,,
40.0,0.6211749582459267,0.47403861310626993,1.13412,47.45728,0.0,0.5773100745552638,2.2639542001235347,0.11506262982312578,0.6837111444329769,0.25629674152515736,0.2941398790541516,0.3241282961479656,0.2130831671532928,0.33357600858263275,0.4862028441173868,0.11467542158115868,1.0068431071127006,0.2045002711006687,0.2045002711006687,0.5143002271652222,0.41514838218832956,0.27332352104307234,0.11389601892395189,0.0,0.0,,
41.0,0.6367093510552261,0.2749647099545703,1.17964,49.43872,0.5412350858791136,0.5126688119042561,2.2968716568629417,0.11506262982312578,0.6829020188944042,0.26058114351433453,0.2902487928737175,0.3204969557550959,0.22834449090085845,0.36267216435994176,0.5750218649097701,0.1346286268720132,1.1820310151657227,0.2045002711006687,0.23252244647379325,0.527251124382019,0.41363042206017614,0.2719231726673664,0.11389601892395189,0.07211541482235997,0.6493975266930647,,0.07211541482235997
