round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_auprc,fed_f1,fed_auroc,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6694634710210995,4.468527741802062,183.048,183.048,1.0,0.36661389576561926,2.8473193726384376,0.5825052927342258,0.20144950188345126,0.3280598786475853,0.3204867873139718,0.7401008732224945,0.3200667848443938,0.11492227327081632,0.6341996077643759,0.19786013611708236,1.7371997545339415,0.25794866377944436,0.2629270237936993,0.5423521995544434,0.3219991402981982,0.21549043704842094,0.11389601892395189,0.0021158417053559644,1.833707637119005,0.0009443967163924851,0.003560352479598692,0.004902719351184605
51.0,0.6736626979855262,4.267606033793487,186.70896,186.70896,1.0,0.3685939594404225,2.8468984961249477,0.5673667658503732,0.20884881837441194,0.3284542276061566,0.3117886810131109,0.7385610160081373,0.33043481894226684,0.11492227327081632,0.6356124752393042,0.19785571877767066,1.7371609705671844,0.25619347227683836,0.2636302746148694,0.5560876131057739,0.3331045822561851,0.22257154648589586,0.11389601892395189,0.0020358445566625825,1.80109890580934,0.0008787970222230335,0.003465301425160098,0.004590057920602908
52.0,0.6744224540168718,4.361275317585687,190.36992,190.36992,1.0,0.3713730207599935,2.88019652932078,0.5840890993161292,0.2011149733104002,0.3313009445295932,0.3175839508149591,0.7410151566380847,0.31853044515820955,0.11492227327081632,0.635900610651302,0.19767149327327763,1.735543482035684,0.25801838610827377,0.26118980169971673,0.5565452575683594,0.3205760566249394,0.21479849289908864,0.11389601892395189,0.0019843504153136903,1.7943566847316106,0.0008782646364538649,0.003344815041577597,0.003869306511872794
53.0,0.6776373433299744,3.8897441081153845,194.03088,194.03088,1.0,0.37054902995578765,2.819789518643223,0.56984786083913,0.19673982299819082,0.3253962368776119,0.32349215344191024,0.7405940344984565,0.3128398506055759,0.11492227327081632,0.6354003644059599,0.1973088791996078,1.7323597529019032,0.2594853903183602,0.26148328126807824,0.5120786428451538,0.3155436271909115,0.210220663540739,0.11389601892395189,0.0019317504853039577,1.7874254749231113,0.0008594858023656702,0.00324405239940021,0.003591511303390025
54.0,0.6762647284501672,4.474506901942556,197.69184,197.69184,1.0,0.3685344674557049,2.8317992854636804,0.594796215122781,0.2096539734432494,0.3266050530596829,0.31078346043340926,0.7413088246898801,0.3317280280189909,0.11492227327081632,0.6335830782991919,0.19713576108435343,1.7308397865598844,0.2551368195539975,0.25936599423631124,0.5319735407829285,0.3336712863967637,0.2237197307397055,0.11389601892395189,0.0018439144046768557,1.7411520459572785,0.0008056831942082441,0.0031088519895340764,0.004582203777933667
55.0,0.6769720067284675,4.169587762847439,201.3528,201.3528,1.0,0.37313280613785166,2.8461859592244902,0.5713370122384513,0.2037673353354331,0.32770848699218647,0.31539179194812855,0.7421737880052196,0.32256857373208764,0.11492227327081632,0.6325298530122875,0.19828645173171097,1.7409427792564582,0.2545934422901228,0.25735496288149573,0.553607165813446,0.3246192665172202,0.21790845595132557,0.11389601892395189,0.0017557140418741066,1.6928705934915342,0.0007872272071285607,0.0029303794942923777,0.004208294364663048
56.0,0.6899375508670891,19.571804314041515,205.01376,205.01376,1.0,0.3739224299077855,2.8798535713021374,0.549416533239508,0.19628219997858756,0.33177743059645365,0.32266817265173836,0.7423211443548435,0.3109055185298222,0.11492227327081632,0.6307495752387069,0.19521137884357187,1.7139438295373086,0.25389659249704394,0.25639559811347723,0.549401044845581,0.31287772617560583,0.21072579794283422,0.11389601892395189,0.0017752548308078429,1.7462558204970264,0.0007900506956880377,0.002968461650897177,0.00381794062444255
57.0,0.6901975728752676,5.4466459038590935,208.67472,208.67472,1.0,0.37308900708656495,2.891301954617862,0.5612197688395806,0.2011012709849964,0.333307922792911,0.32283210706091,0.7430079120267685,0.32033070547297693,0.11492227327081632,0.6300709510863032,0.19534010600292273,1.7150740460327316,0.2559542711972055,0.25871627448564744,0.5267967581748962,0.32203921949463593,0.21497624202603163,0.11389601892395189,0.0017014592277136145,1.7080550007340207,0.0007819239039980021,0.00281668166444257,0.0033134136995616507
58.0,0.6788216567493446,4.441342718294359,212.33568,212.33568,1.0,0.3732750211579129,2.872313640452071,0.5781098051258433,0.19877907198742567,0.3311160038159467,0.32311669252589725,0.7436445109831582,0.3152206465137601,0.11492227327081632,0.6317702095994371,0.1959239216984877,1.7201999117221618,0.2576400679117148,0.25882352941176473,0.49356141686439514,0.3168848298764758,0.21342895928989866,0.11389601892395189,0.001706815911623566,1.74574645138091,0.000736917557726223,0.0028796619631977793,0.0031518072886386806
59.0,0.6964553213089938,5.759340927481366,215.99664,215.99664,1.0,0.37662498529091076,2.863319814918384,0.5870959859650164,0.20889259667459728,0.3306030446539885,0.31503913207432593,0.7448868513674779,0.3309450345341219,0.11492227327081632,0.632706975974175,0.19756536163546135,1.7346116528214677,0.25627240143369173,0.2574178027265437,0.5014124512672424,0.33299127059558475,0.22318652021460084,0.11389601892395189,0.0017604024871129627,1.8350881838605346,0.0007460755660687374,0.0029821101443334584,0.0036323997752844947
60.0,0.6926778784464804,6.244609049332732,219.6576,219.6576,1.0,0.3784294642800646,2.8704068769989664,0.5815015136220247,0.20394142270759974,0.3312805156713068,0.3150899011583998,0.7469371999380139,0.3218436107595865,0.11492227327081632,0.6332057288347598,0.19756854058120477,1.7346395637684302,0.2570704510897111,0.2596623722789871,0.5197852253913879,0.3242436596012985,0.2189488913160331,0.11389601892395189,0.0015322275466221297,1.6255716155083064,0.0006963016778045439,0.002536014361989907,0.0033375159362488234
