round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_brier,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6521102619100932,2.3386540726352947,113.48976,113.48976,1.0,0.29796677589638615,0.7071453443235161,0.21205688848196527,0.1141742195367573,0.28667863599936544,0.33877646930286914,0.5840577318334028,2.497462240337985,0.33780526595498905,0.6513335248212343,0.21342816074683196,1.8738860476707044,0.26652429257875065,0.27667460947842204,0.5263620615005493,0.33768217972530334,0.21783598253453904,0.11389601892395189,0.0034182995596607874,1.7197701071163465,0.0018797189623976187,0.005117652599759997,0.002648535836794999
32.0,0.6510271469395469,1.5430807740131816,117.15072,117.15072,1.0,0.30184406123504026,0.7076378905141887,0.20670904744664925,0.1141742195367573,0.28537156771799627,0.3297439183952813,0.5749749559158795,2.486476494883999,0.33568470284378915,0.6490581460775258,0.21299782646363835,1.8701077392868009,0.2702579838618025,0.2744994731296101,0.5222006440162659,0.32846245692292475,0.2128190862160669,0.11389601892395189,0.0033021369291022246,1.7133374289205676,0.001760182306031438,0.005011574947463858,0.0036981201485605645
33.0,0.6564795239842837,1.9155226172369038,120.81168,120.81168,1.0,0.3038339138257582,0.7104831274057025,0.2010520443342768,0.1141742195367573,0.29000906353939565,0.3202526321542356,0.5714741461072774,2.5225418034636533,0.34271091452667474,0.6470044784977443,0.21169913429081472,1.8587053023527165,0.2690531177829099,0.27253406675834485,0.5125625729560852,0.3182396915505724,0.20797539296157988,0.11389601892395189,0.003243412835723976,1.7402645418096654,0.0017847993216446082,0.004865936802005387,0.0035450421058046233
34.0,0.6502516458857787,1.9075332004267236,124.47264,124.47264,1.0,0.30331571928747575,0.7121517137314788,0.20730597604605597,0.1141742195367573,0.2912054377980857,0.33103133234117477,0.5583944819953897,2.535324120013425,0.3454306384687538,0.6495786847863347,0.2123195730668332,1.8641527164228495,0.26968788181717207,0.27533010851091644,0.5221675634384155,0.32952188877572863,0.214091421923176,0.11389601892395189,0.0034132814710081116,1.892056057920854,0.001734774070858448,0.005288924076850102,0.004108989537953921
35.0,0.6561107287502972,2.160101045877958,128.1336,128.1336,1.0,0.29959264100321725,0.712437450363851,0.20830367154622284,0.1141742195367573,0.29406344669205076,0.33321796556360583,0.5602375196737555,2.556980995281004,0.34484338804932163,0.649283684824234,0.20984756389957887,1.842448628864663,0.27025823686553874,0.2759612869474235,0.524187445640564,0.33143819265134417,0.21490474420900818,0.11389601892395189,0.003107418406896301,1.7779751480084087,0.001553878643343588,0.004841970894684145,0.004798301446473348
36.0,0.6557792000293181,1.8769095899875325,131.79456,131.79456,1.0,0.30207515480222,0.7142144430420204,0.20020538885953454,0.1141742195367573,0.29693036867116784,0.3194745828412211,0.565004682916799,2.5787636608068554,0.34744166954524375,0.651042741474919,0.21022658289325635,1.8457763921812242,0.26974818903070025,0.2770795930580491,0.5436223149299622,0.31746508353930075,0.20701949384275906,0.11389601892395189,0.0031091564720497626,1.8348217788789043,0.0014633172137994892,0.004947922861408651,0.00483525478115468
37.0,0.6581185044430984,2.489066660284372,135.45552,135.45552,1.0,0.29923390436037456,0.7151743284861636,0.20299634703333275,0.1141742195367573,0.2995521133435544,0.3243227180706069,0.5812929032777492,2.6071638759080753,0.34939089897317505,0.6474958648301564,0.2081530103440984,1.8275705534807294,0.26687847498014294,0.27399577167019024,0.5385916829109192,0.3224376486065883,0.2104007023796734,0.11389601892395189,0.0027870544215953213,1.6951204610923014,0.0014650147724848195,0.004264596026213014,0.0035936508444285725
38.0,0.6543442826554654,2.1534777374943967,139.11648,139.11648,1.0,0.3112068635592159,0.7177026242746829,0.19805139548041914,0.1141742195367573,0.3026313558254409,0.3174035072780788,0.572234790685914,2.6306208524596353,0.34683109452100414,0.6459556580684014,0.2067563978298283,1.8153083820065659,0.27010731942602195,0.2714412024756852,0.529987633228302,0.3153408556605482,0.20561519404326184,0.11389601892395189,0.00256874212433612,1.6095820007940347,0.001354346197740476,0.003929778429288141,0.0028441246296057993
39.0,0.6589567872164867,2.2792662903841796,142.77744,142.77744,1.0,0.3089422649573793,0.7160171333107848,0.199507510351665,0.1141742195367573,0.3019097994769534,0.3169486452419145,0.5928257391220643,2.627633307258879,0.34732998245227886,0.6486225671570106,0.2090676191821707,1.8356007624969286,0.27007818052594174,0.274493927125506,0.5199745893478394,0.3151907891113596,0.20715390197842407,0.11389601892395189,0.0026001981312427855,1.675567391097502,0.001377997803946656,0.003971285457589108,0.0033143678044533186
40.0,0.6534811453446067,2.4407631883619514,146.4384,146.4384,1.0,0.2965412120447919,0.7166212745672962,0.20834429139995345,0.1141742195367573,0.30320179479043574,0.3268972979178658,0.6086729975587952,2.6344155607588546,0.3485347913931205,0.6480531483336662,0.20899204829811813,1.8349372548101233,0.26672154764354805,0.2718531468531469,0.5546877384185791,0.32503921925626234,0.21682331465200938,0.11389601892395189,0.0025196242514574727,1.6720984815383417,0.0013300213700778122,0.0038519093263927077,0.0038620696846489665
41.0,0.6731607300021898,4.773162503294687,150.09936,150.09936,1.0,0.30397941092195657,0.7178683355928624,0.2073383763212136,0.1141742195367573,0.30535544674459614,0.3302260465194123,0.5920223682060882,2.6578954295768766,0.3507659785559475,0.6479851679535794,0.20888528400251263,1.8339998708996568,0.2687520652054191,0.27492739593417237,0.5337446928024292,0.3286127052653407,0.21558964587339285,0.11389601892395189,0.002498338613957592,1.7051480017580616,0.0012999985873986528,0.0038444102834547167,0.0027528935518663705
42.0,0.6553757713025495,2.4235988831098747,153.76032,153.76032,1.0,0.2998415787741197,0.7178831287422822,0.20859829701979563,0.1141742195367573,0.30500372128628517,0.3323734552006924,0.5850309850676182,2.6524569373227003,0.34965063703410926,0.6444484689141797,0.2071531901437218,1.818792193975081,0.26361632910064015,0.27093462992976775,0.5318462252616882,0.33081556298931397,0.2166325757949686,0.11389601892395189,0.0024436581837208467,1.7102443540989043,0.0012284407558493008,0.0038107885910757663,0.003131672907500161
43.0,0.6613283843587296,2.72638656123837,157.42128,157.42128,1.0,0.31069998265361604,0.7209153192216324,0.1979996713563568,0.1141742195367573,0.3083569941528891,0.31581465215398136,0.5757494888719535,2.6784528502960057,0.3528454148960317,0.6424304292278941,0.204336678007177,1.7940633916591249,0.26618027771240294,0.26810176125244617,0.5056819319725037,0.3145820580096069,0.20725377612385595,0.11389601892395189,0.002296318037757714,1.6466059442973346,0.0011303005535158084,0.0036091577235314483,0.0032221052527548768
44.0,0.6658510998831437,3.2888009990098794,161.08224,161.08224,1.0,0.3050065388144945,0.7204278771268959,0.20567245666329345,0.1141742195367573,0.3065330207724301,0.3260759074529047,0.6058577219960312,2.6660390878008986,0.3520588280044547,0.6439098464454105,0.20613002548205905,1.80980887154354,0.26232010466637595,0.2706766917293233,0.5404275059700012,0.32500487828037194,0.21516217305457377,0.11389601892395189,0.0022076474748371905,1.6218200673192769,0.0011316758432082421,0.0034206223552974936,0.0034241736452222
45.0,0.6691702891653206,4.215771519537784,164.7432,164.7432,1.0,0.306717351682615,0.7220514916161567,0.20304956582521738,0.1141742195367573,0.30839171090225126,0.3228399964503499,0.5908535590633553,2.6840556449110893,0.3506050032929103,0.6447204155334303,0.20750763439100084,1.821904192538575,0.2643816177273223,0.2715168153740563,0.5350041389465332,0.3215517658899722,0.21223906304404302,0.11389601892395189,0.002248290003807283,1.69405466248827,0.0011024930104008971,0.0035391346667946093,0.0031530063749559377
46.0,0.6663580575943993,3.476788960091637,168.40416,168.40416,1.0,0.3049536950618521,0.7229207985793579,0.20312889986885746,0.1141742195367573,0.31301722929371284,0.32413758314620167,0.594164367315002,2.724288840503847,0.35722054938848047,0.6441040617605707,0.20623135630976686,1.8106985499420052,0.26085050416483996,0.269771176234444,0.5302887558937073,0.32257542985651694,0.2123897580746379,0.11389601892395189,0.0021892931919020695,1.6899369208495045,0.0010646072671223138,0.0034564766740244708,0.003458508818967888
47.0,0.6632452016804632,3.734600615977579,172.06512,172.06512,1.0,0.30645490825199373,0.7235424937896934,0.20270844511141337,0.1141742195367573,0.3161049305084107,0.32223035604791933,0.5902869911322302,2.7469398158861242,0.3582555570300323,0.6413204929685674,0.20607104143223193,1.8092909952350933,0.26358280602225614,0.26838008155195847,0.5205580592155457,0.3212473782332977,0.21267479212200394,0.11389601892395189,0.0021343675251133476,1.6893963041648021,0.0009938363005927498,0.0034178682758381723,0.003353481542416992
48.0,0.673472095087511,3.585699280741815,175.72608,175.72608,1.0,0.30121363772628923,0.7222907704941718,0.2098093638170336,0.1141742195367573,0.3154636890584345,0.33387135066201296,0.5991450338610349,2.738369545861728,0.35892423527515477,0.6413766266662095,0.20543452990848116,1.8037024634342076,0.26191471571906355,0.2678147268408551,0.5593090653419495,0.33349318520359805,0.21996395539560484,0.11389601892395189,0.002056652732579869,1.6664236268188688,0.0010067539859419312,0.003233864958340518,0.003912836020774854
49.0,0.6596995923281227,3.219660396144362,179.38704,179.38704,1.0,0.31376178592263854,0.7252409807075707,0.19657178085513008,0.1141742195367573,0.3152511452870341,0.31359936626131896,0.5847878086118988,2.734906318827343,0.36063493000652,0.6396841197581128,0.20545251824130112,1.8038603998835228,0.2639773531493277,0.267968538106862,0.5204780101776123,0.3130623347401669,0.20684846801733967,0.11389601892395189,0.0019672105664409185,1.632347598362685,0.0009698373597475223,0.00308583261218522,0.003954660367563431
