round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_ece,fed_auroc,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.661263431533829,3.5403746167732324,186.70896,186.70896,1.0,0.20885981418707625,0.35389294402152077,0.33451519181084494,0.7308301169814679,0.11312559017941454,0.5733823307268944,0.30374116180567756,0.32242493855895227,2.829198107963834,0.6332814271276679,0.20880067337898106,1.8332569948594672,0.2597132765426969,0.27076843198338524,0.5371233820915222,0.3362251685217159,0.22156175549280777,0.11389601892395189,0.0018712169403061,1.6720402161827224,0.0008601518099576513,0.0029400180098073255,0.0033979089297709606
52.0,0.6693674378086673,6.6158551675220565,190.36992,190.36992,1.0,0.19590458602008332,0.35751028975046295,0.31377451646707305,0.733547520145623,0.11312559017941454,0.5549137225813711,0.31135971577976074,0.32500177265026015,2.8433158978611544,0.6332632178731902,0.2087224066725674,1.832569818019108,0.2643020594965675,0.2713062389560963,0.5321948528289795,0.315814717855938,0.2093889849962885,0.11389601892395189,0.0017972326352302575,1.6426482290680724,0.0008591967613850217,0.002780796396611366,0.005019100011620643
53.0,0.6576494085561558,4.058164629973165,194.03088,194.03088,1.0,0.19802771680841982,0.35861742829591564,0.31666309416800204,0.73389954702193,0.11312559017941454,0.5443976344516678,0.3092638056917302,0.3258353202451785,2.8472779158562416,0.6326843744115875,0.2070567235826951,1.8179452235371494,0.26255080742612324,0.2702629804450439,0.5368781089782715,0.3181365465597216,0.2116066719792386,0.11389601892395189,0.0018033207255298276,1.6839951213032691,0.0008485386462481659,0.0028052238660879526,0.004224786719836861
54.0,0.6743175265414442,5.174933516125577,197.69184,197.69184,1.0,0.19157789274201603,0.35614314837093514,0.30385562151227063,0.7329443105543814,0.11312559017941454,0.5532766059617933,0.30989934777282846,0.324869148616354,2.8457500847033677,0.6328401884044169,0.20793530030016005,1.8256590727635351,0.2658582089552239,0.26677087403933825,0.5243337750434875,0.30517912081738124,0.2056029871220576,0.11389601892395189,0.0017552132513105965,1.6739766456830694,0.0008370482269905344,0.0027146506069558075,0.005135101157226659
55.0,0.6752202842668846,5.021682125399741,201.3528,201.3528,1.0,0.19341934206552808,0.359791659915777,0.30817407638965977,0.7334771351887949,0.11312559017941454,0.563151033811311,0.3088686787200542,0.3248170065514689,2.840042919645522,0.6351276397207015,0.20801212952930964,1.826333628642445,0.2646275055034179,0.26839403568809583,0.5091128945350647,0.31019915184033714,0.20707741220137688,0.11389601892395189,0.0018056279776824868,1.7588945419302036,0.0008550474076503997,0.0027997463510229495,0.004175336544717781
56.0,0.6771277165253088,4.689359539060453,205.01376,205.01376,1.0,0.20479802449398718,0.360389393389902,0.3288792873316845,0.7348896665965468,0.11312559017941454,0.5858480129952621,0.3107443010072284,0.3274731265450884,2.8660863302211985,0.633108709023342,0.2065199861529245,1.813232702108907,0.26700141905905467,0.2695891849324058,0.5352133512496948,0.33060624549860224,0.21809895796391904,0.11389601892395189,0.00165799399556812,1.6482689186213975,0.0008079492939116301,0.00254532971627785,0.004021969379116457
57.0,0.6589601283149149,3.862099052484713,208.67472,208.67472,1.0,0.19465141707606023,0.36385571695396457,0.31290267064204463,0.738516084094082,0.11312559017941454,0.5710643337663704,0.31327579456204213,0.331943798044602,2.90231810290839,0.6320480921093616,0.20993262111779207,1.8431954259785286,0.2658603106842168,0.2677092916283349,0.494405597448349,0.31517437115019575,0.20881502763733478,0.11389601892395189,0.001608354077054392,1.6307695183677424,0.0007626178612923564,0.0024923823133883244,0.0037392758952067597
58.0,0.6817542668340979,5.247547900092514,212.33568,212.33568,1.0,0.19997707476351406,0.3600299836997822,0.3196088750601639,0.7353092454956172,0.11312559017941454,0.5805832988423374,0.30856697947121214,0.3308317154241612,2.8926306686765106,0.6333072288004495,0.2076220564650709,1.8229088112702136,0.26245737542624575,0.26761200784432043,0.5583951473236084,0.3214421971153456,0.21421066204991948,0.11389601892395189,0.001651725989817703,1.710048137623744,0.0007792148668506281,0.0025625836518957702,0.004217555233849348
59.0,0.6737279318906306,4.837137906443758,215.99664,215.99664,1.0,0.19466587455456236,0.3615464115136162,0.31061690845656037,0.733774596333247,0.11312559017941454,0.5822845451686232,0.31158754268446753,0.33090724963280344,2.8941948986258863,0.6312791872011254,0.20670912661761773,1.81489334368778,0.26354820308043353,0.2652035959809625,0.5298001170158386,0.3127359898061034,0.20945597816469866,0.11389601892395189,0.0015606265749842513,1.6484469450169854,0.0007530195399397836,0.002399486378547628,0.005307743397242859
60.0,0.6805245414085868,4.858083990311369,219.6576,219.6576,1.0,0.2016418679710705,0.3630392447415856,0.32185454104010885,0.7339779964444121,0.11312559017941454,0.5851501441692308,0.3092696839239628,0.32884463189340707,2.870770582939199,0.6301526103687887,0.20654859849587243,1.8134839167098935,0.25951519140068,0.26734955185659415,0.5324461460113525,0.3242586911712338,0.2162220009885076,0.11389601892395189,0.0014751316047964945,1.5900059325167604,0.0007086341525463841,0.002274956052708322,0.0030772814462480032
