round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_auprc_lift,fed_brier,fed_f1,fed_prevalence,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
46.0,0.6179481318832512,0.3591881584049782,1.26688,53.08928,0.0,0.7021196609215435,0.5742894403601749,0.2701132513182241,2.4538351311601327,0.215945907211309,0.3019510439563891,0.11469218179529146,0.3389268055242565,0.34578066804282953,0.6585542534634855,0.22035526388896526,1.9347055847149142,0.26745329400196655,0.2773830669034932,0.49878329038619995,0.37855118143521904,0.24353389915780183,0.11389601892395189,0.0,0.0,,
47.0,0.6029811127278658,0.724426656540073,1.26688,53.08928,0.0,0.7087854866556711,0.5587073516447238,0.2815454182116599,2.575382428079968,0.1970194803009874,0.3201200414250087,0.11469218179529146,0.31091424827104547,0.35187571548655827,0.6585542534634855,0.22035526388896526,1.9347055847149142,0.26745329400196655,0.2773830669034932,0.49878329038619995,0.37855118143521904,0.24353389915780183,0.11389601892395189,0.0,0.0,,
48.0,0.5891442243274966,0.9095075347223129,1.26688,53.08928,0.0,0.7194706961883623,0.602491744525799,0.2893553193320848,2.653961632982234,0.20852162542169542,0.3219988924491576,0.11469218179529146,0.328054810775732,0.35991570811564966,0.6585542534634855,0.22035526388896526,1.9347055847149142,0.26745329400196655,0.2773830669034932,0.49878329038619995,0.37855118143521904,0.24353389915780183,0.11389601892395189,0.0,0.0,,
49.0,0.6535813054249361,0.23822847450788168,1.35412,56.73984,0.9971592150692714,0.6641962470141978,0.4919559963213532,0.22589740001604242,2.0290731876016164,0.2111336077379353,0.26069954727264844,0.11469218179529146,0.33661555350539696,0.2965567283392769,0.6587172331932597,0.220865728290225,1.939187430578206,0.2693655118723239,0.27787248550971705,0.49944940209388733,0.37751463263502444,0.2426299725287212,0.11389601892395189,0.017522603540273313,0.620070412925088,0.004169683514237872,0.046502977627373834
50.0,0.649747017082186,0.2813490989274442,1.35412,56.73984,0.0,0.6761380011540723,0.5319827321823487,0.23911702689799544,2.1520406033584845,0.19766005382693158,0.29397405162330537,0.11469218179529146,0.3127471367667562,0.3117062650616822,0.6587172331932597,0.220865728290225,1.939187430578206,0.2693655118723239,0.27787248550971705,0.49944940209388733,0.37751463263502444,0.2426299725287212,0.11389601892395189,0.0,0.0,,
51.0,0.6368773952391569,0.4068955051135175,1.35412,56.73984,0.0,0.6859975232957162,0.5479925876091938,0.2488543834559298,2.2444383909029715,0.20715660384975781,0.2943605157340889,0.11469218179529146,0.3262375630417223,0.32111572282028833,0.6587172331932597,0.220865728290225,1.939187430578206,0.2693655118723239,0.27787248550971705,0.49944940209388733,0.37751463263502444,0.2426299725287212,0.11389601892395189,0.0,0.0,,
52.0,0.6257717179100916,0.4977328026649972,1.35412,56.73984,0.0,0.6934957415071329,0.5819057146450533,0.2585377353694785,2.332079743220667,0.22189302640599465,0.2934967755682393,0.11469218179529146,0.34868746656977484,0.3322628550561116,0.6587172331932597,0.220865728290225,1.939187430578206,0.2693655118723239,0.27787248550971705,0.49944940209388733,0.37751463263502444,0.2426299725287212,0.11389601892395189,0.0,0.0,,
53.0,0.6299471124494105,0.296588581548468,1.39964,58.72128,0.5412350858791136,0.6948510605871826,0.5116562449904332,0.2596857110323479,2.3482839737734076,0.21885752928756522,0.28826031308277966,0.11469218179529146,0.34991515235818027,0.331822096778775,0.6591768945116679,0.22120425940240884,1.942159712800027,0.27461607949412825,0.2786134728580772,0.49952635169029236,0.37644556700820336,0.24171195587238067,0.11389601892395189,0.03782833086512339,0.4490473144705902,,0.03782833086512339
54.0,0.6491327944773362,0.3102145379270134,1.44136,60.3904,0.4559241291901578,0.6665500160153155,0.5085897300062681,0.22805912328298916,2.047834976584247,0.2016166817015847,0.28113227575513305,0.11469218179529146,0.3189694906521485,0.297780767806418,0.6591636799389835,0.22115482986099994,1.9417257244844046,0.2749190356243253,0.2788256519599803,0.49954986572265625,0.37607416293390555,0.24139837866900052,0.11389601892395189,0.0028670909323744664,0.07667369975229121,0.0028670909323744664,
55.0,0.643512414626378,0.4195967222231789,1.44136,60.3904,0.0,0.6816257307083883,0.5432393869494636,0.24294946389275637,2.189444169937639,0.20905216894606374,0.29101975814267655,0.11469218179529146,0.33048455228663937,0.3161837532526488,0.6591636799389835,0.22115482986099994,1.9417257244844046,0.2749190356243253,0.2788256519599803,0.49954986572265625,0.37607416293390555,0.24139837866900052,0.11389601892395189,0.0,0.0,,
56.0,0.6327473521473398,0.4907504039754527,1.44136,60.3904,0.0,0.6902759851482893,0.5734521603120539,0.25376204735159047,2.2901594660549787,0.22058413545132205,0.29110058078955864,0.11469218179529146,0.34614461908651833,0.3269398310367741,0.6591636799389835,0.22115482986099994,1.9417257244844046,0.2749190356243253,0.2788256519599803,0.49954986572265625,0.37607416293390555,0.24139837866900052,0.11389601892395189,0.0,0.0,,
57.0,0.637223816813486,0.3187555064877508,1.48688,62.37184,0.5412350858791136,0.6907275796675881,0.5168140459016395,0.2546390083615996,2.297786294184013,0.21822540170309557,0.30212511689325666,0.11469218179529146,0.3488256234394713,0.3267728251588247,0.6595042595098114,0.22101290524817221,1.9404796351639124,0.27472321261024585,0.2801486988847584,0.49842050671577454,0.37556547953657826,0.24102753096999469,0.11389601892395189,0.04149747489562368,0.5178464201108,,0.04149747489562368
58.0,0.6228312383172725,0.37982643779907443,1.48688,62.37184,0.0,0.6967871167168105,0.5760008221130805,0.2620133788866252,2.3718653827360274,0.21191749124964568,0.30543088570034327,0.11469218179529146,0.33364079822707005,0.33738018197675373,0.6595042595098114,0.22101290524817221,1.9404796351639124,0.27472321261024585,0.2801486988847584,0.49842050671577454,0.37556547953657826,0.24102753096999469,0.11389601892395189,0.0,0.0,,
59.0,0.6025231044039496,0.6019755317723543,1.48688,62.37184,0.0,0.7047852852132919,0.5583153486600768,0.27149079776100854,2.4619817943553954,0.20186962190556146,0.3129641254747786,0.11469218179529146,0.3192136159202337,0.34126330621825784,0.6595042595098114,0.22101290524817221,1.9404796351639124,0.27472321261024585,0.2801486988847584,0.49842050671577454,0.37556547953657826,0.24102753096999469,0.11389601892395189,0.0,0.0,,
60.0,0.5914276730074015,0.9074534700921261,1.48688,62.37184,0.0,0.7184596487310162,0.5682355171860007,0.2915612294152087,2.6542402487353645,0.19802134982742034,0.32510672904756266,0.11469218179529146,0.31546953981738735,0.3532295731027402,0.6595042595098114,0.22101290524817221,1.9404796351639124,0.27472321261024585,0.2801486988847584,0.49842050671577454,0.37556547953657826,0.24102753096999469,0.11389601892395189,0.0,0.0,,
