round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_f1_best,fed_prevalence,fed_brier,fed_auprc_lift,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
40.0,0.6263049987946345,0.5092165314990479,1.13412,47.45728,0.0,0.2930155098561493,0.691212259683047,0.3424629919679483,0.32290566247211977,0.11392245720040282,0.21476868177550087,2.406259687883609,0.2693559143795386,0.5549259805941182,0.33563420837983116,0.08018532472388837,0.7040221904281653,0.0,0.20451875282422052,0.4379872977733612,0.3627281240637802,0.23314964224868912,0.11389601892395189,0.0,0.0,,
41.0,0.6571409031705508,0.22845032683917837,1.22136,51.10784,0.9971592150692714,0.279246233818697,0.6601682079045037,0.35231613594577216,0.29973184863077107,0.11392245720040282,0.2209467710066078,2.1011500630375233,0.23606134133214732,0.5059100396308414,0.3352618912455476,0.08013849585893443,0.7036110358909271,0.0,0.20451875282422052,0.436292827129364,0.36311218802033396,0.2334328763740172,0.11389601892395189,0.021846426011911113,0.6815183679682377,0.009835196927261541,0.046439533986540375
42.0,0.6536318063291343,0.26193253310505304,1.22136,51.10784,0.0,0.2816293420338144,0.6743932136513424,0.34698061212101966,0.31122957782056493,0.11392245720040282,0.218628621813408,2.2438512311035557,0.2514287554492334,0.5380563820109207,0.3352618912455476,0.08013849585893443,0.7036110358909271,0.0,0.20451875282422052,0.436292827129364,0.36311218802033396,0.2334328763740172,0.11389601892395189,0.0,0.0,,
43.0,0.6434128835249029,0.4145028878965237,1.22136,51.10784,0.0,0.2945606514737941,0.6829996439313911,0.33618991630276607,0.31724822994560015,0.11392245720040282,0.21118507886834473,2.3180406421036346,0.2597978807177737,0.535083525237315,0.3352618912455476,0.08013849585893443,0.7036110358909271,0.0,0.20451875282422052,0.436292827129364,0.36311218802033396,0.2334328763740172,0.11389601892395189,0.0,0.0,,
44.0,0.6225494036022752,0.42691240390151286,1.22136,51.10784,0.0,0.2924687924741193,0.691270590397974,0.33918917476582233,0.32617629188924974,0.11392245720040282,0.21342642781041413,2.4070746880905434,0.2694202130218453,0.5520547463840919,0.3352618912455476,0.08013849585893443,0.7036110358909271,0.0,0.20451875282422052,0.436292827129364,0.36311218802033396,0.2334328763740172,0.11389601892395189,0.0,0.0,,
45.0,0.6549269118612531,0.30708544522562387,1.3086,54.7584,0.9971592150692714,0.2793513629738981,0.6601726076591835,0.34604951704890735,0.30080676754319924,0.11392245720040282,0.21670304829562137,2.10559945313102,0.2362377659228952,0.5069984968897979,0.3364224519932018,0.08031771870671754,0.7051846014068806,0.0,0.20451875282422052,0.4336186945438385,0.36433730367697675,0.23441588094500718,0.11389601892395189,0.01527096889281396,0.5119919552071224,0.007011275418802639,0.032194416457588484
46.0,0.6518955819440125,0.31358492715749764,1.3086,54.7584,0.0,0.2732696524901374,0.6725116161500878,0.3647383022772041,0.30769133163972784,0.11392245720040282,0.23082192623174475,2.2303503578865564,0.250189281814586,0.5602199746744119,0.3364224519932018,0.08031771870671754,0.7051846014068806,0.0,0.20451875282422052,0.4336186945438385,0.36433730367697675,0.23441588094500718,0.11389601892395189,0.0,0.0,,
47.0,0.6339003724473818,0.38945570057712475,1.3086,54.7584,0.0,0.28983260115659154,0.682065575933748,0.3476057167330049,0.3177042145958776,0.11392245720040282,0.21871610638021902,2.311558910652996,0.25960995967622325,0.5482102733701917,0.3364224519932018,0.08031771870671754,0.7051846014068806,0.0,0.20451875282422052,0.4336186945438385,0.36433730367697675,0.23441588094500718,0.11389601892395189,0.0,0.0,,
48.0,0.6240781392564926,0.4709552171368106,1.3086,54.7584,0.0,0.29128751239118583,0.6908847622682699,0.3424383326319176,0.3262303387881507,0.11392245720040282,0.21672561566334458,2.3822309257362364,0.26721290333124836,0.5694024277755322,0.3364224519932018,0.08031771870671754,0.7051846014068806,0.0,0.20451875282422052,0.4336186945438385,0.36433730367697675,0.23441588094500718,0.11389601892395189,0.0,0.0,,
49.0,0.6487764424123769,0.29050867343951453,1.39584,58.40896,0.9971592150692714,0.27972984416242136,0.6602818529946949,0.35165490949205674,0.3002788522699956,0.11392245720040282,0.22073468006163594,2.1056713524972097,0.23618155877745797,0.5166012483019635,0.3360209322847145,0.08023499551231733,0.7044582968776991,0.0,0.20451875282422052,0.43112698197364807,0.36406979160397873,0.23422339009780335,0.11389601892395189,0.014122834577396333,0.5105496961987228,0.0028994320053611724,0.037819464537414145
