round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1,fed_auroc,fed_auprc,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.613375297522839,1.2001274892350602,69.1456,69.1456,0.5412350858791136,0.3249475710002649,0.3355492463759708,0.2049645362085801,2.574769969865058,0.30335123608941256,0.7134936450158437,0.2901568823928623,0.11455186304128905,0.551862041933944,0.5828418675210602,0.1851662631412236,1.6257483351095765,0.06394172399838122,0.23329182233291826,0.484698623418808,0.36869991247286416,0.23651333860364954,0.11389601892395189,0.004818945630023237,0.9736430251505226,,0.004818945630023237
33.0,0.5826257980405989,1.1921654000895263,71.12704,71.12704,0.5412350858791136,0.3258984958778738,0.3461130738173378,0.20364147777342165,2.7086000474139453,0.3152662394994407,0.7263950180821024,0.30438288954285536,0.11455186304128905,0.557555161915487,0.5820197027396307,0.17548652996054748,1.540760876617816,0.05815831987075929,0.22670312143996352,0.4849987328052521,0.37045443137810763,0.2378679116156638,0.11389601892395189,0.005318617372718844,1.115560817415826,,0.005318617372718844
34.0,0.5649609367336752,1.6281542532000508,73.10848,73.10848,0.5412350858791136,0.3102328373535833,0.3598948391266257,0.19216810606379045,2.903763228796901,0.3253379522927578,0.7402906277044616,0.32542213133942194,0.11455186304128905,0.5566449271494378,0.6495572503227593,0.2050669933536668,1.800475515220506,0.05161818926669398,0.2711907164480323,0.4834945797920227,0.36728304617657764,0.23526521419971155,0.11389601892395189,0.0054953267791671145,1.1964550859993324,,0.0054953267791671145
35.0,0.6417272908622823,1.6761506831450865,74.7776,74.7776,0.4559241291901578,0.3467342090096104,0.31881659685911073,0.2198198575976606,2.3006044069110696,0.2852468314411486,0.68551089134564,0.2619858053498867,0.11455186304128905,0.5572324118990553,0.6502358368268079,0.20555915072669012,1.8047966265084427,0.060704168352893564,0.27072797836057866,0.48339155316352844,0.3674898022592946,0.23540627991803448,0.11389601892395189,0.007092532374132304,0.5168696590699255,0.007092532374132304,
36.0,0.6385017302118621,1.934998570451133,76.75904,76.75904,0.5412350858791136,0.34738745583353325,0.3312888370300087,0.21854783650077572,2.4642201838055913,0.29434724728050005,0.7039365718628193,0.2798731634719627,0.11455186304128905,0.5784846765382173,0.6469855162761621,0.19818531903143327,1.7400548404045726,0.02302771855010661,0.2643923240938166,0.4821614921092987,0.3664168193782604,0.23470032972661828,0.11389601892395189,0.004400943350604139,0.9804306112928316,,0.004400943350604139
37.0,0.6027518870311024,1.2338195198297826,78.74048,78.74048,0.5412350858791136,0.3293157690674064,0.3467760250430432,0.20485291264321925,2.626673094278377,0.31209787982097137,0.7192796366769331,0.2966908880944647,0.11455186304128905,0.5594728041931702,0.5887112711997261,0.16295864613725053,1.4307668316840612,0.0043821209465381246,0.23014030483496517,0.48055994510650635,0.36628293356013963,0.23489035140232212,0.11389601892395189,0.004125724745880978,0.9377899806713685,,0.004125724745880978
38.0,0.5797217488504435,1.3639934734152876,80.72192,80.72192,0.5412350858791136,0.3431812250706436,0.354995816220391,0.2163716874202524,2.7532400333295404,0.3023062222646436,0.727662970861411,0.3085822499099166,0.11455186304128905,0.5958206240249064,0.6068712188815637,0.18563777030730763,1.6298881388581066,0.08987885892926925,0.23856088560885605,0.4845239818096161,0.3706449312636738,0.2378895957813779,0.11389601892395189,0.004723174768114469,1.1060911328531802,,0.004723174768114469
39.0,0.5620627604558773,1.9865246765187585,82.70336,82.70336,0.5412350858791136,0.33785555577261583,0.36653739944375113,0.2103798277364508,2.9389799019129974,0.32182824207535865,0.7439247615659663,0.3265405771104268,0.11455186304128905,0.5926037684930836,0.5778329295505404,0.15959991429932774,1.4012773739343096,0.08330119552641728,0.22280991735537187,0.48426494002342224,0.37105706541105893,0.23831106394700113,0.11389601892395189,0.004973047345537808,1.203449273132719,,0.004973047345537808
40.0,0.6421831861827367,2.5014667832060757,86.35392,86.35392,0.9971592150692714,0.3465374958062965,0.31831919540837167,0.2204954409712952,2.2605313224367554,0.2853670178801322,0.6857481591578533,0.2584531263341346,0.11455186304128905,0.5797486554677453,0.5429629225444325,0.13002011789561174,1.1415685914573175,0.05834222696549271,0.21163804851458165,0.4843314290046692,0.3724746485305208,0.23954279893747055,0.11389601892395189,0.004472802280480919,1.460446733981371,0.006882499905684191,0.0037133867343156165
41.0,0.633897584824159,1.7453277643063583,88.33536,88.33536,0.5412350858791136,0.35108655612938733,0.33484068094399455,0.2196693903167646,2.5012211667168223,0.2971645762049871,0.7098829472152888,0.28448855335359846,0.11455186304128905,0.5734484123304291,0.5250552564909654,0.12260379651186565,1.076453748517127,0.04799426934097421,0.20658567423451155,0.4824657142162323,0.37189236910577517,0.23917251109326312,0.11389601892395189,0.0038496755689604242,0.9718372520292178,,0.0038496755689604242
42.0,0.60089651545462,2.1706527028224634,90.3168,90.3168,0.5412350858791136,0.3369531365679069,0.34652542666390285,0.21090014063500512,2.698334283613317,0.3089980704367778,0.7221224865900849,0.30327594337987696,0.11455186304128905,0.6043131665700874,0.6202558491865119,0.19390635909198622,1.7024858368531481,0.10719640179910045,0.25303824996801844,0.48676449060440063,0.3711830085300285,0.2381735265021667,0.11389601892395189,0.004285943527807266,1.1068532875506207,,0.004285943527807266
43.0,0.5783318771785546,1.9424027071374321,92.29824,92.29824,0.5412350858791136,0.32710888640033803,0.3575317594694938,0.20330831812284278,2.9218644359506407,0.31707971572187527,0.737254775036375,0.3232727456028114,0.11455186304128905,0.6013799084037211,0.620989728574936,0.19437922727491613,1.706637590245386,0.0804140127388535,0.2524695317511225,0.48424726724624634,0.36877552933593105,0.23641880735794082,0.11389601892395189,0.0044768268220658205,1.1940725846216083,,0.0044768268220658205
44.0,0.5560938803662707,1.9909830140877012,94.27968,94.27968,0.5412350858791136,0.3235968310506859,0.3665627261596562,0.20179880341750644,3.032616560245143,0.32177148822870943,0.7448062730485179,0.334176445349675,0.11455186304128905,0.5763414950266645,0.5716471416440052,0.14283928151309294,1.2541200549640492,0.026512013256006627,0.22139711596580608,0.4829854667186737,0.36956337719182253,0.23731188663531866,0.11389601892395189,0.0048832410397284315,1.3459009006619453,,0.0048832410397284315
45.0,0.6412440874823604,3.489257626690713,95.9488,95.9488,0.4559241291901578,0.3167493504980647,0.32093812948067524,0.20026591443933026,2.3456868779196594,0.3006194179615339,0.6924707170655954,0.2672525256175566,0.11455186304128905,0.5527280271916171,0.5647066046107991,0.14283617282103794,1.2540927608401249,0.030025020850708923,0.21717968955538017,0.48179909586906433,0.3695941152537353,0.23734601633787925,0.11389601892395189,0.006309370466250837,0.5295582772232592,0.006309370466250837,
46.0,0.6352129546390072,2.072418590769677,97.93024,97.93024,0.5412350858791136,0.35235385922996443,0.3383037320564413,0.22112219816889625,2.5681448129403037,0.29740498126613596,0.7129827940369193,0.290692758131444,0.11455186304128905,0.5786505596579051,0.5984920503490028,0.17061510635812993,1.4979900787581455,0.033927056827820185,0.23972155753752447,0.4839116334915161,0.3689979997652095,0.23675743908838714,0.11389601892395189,0.003542894488917474,1.000107025494799,,0.003542894488917474
47.0,0.6014467406373631,1.4425810788888067,99.91168,99.91168,0.5412350858791136,0.3516870893155427,0.3506651048621042,0.22005917124065313,2.727378589039245,0.30454084358452066,0.7274021576689867,0.3073633546890586,0.11455186304128905,0.5906784754163938,0.5668749114322443,0.14680242336824506,1.288916195273381,0.0361247947454844,0.21971967917038,0.4837859272956848,0.3706181578811002,0.23807333357072893,0.11389601892395189,0.0033281492139679934,0.9594996164087206,,0.0033281492139679934
48.0,0.5811363280288704,2.342444102491725,101.89312,101.89312,0.5412350858791136,0.32435039156623435,0.3634578099718268,0.20187753242343548,2.9340257532631164,0.3266147177371197,0.7427743189078131,0.32890206425500507,0.11455186304128905,0.5793802499290921,0.5259159355397913,0.12417900124403726,1.0902839486158975,0.035534955581305525,0.2071729315680008,0.48112258315086365,0.3713939220209691,0.23878895260568675,0.11389601892395189,0.0033172011475282024,0.9796553768683225,,0.0033172011475282024
49.0,0.557474881532632,2.4971444657379025,103.87456,103.87456,0.5412350858791136,0.32219662574162866,0.3693954796063167,0.2006111937101838,3.0938807856077264,0.3333463004499628,0.7521593916914879,0.34021200373983496,0.11455186304128905,0.5645576143282778,0.5738637889535609,0.1522918970359464,1.337113434470711,0.0425010216591745,0.2217004048582996,0.483654648065567,0.3703499972382299,0.23783089355865494,0.11389601892395189,0.00378921886492787,1.1507951363455504,,0.00378921886492787
50.0,0.6457822122845497,3.3594477750661023,107.52512,107.52512,0.9971592150692714,0.32624833779187373,0.3258170171236731,0.20516688693910526,2.402326775872713,0.29861434250455277,0.6913836540713579,0.2714592398378573,0.11455186304128905,0.5354765109579038,0.5322273685571679,0.13216857321885953,1.1604318962817144,0.03337403337403337,0.20722261341917309,0.47953611612319946,0.3702394509568681,0.23788346305049055,0.11389601892395189,0.003738368355726214,1.4977298540761694,0.0058144841045127925,0.0031389316002554376
51.0,0.6370297011614656,2.4760542887759494,109.50656,109.50656,0.5412350858791136,0.34646256999591574,0.3344432254389237,0.21734235409213232,2.53352915261994,0.2984258033758587,0.706941595160444,0.28765759474973257,0.11455186304128905,0.5665156332267616,0.4969125211351592,0.10859565554221229,0.9534631374141476,0.019381289601192696,0.20637750049514758,0.48049911856651306,0.3717143026369136,0.23917212261163495,0.11389601892395189,0.0033192372090540987,1.0468048999318853,,0.0033192372090540987
