round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6410407311853413,1.0893763511823038,113.16736,113.16736,0.9971592150692714,0.5583186352681414,0.29546133356955184,0.32117090194110903,0.20414642171011937,0.34068207798644345,2.5816044035920793,0.3082282242829719,0.11487379618556048,0.7041312188698696,0.5726511228822737,0.1344776097567646,1.1807050942364805,0.20943568984627248,0.2285491419656786,0.5212186574935913,0.40428626634669146,0.26395878365883957,0.11389601892395189,0.003406891987945502,1.7044033783022314,0.0019666753837488224,0.0049931581149428375
32.0,0.6425136036901231,0.9839627216200789,116.81792,116.81792,0.9971592150692714,0.5695527268171144,0.2968128752199069,0.32509865967158247,0.20542014843448858,0.3442844438641737,2.5930731173855692,0.3096621933573012,0.11487379618556048,0.7067319069348039,0.5463227119626244,0.12787132672314908,1.122702337897591,0.20483966881661406,0.21416445983567597,0.5219770073890686,0.4079136090574653,0.26713126299223017,0.11389601892395189,0.0031964356340920407,1.6569472673581913,0.0017196595656053884,0.004820417061905977
33.0,0.6389289540061431,0.9416282460331983,120.46848,120.46848,0.9971592150692714,0.564695377680611,0.2980346902462168,0.32281627491619164,0.2024884658588717,0.34921518101143373,2.6040452668591274,0.31421971323277864,0.11487379618556048,0.7106718888299505,0.5882725047184684,0.1435020824120966,1.259939405853269,0.20533407161314138,0.23194952877949992,0.5215376019477844,0.40584093523233106,0.2652928572238265,0.11389601892395189,0.0031043410972041116,1.6640819320455194,0.0016957532567332533,0.004655028951480496
34.0,0.6401925311641027,0.9413903446476167,124.11904,124.11904,0.9971592150692714,0.5708429246077251,0.29989829092982484,0.32572485029008247,0.2044310327107843,0.3473095051364644,2.619122591392176,0.3155805235619601,0.11487379618556048,0.7115446409162755,0.5772797120693951,0.13678651540791728,1.2009771430136582,0.2054325496461995,0.2275603771148134,0.5199038982391357,0.4068445287177257,0.26617778767844635,0.11389601892395189,0.0029071183625063394,1.609292340814136,0.0015930328560261298,0.0043575825122332944
35.0,0.6407325756043243,0.9831092339495869,127.7696,127.7696,0.9971592150692714,0.6055965599861709,0.3025473006669875,0.3457894358988381,0.21782877324867417,0.3446472813496951,2.6415632999930065,0.30803212217422843,0.11487379618556048,0.712207388767587,0.5609555609356449,0.13004379288285312,1.141776456380649,0.20549012419229182,0.21982476008821605,0.5187345147132874,0.40690438160719195,0.2662603994053709,0.11389601892395189,0.0030969424173789566,1.7643979475833476,0.0015387374780929212,0.004820543756296517
36.0,0.6419206638685939,0.8690731562906653,131.42016,131.42016,0.9971592150692714,0.568264042675709,0.30866086250056,0.3249514693636787,0.20442402819757827,0.3499958454033887,2.693189855519465,0.3129988382064527,0.11487379618556048,0.7150871229395381,0.5836653248960191,0.1390396078665866,1.2207591554137025,0.20594041224808338,0.22924611322968616,0.5225529074668884,0.4074015920568624,0.2665523825141943,0.11389601892395189,0.002944906291327909,1.7294817403890193,0.0014850894472448616,0.004560208425399059
37.0,0.6468265362317637,1.1277497441417228,135.07072,135.07072,0.9971592150692714,0.578592428063974,0.31082427259953294,0.3357566824828122,0.2102498310334346,0.3510181423944554,2.7098025035024618,0.3138635321549388,0.11487379618556048,0.7158502234398519,0.5516571701618814,0.12815723880264251,1.1252126282676553,0.20554230133969537,0.2163476525967953,0.5193554162979126,0.4061963203101053,0.2657562963754042,0.11389601892395189,0.0026544713130233245,1.6051742209820077,0.0013694660608232297,0.004079131941936562
38.0,0.6427378142366703,0.9044026621798918,138.72128,138.72128,0.9971592150692714,0.5810983283836246,0.31306236022665623,0.3321812729049978,0.20837723972513844,0.3500835093392721,2.726317008433663,0.3102583879262993,0.11487379618556048,0.7161274968738806,0.5473156998811667,0.1260628089724904,1.106823663930363,0.20450528033359017,0.2146828405357594,0.5214034914970398,0.40806701848212823,0.26735177344928157,0.11389601892395189,0.0026291725094364357,1.6364039236214012,0.0013231823998358745,0.004078985878591726
39.0,0.6417703061885953,0.9454297311697955,142.37184,142.37184,0.9971592150692714,0.5734020800341996,0.3114866309191932,0.33298344541940267,0.20937252700142459,0.34950059749173745,2.711118345399082,0.3101840102698595,0.11487379618556048,0.7139603116313874,0.5404466194261799,0.12296566384049061,1.079630921275611,0.20374994325146412,0.21440203922679316,0.5227307677268982,0.4085446437886883,0.26767354807187776,0.11389601892395189,0.002525850547301054,1.6193319091107696,0.0012550732671020022,0.003930719382553705
40.0,0.641579263916502,0.9740411184464792,146.0224,146.0224,0.9971592150692714,0.5777742346568038,0.3115619344507943,0.32522981545160884,0.2046290060671256,0.34699687209478836,2.713874428639411,0.3141678457014261,0.11487379618556048,0.7165346916024351,0.5545966533423281,0.12733470369534272,1.1179908209115177,0.20391908403855727,0.21898938786984326,0.5237517356872559,0.40991555427537785,0.26886533535469137,0.11389601892395189,0.0023852741995228676,1.5749774909345433,0.0011519057308766276,0.0037457222521270444
41.0,0.6486729555503873,1.198138373784178,149.67296,149.67296,0.9971592150692714,0.5681499334776415,0.31461884347426833,0.335424608186533,0.21064177184350555,0.3509765249442154,2.7370671618870106,0.3153196804735088,0.11487379618556048,0.7183530918229108,0.5467466700908263,0.12420237607683723,1.0904891782018025,0.20388964269561285,0.21640657367766886,0.5236267447471619,0.4099613947875307,0.2689305985040177,0.11389601892395189,0.0025664023039401658,1.7418770764488727,0.0011757246080558036,0.0040963514676285165
42.0,0.648095408461802,1.536323410119508,153.32352,153.32352,0.9971592150692714,0.5985688871187641,0.3159857790828342,0.34824880559112154,0.21882716533115393,0.3496248775148396,2.748811867385685,0.3123387602489745,0.11487379618556048,0.7199239709329771,0.5094454201503735,0.11319089988249632,0.9938090984380554,0.20401519262072706,0.2048452072181447,0.5223241448402405,0.41091419459199247,0.2698233533024859,0.11389601892395189,0.002403850022998015,1.676594880525954,0.001122930089236772,0.003807834340994771
43.0,0.6532571877750838,1.1538349065436315,156.97408,156.97408,0.9971592150692714,0.5789324141827313,0.3177075768693918,0.3309146913519271,0.2078635963427398,0.35407492481214736,2.7593528683502497,0.3155763991462168,0.11487379618556048,0.720340561846639,0.47872335832966595,0.10731761111962504,0.9422419864497702,0.20338676084397356,0.2045002711006687,0.4633846879005432,0.41088893473061344,0.2698547774282262,0.11389601892395189,0.0022876854731170575,1.6379565112292767,0.0010677075192732598,0.0036233419308690034
44.0,0.6418468864303282,0.988548305773478,160.62464,160.62464,0.9971592150692714,0.5604137509429086,0.3184259591727207,0.3209309715371637,0.20086261880287404,0.35788891341348805,2.7642295947701205,0.32330293345982347,0.11487379618556048,0.7212835530976545,0.5245648992135961,0.11813151002542391,1.0371873498431938,0.20399855256015922,0.21113220255954931,0.523199737071991,0.4106981553445916,0.26960777130120567,0.11389601892395189,0.002182796337216027,1.6037255122791976,0.0010693453964822073,0.0034030529546520785
45.0,0.6422434371953811,1.0055868798392598,164.2752,164.2752,0.9971592150692714,0.5776872312215228,0.3188591872096174,0.3220831799213109,0.2015655308514855,0.35942339479705776,2.7707315973962605,0.32252472515398317,0.11487379618556048,0.7224889823084713,0.5398982209345035,0.12315360848297713,1.0812810636094885,0.20416836204168362,0.2141523637458597,0.523097813129425,0.41091618566881694,0.2697194798999729,0.11389601892395189,0.0020734173686145093,1.5624544102465734,0.0009660055951216268,0.003287205773686664
46.0,0.6490558670314313,1.5630014245901962,167.92576,167.92576,0.9971592150692714,0.5681922843598536,0.3203910362134852,0.32773236664644256,0.20517125034381095,0.35639480063990164,2.778307220519978,0.3250843317330916,0.11487379618556048,0.722050199713967,0.5546144986627053,0.1291907645397558,1.1342869203006665,0.20426994753030578,0.216796875,0.5244446992874146,0.41017998999093536,0.26906047819075074,0.11389601892395189,0.0020083682674288447,1.55251430044882,0.0009386548252087146,0.0031768782059498216
47.0,0.6443811478685768,0.9273470943412399,171.57632,171.57632,0.9971592150692714,0.5736610540087138,0.32417347891170534,0.33135026706435106,0.20683046856847798,0.35863048918146917,2.8169301864096754,0.32018624413939584,0.11487379618556048,0.7234577973536792,0.5456142075656227,0.1260783659889323,1.1069602535722916,0.20432006520853144,0.2140578854105139,0.5216020941734314,0.4096352833030364,0.2685808093461863,0.11389601892395189,0.002005749692278271,1.5878103129798546,0.0009427626445165763,0.0031634609019028483
48.0,0.6482736610346993,1.0094661191020968,175.22688,175.22688,0.9971592150692714,0.5940836436416695,0.32387755488001096,0.31631647409418123,0.19804565588913653,0.35872265598350384,2.815203895215221,0.32886348135116034,0.11487379618556048,0.7254705654269348,0.5475594478823528,0.12667650176573877,1.1122118486891135,0.20422185056276274,0.21467091157169774,0.5245324969291687,0.41191648421640803,0.27049183624516393,0.11389601892395189,0.0019361148500423512,1.5707855593645945,0.0008994902658163198,0.0030620103014310247
49.0,0.6443959037717788,1.1342645750299578,178.87744,178.87744,0.9971592150692714,0.5691861853715403,0.3238421259811353,0.3235683888135439,0.20179572651486719,0.3628168961780746,2.811064003421356,0.32694074972422155,0.11487379618556048,0.7259998873063537,0.5654304318883777,0.13393462739216505,1.1759377426667819,0.204107482131548,0.2214556743704726,0.5235721468925476,0.41014835094612406,0.26889782543258617,0.11389601892395189,0.0018864211437526325,1.5675676581449807,0.000855978419760692,0.003002075612574821
