round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc,fed_brier,fed_f1_best,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.6586198253344021,0.3468423827356363,2.8008,117.15072,1.0,0.11022977651872835,0.21466174266354754,0.22949970065164996,0.2920500205172702,0.27249451888551607,0.6690780698949127,0.49554880282996694,0.368146504472553,1.9629153385760316,0.6651961009957789,0.21998193577170064,1.931427786941193,0.2771461057418988,0.28050397877984085,0.5127379298210144,0.36498926341836646,0.22985333782485914,0.11389601892395189,0.000923677035988953,0.10032742626935942,0.0006382302042587,0.0015390617821765629,0.0012291845645881047
33.0,0.6580795234007505,0.36828326472566025,2.888325,120.81168,1.0,0.11022977651872835,0.21467045930718123,0.2295388488863607,0.29234121339281716,0.27248068042028994,0.6690977317442479,0.4956239287793955,0.3681725335395071,1.9630137148617277,0.6652045969746083,0.21998963840324293,1.9314954155696127,0.2766742338251986,0.28050397877984085,0.5130046606063843,0.36505054366193207,0.22989291544026835,0.11389601892395189,0.0007447699622105745,0.0834686863713614,7.022248582419896e-05,0.0022336884663936353,0.0009486491999389678
34.0,0.6582848828602639,0.3860571417252292,2.97585,124.47264,1.0,0.11022977651872835,0.21468128470848824,0.2295238830664692,0.29214312566613265,0.27203896925090043,0.6691069245234815,0.49497620760737854,0.36822820894929054,1.9631054890616109,0.6652146490854537,0.21999563198365138,1.9315480388348074,0.27756382826986165,0.28048176868503544,0.5117643475532532,0.36499226971507526,0.2298713240387905,0.11389601892395189,0.0003126035749310222,0.036250379429930035,5.867695059823295e-05,0.0008785744631763461,0.00197210817178051
35.0,0.6562770970752216,0.38257889377332543,3.063375,128.1336,1.0,0.11022977651872835,0.21467863841590387,0.2307204195490063,0.2919913673475151,0.27157907299257794,0.6690833661385496,0.4968431404262058,0.36984323551717097,1.9630376843382362,0.665210495216927,0.21999494134647418,1.9315419750831178,0.2768321845547897,0.2803492011200791,0.5131603479385376,0.36660165132679007,0.231056115466662,0.11389601892395189,0.0006319328317510354,0.07559664710970537,4.624755213364387e-05,0.001968381358005678,0.0014141588824918318
36.0,0.6569619524601655,0.38302225446184796,3.1509,131.79456,1.0,0.11022977651872835,0.21466086083354363,0.23087222037212063,0.29227580679932186,0.27194559847330635,0.6690681870600926,0.4968507296171508,0.3700361916056061,1.962788393391662,0.6652193927782122,0.22000333364192398,1.9316156589179794,0.27677564825253664,0.2804635761589404,0.5131926536560059,0.3667845079193742,0.2312030172266631,0.11389601892395189,0.0007714675244164148,0.09488641001553333,6.045370574597996e-05,0.0024260561388970724,0.0017290726377881083
37.0,0.6611221565116083,0.4131725729386324,3.238425,135.45552,1.0,0.11022977651872835,0.21465111025696484,0.23101727456681087,0.292162469881046,0.27169562028291433,0.6690578497424394,0.49754977536569195,0.3701516022744477,1.9626914163636762,0.6652172468219643,0.22000435142931107,1.9316245950282729,0.2762898223851142,0.280324342214132,0.5129226446151733,0.36695274765253066,0.2313424048836356,0.11389601892395189,0.0005717046856635278,0.07244463751976582,5.831120031159921e-05,0.00179254158686144,0.0017515821324450445
38.0,0.6574660613566865,0.43224901843267327,3.32595,139.11648,1.0,0.11022977651872835,0.21464031609946477,0.23150432399271786,0.2921907839649563,0.27111330004368744,0.6690574286036401,0.4978884882697303,0.3708260904140431,1.9626289877636172,0.66521735976703,0.22002490686920478,1.9318050705188818,0.27724719101123596,0.2802296964725185,0.5127227902412415,0.36759328637871164,0.23182376145389544,0.11389601892395189,0.0007360894460495087,0.09613570360943413,4.714911850164245e-05,0.0024113704023206502,0.001868913974592962
39.0,0.6573610646176941,0.439724290071646,3.413475,142.77744,1.0,0.11022977651872835,0.21465074101502216,0.23242642876862757,0.292148176890096,0.272191935274069,0.669059282963815,0.49897838029840436,0.37205992655856157,1.9627001609904275,0.6652140843601253,0.2200164734225777,1.9317310253792295,0.27688022284122565,0.2801900704571522,0.5136545300483704,0.3688247225711039,0.23273657117237465,0.11389601892395189,0.0004545483769282027,0.061167377424681035,5.391967342120426e-05,0.001440271016509861,0.0016723486476531784
40.0,0.6573306050982938,0.5141723273984303,3.501,146.4384,1.0,0.11022977651872835,0.21464890939412795,0.2328225599685899,0.2920932812256055,0.2720361404650366,0.6690509796642045,0.49918773087233465,0.3725543522519587,1.9626978381261069,0.6652122897885262,0.2200306160435458,1.931855196716399,0.27680311890838205,0.2800397219463754,0.5141725540161133,0.36932008053847376,0.23312548432615224,0.11389601892395189,0.00023553407255759876,0.03264949909362258,4.7149749790816706e-05,0.0007049728977978957,0.0021952197226506494
41.0,0.65943409561463,0.5193265236427258,3.588525,150.09936,1.0,0.11022977651872835,0.2146512199474331,0.23298256895618544,0.29214977767237577,0.2720653587491281,0.6690590878566031,0.49817068533661757,0.3725962626922794,1.9627652590529123,0.6652129172611133,0.22002910203108567,1.9318419037806633,0.2777544449111018,0.2802359882005899,0.5121501088142395,0.36942280788979365,0.23327187390372175,0.11389601892395189,0.0003394506772519949,0.048410225037514465,5.0879318713874714e-05,0.0010702903078130463,0.0033068794886800916
