round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_brier,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auroc,fed_auprc_lift,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.6484940829117761,1.1253600605501861,142.37184,142.37184,0.9971592150692714,0.3512450100219445,0.3186926030062881,0.20140959082711438,0.5878336367789143,0.32414295521427666,0.11436304128902318,0.7259276540449983,2.7138374728886387,0.3124086695910838,0.6206938376017616,0.16072092164162277,1.411119749048786,0.21335773101555353,0.2535479569482808,0.49097689986228943,0.37763705631256156,0.24286615056066824,0.11389601892395189,0.0026829641901550093,1.7726526372134686,0.001268733501132066,0.004337251104734486
40.0,0.6434574964156561,1.0662944556381502,146.0224,146.0224,0.9971592150692714,0.3534997208717563,0.31241620341334814,0.20910627073855476,0.613495067718616,0.3329855321866286,0.11436304128902318,0.7259149916907753,2.694103689356939,0.31017084494958763,0.6159111662461513,0.1620767171121406,1.4230235494039425,0.23949955317247543,0.2533833731377232,0.49583542346954346,0.37985634447686045,0.24446592510516993,0.11389601892395189,0.002593218291178157,1.765660204924643,0.001198433884195815,0.0042241654057015455
41.0,0.6456505791667579,1.12174431918042,149.67296,149.67296,0.9971592150692714,0.35134988020479374,0.31777256514851776,0.20692340712872995,0.5771365333292241,0.3319357723613381,0.11436304128902318,0.7264457232941716,2.70811921527822,0.3118965546065165,0.6208357844504161,0.16555298091933995,1.4535449305728525,0.24711494076011695,0.25882352941176473,0.49490249156951904,0.3785015019582595,0.24337536647047536,0.11389601892395189,0.002391198799609455,1.6741721800062805,0.0011212067156838863,0.0038706864711963223
42.0,0.6462424192890959,1.185477944720414,153.32352,153.32352,0.9971592150692714,0.3549493968191103,0.3104801768160788,0.2107510100202667,0.5845080796471626,0.33936983942867116,0.11436304128902318,0.7271714077877502,2.728550203083547,0.31436519032684573,0.6278886390767137,0.17279893710695166,1.5171639776305887,0.24606268517074692,0.2578631452581032,0.49632155895233154,0.37841999413346883,0.24317614392844875,0.11389601892395189,0.0023686499732527145,1.7038429009262472,0.0011046315960073863,0.003837037304869176
43.0,0.6414944592562901,1.0736759166931267,156.97408,156.97408,0.9971592150692714,0.3554173897363519,0.32168042488642834,0.20229771130654048,0.5667515592658957,0.32647401990284153,0.11436304128902318,0.7288634700978243,2.750867252878518,0.316916804911595,0.633827265531189,0.17961275802656995,1.5769889037692966,0.24489795918367346,0.2603166012718171,0.49561604857444763,0.37600500705653866,0.24126685047460064,0.11389601892395189,0.002184955947611532,1.6144943258259445,0.001031958904495138,0.0035218330328463873
44.0,0.6452245572732043,1.1183646069098718,160.62464,160.62464,0.9971592150692714,0.3544646023893622,0.3155402741280733,0.20936273129490365,0.5908581598325138,0.33689781605068697,0.11436304128902318,0.7310139458958714,2.7377498958311244,0.31507278654520887,0.6348846948844268,0.1814399993771097,1.5930319697851492,0.2529592994973245,0.2615530559696435,0.4977029860019684,0.37849454422068823,0.24311538629990115,0.11389601892395189,0.0021693608469036093,1.6466696846764535,0.0010230858763161735,0.003489434364576488
45.0,0.6468338856252153,1.1296446260725108,164.2752,164.2752,0.9971592150692714,0.36017368087392787,0.3179241921998662,0.2018555518565291,0.5854958848969604,0.3249740969166706,0.11436304128902318,0.7314286411234979,2.7788914087809298,0.319813845725536,0.6376267500900674,0.19053965500696782,1.6729263832670982,0.2589641434262948,0.26570545829042225,0.4948544204235077,0.3780879214930242,0.24270592710734248,0.11389601892395189,0.0021693667688887208,1.6873815692961216,0.0009399306314158653,0.0035817062027200474
46.0,0.6463460747660089,1.1617960586369267,167.92576,167.92576,0.9971592150692714,0.3614278189844252,0.3140931633798172,0.2072476280620627,0.5818379346097464,0.33301456071090524,0.11436304128902318,0.7325373146898857,2.7913905340223617,0.32091604393335044,0.6352476124793555,0.18896391740825752,1.6590915046330839,0.261067615658363,0.26764899934022435,0.4953724145889282,0.37900183111319713,0.24350020183140422,0.11389601892395189,0.0020901415966776186,1.6648872199002653,0.0009546815219661835,0.003388938499977581
47.0,0.6407831515768709,0.9797969140916919,171.57632,171.57632,0.9971592150692714,0.35819775169434837,0.31440723419825756,0.2076227478846125,0.5772585291696819,0.33398942461139985,0.11436304128902318,0.7332734618696575,2.78537346462992,0.3209510379209808,0.6399732842251534,0.1896295894836852,1.6649360642736815,0.2623315270251494,0.27121750085900814,0.4962955713272095,0.3786363999843837,0.24300180272862987,0.11389601892395189,0.00209024941532104,1.7061536287656054,0.0008833006834834469,0.003466620459841696
48.0,0.6514991834652637,1.1696188049113991,175.22688,175.22688,0.9971592150692714,0.3601150792303226,0.31052689069659817,0.21272803957742042,0.5986827672960955,0.3413569210110919,0.11436304128902318,0.7354445901605156,2.8005742681732393,0.32265835427881945,0.6441575977217022,0.19610692628779963,1.7218066806947816,0.2710643813913294,0.27503736920777283,0.49703100323677063,0.3772970412144561,0.24195444403811636,0.11389601892395189,0.0019904136310434023,1.664845459163189,0.0008706422879642672,0.0032582309971245383
49.0,0.6449355891600143,1.0382448538837825,178.87744,178.87744,0.9971592150692714,0.359850465080872,0.3216628887194487,0.20578357981802264,0.5855000569613618,0.33233782071679296,0.11436304128902318,0.7374850861188431,2.830230250004972,0.32577789416430053,0.6400625735742981,0.19381298430453936,1.7016660119959754,0.2626325639426076,0.2700859019706922,0.4967072308063507,0.37790420156605414,0.2424998335489817,0.11389601892395189,0.0018635875710559184,1.597807250218466,0.0008450451741994858,0.003010328914540437
