round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_f1,fed_f1_best,fed_ece,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
45.0,0.6607527738233022,3.3371785657947135,164.7432,164.7432,1.0,0.3017022688037552,2.6955097568416466,0.5706430227277112,0.31182381294465217,0.34841515929586375,0.3256826717288384,0.7209555234547103,0.11164254247954684,0.20246532374247178,0.6363606108049072,0.20192790687367781,1.7729145301251013,0.2598062953995157,0.2633473305338932,0.5437611937522888,0.32332073313951726,0.21279578186170212,0.11389601892395189,0.0025237069013374623,1.9419396363955457,0.0010966213417043702,0.004258773487630004,0.006518576356023224
46.0,0.6566159877368497,2.687560843418524,168.40416,168.40416,1.0,0.3026904462066361,2.7059039646271272,0.5666365137690638,0.3149058741535463,0.3472032077528804,0.31621769650473147,0.7212930911871986,0.11164254247954684,0.1967813572909921,0.6364738696068795,0.20185643744334886,1.7722870329482538,0.26220820189274446,0.2626339004410838,0.4996671974658966,0.3138424607101469,0.2071250228055637,0.11389601892395189,0.002296000912733425,1.809528913021495,0.0009930613554481151,0.003882436451596666,0.004501398211626184
47.0,0.6605743151630546,3.20414056051168,172.06512,172.06512,1.0,0.30234515844329285,2.70396611691363,0.5705200023250507,0.3102958532390999,0.3455288247414919,0.308268337596748,0.7223515088081159,0.11164254247954684,0.19505290644295298,0.6368221796399804,0.20049912621362476,1.7603699243210384,0.25916696333214667,0.2631365662569229,0.5279532670974731,0.3067819182706072,0.20680509379418488,0.11389601892395189,0.002019230941322557,1.6285331546923771,0.0009544904639505091,0.0033146710298218836,0.004418049170344246
48.0,0.6709041183658038,4.021979036678326,175.72608,175.72608,1.0,0.30434773073785415,2.720619296294795,0.5600091149497136,0.31276327137103943,0.3493776492742685,0.3036128637156609,0.7241582023978846,0.11164254247954684,0.19069771817193054,0.6352342473132502,0.19719815066612878,1.7313875632281541,0.2589263420724095,0.26151163983181214,0.46164417266845703,0.3016119804866432,0.20208931248228224,0.11389601892395189,0.0020997118126381796,1.7312501243195584,0.0009391678521894516,0.0035131326135698308,0.004607564584133365
49.0,0.6768965864510078,4.858662651240268,179.38704,179.38704,1.0,0.30395024330817816,2.7117351290451444,0.5701006532840716,0.30464696975543737,0.3482060219817842,0.32276126223945123,0.7236494131238969,0.11164254247954684,0.20256288461716038,0.6366054129600397,0.19818310206763315,1.7400353755995595,0.26213481868818916,0.26363969242035884,0.5128960013389587,0.32116610048252986,0.21397806951669288,0.11389601892395189,0.002090389934902205,1.7648614102236024,0.0009242046379922903,0.0035061427102124057,0.0045164304510632875
50.0,0.6609175474828953,4.50319954090572,183.048,183.048,1.0,0.307523914272617,2.7389048296062035,0.5733276475987543,0.31046566395929304,0.3482405544411985,0.32064080631368136,0.7256081552822514,0.11164254247954684,0.20137742089512903,0.6353056536936625,0.19767435785251636,1.7355686328641835,0.25861297539149886,0.26099290780141843,0.5107347965240479,0.3188330518290076,0.21296448508542296,0.11389601892395189,0.0019817795106863278,1.711274967400641,0.0009042863904131748,0.003291174383438549,0.003470155944389146
51.0,0.6741670578037675,4.322634146996512,186.70896,186.70896,1.0,0.30857722684519195,2.7623302105217795,0.5904417926800781,0.30569366196540215,0.3550102544183601,0.32032531320544333,0.7263013014093592,0.11164254247954684,0.20279007202856653,0.6373269060395943,0.20020079316015493,1.7577505785678826,0.259700845436809,0.26352677319876644,0.5512804985046387,0.3189652501197249,0.2151110814324682,0.11389601892395189,0.0018681128729743602,1.648273087967027,0.0008617413928758572,0.003087995356579935,0.004418443434766719
52.0,0.6729843741015171,4.681155368429846,190.36992,190.36992,1.0,0.30873989715527433,2.7530487615659425,0.5895677917441756,0.312286308067773,0.3559718136851095,0.32417917200912905,0.7267277909969792,0.11164254247954684,0.20365445032203974,0.6360562740507105,0.19938397859899884,1.7505789972529862,0.25899446494464945,0.2619305856832972,0.5349358916282654,0.32296431652939905,0.21600929058670326,0.11389601892395189,0.0018097064281811961,1.6307972251270257,0.0008295643970206102,0.0029987168656817487,0.0036481507605512858
53.0,0.6667408620689995,4.076643416848657,194.03088,194.03088,1.0,0.31361917444828386,2.7963684634260715,0.5906511033684146,0.30575911005802736,0.35542877355602404,0.3389475728734703,0.7281125120217617,0.11164254247954684,0.21268878680187225,0.6309433638725077,0.19665337218040418,1.726604441826094,0.25512382578992315,0.26024905554778227,0.5559551119804382,0.337849175537631,0.22565728778399935,0.11389601892395189,0.0018186577455870038,1.6755344283210434,0.0008301901040750196,0.0030192789870294146,0.0028107231347676478
54.0,0.683283552086914,4.6639813666908845,197.69184,197.69184,1.0,0.3134155895329643,2.7928183924629986,0.568570175110506,0.3170285921085084,0.3553242253359611,0.3118319458787819,0.7294318287769362,0.11164254247954684,0.19531600560735413,0.6323115678486861,0.19689038699581812,1.7286854172425585,0.2572792362768496,0.26209223847019125,0.535298764705658,0.3109773603144691,0.20841132652492586,0.11389601892395189,0.0017761386180040997,1.672876717417239,0.0008002920525782138,0.00295829846325424,0.0030914265481897713
55.0,0.6841652486099318,4.9148668772692155,201.3528,201.3528,1.0,0.314009210447408,2.7995374341893218,0.5691522402685343,0.31333705104887927,0.3532305386692539,0.3118128725283146,0.7297250969665346,0.11164254247954684,0.1958068057130428,0.6311915418301588,0.1980672394353225,1.7390181088556884,0.25770374776918503,0.2611311672683514,0.5528849959373474,0.31119839413965084,0.20910167894175166,0.11389601892395189,0.0018180398703937669,1.749134485949071,0.0007979572033735749,0.0030509667565930625,0.003696829848277366
56.0,0.6701531376082321,4.13628236171884,205.01376,205.01376,1.0,0.31670627979742744,2.8175011563789063,0.580688640332732,0.31578377667999397,0.35652780041736765,0.3133422297028109,0.7296011404838632,0.11164254247954684,0.19651878974896506,0.6290401642191136,0.19625332753802546,1.7230920746146832,0.2537721278365213,0.25873605947955397,0.5479605793952942,0.3129902241930497,0.21038698695648184,0.11389601892395189,0.0017684751348825151,1.7368878176621365,0.0007543852545891402,0.0029915796371837965,0.0035733310908953654
