round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_brier,fed_auprc_lift,fed_auroc,fed_prevalence,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
36.0,0.6444447626882296,2.070362679863469,131.79456,131.79456,1.0,0.32388068333867753,0.5571417229384876,0.342487488844718,0.2876917186674716,0.20285431702986853,2.537524324090002,0.7117533341291205,0.11208307111390807,0.30236325300114625,0.6411407095229106,0.2003847551348138,1.75936575332462,0.26818622696411254,0.2696053305996925,0.5134053230285645,0.3220215943572996,0.21203846626636624,0.11389601892395189,0.0029333437492665066,1.7835694407876872,0.001405318626128293,0.004788358186029058,0.003938468836139435
37.0,0.6502969630337365,2.3616596709623865,135.45552,135.45552,1.0,0.32444392143427037,0.5698744573950991,0.3461056796145995,0.29102445981255204,0.20258587571012396,2.568891226518277,0.7130787215190207,0.11208307111390807,0.3030473381511173,0.6388998417714926,0.1985663176664385,1.7433999848495212,0.26725579173632674,0.26854640021899806,0.5279596447944641,0.32203327757562994,0.21159317816235662,0.11389601892395189,0.0028641391847670588,1.7955272489634808,0.0013849661322808482,0.004661705833058952,0.0029006285208493907
38.0,0.6458436869787918,2.4134315033313714,139.11648,139.11648,1.0,0.30449289789521194,0.5437333922629238,0.34586662389994044,0.28842543844637997,0.1910633456127825,2.5481661193762553,0.713444088918245,0.11208307111390807,0.30794351476096354,0.6385229064389681,0.19804095822845477,1.7387873614852707,0.26365546218487396,0.26495726495726496,0.4970390796661377,0.3022744770021992,0.20054391229976434,0.11389601892395189,0.0026763716996201486,1.7241278201181558,0.001330899809487417,0.004314195665649927,0.0032531516135063387
39.0,0.6532407005062211,2.449991296742549,142.77744,142.77744,1.0,0.30696300480647726,0.5619381034670571,0.34729696022872514,0.29095106702231255,0.1945502040726654,2.573991502511731,0.7154032179363522,0.11208307111390807,0.30379809598691904,0.6394825881125871,0.19488712021935378,1.7110968588768627,0.26738223017292784,0.26906779661016944,0.4972914457321167,0.30493717485157795,0.20488729667611771,0.11389601892395189,0.0025099721043517526,1.664010533756482,0.0012701659813083746,0.004017938483509508,0.003483085526116665
40.0,0.6568630514676977,2.921227462503655,146.4384,146.4384,1.0,0.33190525266390286,0.5825608735530161,0.3503498220118577,0.29322617509146875,0.20758615757822152,2.5940087829558856,0.7171990942045658,0.11208307111390807,0.30245946167660354,0.6374115144432392,0.19489385276952115,1.7111559702508243,0.2662902315076228,0.2684931506849315,0.5090998411178589,0.3294680469700649,0.21726749710486423,0.11389601892395189,0.002510735747295056,1.7110067320118105,0.0012311483839595441,0.004074366266533832,0.003097392416798618
41.0,0.6585680933856622,2.434823105733492,150.09936,150.09936,1.0,0.32031964379478317,0.5785327284871743,0.35092782841272696,0.29513568553149516,0.2012458221477583,2.604200597674711,0.7177950228870807,0.11208307111390807,0.3048383969392604,0.6389082750030632,0.19555796326873123,1.7169868193488382,0.26339544034255297,0.26457934990439774,0.5065290331840515,0.31854670871595303,0.21177177762004454,0.11389601892395189,0.002485591231202351,1.7373405610960617,0.0011704865914887912,0.004086673966029824,0.004268026722823675
42.0,0.6623463440785035,2.8270794283555074,153.76032,153.76032,1.0,0.3260343893003018,0.5734741949093574,0.3510357025320545,0.29875074444351807,0.20373043908575386,2.6313693666273843,0.7193780729522415,0.11208307111390807,0.30560712078082364,0.6392250482639364,0.19732546977767482,1.7325054171509593,0.26555529467011035,0.2656971375807941,0.49703091382980347,0.32418425178217547,0.2141840586996252,0.11389601892395189,0.002433013551387954,1.7484282221448666,0.0011635645872236156,0.003980346398604992,0.002620481384747365
43.0,0.6563160191342065,2.9322521702520326,157.42128,157.42128,1.0,0.3249880304554707,0.5796353940115251,0.35317184416304354,0.30022300071296565,0.20380757079424638,2.641308597127431,0.7183648088654294,0.11208307111390807,0.302416296885787,0.6375594599298265,0.19384415019076323,1.7019396465489502,0.2645861601085482,0.2667783227658811,0.5114538669586182,0.3229697981959698,0.21447307194580645,0.11389601892395189,0.002268421579705078,1.674997374425402,0.0010663530693498819,0.0037271010847196332,0.0031934796216654335
44.0,0.6560496255020695,2.9161985289928105,161.08224,161.08224,1.0,0.3151308218065759,0.5691432681115186,0.35479663067749095,0.3030554033864986,0.1971661167348242,2.668082100207404,0.720332980644267,0.11208307111390807,0.30484145964075293,0.6332194202866103,0.19171524105771715,1.6832479560653035,0.26175137198759246,0.2621474283005451,0.49865415692329407,0.3128807610800022,0.20823094821439883,0.11389601892395189,0.002239761650749779,1.6964607396321298,0.0010671359187708555,0.0036643406642034573,0.0029723315804238795
45.0,0.6645540350260263,3.044692028230089,164.7432,164.7432,1.0,0.3286807550411824,0.5901496861024498,0.3524113599252604,0.3024436212824166,0.2057348032345133,2.661512197219376,0.7216578260010317,0.11208307111390807,0.3090254784701566,0.6315740365698052,0.19270255209054934,1.6919164858537892,0.2596011396011396,0.26344150401149563,0.5093793272972107,0.32670559078925593,0.217538577244038,0.11389601892395189,0.002248008052292428,1.7456250935210846,0.0010763252473087869,0.0036670906471126118,0.0045847720801914515
46.0,0.6666428238347852,3.4148825774113023,168.40416,168.40416,1.0,0.3159877177724382,0.5629863084319103,0.34880812378793424,0.3019374307133458,0.197095493847045,2.656711958320928,0.7214257499162622,0.11208307111390807,0.30940534618383214,0.6310018066692706,0.19120064572189105,1.6787298408520783,0.26137888956680905,0.2623921085080148,0.5015074610710144,0.3142542106606364,0.2087695452425835,0.11389601892395189,0.0022389942020730087,1.783714077926561,0.0010273259544589675,0.003708108186898533,0.003125918474081987
47.0,0.6625506675867987,3.5893407015392755,172.06512,172.06512,1.0,0.31754104490663143,0.5818706921731396,0.35269860705282857,0.30418161695191076,0.1993634097509895,2.6798639252937764,0.7213331604506081,0.11208307111390807,0.3122692702493768,0.6328856174197233,0.19346954342910594,1.6986506223565647,0.26104276508494434,0.26316423665501865,0.5053525567054749,0.31597764366503694,0.2113667371811726,0.11389601892395189,0.0022084265232518384,1.8009941235231963,0.0009390001124181777,0.0037401569269722105,0.004166178981083799
48.0,0.6652940206801154,3.529348867643551,175.72608,175.72608,1.0,0.3082405260839821,0.562463965038596,0.3546779492599849,0.30766992596474396,0.19300632116850713,2.7099688735703262,0.722709692455463,0.11208307111390807,0.3121111794001327,0.6304375331211405,0.19290073595773571,1.6936565279470839,0.26105211163250186,0.2617760617760618,0.5074872374534607,0.30674637009691635,0.20506658466412328,0.11389601892395189,0.0020916902863617757,1.7464387033651292,0.0009116266068199721,0.0035102764166203117,0.003801182537445999
49.0,0.6831274742354203,5.299943273679096,179.38704,179.38704,1.0,0.32114345647663833,0.570020588726049,0.3517471125821429,0.3094512227689697,0.20113977865252775,2.7224356910750314,0.7222323885052768,0.11208307111390807,0.3063937858297236,0.6318562862889359,0.19327183951472124,1.6969147942191765,0.2590306355738454,0.25998848589522167,0.5012880563735962,0.3191506892639536,0.21295167567301754,0.11389601892395189,0.0019330204104452406,1.6517212049529917,0.0008758321814472036,0.003200344500396131,0.003293823825414773
