round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,fed_auprc,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6416936744878285,0.4904899608118212,8.2224,32.85504,0.9971592150692714,0.11425154223844894,0.6799980847658454,0.33223773347337926,0.5293817336761454,2.1581719110154562,0.31704456612197507,0.24208139176763122,0.20985233112168408,0.2914957467262458,0.6620372408494292,0.22728157081728906,1.9955181310511338,0.2722136620441705,0.28054126167333715,0.5221590995788574,0.37779569341015745,0.24048235299102114,0.11389601892395189,0.007829971097883285,1.3640754806110635,0.005891326576131078,0.009440521347961339
22.0,0.6351285529901629,0.4831561971877082,8.2224,32.85504,0.0,0.11425154223844894,0.695026660354944,0.3424383345442639,0.5814251954836462,2.319055602802972,0.3312957506993707,0.2586414994340398,0.21634851352117254,0.30204023454901235,0.6620372408494292,0.22728157081728906,1.9955181310511338,0.2722136620441705,0.28054126167333715,0.5221590995788574,0.37779569341015745,0.24048235299102114,0.11389601892395189,0.0,0.0,,
23.0,0.6168614740343519,0.5793803043045009,8.2224,32.85504,0.0,0.11425154223844894,0.7110858378731373,0.3322961227491711,0.5672744372232307,2.5128276318802216,0.3501429596902826,0.27844695807292896,0.2075153646307509,0.3175143514817838,0.6620372408494292,0.22728157081728906,1.9955181310511338,0.2722136620441705,0.28054126167333715,0.5221590995788574,0.37779569341015745,0.24048235299102114,0.11389601892395189,0.0,0.0,,
24.0,0.6029443888128876,0.6753454265050083,8.2224,32.85504,0.0,0.11425154223844894,0.7216570646487883,0.33963053489644907,0.6035667130092551,2.673163885264442,0.362215147422988,0.2950226703686508,0.21414094507389314,0.3192062730718113,0.6620372408494292,0.22728157081728906,1.9955181310511338,0.2722136620441705,0.28054126167333715,0.5221590995788574,0.37779569341015745,0.24048235299102114,0.11389601892395189,0.0,0.0,,
25.0,0.6430261885421531,0.5286380728798318,9.136,36.5056,0.9971592150692714,0.11425154223844894,0.6813295845401794,0.34153692487706533,0.5467879875723366,2.189206922030658,0.31996976204346933,0.2458933900107668,0.21408832119646692,0.298137030991443,0.6619082324855209,0.226291834590691,1.9868283082114182,0.26883248730964465,0.2809864757358791,0.5118467807769775,0.3786646973667378,0.24143374536322243,0.11389601892395189,0.0074454550334785525,1.3701603423105553,0.005661159841400181,0.008955516665607913
26.0,0.6399128106358896,0.44906449131010684,9.136,36.5056,0.0,0.11425154223844894,0.6984537356939914,0.32384531731031013,0.5816873356401656,2.3952069815901558,0.3358029578781895,0.2672715217084079,0.20350948769237984,0.30813144967139044,0.6619082324855209,0.226291834590691,1.9868283082114182,0.26883248730964465,0.2809864757358791,0.5118467807769775,0.3786646973667378,0.24143374536322243,0.11389601892395189,0.0,0.0,,
27.0,0.6185973139585508,0.48091549769743125,9.136,36.5056,0.0,0.11425154223844894,0.7137358551360209,0.3075645783378873,0.5422912521111221,2.5879518869459486,0.3530222235620992,0.28664925025261184,0.19203420419436223,0.3242838599107077,0.6619082324855209,0.226291834590691,1.9868283082114182,0.26883248730964465,0.2809864757358791,0.5118467807769775,0.3786646973667378,0.24143374536322243,0.11389601892395189,0.0,0.0,,
28.0,0.5991626323083599,0.6043144580317997,9.136,36.5056,0.0,0.11425154223844894,0.7258023116417083,0.3264350548199441,0.5754456144127814,2.7090165550358276,0.3637103522691794,0.299365546329697,0.20371706455260294,0.32669296331917524,0.6619082324855209,0.226291834590691,1.9868283082114182,0.26883248730964465,0.2809864757358791,0.5118467807769775,0.3786646973667378,0.24143374536322243,0.11389601892395189,0.0,0.0,,
29.0,0.6388627550449011,0.495118360088702,10.0496,40.15616,0.9971592150692714,0.11425154223844894,0.681944780688136,0.32439105456312023,0.5487404353696214,2.195451183096792,0.3167264665337313,0.24664386765904697,0.20480312649594115,0.29320463297134713,0.6634119328921582,0.22726839732474918,1.9954024686016092,0.2727272727272727,0.28207847295864263,0.5147693157196045,0.37628710898703127,0.23958842402372338,0.11389601892395189,0.007420462104853363,1.4420451679034159,0.00522808348837977,0.009321628971665797
30.0,0.6348336848685293,0.5619432463701549,10.0496,40.15616,0.0,0.11425154223844894,0.7012888661850842,0.33073544564799845,0.5866267232210978,2.4125846216758244,0.33893661332442054,0.26841907747392696,0.21058794137524456,0.3031285631170629,0.6634119328921582,0.22726839732474918,1.9954024686016092,0.2727272727272727,0.28207847295864263,0.5147693157196045,0.37628710898703127,0.23958842402372338,0.11389601892395189,0.0,0.0,,
