round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auroc,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.6346118052460186,0.7001680208538094,73.0112,73.0112,0.0,0.34573093433182106,0.21586966797893337,0.7242286185616434,0.34619002889118855,2.6802815193274196,0.3113544105665729,0.11442598187311177,0.3035784166931364,0.5901238035827066,0.42699588613912554,0.10195423041816562,0.8951518356953304,0.14550574982398498,0.2045002711006687,0.3547077775001526,0.37806521460126696,0.24491683007573306,0.11389601892395189,0.0,0.0,,
37.0,0.6416750312440213,0.7660960663215197,76.66176,76.66176,0.9971592150692714,0.33767823588753954,0.20996881622277191,0.7072907392254073,0.32986638457033035,2.4688477666815194,0.30810350266970665,0.11442598187311177,0.2826867840201193,0.5685465437813108,0.43835477139441825,0.10301054065576398,0.9044261742330422,0.15001181195369714,0.2045002711006687,0.35756227374076843,0.37832998600656,0.24499401243851734,0.11389601892395189,0.004473757196696339,1.4900420390767977,0.002856450181453172,0.006169486648721171
38.0,0.6344746539551359,0.6376788916861817,76.66176,76.66176,0.0,0.32913823871884934,0.2043102606808959,0.7245618622725081,0.34818497531026105,2.6673159415343584,0.3169801022353485,0.11442598187311177,0.3034233065695936,0.5680635334756918,0.43835477139441825,0.10301054065576398,0.9044261742330422,0.15001181195369714,0.2045002711006687,0.35756227374076843,0.37832998600656,0.24499401243851734,0.11389601892395189,0.0,0.0,,
39.0,0.6378875791546038,0.7711317905554718,80.31232,80.31232,0.9971592150692714,0.3284848109305912,0.2071316456484916,0.7090171413179979,0.33499074108397525,2.4919880960256697,0.3045212630346983,0.11442598187311177,0.2851220457708643,0.5911590953611685,0.4353869766508415,0.10209554582322578,0.8963925762093119,0.1465068410219155,0.2045002711006687,0.3656647205352783,0.37769589483410954,0.24464392017788164,0.11389601892395189,0.004634167090484587,1.6122371852397919,0.002665110933917514,0.006726343904073408
40.0,0.6361244843605851,0.9718166054213635,80.31232,80.31232,0.0,0.32901745389551756,0.20429322884579298,0.728863764497166,0.35392731358913726,2.7197665573239393,0.3179296803635699,0.11442598187311177,0.308104849894626,0.5684232687819581,0.4353869766508415,0.10209554582322578,0.8963925762093119,0.1465068410219155,0.2045002711006687,0.3656647205352783,0.37769589483410954,0.24464392017788164,0.11389601892395189,0.0,0.0,,
41.0,0.6326009933890477,0.7772129143805162,83.96288,83.96288,0.9971592150692714,0.33740470389661326,0.21195720553850794,0.7119004154545523,0.33605175631785433,2.4951133153713516,0.3069280101162551,0.11442598187311177,0.28577333052075077,0.5681118831912587,0.41574768704819776,0.09915269234949106,0.8705545047689076,0.13595092024539876,0.2045002711006687,0.3633432984352112,0.3778702162104552,0.24495028072734046,0.11389601892395189,0.004434870110199663,1.611817050841637,0.002665077322781817,0.006332327946158493
42.0,0.6376879338171146,0.8786746098432948,83.96288,83.96288,0.0,0.3152337283070258,0.1982466608904994,0.7301084389876477,0.35368102912249616,2.7391587528293084,0.32281538612852406,0.11442598187311177,0.31087305411469485,0.5898812299843761,0.41574768704819776,0.09915269234949106,0.8705545047689076,0.13595092024539876,0.2045002711006687,0.3633432984352112,0.3778702162104552,0.24495028072734046,0.11389601892395189,0.0,0.0,,
43.0,0.6338204021267513,0.803078327614139,87.61344,87.61344,0.9971592150692714,0.34202913345066743,0.21681722139885867,0.7130760625160109,0.33732943083441913,2.5253708783030167,0.3003081357963651,0.11442598187311177,0.289317377961473,0.5800252029145172,0.4075840177009515,0.09572760043756572,0.840482409674765,0.07152248225085459,0.2045002711006687,0.3283056616783142,0.37262686518131505,0.24133547708907252,0.11389601892395189,0.0042144386760550705,1.5989122376777232,0.002446760445125369,0.006121534423938639
44.0,0.6358909911954144,1.0349000515043292,87.61344,87.61344,0.0,0.33842576729637375,0.2106707624895001,0.7327623891144373,0.3559454925860156,2.738194903378579,0.31737873026892394,0.11442598187311177,0.3102691199352028,0.5731376834393809,0.4075840177009515,0.09572760043756572,0.840482409674765,0.07152248225085459,0.2045002711006687,0.3283056616783142,0.37262686518131505,0.24133547708907252,0.11389601892395189,0.0,0.0,,
45.0,0.6344414288794247,0.8761910006148375,91.264,91.264,0.9971592150692714,0.3223878741602276,0.20419493823234913,0.7140364922623432,0.33719986766468,2.5140628469694377,0.3050247108822661,0.11442598187311177,0.2878298418959247,0.5641937558497007,0.4434043444896788,0.10246676660049417,0.8996518716682362,0.0887907775324994,0.2045002711006687,0.348281592130661,0.3713994411023875,0.24003978394444883,0.11389601892395189,0.004294723609562221,1.6965172332711518,0.002393341237429944,0.006356524848141431
