round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.6427064125199456,3.8646431049011363,82.70336,82.70336,0.5412350858791136,0.3028180220942614,2.2258699781837272,0.5186789209357889,0.2531872846308559,0.3465075371334922,0.21679514566884295,0.11369216241737487,0.6818494641871248,0.282885404326184,0.6161612768193706,0.18445295421294078,1.6194855268479542,0.24172693403462633,0.2476239404058566,0.5189124345779419,0.3599656892609384,0.23169424177144787,0.11389601892395189,0.0004949874184884351,1.0590956433443353,,0.0004949874184884351
40.0,0.6649882682941517,4.4763270470193826,86.35392,86.35392,0.9971592150692714,0.28307572792394053,1.9296614057681336,0.48290955499916804,0.22001254581411628,0.32085063882901466,0.20199625704345864,0.11369216241737487,0.648151740891649,0.25883055350178896,0.5854996531582528,0.16514005299104198,1.4499194489080924,0.2203311867525299,0.22342375366568917,0.474727600812912,0.35214793768532476,0.22782577200038157,0.11389601892395189,0.0006222443548740926,1.657386989099905,0.0011208646346495374,0.0005169451078964321
41.0,0.6755883250883825,6.1813288687936705,88.33536,88.33536,0.5412350858791136,0.2876912252613018,2.019803570223305,0.4951193879901669,0.22947285049894575,0.34037510730727205,0.2135102683762095,0.11369216241737487,0.6592650200829603,0.2680807570308843,0.571606192782971,0.15754780773133537,1.3832600052204607,0.2097754911131899,0.21841106290672452,0.4330389201641083,0.3502629267563578,0.22697476247348047,0.11389601892395189,0.0005423487211851975,1.2264968615490943,,0.0005423487211851975
42.0,0.6692397802202078,7.0857639049268375,90.3168,90.3168,0.5412350858791136,0.2959663298059765,2.0842621893368753,0.5033486130967769,0.23701585437463416,0.3477857703068063,0.21807157499127428,0.11369216241737487,0.6673223245545103,0.27818243242406315,0.5844487118715654,0.17429493481771557,1.5302987449815248,0.2227904391328516,0.22322808567012586,0.4990290701389313,0.35533023472318315,0.23089206491805564,0.11389601892395189,0.00047085403705204225,1.0971245835535228,,0.00047085403705204225
43.0,0.6525094119059888,4.58203485762187,92.29824,92.29824,0.5412350858791136,0.30035545701949096,2.151675862159564,0.5140452735391022,0.24402716120306928,0.3446058029864132,0.2149438806212384,0.11369216241737487,0.6754843803542845,0.27835738556743694,0.600052976255584,0.18448480814890733,1.6197652024351037,0.22775229357798166,0.23378677633660233,0.5407304167747498,0.350045167003816,0.22612219407382478,0.11389601892395189,0.00043878777550908013,1.0472661422099918,,0.00043878777550908013
44.0,0.6460525672446795,4.396029584812317,94.27968,94.27968,0.5412350858791136,0.30228002883060134,2.1793626156631296,0.5136704772645135,0.24802128612775037,0.34497880219362576,0.21557656065324515,0.11369216241737487,0.6763892637414115,0.2835366628585132,0.6146826125689586,0.1933761675416981,1.6978307878418026,0.23751483119404596,0.25090909090909086,0.5712050795555115,0.3547918590646193,0.23033207815439546,0.11389601892395189,0.0004418310246339058,1.0804817968746647,,0.0004418310246339058
45.0,0.6642931548646401,5.198314482752212,95.9488,95.9488,0.4559241291901578,0.28004746935417313,1.9540208320065302,0.5018209277401565,0.223545684815819,0.32998676179226066,0.20750630374932183,0.11369216241737487,0.6513397973357207,0.2619391221182262,0.6146217351785579,0.18989930415844275,1.6673041424322135,0.23752742535533722,0.24049276914836634,0.5488683581352234,0.3688051959421813,0.2414786318072247,0.11389601892395189,0.0009684522756306722,0.5037698619998991,0.0009684522756306722,
46.0,0.6594640570493651,5.832290274635576,97.93024,97.93024,0.5412350858791136,0.291687558880473,2.0426197410876967,0.5074614266986024,0.23336042671536172,0.35396756238867205,0.22234766387618335,0.11369216241737487,0.6605192010273695,0.26715971013819234,0.6029451605524148,0.1840323587857388,1.6157927250171646,0.22987565445026178,0.2364191791738611,0.5689463019371033,0.39238568277293373,0.25956214724539395,0.11389601892395189,0.00041501511297751197,1.0416509609203786,,0.00041501511297751197
47.0,0.657501975869415,5.633790381853191,99.91168,99.91168,0.5412350858791136,0.2952932936391647,2.085689002428892,0.5125744732476122,0.23737225638417397,0.3518843983699587,0.22063981283408024,0.11369216241737487,0.6649736264598571,0.2779795730724815,0.5880144001444894,0.17806624474431595,1.5634106128258125,0.2225385527876631,0.22422708768841457,0.5512164235115051,0.40277261127567754,0.26888070136288894,0.11389601892395189,0.00042220839112779875,1.0884850333677605,,0.00042220839112779875
48.0,0.6505974369448214,5.359811586673629,101.89312,101.89312,0.5412350858791136,0.2940054117484733,2.111306503762124,0.5186743120915266,0.24035762582469997,0.36057844030048475,0.22672039131951224,0.11369216241737487,0.6692632531420271,0.2730246253673969,0.5707707757805018,0.17124124365176124,1.503487525460382,0.21249486230990547,0.2146537842190016,0.5306125283241272,0.4298978818594477,0.29316756936356225,0.11389601892395189,0.00037796824212631147,0.9997411328367889,,0.00037796824212631147
49.0,0.6397942875657966,5.676888004694289,103.87456,103.87456,0.5412350858791136,0.30311056994614577,2.168661504062136,0.5590076398372952,0.24655009501448627,0.36246857957144674,0.22789600728287518,0.11369216241737487,0.6761914885924973,0.27151072150843136,0.5833082929939574,0.1772977306092072,1.5566631062635163,0.2197644812221515,0.2265666845206213,0.5878349542617798,0.4034025876472206,0.2718265619214929,0.11389601892395189,0.00039195004792093183,1.0621067509055138,,0.00039195004792093183
50.0,0.6616799401755611,6.997776050747871,107.52512,107.52512,0.9971592150692714,0.27583042261901,1.9480386205857574,0.48191176001328445,0.22135146290048405,0.3290139594466798,0.20622477601418568,0.11369216241737487,0.6495651220096732,0.25347882691861623,0.5815145120103022,0.17496254342033987,1.5361603072111059,0.22050359712230216,0.22420577790574908,0.5118204951286316,0.3838646678558965,0.2577879752416153,0.11389601892395189,0.0004954336199081306,1.6543924014549702,0.000879740754791384,0.0004159908890262086
51.0,0.6657305381242469,7.728686988479225,109.50656,109.50656,0.5412350858791136,0.2851060105478911,2.029684556376035,0.5098728384955109,0.2310494987572328,0.34713465284496353,0.21801497038156675,0.11369216241737487,0.656471955988964,0.2637575043511668,0.6011796409340828,0.18418701146579958,1.6171505659805443,0.23337056971666498,0.23909531502423262,0.5529422760009766,0.3604205628942607,0.24091220674228928,0.11389601892395189,0.0003735296291347307,1.0564993312582374,,0.0003735296291347307
