round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
39.0,0.6586041419049153,2.393764694041055,142.77744,142.77744,1.0,0.566797643481672,2.592599103040179,0.19612992040753172,0.29432909689945186,0.34619410155458524,0.309538403080803,0.11189427312775325,0.7138544639634287,0.30136370298906884,0.6359352345886583,0.20069337081104582,1.762075379869496,0.26092218322643107,0.2655879481099177,0.5357881784439087,0.30771364446215904,0.20666510141172775,0.11389601892395189,0.0026026936605375106,1.7493497947052674,0.001293896105900668,0.004142935488179545,0.004099099367230022
40.0,0.6610425832098129,2.90168336994114,146.4384,146.4384,1.0,0.5717446637630011,2.5707405577272806,0.2083754637109912,0.29155606039211635,0.34568443937120885,0.3324950600456906,0.11189427312775325,0.715230978904073,0.3039606500899058,0.6358517179873149,0.20126646134594017,1.7671070793117478,0.2610386639212995,0.2664129400570885,0.5383875370025635,0.3306843034031127,0.21827082132119724,0.11389601892395189,0.0026253050378335775,1.8137031197620672,0.001279552590976295,0.004213020285333487,0.004146567446473846
41.0,0.6560649508639804,2.504482528651825,150.09936,150.09936,1.0,0.5723757725286363,2.6082081704658537,0.2006721718051298,0.296097735593397,0.3478232914409771,0.3210377131542268,0.11189427312775325,0.7176057895628675,0.3050639536203722,0.6347117257910659,0.20103258023961823,1.7650536176672447,0.26102376167395674,0.2656601774599391,0.5252235531806946,0.3193934267337394,0.21098069060644353,0.11389601892395189,0.0024741660980223596,1.7591090613605047,0.0012024487177696378,0.0039677734388607775,0.0041337734410204115
42.0,0.653993028508461,2.3107557952947078,153.76032,153.76032,1.0,0.5779147084889132,2.6221814657712774,0.19975958847424638,0.29739192377667145,0.3483456250758638,0.3199158973273863,0.11189427312775325,0.7179909297989481,0.3118922912972154,0.6315648378216783,0.20030194298580245,1.7586386677794559,0.2614588467225234,0.26590909090909093,0.5352794528007507,0.318081472359895,0.210669496169206,0.11389601892395189,0.0026210763598010973,1.9154497162126063,0.0011426163318659802,0.004349432504463651,0.004919755092620439
43.0,0.6533476856978476,2.695504635442193,157.42128,157.42128,1.0,0.5831315776231227,2.6535501177398584,0.19987415146434234,0.3012593559038251,0.3496483595415328,0.3198425973348026,0.11189427312775325,0.7183943977675277,0.3047964115067735,0.6321311945787975,0.19833503911913322,1.7413693735121776,0.2612697663441114,0.2626181915035291,0.5271689891815186,0.31761233877523537,0.21059409074410193,0.11389601892395189,0.0025183357081697932,1.8887913630005642,0.0012065395070261806,0.004049858219143031,0.003507310778343524
44.0,0.655703836681793,2.7715478528189785,161.08224,161.08224,1.0,0.5735548198391912,2.650280887977194,0.19589953075762462,0.3016123553836352,0.34664499415688427,0.31216293922116606,0.11189427312775325,0.7171016301225487,0.309042051929265,0.6304185081522995,0.1990518505973287,1.7476629339453484,0.26239067055393583,0.2649291497975709,0.5094351172447205,0.30985889392372784,0.20688872263308297,0.11389601892395189,0.0023859045770417107,1.8371625787813173,0.0011291136139130633,0.0038491756477904157,0.004624705782080455
45.0,0.6556013224639132,3.2823924512965776,164.7432,164.7432,1.0,0.5749145324591046,2.673873872534133,0.200146572566163,0.3038259187274272,0.3541559971205975,0.31964312378602344,0.11189427312775325,0.718103252323811,0.30810387940681294,0.6283254352940479,0.1999695594388362,1.7557203607999277,0.2588782757776145,0.26214781543487137,0.5246782898902893,0.3176982665085386,0.21149558358297182,0.11389601892395189,0.0022513511537296436,1.7780621815127233,0.0010900632897760888,0.0036021195212117287,0.005573005454364707
46.0,0.6603792716159405,2.881148818532062,168.40416,168.40416,1.0,0.570354057101051,2.6714382779366668,0.1967312504065277,0.3041112153025553,0.34749702483777484,0.3134329456981124,0.11189427312775325,0.7177374240896337,0.3055468360293079,0.6289069517888716,0.20027852053382733,1.7584330201001392,0.2588490248013484,0.2604834731129749,0.5059008002281189,0.3116419849849809,0.20791864828748374,0.11389601892395189,0.0021891324998557027,1.7741513887340261,0.0010584438360858586,0.00350970850884471,0.004253800977208517
47.0,0.6612710146704415,2.8469294382786683,172.06512,172.06512,1.0,0.5840513878381798,2.6837612733099356,0.19326612547876787,0.3059311536721693,0.3498005109797167,0.3078736371941115,0.11189427312775325,0.721509300508782,0.3153340997481208,0.6310484780802993,0.20132450843111632,1.767616729128524,0.2616729088639201,0.26325064389318154,0.5202792286872864,0.30616006828726083,0.2053742657726778,0.11389601892395189,0.0020155330157818163,1.67474443082574,0.000943117132035895,0.0032605393221370725,0.00449976588526796
48.0,0.6637492021031359,3.170008577426188,175.72608,175.72608,1.0,0.5643560564446702,2.6963853908329867,0.1890044244938299,0.3069887371672368,0.3532508622918478,0.3015516553012486,0.11189427312775325,0.7234036497051696,0.3136671385825975,0.6283350607235342,0.1983473390958513,1.741477366546827,0.26007139214686387,0.26208908336138226,0.47484248876571655,0.3002361628238344,0.2008184207846732,0.11389601892395189,0.0020668075966588707,1.757262462775543,0.0009248827189845634,0.003389808022268796,0.004002612067795184
49.0,0.669602682337535,4.270980362851271,179.38704,179.38704,1.0,0.5854523130187904,2.6971723802182477,0.2022161460334569,0.3069786622742944,0.35697103991340556,0.3229503849792853,0.11189427312775325,0.7206251034927008,0.31006013415765493,0.6305995967409376,0.19997697589162525,1.7557854767965984,0.25712267482929124,0.2601787487586892,0.5112410187721252,0.32135107249301864,0.2133893116510313,0.11389601892395189,0.002016692633697024,1.7570878498145248,0.0008912851233444461,0.0033131814065594334,0.004805551743175183
50.0,0.6591127091564782,3.206214607097371,183.048,183.048,1.0,0.6036327125236175,2.6921753335527048,0.20913302677216733,0.306118461287719,0.3532899509899403,0.3324509525231157,0.11189427312775325,0.7207824068129701,0.30780520320844074,0.6304894753019009,0.19818531820893748,1.7400548331831103,0.25550852056876155,0.25993954894210647,0.5135100483894348,0.33066970805612494,0.22037443047356345,0.11389601892395189,0.0019883719623589374,1.774308946378369,0.0008893570625149031,0.003248371948112363,0.00536388451200688
