round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_f1_best,fed_prevalence,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
17.0,0.6411458503263834,0.5775460304324814,62.23632,62.23632,1.0,0.6916618724515144,0.3354312778518076,0.5812930994107194,2.282298172369032,0.26005619240221406,0.315944979369831,0.11436304128902317,0.2123848639600042,0.2913169266884898,0.6676431311404154,0.22356672964907037,1.9629020554120102,0.2803121908321425,0.28250289687137886,0.511608362197876,0.33408615107465883,0.21417364720434237,0.11389601892395189,0.006296677513735742,1.7565520518492121,0.004162337626120832,0.00849046171113119,0.0035375361228159336
18.0,0.6447419792656586,0.8480212066780991,65.89728,65.89728,1.0,0.6941182849142116,0.3355902444157649,0.5823740574746035,2.3112708949034277,0.2633997872848113,0.3192483961573892,0.11436304128902317,0.21163190218204334,0.2929012611257255,0.666815419501316,0.2220711918763698,1.9497713262888166,0.28028933092224234,0.28448804414469653,0.5169824361801147,0.3343712672174226,0.2138076082786057,0.11389601892395189,0.005908644937992461,1.732157908316367,0.004076016788439851,0.007826050357294861,0.0036977528752334945
19.0,0.6392217803407708,0.68384326774163,69.55824,69.55824,1.0,0.6956809652924846,0.3385612542158573,0.5858298772824074,2.336944036808742,0.2665905816354534,0.32040524683843846,0.11436304128902317,0.21392558581555762,0.2927775903735777,0.6673185270216551,0.22132720261988403,1.9432391466436039,0.27773584905660376,0.2835714285714286,0.5209618806838989,0.33718973634674276,0.21633125334959244,0.11389601892395189,0.005250325436160038,1.6180086995909733,0.0035621467468301316,0.0070474165016538,0.0031446145675010097
20.0,0.6429871893284476,0.813044468270904,73.2192,73.2192,1.0,0.6969426895265104,0.3275877702359883,0.5690977679151001,2.370938505780577,0.27034820006105387,0.32202438412710455,0.11436304128902317,0.20671730624457463,0.2918507498940609,0.6640337958743326,0.22060239712742705,1.936875399259765,0.2747798600135471,0.2790408746428128,0.5191445350646973,0.32644022346413626,0.209764874730915,0.11389601892395189,0.005152823707200974,1.6639743913910934,0.0033867049618327514,0.0070629054778669886,0.00336311927658303
21.0,0.6452494480792683,0.9093245930177243,76.88016,76.88016,1.0,0.6990027466397891,0.33855103819456595,0.5833107149706774,2.3867059271389324,0.27200192466078515,0.3226255916842671,0.11436304128902317,0.2142108541033933,0.2891566761240072,0.6628314705512808,0.21988628387760864,1.9305879692285488,0.2740157480314961,0.28121512709237445,0.5352888107299805,0.33730110583138906,0.2174411649355174,0.11389601892395189,0.005023254989593041,1.6997763201470661,0.003196960009313697,0.007024342758511661,0.0031985570907500905
22.0,0.6451242034374318,0.931624101224904,80.54112,80.54112,1.0,0.7022581691170559,0.3355259446939312,0.5865580056234069,2.42056817059772,0.27564964228778394,0.33092813815745037,0.11436304128902317,0.2115615248486238,0.29474371862655235,0.6646789506389402,0.22023659417109304,1.933663671933472,0.2774491880847403,0.28194993412384717,0.522187352180481,0.3342437811159852,0.21495295315895643,0.11389601892395189,0.004730820616615688,1.671626957016997,0.003129705719389861,0.006514079699904136,0.0027801522294302397
23.0,0.6403737762291754,1.0832790539178683,84.20208,84.20208,1.0,0.704547912658106,0.33194599411903325,0.5741489382623907,2.4580880599951196,0.280449761114441,0.3351034996556974,0.11436304128902317,0.20817696789404735,0.2971523510399243,0.6632423772496712,0.21988498802110967,1.9305765916886557,0.2790336879432624,0.27959138352209634,0.5003876686096191,0.3304181004968577,0.21165124287414866,0.11389601892395189,0.0047532034075261015,1.7543403892159404,0.0028739570483456373,0.006866426652324346,0.0026205259251659767
24.0,0.6421980599174277,0.9269062657206794,87.86304,87.86304,1.0,0.703982494778473,0.31198694250672543,0.5544759020460667,2.4665979363977857,0.2816070633167508,0.3315312543899044,0.11436304128902317,0.19508466642842365,0.3057079847979323,0.6611217081470389,0.2201675526322738,1.933057491493879,0.27894603496326326,0.2799745708836618,0.5005087852478027,0.31052540763652936,0.19899934466774702,0.11389601892395189,0.0047372192421373275,1.828410197100311,0.0026703371157447914,0.007075237494366555,0.0028825762212227163
25.0,0.6427705552986528,1.0941725259253787,91.524,91.524,1.0,0.7054640521210541,0.32633636671039656,0.5739353686113432,2.492274828914414,0.2844477238094405,0.3341644839848955,0.11436304128902317,0.2044586666360344,0.29862737601150063,0.6630129607223745,0.21910224927466984,1.9237041939188753,0.2773739471558786,0.27969174977334543,0.4966135025024414,0.3252805083321874,0.2086307134727263,0.11389601892395189,0.0044734833224495795,1.8034929581099277,0.0026101722137460513,0.006592673460268169,0.002837774504544286
26.0,0.6388487063649321,1.0660597611784748,95.18496,95.18496,1.0,0.7076841672569336,0.34211509800722406,0.5831561449667568,2.499061936797524,0.28556424759305077,0.33623600463376413,0.11436304128902317,0.2147698922948576,0.2964232713599737,0.6625256655112303,0.21666690398972935,1.9023220129792011,0.2739697224558452,0.2798785536847916,0.5501490831375122,0.34107414335766156,0.21916058651924208,0.11389601892395189,0.00444799968855179,1.8702835367926127,0.0026277394915715153,0.006536527518353755,0.002444352737176874
27.0,0.64177743040898,1.1582031035409872,98.84592,98.84592,1.0,0.7107242672769383,0.32978394134611416,0.5570625768259752,2.519958332057895,0.28854890963940844,0.3400414789878301,0.11436304128902317,0.20748666410482394,0.2984545281713404,0.6586311063059539,0.21514032766530333,1.888918767292051,0.2730579927241601,0.2754730285579974,0.5185319781303406,0.3286955576632878,0.21284165234957644,0.11389601892395189,0.004177422333647313,1.8253120883891825,0.0021958184448198624,0.006460253139803259,0.00460576316034919
28.0,0.6498172901608708,1.6756381397386797,102.50688,102.50688,1.0,0.710917413697671,0.325522106825217,0.5617816419868701,2.531821542586891,0.28951116150113115,0.3383523190866171,0.11436304128902317,0.20378307462150744,0.30566486237001467,0.6594935046296684,0.2149895488431764,1.8875949385616755,0.2777645091951278,0.27850511782908827,0.4993607699871063,0.32465369721080656,0.20946761722941426,0.11389601892395189,0.004099896397103564,1.858631046698065,0.002225853462640024,0.006270843977031108,0.0025620042667726588
29.0,0.6384929698534765,1.1331986611821778,106.16784,106.16784,1.0,0.7112340305601623,0.330177294703124,0.5524710848822453,2.548388118659894,0.29091063396113637,0.33618415296163323,0.11436304128902317,0.2064892669544122,0.3076719716904341,0.6586427898455258,0.21664047859775692,1.9020899996724845,0.276536312849162,0.2788330229671012,0.5117943286895752,0.32945737643103157,0.21213558381051173,0.11389601892395189,0.004002928057782504,1.8799105260577562,0.002089218252480523,0.006234049711322393,0.003499524512822617
30.0,0.6412744365794089,1.3162184230281224,109.8288,109.8288,1.0,0.7137329192361649,0.3314410438637724,0.5776169148347858,2.570428459746779,0.29387555602768345,0.34447430740583024,0.11436304128902317,0.2091296495094059,0.3022605606271732,0.6599507062555353,0.21595151700638032,1.896040959522656,0.2792083422004682,0.2813339301700985,0.5104656219482422,0.33035683173880703,0.2150877269424403,0.11389601892395189,0.003763267680375803,1.833236415142892,0.0020138029856906197,0.005808632074488323,0.0036764093273187674
31.0,0.6406899179337804,1.5918240717908767,113.48976,113.48976,1.0,0.7168353004315122,0.33334353705097297,0.5513928966804933,2.6198676798080403,0.2996391641366652,0.3440303132651391,0.11436304128902317,0.2081477933827182,0.3037024281109271,0.6564480538787117,0.21459367772609164,1.8841192146441514,0.27754920493717333,0.2780820386721807,0.5009279251098633,0.33238802673599116,0.21461600517385263,0.11389601892395189,0.003528684761550362,1.7808017997267598,0.0019282321390205527,0.005408163062250049,0.003122532709247027
32.0,0.6480378738727997,1.5569606779555127,117.15072,117.15072,1.0,0.7144719067805072,0.3197527972417048,0.564915162435201,2.5975500755333156,0.29696344267010016,0.3410500932504544,0.11436304128902317,0.19971814156049572,0.30840668920486847,0.653003555661261,0.2147028404627414,1.8850776567186076,0.2762471173686127,0.2765697532372343,0.501095712184906,0.31874866625635906,0.2063506440451762,0.11389601892395189,0.003379582196164039,1.7624467379255293,0.0018317958961798252,0.0052098472168292595,0.00276084852852837
33.0,0.649825091272893,1.7672324665004406,120.81168,120.81168,1.0,0.7169558640214685,0.32137987435144,0.5612998296772126,2.63572431424421,0.3017951099967967,0.34400739950666015,0.11436304128902317,0.2015095961014358,0.3104465246552915,0.6519771736516329,0.21243008101941968,1.8651229694100087,0.2736987245777318,0.2760780534810889,0.507946789264679,0.3203611805996148,0.20897572551969487,0.11389601892395189,0.003370671523263018,1.8189002819553934,0.0017604671866570077,0.00528578263057272,0.0027655540669264387
34.0,0.6427835825919959,1.5490430354028522,124.47264,124.47264,1.0,0.7181799187880465,0.3226885241817124,0.5589284105535901,2.6272043494118154,0.30027668317473566,0.3467021260754707,0.11436304128902317,0.20226385097854965,0.30740981559125113,0.6538147396724162,0.2140293615206666,1.8791645532718182,0.27408005536970814,0.27944695559691574,0.5256631970405579,0.321598252387767,0.20939903395272305,0.11389601892395189,0.0030989325010557034,1.7252154830821382,0.0016854601705107823,0.004786494754542883,0.002800728252607942
35.0,0.6516063434530337,1.6229864862353882,128.1336,128.1336,1.0,0.7190002344538126,0.32564645075475884,0.5632399446598262,2.63604379673025,0.3015610398472197,0.34346793817306004,0.11436304128902317,0.20355144004700515,0.3108804889434927,0.6545460589726848,0.21063296581229074,1.8493444090695557,0.27182218106043066,0.2783519360617335,0.5328708291053772,0.32438453334649364,0.21058052445579356,0.11389601892395189,0.0030218535346874832,1.731200409345547,0.001601818533182192,0.004727367401200552,0.0028086774013723484
36.0,0.6545103214781112,2.0813191147044074,131.79456,131.79456,1.0,0.7197835445245219,0.31528368611209073,0.5591851566268238,2.6747176083722115,0.30590733801979386,0.3475646381187124,0.11436304128902317,0.19683440030802654,0.31541522763352536,0.6519928353674069,0.2102708676516166,1.8461652096199601,0.26923993328568024,0.2739924615830675,0.535764217376709,0.31365619706562375,0.20388039864080457,0.11389601892395189,0.003240385195815332,1.9103971818003629,0.0015420897078731138,0.005284786596476819,0.003468472423898355
37.0,0.6447962886136359,2.1560289898734832,135.45552,135.45552,1.0,0.7206528925981776,0.3201221031695763,0.569479954159797,2.6658839128431597,0.3049063273539866,0.35086222515767546,0.11436304128902317,0.20021368671695672,0.31121510848168976,0.6508484257641448,0.2127041099092348,1.867528926109848,0.2710302457466919,0.27502056484782017,0.5300209522247314,0.31875413542005904,0.2077728773782628,0.11389601892395189,0.0029691954877879003,1.8047709353068058,0.0013983350021497794,0.004855103499399364,0.003945917885740684
38.0,0.6536268221508272,2.417909047689927,139.11648,139.11648,1.0,0.7221605981049368,0.3150025699674678,0.5562751336550305,2.681753984134197,0.30694611957330553,0.34870174445355084,0.11436304128902317,0.19611601221492372,0.31920446189321167,0.6495266547594123,0.21041819046927362,1.847458694844895,0.2700337542192774,0.2726897121608594,0.5157950520515442,0.31366123981008637,0.20360342277929647,0.11389601892395189,0.002748910161982585,1.7187495597436282,0.0013415284875230996,0.004442530206726689,0.0034178025787550835
39.0,0.6527255205830549,1.8974562315181256,142.77744,142.77744,1.0,0.7219385075749096,0.3118574438722996,0.5509607719139301,2.69438431605607,0.3082977129685014,0.34484948022987777,0.11436304128902317,0.19491774978855964,0.32020449072898777,0.6496985822482785,0.21225750952724629,1.8636078023848237,0.2710631895687061,0.2738631972175705,0.5048790574073792,0.3107071716771568,0.20310991152914504,0.11389601892395189,0.0027857361903875434,1.792581662966768,0.001373026278052966,0.004490222419741789,0.0028280140579788073
40.0,0.6482833636221683,1.907687805753318,146.4384,146.4384,1.0,0.7237026268214408,0.3148168249055326,0.5550574890777754,2.7186734314755614,0.3109066982282943,0.3491905460543996,0.11436304128902317,0.2000980076896269,0.3079514239780991,0.6518906702807749,0.2126683348160733,1.8672148230051084,0.26673972602739726,0.27162386610451006,0.5300806760787964,0.31381067978653904,0.20908896153731715,0.11389601892395189,0.0026940334352244916,1.7857904823813442,0.0013158297519167675,0.00434917901142196,0.0040697537810382555
41.0,0.6558196154347425,2.685232633172871,150.09936,150.09936,1.0,0.7257431948631912,0.32275136235630913,0.5498376149901781,2.7306286586728077,0.31291324309955687,0.351687598537874,0.11436304128902317,0.20211707647785276,0.3140773036078665,0.6487404567066755,0.21224255502071018,1.8634765027425941,0.2650074893420901,0.272688898269312,0.5379331707954407,0.321330977964385,0.21078733163469338,0.11389601892395189,0.002642676834013718,1.8000008151648217,0.001249892560444607,0.004321397730181958,0.0039295618193529135
42.0,0.6452011638074979,1.9841123720724005,153.76032,153.76032,1.0,0.7270915405113132,0.33098068670215086,0.561773231845773,2.7467653905830014,0.3151046785005728,0.355919596220305,0.11436304128902317,0.20653876333439952,0.30877456933049463,0.6469104329063893,0.20828407942859298,1.8287213319340316,0.26327695787999567,0.2692943770672547,0.5406158566474915,0.3297259918497016,0.21545736145497643,0.11389601892395189,0.002643517887852593,1.8499535342143645,0.0012080969147585823,0.004373410305426853,0.004107822165344019
43.0,0.6520047490588348,2.0453047847774624,157.42128,157.42128,1.0,0.7282696947682996,0.31139527720347016,0.5521843998888948,2.765594931694727,0.31750032455443034,0.3537462654534236,0.11436304128902317,0.19474044605157448,0.31328495304120124,0.6475028674242286,0.2088295197895187,1.8335102645594108,0.2683513838748496,0.26958105646630237,0.5016159415245056,0.3103782683161955,0.20439617684133904,0.11389601892395189,0.002325119816677721,1.669614677231948,0.0010976744891524268,0.0038042580792561668,0.004088158617238671
44.0,0.6575060645276227,2.389594652888365,161.08224,161.08224,1.0,0.7276801443939647,0.32153476785059676,0.5825297503271643,2.74571132424941,0.31514350141391523,0.35375150587220816,0.11436304128902317,0.20265033557616519,0.3050374701569417,0.6475027042813558,0.21084577854011066,1.8512128916542017,0.26352993152197923,0.2714837942313411,0.5571997165679932,0.3205005424037406,0.21218725789936926,0.11389601892395189,0.002319289797445818,1.7090276520152656,0.0011306252066406433,0.0037478590380621273,0.004867556259023156
45.0,0.6537396946083871,2.5504264824232803,164.7432,164.7432,1.0,0.7306610912091726,0.32176997529668855,0.558614913863763,2.7742430923226755,0.31852854339747344,0.3566160802127229,0.11436304128902317,0.20141389775973864,0.31362797608112625,0.6453109174357012,0.20860975244247176,1.8315807208481976,0.2614848927327867,0.2703829122167231,0.5262985229492188,0.32049360391583703,0.2111218233184806,0.11389601892395189,0.0022474085999154773,1.6981777877263085,0.001081221219993454,0.003652169808840551,0.003177315518833287
46.0,0.6583580710572123,2.7692508570016106,168.40416,168.40416,1.0,0.7332696595644219,0.3296995072307689,0.5778924315072378,2.8049680175561176,0.3219285635549343,0.3573664858068071,0.11436304128902317,0.20707186769703131,0.3103981654475381,0.64747730419103,0.20883425726753294,1.833551859323293,0.2586115527291998,0.2674956622325043,0.5568066835403442,0.3285369105896634,0.21688973987931665,0.11389601892395189,0.002250732179976581,1.7409450726408977,0.0010403531039566733,0.003708187964254326,0.0036152012402613514
47.0,0.6482420666622364,2.354753720747943,172.06512,172.06512,1.0,0.7341974650318716,0.32946233197200103,0.5720667832841474,2.8384845826676965,0.32608231188989883,0.35838539257169966,0.11436304128902317,0.205934658739886,0.31398294237848856,0.6458941030076066,0.20629436291986616,1.811251744080787,0.26124529138045643,0.2692906696871018,0.5430341362953186,0.32808826897784,0.2160326794390526,0.11389601892395189,0.0022381323998178805,1.7759243712116586,0.0010313718625988076,0.003685464665114641,0.003275913712101081
48.0,0.6606334203937461,2.736340777104591,175.72608,175.72608,1.0,0.733742019296357,0.32641017705551173,0.5674337757167978,2.826368097283389,0.3245083757048133,0.3577586116307859,0.11436304128902317,0.20470761548784544,0.31369657115543426,0.645499171761284,0.208179223747848,1.8278007055439647,0.2625082653735949,0.2669053849332048,0.5420689582824707,0.3247983682300194,0.21490137035228174,0.11389601892395189,0.0023101046169410468,1.8782969369331113,0.0010337449247926408,0.003834702083243835,0.0038774736281636272
49.0,0.6553207141451325,2.821569733211988,179.38704,179.38704,1.0,0.7339552267459238,0.30660882809024764,0.5462734445006646,2.835842452722108,0.32534353079318207,0.3542367502708641,0.11436304128902317,0.19157745010778615,0.3246254085440945,0.6465588223674802,0.2079879581033156,1.8261214050175774,0.26932606541129833,0.2698355539551075,0.49406665563583374,0.30488729717533936,0.20149639444234624,0.11389601892395189,0.0021668552373341585,1.8051394570411503,0.0009632411332410064,0.003602265213458509,0.0035890516706690487
50.0,0.655893117087423,3.010721657714465,183.048,183.048,1.0,0.7339856938849175,0.3326751686649414,0.5893555028778609,2.829389736681458,0.32507072047314073,0.35959242592917356,0.11436304128902317,0.20834839153177778,0.3120355400984564,0.6431839987061012,0.20394951700896286,1.790664142046435,0.2651017551415958,0.2718473074301295,0.5436149835586548,0.3321056708798847,0.21942863443902186,0.11389601892395189,0.0020534809434914836,1.7491200524536907,0.000929433625422298,0.0033917873886785614,0.0038435332005708157
51.0,0.6527893025143039,3.2972972536984626,186.70896,186.70896,1.0,0.7364699115494536,0.32007304474341103,0.5811424005180146,2.8783191598313635,0.3308395845669601,0.3651038814369841,0.11436304128902317,0.20120295670277463,0.3107465333116403,0.6426875800435407,0.20341012897987226,1.7859283485201423,0.26387995712754553,0.27032707211349005,0.5385156273841858,0.3190765152847408,0.21216411815264744,0.11389601892395189,0.0019060754768939852,1.6606029325703275,0.0009016537667872136,0.0031032680503370247,0.003140797741541271
52.0,0.6636994149906724,3.454587100510134,190.36992,190.36992,1.0,0.7349981411517225,0.3308426613055065,0.5847286672818156,2.8466183770821525,0.326881136010674,0.3589825902662029,0.11436304128902317,0.2077463042672944,0.31090664720265554,0.6475782645302949,0.2079918338634044,1.826155433951384,0.26453031731071314,0.2716152349179872,0.5523515939712524,0.33024088715457867,0.21846430968264777,0.11389601892395189,0.0018798439493437796,1.6742309016540275,0.0008969654944961778,0.003052526777882394,0.0032168172977995514
53.0,0.6625758473385536,2.8690054043035813,194.03088,194.03088,1.0,0.7388154858275663,0.32353099706093247,0.5724176052856481,2.8770635560550932,0.33084299506540527,0.3664565151455285,0.11436304128902317,0.20170584351723722,0.3173722214901849,0.6435958968111792,0.20638195220869304,1.8120207726179947,0.2640916236245228,0.2669217186580341,0.548424243927002,0.32309906331824345,0.21299973829765012,0.11389601892395189,0.0017957168304451223,1.632045623864542,0.0008343852756728612,0.0029434351515457923,0.002840896869525769
54.0,0.6536235405831688,2.921264161594624,197.69184,197.69184,1.0,0.7361766607167378,0.33820398830319387,0.5837834516234417,2.8577466469281583,0.32899929074005535,0.36467522088302884,0.11436304128902317,0.2116293905300126,0.3076044651990292,0.637161930946993,0.20374899948201367,1.7889036105647942,0.2569739707559888,0.26373922413793105,0.5455804467201233,0.33816294120597956,0.22339794837126345,0.11389601892395189,0.0017324035557505838,1.6089525887491618,0.0008104041786500091,0.0028305667681402654,0.0028428770558780064
55.0,0.661975130386242,2.858440788244426,201.3528,201.3528,1.0,0.736288315850982,0.3100606178891771,0.5663664351045815,2.881412237100327,0.33164348849920783,0.3614476870405276,0.11436304128902317,0.19486446912511418,0.3183673977640816,0.6405558799728269,0.20460848100891976,1.7964498051993931,0.2600069212135194,0.2622417031934878,0.516106903553009,0.30908030964062805,0.20679130788109795,0.11389601892395189,0.001765335209984388,1.6740148954449978,0.0008025298928252155,0.002907944760047761,0.0038661285357863948
56.0,0.671283148067938,5.081209613417373,205.01376,205.01376,1.0,0.739213921026495,0.30409201000626307,0.5561620919530966,2.881451118927524,0.33150405901297136,0.36409541149326036,0.11436304128902317,0.19212709337643918,0.3242540269158276,0.6421415533982434,0.207028659303317,1.8176988209004,0.2622481821432829,0.26658551430310407,0.5490358471870422,0.30360819004178174,0.20440395908539366,0.11389601892395189,0.001790900097600762,1.7336984324629157,0.0008121082445375822,0.00295079846118099,0.004239453259301989
