round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_ece,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_auroc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.5369919328169084,0.6668458656558205,40.15616,40.15616,0.0,0.1413999643648403,0.314925452225439,0.06341267186578389,0.2790727663535741,0.10237862278765417,2.8272919271590107,0.7238538886494758,0.3470638134887257,0.11423716012084592,0.6677213267742202,0.21960051650824275,1.9280789494044521,0.0,0.2852601156069364,0.4512476921081543,0.31487358695931905,0.19756495396409499,0.11389601892395189,0.0,0.0,,
33.0,0.5764451628314243,0.7155703892127764,43.80672,43.80672,0.9971592150692714,0.09025724359526996,0.2653407845694189,0.08304529029628392,0.24752734179260572,0.10953543932466327,2.391032395056777,0.6835468327312405,0.3228808654841983,0.11423716012084592,0.6674267283945753,0.216635630970996,1.9020474378094208,0.0,0.2858198841936676,0.45189130306243896,0.3244976668873469,0.20406091142391164,0.11389601892395189,0.0068308142154499575,1.3823288379935548,0.005071255497252004,0.008373641055266914
34.0,0.5774396419590969,0.5792770428101705,43.80672,43.80672,0.0,0.08859770982084911,0.2848488665423714,0.08063341549378215,0.22088349837160784,0.10827339424615011,2.563307165286143,0.6998545633490897,0.3333579749690931,0.11423716012084592,0.6674267283945753,0.216635630970996,1.9020474378094208,0.0,0.2858198841936676,0.45189130306243896,0.3244976668873469,0.20406091142391164,0.11389601892395189,0.0,0.0,,
35.0,0.5545680265543809,0.5573604231665481,43.80672,43.80672,0.0,0.142790913643359,0.30717022367268454,0.07304880757937358,0.25383119355823397,0.10465784559270484,2.7572565071947235,0.7161010256620215,0.3493762229485726,0.11423716012084592,0.6674267283945753,0.216635630970996,1.9020474378094208,0.0,0.2858198841936676,0.45189130306243896,0.3244976668873469,0.20406091142391164,0.11389601892395189,0.0,0.0,,
36.0,0.5397885062311454,0.7591546946163359,43.80672,43.80672,0.0,0.13868296625603693,0.32370438960839804,0.0685318532480257,0.2586939856494436,0.10165341861153555,2.9068823847119245,0.7276512302721314,0.36184214789987446,0.11423716012084592,0.6674267283945753,0.216635630970996,1.9020474378094208,0.0,0.2858198841936676,0.45189130306243896,0.3244976668873469,0.20406091142391164,0.11389601892395189,0.0,0.0,,
37.0,0.5783552726413722,0.6951011632709231,47.45728,47.45728,0.9971592150692714,0.07813066529369658,0.26897536706974007,0.07377685206505673,0.24000264466941834,0.10746610163062895,2.4380613174179553,0.685367166525896,0.3251409177756504,0.11423716012084592,0.667504974226187,0.2189139611311897,1.9220510356675244,0.0,0.28336851982172184,0.4523397982120514,0.3266146093887438,0.20547869057622414,0.11389601892395189,0.006430753292385268,1.3689101923955604,0.0046367255579351134,0.00802933226623638
38.0,0.5700039366943705,0.6105258833366267,47.45728,47.45728,0.0,0.0957888862963814,0.29094475635108064,0.07712103420559481,0.24860167552408466,0.1063944763512196,2.6359857716911734,0.7049797884822638,0.33630382180481455,0.11423716012084592,0.667504974226187,0.2189139611311897,1.9220510356675244,0.0,0.28336851982172184,0.4523397982120514,0.3266146093887438,0.20547869057622414,0.11389601892395189,0.0,0.0,,
39.0,0.5503657592770306,0.597778642261305,47.45728,47.45728,0.0,0.130327799957527,0.30642959850853424,0.07833361351421275,0.23903904430388143,0.1042807906824534,2.7559117943156872,0.7189977094840527,0.3467376335495307,0.11423716012084592,0.667504974226187,0.2189139611311897,1.9220510356675244,0.0,0.28336851982172184,0.4523397982120514,0.3266146093887438,0.20547869057622414,0.11389601892395189,0.0,0.0,,
40.0,0.5357209932312015,0.7799507795875427,47.45728,47.45728,0.0,0.11387346654681314,0.31849332795624924,0.06786268158104296,0.2583796189233196,0.10333044585454738,2.8568579064890165,0.7259569560616557,0.3561208570305934,0.11423716012084592,0.667504974226187,0.2189139611311897,1.9220510356675244,0.0,0.28336851982172184,0.4523397982120514,0.3266146093887438,0.20547869057622414,0.11389601892395189,0.0,0.0,,
41.0,0.5794040129320182,0.8191555819654525,51.10784,51.10784,0.9971592150692714,0.07573773788992605,0.2749863699440758,0.08280467986298512,0.25397729289259346,0.10896752132643173,2.4863359058659387,0.6869344215667493,0.32731577473798495,0.11423716012084592,0.6675217779420696,0.2203015021177548,1.9342335596896463,0.0,0.2843360578855688,0.4559244215488434,0.3275443510018295,0.2060729785061147,0.11389601892395189,0.005697269362894389,1.2748033535899594,0.0044268592409632095,0.006851345431331755
42.0,0.5745950943401756,0.6181439612792927,51.10784,51.10784,0.0,0.09974924985077156,0.2957108305335852,0.08207727598039526,0.25054178691365026,0.1075806036413193,2.6773805839124405,0.706685245095014,0.3383800895585575,0.11423716012084592,0.6675217779420696,0.2203015021177548,1.9342335596896463,0.0,0.2843360578855688,0.4559244215488434,0.3275443510018295,0.2060729785061147,0.11389601892395189,0.0,0.0,,
43.0,0.5564347592095458,0.7978708093240362,51.10784,51.10784,0.0,0.1299048336122338,0.31188649891945025,0.07210366495096601,0.25078046658007885,0.10481306566221814,2.80942761961388,0.7182631582551823,0.34958477582163855,0.11423716012084592,0.6675217779420696,0.2203015021177548,1.9342335596896463,0.0,0.2843360578855688,0.4559244215488434,0.3275443510018295,0.2060729785061147,0.11389601892395189,0.0,0.0,,
44.0,0.5375435324249628,0.6845246976091144,51.10784,51.10784,0.0,0.13127793740339982,0.32592279577640243,0.0734779214556411,0.26114894651262927,0.10355417263741104,2.9300974456874904,0.7280443044729531,0.3576258554202169,0.11423716012084592,0.6675217779420696,0.2203015021177548,1.9342335596896463,0.0,0.2843360578855688,0.4559244215488434,0.3275443510018295,0.2060729785061147,0.11389601892395189,0.0,0.0,,
45.0,0.5760926772711678,0.7632637075016653,54.7584,54.7584,0.9971592150692714,0.09500885614721831,0.27532125943053987,0.06822067117516639,0.23734528586467254,0.10634182481958009,2.4894841917321133,0.689335858986465,0.33008315889431095,0.11423716012084592,0.666440303839294,0.22168584642516426,1.9463880170665437,0.0,0.28374157488081536,0.4609507620334625,0.32993544182099915,0.20780592694308472,0.11389601892395189,0.005475806435544159,1.2889031069353223,0.004070252203390827,0.006773932275774736
46.0,0.5777701144977357,0.8399378244353836,54.7584,54.7584,0.0,0.13359751044938759,0.2989139958458469,0.08165095956492674,0.27278249943019284,0.10619230081458467,2.7069804326059406,0.7076418690815844,0.3419486830140224,0.11423716012084592,0.666440303839294,0.22168584642516426,1.9463880170665437,0.0,0.28374157488081536,0.4609507620334625,0.32993544182099915,0.20780592694308472,0.11389601892395189,0.0,0.0,,
47.0,0.554955933897673,0.7610147272058916,54.7584,54.7584,0.0,0.13706496019739908,0.3188685847651792,0.08313337297046093,0.2510772370344097,0.10491924280841888,2.8667074513373425,0.7218030419726644,0.35481099612134465,0.11423716012084592,0.666440303839294,0.22168584642516426,1.9463880170665437,0.0,0.28374157488081536,0.4609507620334625,0.32993544182099915,0.20780592694308472,0.11389601892395189,0.0,0.0,,
48.0,0.5238133999598715,0.6592430997719855,54.7584,54.7584,0.0,0.17846352710233893,0.33449420270395547,0.06556963661709121,0.26189456217850055,0.10144651132728667,3.016279371331066,0.7358048052013011,0.3630415301480474,0.11423716012084592,0.666440303839294,0.22168584642516426,1.9463880170665437,0.0,0.28374157488081536,0.4609507620334625,0.32993544182099915,0.20780592694308472,0.11389601892395189,0.0,0.0,,
49.0,0.5767062521727995,1.0052177126084025,58.40896,58.40896,0.9971592150692714,0.07752925661931136,0.2768409876269145,0.0734463825293494,0.25441789444468443,0.10676739989221755,2.502211682499724,0.6898636252661163,0.3317644207465695,0.11423716012084592,0.66531252225959,0.21597507498107804,1.896247797083093,0.0,0.2827851345578813,0.4573368430137634,0.32534927362686283,0.20461640446278592,0.11389601892395189,0.0054866187296304415,1.3565727492095903,0.00400000082858826,0.006876967710196578
50.0,0.5757740143336323,0.8856414521071386,58.40896,58.40896,0.0,0.11086368419469157,0.3004647482181664,0.07198349853964313,0.23985348780867377,0.10660661958382019,2.7025755927074306,0.7116058238405858,0.3462656580978796,0.11423716012084592,0.66531252225959,0.21597507498107804,1.896247797083093,0.0,0.2827851345578813,0.4573368430137634,0.32534927362686283,0.20461640446278592,0.11389601892395189,0.0,0.0,,
51.0,0.5516889243034914,0.718715140808379,58.40896,58.40896,0.0,0.14307402304476874,0.31550876378094167,0.07232716098698849,0.2468341435948227,0.10379276323656458,2.8316030408193513,0.7206075513675257,0.3504654065592937,0.11423716012084592,0.66531252225959,0.21597507498107804,1.896247797083093,0.0,0.2827851345578813,0.4573368430137634,0.32534927362686283,0.20461640446278592,0.11389601892395189,0.0,0.0,,
52.0,0.5247480535932005,0.7806439465369874,58.40896,58.40896,0.0,0.14411543211415978,0.3390239145623524,0.07297170826678306,0.26138392520350034,0.10166995024100761,3.046977232446794,0.7356209625990177,0.36550499058450026,0.11423716012084592,0.66531252225959,0.21597507498107804,1.896247797083093,0.0,0.2827851345578813,0.4573368430137634,0.32534927362686283,0.20461640446278592,0.11389601892395189,0.0,0.0,,
53.0,0.5823477077479007,1.086691995606224,62.05952,62.05952,0.9971592150692714,0.09882152281576438,0.27823917108020824,0.07198031415811669,0.26313985888034946,0.10714397544120688,2.513166143147082,0.691314822989748,0.3324000713175256,0.11423716012084592,0.6652971491812059,0.21612561516717108,1.8975695306038542,0.0,0.2836453067358929,0.4570621848106384,0.3231666747328199,0.20308411449169655,0.11389601892395189,0.005180382859709432,1.3447142995428294,0.0035078271667823304,0.0067744926551207086
54.0,0.5730687240685499,0.8956877792801796,62.05952,62.05952,0.0,0.10618926097777631,0.3013599631466079,0.07514439759904838,0.2401988477786592,0.10666323187835658,2.702636747858647,0.7114847834514435,0.34496103292864494,0.11423716012084592,0.6652971491812059,0.21612561516717108,1.8975695306038542,0.0,0.2836453067358929,0.4570621848106384,0.3231666747328199,0.20308411449169655,0.11389601892395189,0.0,0.0,,
55.0,0.5482184726304506,0.8213573165608403,62.05952,62.05952,0.0,0.13330622658128058,0.3182373372896308,0.07068832221064995,0.2441222114208992,0.10415432962610688,2.8570641799305356,0.7256969128147291,0.3576528797736056,0.11423716012084592,0.6652971491812059,0.21612561516717108,1.8975695306038542,0.0,0.2836453067358929,0.4570621848106384,0.3231666747328199,0.20308411449169655,0.11389601892395189,0.0,0.0,,
56.0,0.5247341851367915,0.9084265108047932,62.05952,62.05952,0.0,0.16084052284578088,0.33941758744499173,0.06268079610116219,0.2729110196908075,0.1000747595325842,3.080741607856674,0.7364484004530977,0.3738112765882782,0.11423716012084592,0.6652971491812059,0.21612561516717108,1.8975695306038542,0.0,0.2836453067358929,0.4570621848106384,0.3231666747328199,0.20308411449169655,0.11389601892395189,0.0,0.0,,
57.0,0.5803227340962832,1.3499958252182638,65.71008,65.71008,0.9971592150692714,0.1192176264476605,0.2810614330163954,0.08268927755997274,0.2672173571411786,0.10937787545717052,2.542949641441238,0.6928002324106933,0.3315389395556662,0.11423716012084592,0.6620085277038433,0.21991071200751605,1.930802446697895,0.0,0.2830216903515333,0.4625583589076996,0.33327733458207426,0.21009116779103953,0.11389601892395189,0.005401156832209081,1.4753927504643798,0.003618990772697543,0.00711584066756512
58.0,0.5693254227867861,0.8787162474102459,65.71008,65.71008,0.0,0.09000071493803499,0.3078555165976945,0.08323862571819404,0.2536213704987926,0.10770911371584758,2.7822609553663207,0.7151526418706154,0.35024426385369817,0.11423716012084592,0.6620085277038433,0.21991071200751605,1.930802446697895,0.0,0.2830216903515333,0.4625583589076996,0.33327733458207426,0.21009116779103953,0.11389601892395189,0.0,0.0,,
59.0,0.5454510225725846,0.782573773622891,65.71008,65.71008,0.0,0.14565050833642418,0.3278548633469488,0.06881204112645974,0.2396736914584599,0.10309980858348862,2.965782919567142,0.7290316695469284,0.3636805147066286,0.11423716012084592,0.6620085277038433,0.21991071200751605,1.930802446697895,0.0,0.2830216903515333,0.4625583589076996,0.33327733458207426,0.21009116779103953,0.11389601892395189,0.0,0.0,,
60.0,0.5287036038829206,1.0477765028574804,65.71008,65.71008,0.0,0.1529241396537265,0.3412015468911127,0.06819849595647139,0.2568318405538453,0.10132737907144876,3.0990963222417753,0.7389327639856565,0.3736724183572409,0.11423716012084592,0.6620085277038433,0.21991071200751605,1.930802446697895,0.0,0.2830216903515333,0.4625583589076996,0.33327733458207426,0.21009116779103953,0.11389601892395189,0.0,0.0,,
