round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_prevalence,fed_ece,fed_auprc,fed_auroc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.16950523862232947,0.3659319881231391,186.70896,186.70896,1.0,0.29454281974704066,0.5359111261110441,0.22463521298653646,0.35618185858096313,0.1138595166163142,0.3634038100720519,0.325948274558786,0.7267902814056164,2.8240085729584723,0.6395998125413096,0.2038312686226282,1.7896259285298275,0.25660996105759376,0.2646360206790555,0.5192132592201233,0.3601897091814491,0.22940359308546243,0.11389601892395189,0.001914634219581131,1.5848481534321763,0.0009281418824228203,0.0031182602872633363,0.004566627004865311
52.0,0.17390686178136988,0.4199911127542986,190.36992,190.36992,1.0,0.29642336287571613,0.5318328520941501,0.22774213243808866,0.354517526550535,0.1138595166163142,0.36781802013751363,0.32392969055460363,0.7285758448395272,2.808059032145867,0.6438965314771121,0.2069323090825751,1.8168528719229715,0.26115364982133743,0.27114782113358016,0.5211657881736755,0.36524667174614794,0.23266468425002518,0.11389601892395189,0.0019111968006104991,1.6172407044959982,0.000914586225305794,0.0031266785525753287,0.005796201923161907
53.0,0.175007599275082,5.2332628324354244,194.03088,194.03088,1.0,0.30081799921950264,0.5325447880275631,0.22567758533466242,0.3537160740660955,0.1138595166163142,0.3651521879353598,0.3270738454421306,0.7307796286343154,2.833978383958905,0.6419256526304731,0.20375658689643322,1.7889702275940043,0.2603918316575101,0.2691460055096419,0.5171181559562683,0.3623182434238048,0.23062820920685834,0.11389601892395189,0.0018148496503818422,1.570870718358492,0.0008564452718599674,0.002987304724241959,0.005127061133996033
54.0,0.17209419075494542,0.3377909553122528,197.69184,197.69184,1.0,0.2945276461415818,0.5381409712492189,0.23084656132091755,0.3568088206946188,0.1138595166163142,0.3719951686508436,0.3294882684209712,0.7308071047250573,2.856646283877036,0.6359969025945189,0.2031396807684826,1.7835538299553604,0.24983388704318937,0.2686608890131395,0.5245491862297058,0.36970078254656336,0.23623878746182342,0.11389601892395189,0.0017618252624657508,1.559871878773265,0.0008357834976981804,0.0028948617270071362,0.0041882038673460315
55.0,0.17781564784841514,1.0168571238806163,201.3528,201.3528,1.0,0.3005871229107047,0.5262633327522276,0.22104608319301008,0.3550018459349527,0.1138595166163142,0.35825216109377417,0.3299352924546639,0.7305635700499047,2.8601942697715765,0.6361911555580342,0.20089707743839152,1.7638639114553252,0.2563992717146835,0.26639873690254057,0.5181239247322083,0.3554765401581429,0.22671892023386475,0.11389601892395189,0.001840824181731903,1.6656715239878395,0.0008111205283807214,0.0030995284884287526,0.005485967264120206
56.0,0.1727043504515721,0.5730547998830103,205.01376,205.01376,1.0,0.30048154165136537,0.5349893545486175,0.22400331857744724,0.3555528639503269,0.1138595166163142,0.3630829432651317,0.3289618724677757,0.7312924937510186,2.8484299106371,0.6386276818115625,0.20468716048213642,1.797140606106747,0.2549494949494949,0.26676136363636366,0.5222294926643372,0.3601701261797106,0.22970593812850623,0.11389601892395189,0.0018644481133245814,1.7245371229264492,0.0008183366461435266,0.0031386450323155324,0.005677004291536267
57.0,0.1740057620892357,0.7535370986172294,208.67472,208.67472,1.0,0.30035825023571094,0.5303745949518944,0.2264723009161582,0.35826691379008463,0.1138595166163142,0.36619334730859193,0.3306035572071232,0.7321320714919044,2.8630671614159855,0.637419847279196,0.20499002976367503,1.799799779661714,0.2530398954878907,0.2691857059168131,0.5219589471817017,0.36367366562508313,0.23215224745777607,0.11389601892395189,0.0017562257603794338,1.6601842904747173,0.0007971509922711838,0.002919539795935071,0.004924489159521355
58.0,0.173110538325505,0.5376441421801142,212.33568,212.33568,1.0,0.2998308146038864,0.5268474567441451,0.22439886304006548,0.3588762739236961,0.1138595166163142,0.36349830403578137,0.332702068013713,0.7325647702442668,2.8836643069447105,0.6360920525376272,0.20244477527578644,1.7774526027196644,0.2529997966239577,0.26487341772151896,0.5252131223678589,0.36050884892618235,0.2299736142391613,0.11389601892395189,0.0016307886056820139,1.5757613301184392,0.0007635281741874244,0.0026768165284192344,0.0058874436652491535
59.0,0.17312047957345633,0.5001052902849256,215.99664,215.99664,1.0,0.3089178626734652,0.5275629882936153,0.21918776526791356,0.3610623298825587,0.1138595166163142,0.3571364193629405,0.33489516451779267,0.7339732937550822,2.90615355010755,0.6381805322965411,0.20437585008695713,1.7944073200962223,0.2580573212891714,0.26954260364081384,0.5188326835632324,0.35312947306646714,0.2249551194561232,0.11389601892395189,0.0015739460606602744,1.552852537626677,0.0007262986866715175,0.0025965400876480373,0.005719349559654188
60.0,0.17457413282116915,0.5707251952470502,219.6576,219.6576,1.0,0.29955303003867007,0.5353777894331939,0.2239563290223364,0.3636841097139705,0.1138595166163142,0.36365359091651994,0.33493901613305116,0.7330390082968663,2.9056361421224723,0.6361032466485812,0.2036533726445966,1.7880640128482057,0.25275260645035563,0.26688146059873813,0.5191899538040161,0.3596857864334282,0.22989751495761074,0.11389601892395189,0.0015584394846865192,1.5683969277115466,0.0007325294119593204,0.002552398275306449,0.005897197753839996
