round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_brier,fed_auprc,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
38.0,0.6990482806921322,73.72280529121012,80.72192,80.72192,0.5412350858791136,0.27652059472333956,0.22135015589611343,0.20806319878172289,1.8259559758985016,0.6379986836843071,0.47353867764544694,0.3507741858130121,0.1142299704197873,0.237917263215564,0.544013512446471,0.13810228087586068,1.2125294824226582,0.20523473203157458,0.20950323974082075,0.5480316281318665,0.44936739670368564,0.3249474922304387,0.11389601892395189,0.00013311749594229424,1.087964712176472,,0.00013311749594229424
39.0,0.6932379246230279,57.720672488026445,82.70336,82.70336,0.5412350858791136,0.27887477386910836,0.2225061925440002,0.20782566319618065,1.8207753613287778,0.6372099094858116,0.48353501540822713,0.3524522546989906,0.1142299704197873,0.23723677787530412,0.5232647132658599,0.1263559547131719,1.1093974653981495,0.196675050610392,0.205140687372213,0.28395259380340576,0.43170587086378953,0.3138108538996113,0.11389601892395189,0.00011324020473739989,0.9544896979350597,,0.00011324020473739989
40.0,0.701165362215165,67.24470618243687,86.35392,86.35392,0.9971592150692714,0.2557366005231634,0.2319066798714032,0.18342931987544087,1.6384837497557403,0.6129582984732543,0.4722840917370035,0.3639516547285699,0.1142299704197873,0.21313642978186706,0.48260268250052746,0.11039190670282537,0.9692341114796452,0.18197780146736064,0.20459271313624447,0.007705237250775099,0.4394787792004494,0.33266414666212746,0.11389601892395189,0.00016242323381685775,1.6870635421946645,0.0002903813014140648,0.0001373767492741208
41.0,0.7053036135215113,73.93561479834206,88.33536,88.33536,0.5412350858791136,0.26080052939011344,0.2162241771063692,0.18733186588952813,1.654561240765252,0.6144676008944179,0.46625168866969857,0.34235279021512816,0.1142299704197873,0.19057234603199175,0.45639042930620255,0.10052862478694141,0.8826351064479624,0.18717904333275634,0.20455778621812265,0.03306502476334572,0.49930240506272733,0.3933596898760466,0.11389601892395189,0.00015363323135278632,1.3727344330400229,,0.00015363323135278632
42.0,0.6998177060773723,80.4440399563484,90.3168,90.3168,0.5412350858791136,0.2684132716910252,0.2185453943023727,0.20036567315017068,1.7599943480887879,0.6288440038193708,0.47786195770227724,0.34512983848212975,0.1142299704197873,0.219429948623142,0.48170308760184943,0.10799571547151032,0.9481957007085455,0.19194808051919482,0.20451875282422052,0.009312418289482594,0.5188798065178141,0.41171771187991774,0.11389601892395189,0.0001180260824702119,1.085106038954109,,0.0001180260824702119
43.0,0.7032314498556708,97.10052800757398,92.29824,92.29824,0.5412350858791136,0.261000495539674,0.2232284612799123,0.1985801737116137,1.7415414605898023,0.6184114813121874,0.4850182796831556,0.35254282623940214,0.1142299704197873,0.21435194766682789,0.4819816226832645,0.10712101027989474,0.940515843239606,0.18878448014549865,0.20464737056665308,0.030177485197782516,0.48499328848376533,0.38723835740768014,0.11389601892395189,0.0001037652370987514,0.9792112577706575,,0.0001037652370987514
44.0,0.6950790593632367,91.276290848826,94.27968,94.27968,0.5412350858791136,0.2683191022201465,0.2226081050581991,0.2024337865030348,1.7781324422526024,0.6253721515065239,0.4795456013533054,0.35241947563683845,0.1142299704197873,0.22509894861525595,0.4678702410784818,0.10407461330935064,0.9137686663029111,0.18412853564664916,0.20467942323388047,0.03464680537581444,0.4666095658708773,0.3681882955327847,0.11389601892395189,9.753114773612936e-05,0.9452880753669888,,9.753114773612936e-05
45.0,0.69815356653254,88.4117951148842,95.9488,95.9488,0.4559241291901578,0.2575449557469199,0.22859513192912906,0.19107842823318869,1.6723713082992953,0.6135890670353438,0.4859352885056221,0.36017291002414914,0.1142299704197873,0.20930015262366894,0.45339690818655454,0.10037521657698492,0.8812881918551098,0.18505092352839633,0.2046019619366213,0.014219230972230434,0.5034778400766674,0.4072300128340078,0.11389601892395189,0.000261011400654049,0.49743987480178475,0.000261011400654049,
46.0,0.7070743341800677,97.14111478013442,97.93024,97.93024,0.5412350858791136,0.2638091897389881,0.22903977227792693,0.1994533160896397,1.7567565691751748,0.6191498115133666,0.48962588492818215,0.36119673981774003,0.1142299704197873,0.23293258124788543,0.48061963068569846,0.1079039747974182,0.9473902232655335,0.1895215907243864,0.2045002711006687,0.01268969476222992,0.4785663580720777,0.3622440052600019,0.11389601892395189,0.0001358792970528686,1.3506249263882637,,0.0001358792970528686
47.0,0.697875702887983,87.01064503232422,99.91168,99.91168,0.5412350858791136,0.2709824128398961,0.2212978034342994,0.19968105507346548,1.7672662731840356,0.629580440224676,0.47260140813922286,0.35005570288548965,0.1142299704197873,0.2096542562613056,0.46836381101549707,0.10552014312289137,0.926460328638413,0.18325729676249106,0.20452799493876814,0.015348266810178757,0.46067569955314036,0.3428531446037845,0.11389601892395189,9.939970862394635e-05,1.014485005987808,,9.939970862394635e-05
48.0,0.7009531759012646,84.75118431084017,101.89312,101.89312,0.5412350858791136,0.27349604926851384,0.2248079780584124,0.20536524278333768,1.8142914536443553,0.6335319215004407,0.4759357488829102,0.3554264399435742,0.1142299704197873,0.23060220766525363,0.4825447667807378,0.10869309465841061,0.9543186468263192,0.18710807299022655,0.20451875282422052,0.009826923720538616,0.4429747227170058,0.32425482090222846,0.11389601892395189,0.00010126769894255642,1.05550866574049,,0.00010126769894255642
49.0,0.7079842817970404,103.78225922060012,103.87456,103.87456,0.5412350858791136,0.2655063800103236,0.22943721698266376,0.1969123266352108,1.7102089441778063,0.6217717992256275,0.4774688237942641,0.362182250716844,0.1142299704197873,0.23878144606930507,0.47005981922062984,0.10455984017499527,0.9180289281648171,0.18593827912903763,0.20456703594845127,0.03843474015593529,0.4580121895106088,0.3380233849720997,0.11389601892395189,9.210117292451228e-05,0.9839895819313824,,9.210117292451228e-05
50.0,0.6976497059209243,74.83522256937019,107.52512,107.52512,0.9971592150692714,0.2604020072060521,0.22481414693380844,0.18697587688894576,1.627138385217192,0.6121575188108679,0.48317581668202597,0.35441742503093093,0.1142299704197873,0.20688103678750994,0.4709685124718208,0.10393448636026067,0.9125383603588243,0.18969693707272434,0.2045002711006687,0.0030017162207514048,0.4860961455049911,0.3717205590311294,0.11389601892395189,0.00014362813346256817,1.875572177581489,0.0002452588152142445,0.00012392372767656702
51.0,0.7121421745025276,158.03231967371738,109.50656,109.50656,0.5412350858791136,0.26397191794919567,0.2272178231844161,0.19337864324115456,1.6811989826746776,0.6244487790798591,0.47487553238748675,0.3588318111352349,0.1142299704197873,0.21900948195065784,0.48015565235589097,0.10577929074930253,0.9287356287661918,0.19269443874410014,0.20450951154489178,0.016925906762480736,0.49978995434214263,0.38099188116879346,0.11389601892395189,0.00011042517217560656,1.2390357023105025,,0.00011042517217560656
