round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_brier,fed_f1,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
34.0,0.5765903976037262,1.3461059511825408,73.10848,73.10848,0.5412350858791136,0.7232131317160434,0.11468496254799519,0.5623046947056827,0.31673405035041485,2.7930236864034743,0.198538541303191,0.3149571393756219,0.3133969926041622,0.34966124855827,0.6556226011409259,0.21180183471019298,1.8596070056813188,0.23411657003356728,0.2725429228065432,0.5339766144752502,0.39867985289214064,0.2577238203592847,0.11389601892395189,0.005649781004647804,1.1775250651407987,,0.005649781004647804
35.0,0.6491696635294832,2.0279233408870065,74.7776,74.7776,0.4559241291901578,0.6798692845255434,0.11468496254799519,0.5799023812301299,0.34984442461620846,2.2285259094769576,0.22360610848474674,0.2828948049976341,0.25398588607357997,0.30967524035763083,0.6568630140500148,0.21294925549384897,1.8696812891768824,0.22743723139561187,0.27432411791660305,0.5366820096969604,0.403148755638917,0.261450809600911,0.11389601892395189,0.0068064390460948285,0.4936383955646306,0.0068064390460948285,
36.0,0.6341128779220757,1.0601732353388325,76.75904,76.75904,0.5412350858791136,0.6938896991438193,0.11468496254799519,0.5383882105965786,0.3322728255289488,2.373003899155675,0.20889864910327377,0.2935125906196321,0.26877027688400135,0.32249557847460963,0.6567066729802122,0.21390032719707788,1.8780316398933894,0.22236414923625525,0.27487881380096946,0.5367646813392639,0.4070461368238603,0.264593977818787,0.11389601892395189,0.003978117023307919,0.8547511843498796,,0.003978117023307919
37.0,0.6147301147524655,0.990723569951743,78.74048,78.74048,0.5412350858791136,0.707956448357332,0.11468496254799519,0.5367156079445459,0.34643461153025845,2.55926788906521,0.21719283818046414,0.3018611714782546,0.28883934549203977,0.33162619456183934,0.655381714414737,0.20933548962011103,1.8379526483702986,0.22238798018008418,0.27401001365498406,0.5361700654029846,0.4056620750473324,0.2637264588226457,0.11389601892395189,0.004181093135298906,0.9255603274796158,,0.004181093135298906
38.0,0.5938751097106728,1.0272650215425463,80.72192,80.72192,0.5412350858791136,0.7186191717026926,0.11468496254799519,0.5797284636990032,0.3430136886413366,2.7516405553533474,0.21451754864774228,0.30483773948146675,0.30900530709673374,0.3462828508263881,0.6558046434878961,0.20776108702118903,1.824129490951836,0.2191681360854683,0.2739891369945685,0.5384045243263245,0.4081284369287329,0.2657100317370238,0.11389601892395189,0.004281718954142961,0.9771104124374688,,0.004281718954142961
39.0,0.5725061794325101,1.220260020357724,82.70336,82.70336,0.5412350858791136,0.7335042403880706,0.11468496254799519,0.5824774389803623,0.34351920124957297,2.911383280146808,0.2144393220318483,0.30607751224018537,0.32560711849202384,0.36035720464191673,0.6553650361933717,0.20775201877371322,1.8240498723000034,0.2208195255378465,0.27488938053097345,0.537142276763916,0.4077115469837688,0.265380727509028,0.11389601892395189,0.0053778925905524355,1.2747123991139233,,0.0053778925905524355
40.0,0.6406568741317384,1.6494029293805181,86.35392,86.35392,0.9971592150692714,0.6812692036881083,0.11468496254799519,0.5584255919200909,0.3417023623956254,2.263542198918134,0.2174077957439274,0.2847620817302838,0.25779266669012013,0.312224948094521,0.653554012263023,0.20925499209016807,1.8372458850373616,0.21641564742747396,0.2742675608895164,0.5424286723136902,0.40980282541525864,0.2670844740087245,0.11389601892395189,0.004133476768112832,1.3326468284940347,0.0061913139476129095,0.0034787546471402105
41.0,0.6396991948469907,1.4548418721445586,88.33536,88.33536,0.5412350858791136,0.6980915953332162,0.11468496254799519,0.5379953437055747,0.34000749786632606,2.4639517180874253,0.21309314058094586,0.2966982235334793,0.2789317950918636,0.32535798269970045,0.6520219249965451,0.2107284517207476,1.8501827694385922,0.2158454788441172,0.2731976543635736,0.5403128862380981,0.40892304882734926,0.26641782966550154,0.11389601892395189,0.0035261136985294396,0.8776835597818717,,0.0035261136985294396
42.0,0.6117673343219272,1.151355597469391,90.3168,90.3168,0.5412350858791136,0.7126574889261559,0.11468496254799519,0.5865178677755402,0.36176019481832505,2.6403459245758754,0.22842773609126762,0.29398545718819663,0.29741855159826075,0.33998704279514197,0.6525875162371081,0.2123697661270042,1.8645934083859683,0.2135576447303315,0.27256637168141595,0.5365815758705139,0.4111938932424486,0.26823639912461184,0.11389601892395189,0.0037238714414024186,0.9498825378250331,,0.0037238714414024186
43.0,0.5909933630658115,1.303637254116635,92.29824,92.29824,0.5412350858791136,0.724151127396909,0.11468496254799519,0.5895004856576701,0.3225286876505689,2.8407435206676146,0.2033798458184299,0.30890002056107946,0.31847489594658807,0.35262805793389357,0.6525877044788843,0.20963810258404947,1.8406095714725934,0.21697099892588614,0.2703292705111879,0.5409777760505676,0.4083894871730642,0.2660149305529526,0.11389601892395189,0.003908460160388625,1.0260798084782436,,0.003908460160388625
44.0,0.5719416758757493,1.7744486434164597,94.27968,94.27968,0.5412350858791136,0.7329829251589735,0.11468496254799519,0.5680651433323645,0.3202908875686529,2.9579665346965736,0.20077141849511845,0.3153974668506731,0.3302462540708559,0.3586020830662024,0.6529783940105182,0.2094164308555848,1.8386633074103467,0.22343027996738243,0.2702611054594778,0.5401996970176697,0.40588891726686355,0.26381078762765925,0.11389601892395189,0.0042003722989927324,1.1351024442119524,,0.0042003722989927324
45.0,0.6431921399210195,2.021385818219312,95.9488,95.9488,0.4559241291901578,0.6843197626179282,0.11468496254799519,0.5337234113930289,0.3208059471019905,2.2889654243756636,0.20355308289975924,0.2940926893661337,0.2607409415966363,0.31496699019714725,0.653862427589036,0.20846285817488236,1.8302909982663444,0.22554454336748977,0.27231216272312164,0.5352705717086792,0.40399509118921934,0.2622217310858037,0.11389601892395189,0.005875301435139713,0.48892770265229046,0.005875301435139713,
46.0,0.640524102164252,1.7149352626094312,97.93024,97.93024,0.5412350858791136,0.701280618642677,0.11468496254799519,0.5491941663923561,0.3507563449461248,2.4932180300488374,0.22090124802628874,0.2976369465072833,0.28174087152134,0.32438298289117207,0.6538955204932799,0.2080476031764248,1.8266450850695466,0.22521379310344827,0.2737901033170201,0.5342443585395813,0.40416068478393546,0.262402037280041,0.11389601892395189,0.0030550522217945883,0.8438431628746912,,0.0030550522217945883
47.0,0.6076703353700958,1.1492840265907323,99.91168,99.91168,0.5412350858791136,0.7187178897334087,0.11468496254799519,0.5505936979467124,0.3358926652774093,2.6705401033638654,0.21014623152028336,0.3053475303158712,0.3001260264608958,0.33959452380056615,0.6538818917886879,0.20933039413135068,1.8379079102942142,0.22740757644911,0.27236931432450784,0.5330420136451721,0.4023368355987164,0.26088581334177113,0.11389601892395189,0.0034755380767554265,0.9783726659370586,,0.0034755380767554265
48.0,0.5895169070075785,1.2900649052407387,101.89312,101.89312,0.5412350858791136,0.7255450508898664,0.11468496254799519,0.5486015844931871,0.31258618863596427,2.8240785021167816,0.194898504793906,0.3178113213589759,0.3159396422049804,0.34660395201743305,0.6531416372787789,0.21058925269864,1.8489606106360046,0.2198869937160057,0.2722927311686171,0.5387483239173889,0.4069035953667595,0.26456214885164403,0.11389601892395189,0.003880506851296667,1.1248989517334849,,0.003880506851296667
49.0,0.5679571897634212,1.5257503947907645,103.87456,103.87456,0.5412350858791136,0.7360638469767375,0.11468496254799519,0.559751236094337,0.3239535158979229,2.9492569898802934,0.20159407881021885,0.31979485724566564,0.32820777339688534,0.36420487686640607,0.6523161092442824,0.21078428243891578,1.8506729596901537,0.2210464432686655,0.27108331924961976,0.5400068759918213,0.40624036998902124,0.26398643347054823,0.11389601892395189,0.0037451552936060674,1.1178248308133334,,0.0037451552936060674
50.0,0.6472879484165686,2.387392465196169,107.52512,107.52512,0.9971592150692714,0.6847014908363572,0.11468496254799519,0.5348432846425978,0.32368371770182863,2.290345887598235,0.20660921848876426,0.2903101710890995,0.26111450125643904,0.3156939466935583,0.6523554768743974,0.21111945539380209,1.8536157574986538,0.22108571732992383,0.26887661141804786,0.533907949924469,0.40675951204708394,0.2644042374180895,0.11389601892395189,0.003537461496108224,1.3902645593043417,0.005216188314323883,0.0030468807565943216
51.0,0.6440816694512991,1.9102506554584822,109.50656,109.50656,0.5412350858791136,0.703551062310582,0.11468496254799519,0.5524149035153622,0.3345569056292717,2.534893372341037,0.20984553305441106,0.30112112589350065,0.2867336423217573,0.33069509235101285,0.6518184732849028,0.20906463178027707,1.8355745332931175,0.21782076345303014,0.26989532097364105,0.5339754223823547,0.4074551038058932,0.265261564016262,0.11389601892395189,0.002845602222259973,0.8780648846877739,,0.002845602222259973
