round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1,fed_auroc,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
39.0,0.5739068093598707,1.7334825682174677,94.69952,94.69952,0.5412350858791136,0.5980504304808372,0.33213220081389927,0.7458950506872425,2.993329060197233,0.18878758353333083,0.3372069239327476,0.372682733713152,0.3039051023458387,0.11467774420946626,0.6600547412104768,0.21069128023556133,1.8498564060982625,0.2682589131187262,0.2773895847066579,0.4918298125267029,0.3634719193803687,0.2308491150418183,0.11389601892395189,0.00453361693593007,1.1731916351709515,,0.00453361693593007
40.0,0.645754057030337,1.6774503901205058,98.35008,98.35008,0.9971592150692714,0.5901197924373404,0.2841891078665153,0.6887429898242394,2.2542619443182432,0.22362865821118116,0.259039106252642,0.3152908996489928,0.34853924748118237,0.11467774420946626,0.6613889361724343,0.2156711137100625,1.8935790359280742,0.2780370072405471,0.27894315452361884,0.4998960793018341,0.36600634164842344,0.23265757759536254,0.11389601892395189,0.003713092279582214,1.4419270234648138,0.004139030174359795,0.0035180645419508115
41.0,0.641108302941203,1.9142545279058285,100.33152,100.33152,0.5412350858791136,0.5735807327773095,0.3076307895441009,0.7109219172039353,2.46854561369187,0.21365163144077562,0.28195749761871924,0.3388156233286856,0.3411914714664119,0.11467774420946626,0.661842347863875,0.21554775386127156,1.8924959440873197,0.2760845024995968,0.2788125727590221,0.4968973696231842,0.3654612087538657,0.232302206807905,0.11389601892395189,0.0032298787266639255,0.8734091356163844,,0.0032298787266639255
42.0,0.6164311373316893,1.1608722379636096,102.31296,102.31296,0.5412350858791136,0.5911965716802793,0.3132149520526724,0.7236260073989031,2.669726293928229,0.2069638575046627,0.3038968596349062,0.35248376709187357,0.3338196010561894,0.11467774420946626,0.661450102200225,0.21322456149960056,1.8720984588756355,0.2752413680248732,0.27748691099476436,0.49851784110069275,0.3650599301185346,0.23210396779476472,0.11389601892395189,0.003277474084390467,0.9072617636993527,,0.003277474084390467
43.0,0.5889248149856467,1.159565074385276,104.2944,104.2944,0.5412350858791136,0.6090628766780204,0.32401530368610415,0.7359362110294012,2.835501304684809,0.1969917448723176,0.3215157879688089,0.3661626429433823,0.31711950210259815,0.11467774420946626,0.66145064182665,0.21435756567940842,1.8820461654812928,0.2730201797524165,0.2770700636942675,0.4935823082923889,0.3647283976622452,0.23178891474138585,0.11389601892395189,0.0034669262527370595,0.9867046598810703,,0.0034669262527370595
44.0,0.5731365778490172,1.5873381276555754,106.27584,106.27584,0.5412350858791136,0.5980771708584505,0.32951777961383527,0.7499219241652962,2.994762322105008,0.2040403716320638,0.3373506754617358,0.37611337635419817,0.32928544217851363,0.11467774420946626,0.6608282894158577,0.2160583909398126,1.8969793060464588,0.27387009877282253,0.27594901246673204,0.498214989900589,0.3703032489784459,0.23582289764905132,0.11389601892395189,0.0040784161027816145,1.198179800529033,,0.0040784161027816145
45.0,0.6469181545863741,1.9546722325766261,107.94496,107.94496,0.4559241291901578,0.5704667143156041,0.293062751357975,0.6934937223305205,2.3052180246877114,0.20872691200973498,0.26449312069707553,0.31960450653583683,0.33018363320147587,0.11467774420946626,0.6596663231296083,0.21891299908493173,1.9220425889608963,0.2726655348047538,0.27743542677330535,0.49370309710502625,0.36945055545387334,0.23534422351797807,0.11389601892395189,0.003949256741831236,0.5089966312516481,0.003949256741831236,
46.0,0.6379009016420698,1.6107655794104514,109.9264,109.9264,0.5412350858791136,0.5700189334669591,0.30034514559439884,0.7105121827260324,2.4936350439920245,0.20900231658909182,0.2849014769828787,0.3404381354017236,0.33319739893660943,0.11467774420946626,0.6596738402512019,0.215364092882786,1.8908834120583626,0.2699963807455664,0.27832071576049555,0.49375659227371216,0.36827732901837407,0.23459762778206408,0.11389601892395189,0.003137101960694236,0.946368770673871,,0.003137101960694236
47.0,0.6122698809832323,1.5387203352003698,111.90784,111.90784,0.5412350858791136,0.5788397331856198,0.31171769043790515,0.7263550446308366,2.6859024691381377,0.21032772697589344,0.3057163129153596,0.35673424223199973,0.33840106047054136,0.11467774420946626,0.658338992717754,0.21471480346989952,1.885182691181367,0.27450277728005734,0.2769607843137255,0.496267706155777,0.36719504163299915,0.23383243270967413,0.11389601892395189,0.003074947566312377,0.9494339877273887,,0.003074947566312377
48.0,0.5894139424851371,1.2956406023814704,113.88928,113.88928,0.5412350858791136,0.5969075105731699,0.3176556411911334,0.7386135247089761,2.8455318079147105,0.21073409738298957,0.3225093758658887,0.36485849493870554,0.3384512904087674,0.11467774420946626,0.6579787481560462,0.21651574606447663,1.9009948557468344,0.27595183859420763,0.2787597797739786,0.49698758125305176,0.36766246661661595,0.2340606878340817,0.11389601892395189,0.003748852744935315,1.1898905062116683,,0.003748852744935315
49.0,0.570394116574138,1.7618385528376674,115.87072,115.87072,0.5412350858791136,0.6097646409913912,0.33541267505019623,0.7503285155381553,3.0049423617446482,0.19127270054480408,0.33962130469565716,0.37915935632235515,0.30969812441108374,0.11467774420946626,0.6572865831452128,0.2157176840522084,1.893987920651051,0.2711323763955343,0.2800608828006088,0.4988098442554474,0.36614370740403757,0.2328905631736345,0.11389601892395189,0.0043372534709894064,1.4227309646084905,,0.0043372534709894064
50.0,0.6463057887861653,2.946142503884377,119.52128,119.52128,0.9971592150692714,0.5727976971912722,0.2912752670828883,0.6950365022040202,2.3251383142028454,0.21954626788046344,0.26761561790211225,0.32362591047774664,0.34756519486216736,0.11467774420946626,0.6560600499297508,0.21494057586728993,1.8871649588630948,0.2739256976545112,0.2778910573842121,0.49593058228492737,0.36812504918257666,0.23448037549469627,0.11389601892395189,0.0033641964261164445,1.5862497711787,0.003550674128994129,0.003288490904038464
51.0,0.6383431162438313,1.661090826582361,121.50272,121.50272,0.5412350858791136,0.5694460289370856,0.3075725615562564,0.7172350148373187,2.548368944420699,0.2102027735629731,0.2916735877440084,0.339855662288896,0.3376629969957811,0.11467774420946626,0.656536402018976,0.21528416507927267,1.8901816508882319,0.27505255781359494,0.27787867780602976,0.5009210109710693,0.3679571730710521,0.2344374208750163,0.11389601892395189,0.0030990462776308006,1.0526105528697371,,0.0030990462776308006
