round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_brier,fed_auprc,fed_auroc,fed_auprc_lift,fed_f1,fed_ece,fed_f1_best_threshold,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,0.6380324177223385,1.2461123441710957,186.70896,186.70896,1.0,0.1142299704197873,0.20523558382769153,0.26676249398552293,0.7066428807437932,2.332418677942174,0.3083354757031304,0.32443952146045174,0.5715686797427969,0.33723451278971406,0.6602706670771509,0.22548990845351485,1.9797874463379967,0.27597290781770173,0.28251748251748254,0.5226988792419434,0.32509738445991454,0.21069619043821367,0.11389601892395189,0.003304830628435991,0.5975698390266189,0.002992242766683014,0.0036522907608884506,0.0011721083997946159
52.0,0.6388655064117815,1.1893688693960498,190.36992,190.36992,1.0,0.1142299704197873,0.20275486886068209,0.26801541121371586,0.7062961940175122,2.3445333330352427,0.30983039885268965,0.3200981857794236,0.5774066674022079,0.338572357413716,0.6611027584749083,0.2245118491316582,1.9712001459995212,0.27956246401842255,0.2870703293542356,0.5510481595993042,0.3205063755516798,0.2082845940864793,0.11389601892395189,0.003414642391833344,0.6241552680057794,0.0030287784474018883,0.003840969911088358,0.001189377904827543
53.0,0.6323983070597712,1.3536557857415255,194.03088,194.03088,1.0,0.1142299704197873,0.19733008910972993,0.2693553847701679,0.707363935390726,2.3528186344664874,0.3104251891061739,0.31284078791858544,0.5498300674008307,0.3408702030911869,0.6603984581442403,0.22628264765277176,1.9867476474648351,0.2806246949731576,0.2827672955974843,0.5066218376159668,0.31269911842763715,0.2025789250996124,0.11389601892395189,0.0034299432650757985,0.63459286016041,0.0030928339742757414,0.003803303400441539,0.0016267059786822646
54.0,0.6419998889662489,1.87455145497632,197.69184,197.69184,1.0,0.1142299704197873,0.20903596498560162,0.27009114976577847,0.7090171525681531,2.355631576423703,0.3137266188209805,0.3318085636263887,0.5678542602807988,0.339307633723762,0.657477585800727,0.22422048682852574,1.9686420030030836,0.2726752830836097,0.28260869565217395,0.5596876740455627,0.3319751275272546,0.2149735614236038,0.11389601892395189,0.0033455959508783303,0.6260650645608621,0.0029351423974633183,0.0038032642550759996,0.0012203272219104208
55.0,0.6380982492908116,1.3664540446876914,201.3528,201.3528,1.0,0.1142299704197873,0.20179417239585815,0.2713045078316641,0.7109596913868286,2.370674712357611,0.31543456964579214,0.3197039401860772,0.573140007843417,0.340979853843924,0.6594934042340544,0.22522875627200967,1.9774945463405038,0.2780798149219202,0.2849569251159708,0.5305366516113281,0.3200422002408424,0.20783190303247268,0.11389601892395189,0.0033643478000306743,0.6370206853453055,0.0029440532542409303,0.003835116432703509,0.0013000187268962324
56.0,0.6404316648432425,1.5857396659201468,205.01376,205.01376,1.0,0.1142299704197873,0.19387685055391213,0.27450852941134074,0.7104963709165409,2.400574779261822,0.31617715257782936,0.30855047804590635,0.536982541918507,0.3415681569188663,0.659397626818359,0.22419599666135087,1.968426980850367,0.2814924270410048,0.28402366863905326,0.5186750292778015,0.30891851713074026,0.1998440201551564,0.11389601892395189,0.0031604116058682927,0.6059008718029872,0.002734035226199367,0.003644081161395482,0.0009572987173886412
57.0,0.6415431478966978,1.46216324474242,208.67472,208.67472,1.0,0.1142299704197873,0.20263758599276094,0.27667372483089564,0.7124080911460441,2.4239455483661363,0.3155121286998244,0.3237911882912342,0.5491085032214377,0.3444644190755713,0.6581442628750724,0.22407485181290954,1.9673633365756515,0.27987496994469824,0.2831756950415592,0.5397164821624756,0.3242895931231969,0.20889317331230833,0.11389601892395189,0.003172847565872842,0.6154818101640558,0.0026042256344456843,0.0038069513291384936,0.0012233664862479133
58.0,0.6347109575370647,1.5578759843475063,212.33568,212.33568,1.0,0.1142299704197873,0.19312540711827242,0.278117253254115,0.7142554906290007,2.4321381954805816,0.3240062657909422,0.30743113837714636,0.5428215191260602,0.3463164510702177,0.6583874963487371,0.22336831703286028,1.9611600049164386,0.2776735459662289,0.28226668703222846,0.5479003190994263,0.30750578977915694,0.1997920949956274,0.11389601892395189,0.003035207408057562,0.5958377098795609,0.0025307868266491503,0.0036036762591130987,0.001204064036546751
59.0,0.6395295393323891,1.4845734888552746,215.99664,215.99664,1.0,0.1142299704197873,0.20630281987989083,0.278437363843405,0.7154309667676264,2.4432216267933935,0.31564161794484663,0.32947537537428084,0.5563718304136521,0.3462542134306625,0.6575685818753088,0.22490660207588237,1.974666052428505,0.278513062492807,0.2824156305506217,0.5599440932273865,0.32996343224010755,0.21278324223047407,0.11389601892395189,0.003272980686347685,0.6504181028776657,0.0026715977562697074,0.003958854771873544,0.0009190155979033893
60.0,0.6359203360910302,1.4395215550184228,219.6576,219.6576,1.0,0.1142299704197873,0.20107934428362728,0.27853752506465784,0.7135947538674755,2.4384957014662367,0.31264081692882456,0.3182069112357009,0.5820362565181909,0.3453309425236308,0.6578321329113438,0.22331328537280923,1.960676830345712,0.2749101032362835,0.28198723286150423,0.5468751192092896,0.3182043959666714,0.20775431358239732,0.11389601892395189,0.003171420986214468,0.6378045794954232,0.002493479599132475,0.003939492644958065,0.0011289201892815657
