round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_auprc,fed_f1,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.64379117900541,1.6196606017539037,113.48976,113.48976,1.0,0.7129686538473353,0.330643654965549,0.21033846013935315,0.11367069486404835,0.2930639155755086,0.30408224379554716,0.34676743713540653,2.58345241124788,0.5995826561637936,0.6534392977246488,0.2185674401769521,1.9190086031267615,0.2700832522434858,0.27478708018640524,0.5871182680130005,0.3323120780296909,0.21919313152611258,0.11389601892395189,0.003566216769581592,1.815687839220118,0.001765639017525395,0.005539267259265299,0.005119100583970661
32.0,0.6481737722284442,2.3283132954257564,117.15072,117.15072,1.0,0.7182715798547198,0.32513541025683595,0.20514027485975317,0.11367069486404835,0.29835742588849073,0.3117945539413176,0.35246454005956723,2.6270829503664657,0.5810784365933048,0.6503831673902597,0.2175077250186762,1.9097043695961455,0.26789366053169733,0.2744534865166746,0.5741932392120361,0.32651084733858937,0.2145507975667952,0.11389601892395189,0.0035062310667028362,1.8450822290942597,0.0017215982637137988,0.005462968836625064,0.00723536806018415
33.0,0.6492937516293451,2.145926009404593,120.81168,120.81168,1.0,0.7183039693608482,0.3199156646293449,0.201763915641201,0.11367069486404835,0.29884465189477094,0.3117705921763644,0.35190158418876893,2.632798634701249,0.5738906964738474,0.6503185251643363,0.21485011422101374,1.8863707112051797,0.26876010159316555,0.27415530527563725,0.5507224202156067,0.3216740499378022,0.21116621867391025,0.11389601892395189,0.0033378810582715876,1.8132261938062584,0.0016636402441536986,0.005185067742130862,0.004994964383790666
34.0,0.6476664705860965,2.4430626203144015,124.47264,124.47264,1.0,0.7220108271764512,0.30584848984270074,0.19150632157807013,0.11367069486404835,0.30598086547306863,0.3194772208136418,0.355233651240211,2.6909353014660304,0.552004237922822,0.6472603618187649,0.2148209789871417,1.8861149056542281,0.2700682901687927,0.27329545454545456,0.5172295570373535,0.30731092846127744,0.20091995339473698,0.11389601892395189,0.003162825828585265,1.7694675387992902,0.0016212381703146052,0.004875084200491706,0.005111162961177849
35.0,0.652227951512991,2.317932726508306,128.1336,128.1336,1.0,0.7201870253512914,0.32798744764088045,0.2067530509966564,0.11367069486404835,0.30452823591607203,0.3120012613274321,0.3556833822849776,2.6767385135213657,0.5773552235737368,0.6470732620427426,0.2155268239683295,1.8923121809221117,0.2623315889099209,0.2738041685410106,0.5606846809387207,0.3296477681305166,0.2169235577858365,0.11389601892395189,0.0032132016325284504,1.8522863984717333,0.001588686736163894,0.005021148970132911,0.005472402857553571
36.0,0.6567750910360075,2.6930081617420956,131.79456,131.79456,1.0,0.7215648565875149,0.3287081989021999,0.20681828516739054,0.11367069486404835,0.30768050874427594,0.3155638682773829,0.35385145227885384,2.702468676956765,0.5804158473708119,0.6463511540400525,0.21562225679951869,1.8931500752760215,0.2620674454485343,0.274591381872214,0.5546601414680481,0.330605694210924,0.21695712602188572,0.11389601892395189,0.0030796148180718325,1.8320590834573522,0.0015120034032058125,0.00483708591390538,0.0033380920028693315
37.0,0.6501842791269001,2.056286751248248,135.45552,135.45552,1.0,0.7222840911055424,0.31802964788465676,0.19961654006081134,0.11367069486404835,0.30919142700681673,0.3167798462789256,0.3544937703309589,2.7112262026001,0.5835098310205841,0.6451110548672572,0.21438721567612432,1.882306490618168,0.26717469114420966,0.27194860813704497,0.552371621131897,0.31950488277543965,0.20975479760291743,0.11389601892395189,0.0027754046714685275,1.7016620949216303,0.0013650704409584205,0.0043561408384981334,0.00355273949534979
38.0,0.6499074597451145,2.4742828206669296,139.11648,139.11648,1.0,0.7200564687339535,0.33325640418079744,0.2105077289744352,0.11367069486404835,0.30636888618613073,0.3018449367465892,0.3548701506094585,2.6877716312960582,0.6003475234415176,0.6459589836731131,0.2144830972971061,1.8831483253186925,0.26418988648090813,0.2709677419354839,0.5835496783256531,0.33496925119169485,0.22047572499182067,0.11389601892395189,0.0027172747331142824,1.7132424378396536,0.0013312425255410493,0.004278046444312578,0.0034210234938333545
39.0,0.6570013081309389,3.1052028951903354,142.77744,142.77744,1.0,0.7227958252422161,0.32654736988660527,0.20388168395580342,0.11367069486404835,0.31045209239984317,0.31275824089546256,0.36095422686892176,2.724784589659214,0.5740936601821478,0.6443887209744359,0.21276418703691352,1.8680563995742088,0.26428489637009045,0.2714239165852069,0.5587717294692993,0.3279437575362436,0.21365380681198395,0.11389601892395189,0.0025146430746990473,1.629263236771294,0.0012761257846761321,0.003910433745934824,0.00430460799030837
40.0,0.6576721459302157,2.394573939698835,146.4384,146.4384,1.0,0.7249543762095169,0.3270641811152302,0.20481081606540347,0.11367069486404835,0.31172833438720843,0.31513649563635165,0.35504645758581665,2.7352459288619624,0.56415065615799,0.644533604394798,0.21314973375452612,1.871441475903084,0.26247436773752564,0.2698168121896935,0.5758021473884583,0.3285610369671108,0.21487940785127613,0.11389601892395189,0.0025198727606041294,1.6742603350057834,0.0012183555607150247,0.003990619671725125,0.003971235517927006
41.0,0.653927090415403,2.711094267655123,150.09936,150.09936,1.0,0.7233807315891446,0.328178731368521,0.2062870657358505,0.11367069486404835,0.31214707918110485,0.3102355995038,0.35880341347616485,2.7490350773024956,0.5837019735971636,0.6445867136745703,0.21438886471322646,1.8823209690619074,0.2674991784423266,0.27151612043698375,0.5357046127319336,0.3298371759944738,0.21669954606462802,0.11389601892395189,0.0023313224213505485,1.5860810470448996,0.001164845994759812,0.0036550044868940406,0.004435856922031244
42.0,0.6580605655952324,2.5770769628265784,153.76032,153.76032,1.0,0.7240538526080963,0.3329080400366864,0.2092786917109327,0.11367069486404835,0.3160877684084717,0.3089970232415129,0.3593216132962979,2.7869794114332764,0.5876169254307421,0.6444374379460985,0.21396663870272792,1.87861385081065,0.26492778616081053,0.2686450605232331,0.5352142453193665,0.33491366577884946,0.22017477550623965,0.11389601892395189,0.0022929604749826996,1.6006046061484085,0.001135738894800429,0.003611250151652499,0.003466600402287565
43.0,0.6537140469019758,2.3886775788923633,157.42128,157.42128,1.0,0.7258307057380011,0.3223694213496706,0.2029651728432183,0.11367069486404835,0.3180455054920019,0.31409805036171656,0.35504496332252167,2.8031939149816423,0.5753765721361772,0.6432429183820303,0.21270964056836267,1.8675774849548377,0.26223267271302203,0.2704346724116082,0.5218093991279602,0.3249460075773219,0.21437306800860165,0.11389601892395189,0.002274535102348916,1.6274439153767162,0.0011608397397179387,0.003539611508257459,0.0047526905738238395
44.0,0.6569129986955453,2.8557851170849995,161.08224,161.08224,1.0,0.7261136960070016,0.3153623994243151,0.19926821663431007,0.11367069486404835,0.3136796712362685,0.31225083466643017,0.35721138192121255,2.7571572735666616,0.5767355561387713,0.6420745267764891,0.2134354060324023,1.8739496608297839,0.2622166533773778,0.27063367186382487,0.5428606271743774,0.3173200051748422,0.21021666535378708,0.11389601892395189,0.002333899981023696,1.7145098922437683,0.0011387871211922627,0.0036865465979881375,0.005265073281387982
45.0,0.6594505342913527,4.824330576677345,164.7432,164.7432,1.0,0.7270852929203943,0.310083548017031,0.19539997290111544,0.11367069486404835,0.31628445003209504,0.31636044394374535,0.35972653340190563,2.771842273119067,0.5679456517531764,0.6410191304344335,0.21457920149139426,1.8839921141990774,0.2667775270222117,0.2719272513933705,0.5405538082122803,0.31313455370970117,0.2072441890160922,0.11389601892395189,0.002225684955211977,1.6782194928582612,0.0010528437734894462,0.003551753640319839,0.004746855236208258
46.0,0.6765491128749701,4.238740831970142,168.40416,168.40416,1.0,0.7263249981973343,0.3390916072200641,0.21366720693775737,0.11367069486404835,0.3161029036823299,0.30441939277982605,0.3584844297719181,2.766734227392574,0.5865683439586308,0.6409090968415591,0.21310249912239876,1.871026758755166,0.26375,0.2702947845804988,0.5738644599914551,0.34159341097159124,0.22542186534931147,0.11389601892395189,0.002217560272153088,1.7118167637263468,0.001074374583858104,0.0035137108070689184,0.0039304877663433
47.0,0.6606560356154976,3.008133998391346,172.06512,172.06512,1.0,0.7281402758875068,0.33819425949698373,0.21272165664264128,0.11367069486404835,0.318682564579489,0.304919264173869,0.3641030422043351,2.803794258911635,0.5880953935251645,0.639975743917695,0.21112082972709073,1.8536278240599053,0.2596593269630245,0.26925671118305683,0.5518068075180054,0.3399970985304043,0.22478990235561563,0.11389601892395189,0.0020623292478809062,1.6299300591144856,0.0010248601734163991,0.0032369515143322283,0.003438215197396269
48.0,0.6547606499832865,3.0654999737490565,175.72608,175.72608,1.0,0.7308152409983087,0.3198160004114709,0.20214237887716371,0.11367069486404835,0.3227689277305045,0.31134141733146986,0.3624339557501651,2.838498363406561,0.5513811942615732,0.6374359105774259,0.20889536976596215,1.83408842327879,0.2585467736616467,0.26601855943437913,0.5600754022598267,0.3227207024262769,0.21528685283828658,0.11389601892395189,0.0019613333380129982,1.5837283435876088,0.0009696236186679906,0.003082717759916486,0.0042419742784745584
