round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auroc,fed_auprc,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6833564876526438,4.233762014143398,183.048,183.048,1.0,0.5717504065437614,0.3011309174426699,0.7278273917995928,0.32277754121254043,0.3198002351846001,2.8060098800482147,0.11462201800214009,0.3589888592273161,0.1917192831232794,0.6315988342864475,0.1955507292102256,1.7169233047626922,0.2567384615384615,0.2592640413169787,0.5079637765884399,0.3016756876382432,0.20342597588717912,0.11389601892395189,0.0019975432798291343,1.7528680475588772,0.0009646382291901792,0.0031017895591071106,0.00451206814192637
51.0,0.6883128948678936,5.453984251748347,186.70896,186.70896,1.0,0.5704539836132106,0.3173542967337053,0.7305913172567751,0.32656924063378956,0.3172611993796164,2.836785055457079,0.11462201800214009,0.35842142132616084,0.1998257397387536,0.6296450101447258,0.19568462596061578,1.7180989099476247,0.2555452865064695,0.2582216808769793,0.5473822355270386,0.31772963693917883,0.21178566875218527,0.11389601892395189,0.0019237013621782044,1.7271832423684828,0.0009158180362221048,0.0030017275760063225,0.003836319406289912
52.0,0.6819857352686234,4.267436388570509,190.36992,190.36992,1.0,0.5946479102018277,0.3267838684393392,0.7308283765127802,0.32678342900336077,0.31353644288389143,2.838827775529029,0.11462201800214009,0.3631227287744657,0.2064712188407733,0.6272733269083487,0.19410226903896904,1.7042059140677313,0.2535272411547645,0.2570774949957106,0.5474982857704163,0.32743032552053464,0.2187409420361107,0.11389601892395189,0.002067948040894893,1.8976207638334017,0.0008573156970696057,0.0033585658788600785,0.005679480690570885
53.0,0.6901513029594948,5.3218243291028955,194.03088,194.03088,1.0,0.5776700246695746,0.30599372304113354,0.7312315918465955,0.32989834978567223,0.32151049563283535,2.86361553212883,0.11462201800214009,0.36359832237450235,0.19364169019671845,0.6298681770450548,0.19409779089393642,1.7041665962313843,0.25558194774346793,0.2582240910215187,0.5072329044342041,0.30588669613407504,0.20612234268501217,0.11389601892395189,0.0019049088066396315,1.7876160834166512,0.0008382038613047476,0.003040110602718556,0.004965977440826248
54.0,0.6967222408243361,5.153947838400222,197.69184,197.69184,1.0,0.5937476697105092,0.32513467736860013,0.7325938890410645,0.3332835588640783,0.31025192967522275,2.891057277973837,0.11462201800214009,0.3617982273117584,0.20492014449100224,0.6286442917639102,0.1932975717970445,1.6971407220660526,0.25128314798973483,0.25810923204879405,0.5441668629646301,0.32524544909338654,0.21724581898446996,0.11389601892395189,0.0018414144566821868,1.7641944720780884,0.0008587329255904708,0.002889606888078524,0.004521729554258545
55.0,0.6855146280391382,4.124626939702281,201.3528,201.3528,1.0,0.5837540181563905,0.322781384930476,0.7344699575668256,0.3342312458530872,0.3138622033906823,2.89985752123062,0.11462201800214009,0.36217359543329913,0.20334771473590682,0.6261790021669892,0.19281075928732616,1.692866538347275,0.2537313432835821,0.2585965458223121,0.5606435537338257,0.32326132896397547,0.2158976314784636,0.11389601892395189,0.0017135702189502318,1.6787083818962856,0.0007825068662995875,0.002702531192905733,0.005655356338634911
56.0,0.6972079302857054,5.5308233881179065,205.01376,205.01376,1.0,0.5747890124809015,0.31306926114306394,0.7352792040702698,0.3392478519364947,0.3216959861438937,2.945048029832699,0.11462201800214009,0.3638379183887178,0.19703572867211036,0.6266865270943417,0.19345343515148666,1.6985091926756024,0.2525621392390152,0.2582371634052517,0.5668655633926392,0.31399646647929813,0.21011323511292387,0.11389601892395189,0.0017051853794071258,1.7119662383447576,0.0007918288534114279,0.0026708803051905517,0.004284432703364405
57.0,0.6974545291247751,6.203553421777267,208.67472,208.67472,1.0,0.5944417375141944,0.31427325065153056,0.7379727818029794,0.3390634706892897,0.31958302575353503,2.9367974949919513,0.11462201800214009,0.36543945549941476,0.19835869984733018,0.6271691790083413,0.19246664893490778,1.6898452707413534,0.2522460262612301,0.25594306049822063,0.5394430160522461,0.3160480761335086,0.21214296536586133,0.11389601892395189,0.0017166517831038286,1.7608703173118556,0.0007821175014474367,0.0027014956685203475,0.004658256115423486
58.0,0.69406981657234,5.582714875612962,212.33568,212.33568,1.0,0.576354945117534,0.2990363920132418,0.7385417046956533,0.33855014336725464,0.3291812321041561,2.9362163184064194,0.11462201800214009,0.36763372576531095,0.18861565117740883,0.6281991125128124,0.19529546346681287,1.7146820873274877,0.2543881963876876,0.2584233947870312,0.545373797416687,0.30121617534342626,0.20230516679848917,0.11389601892395189,0.0016906281506406896,1.7735297454964893,0.000766474906496738,0.0026578045571384883,0.005090838941739957
59.0,0.7048281937102914,6.393023961237742,215.99664,215.99664,1.0,0.5893335024743394,0.3221768035813533,0.7403865391254263,0.3400297135940383,0.3214679965468123,2.9485984298568617,0.11462201800214009,0.3662182757664101,0.20288303311186984,0.6305914772456604,0.19529428068174304,1.7146717025477474,0.2531986531986532,0.2594944589714855,0.5199323296546936,0.3235935961378098,0.2172588945059004,0.11389601892395189,0.0016420445144158106,1.7601174738665577,0.0007398739658400471,0.002583121556529637,0.003726741358066126
60.0,0.6985833735099736,6.241744227616687,219.6576,219.6576,1.0,0.5560736581997372,0.2996929670843127,0.7420064809596636,0.3423898711474586,0.3312329155207768,2.966714159934229,0.11462201800214009,0.3712123200245281,0.18829720243748532,0.6287650425885724,0.19431164222332686,1.7060441976735667,0.2558494404883011,0.2586111111111111,0.5187171697616577,0.30227297046590246,0.20288766243387343,0.11389601892395189,0.001654695381365535,1.8123029112030054,0.0007279998620003993,0.002613002997820717,0.004787233069608105
