round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1,fed_f1_best_threshold,fed_auprc,fed_auprc_lift,fed_f1_best,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6663393087340095,3.7405959180149786,179.38704,179.38704,1.0,0.09273694630488287,0.730663210983709,0.14842923240986233,0.2230135107556684,0.33985871605661705,2.970187197776649,0.3711680683122889,0.04832307766877388,0.11519576986025432,0.6476058984230308,0.21343317729255434,1.8739300926317994,0.10949464012251149,0.27593942793045434,0.186562642455101,0.0429447451625121,0.10075611240498812,0.11389601892395189,0.002184119458789787,1.6749713914614404,0.0010563162163027238,0.0033470535535736114,0.0023069282793418164
50.0,0.6879087959510396,4.107238757217983,183.048,183.048,1.0,0.09284321783382418,0.7314848192422807,0.15499594599613714,0.2333800979683216,0.3407743985568435,2.9820845170433596,0.3728666519292655,0.04912468891650209,0.11519576986025432,0.6468779298263774,0.21336854734410088,1.8733626456826957,0.1091186570011446,0.2762585456805469,0.20748330652713776,0.04568611407046018,0.10102963420214438,0.11389601892395189,0.0022012328123672594,1.7261890002846485,0.0010481080450978684,0.0033899073261531975,0.002290778470725604
51.0,0.6822643436594806,3.9143046835822988,186.70896,186.70896,1.0,0.0925848626094116,0.731828543144578,0.15238883917873508,0.21330320833894117,0.34247266308057817,2.996518714411959,0.3737502217315883,0.04802155034019036,0.11519576986025432,0.6470046792889721,0.21151208540802713,1.8570630247335798,0.10929791271347249,0.27646438789338956,0.19581764936447144,0.042748403136443534,0.10084530409404814,0.11389601892395189,0.0021750178986028328,1.7452989040320972,0.001034580532215112,0.0033417314096833408,0.002707622750186841
52.0,0.6793873560103167,3.8110692996974374,190.36992,190.36992,1.0,0.09402419616893183,0.7315769603165189,0.16983877221528104,0.250403324637131,0.3454726365826986,3.0178922291997763,0.3723552771346506,0.06356188810150402,0.11519576986025432,0.6434585681607659,0.21002953562390514,1.8440463293466067,0.11980531636091352,0.2700610391543844,0.21895530819892883,0.05990297758718653,0.10301301651541789,0.11389601892395189,0.0020857034739415544,1.7122687131923158,0.0009826994079788606,0.0032157872440166197,0.0018074606338914314
53.0,0.6730208747851137,3.4919318095278604,194.03088,194.03088,1.0,0.09342184199437507,0.7348646574109305,0.1731652775979415,0.23494018536039005,0.34813175723698864,3.0350393692227695,0.3764960687228582,0.061112120130665686,0.11519576986025432,0.6439910790465369,0.2109232067425821,1.8518927064818222,0.11310861423220973,0.27168576104746317,0.2351585179567337,0.05712107958178107,0.10282250190382032,0.11389601892395189,0.0019460921923577076,1.6336409846990136,0.0009316734819571482,0.002977425703564503,0.002358943421336447
54.0,0.6845878946894168,3.909654364107202,197.69184,197.69184,1.0,0.09254334469876728,0.7356308863344101,0.1561027774315011,0.22836182168569405,0.3483720944738816,3.0470525211576724,0.37537701371617244,0.05131378904785684,0.11519576986025432,0.6430252983393712,0.2092617852371153,1.8373055284473017,0.10542282897231703,0.2682970051391104,0.23147699236869812,0.04809652512173377,0.10183433649894637,0.11389601892395189,0.0019725413129381315,1.691059856544598,0.0009272567466258602,0.003031760325312517,0.002377900398785223
55.0,0.6870673718018164,4.481936552968342,201.3528,201.3528,1.0,0.09214968504778155,0.7356442661922017,0.15304445911274187,0.21520125248751867,0.3477625412943112,3.034745928367204,0.37483876901940016,0.04689240449178136,0.11519576986025432,0.6446969355092209,0.21031612783357323,1.8465625912175283,0.10111925897336936,0.27178980081932474,0.18450188636779785,0.042387570543971964,0.10086702189280035,0.11389601892395189,0.0019470757587925433,1.7017493587045465,0.0009205402699604371,0.0029882060890706694,0.0022839198315850783
56.0,0.6951483915591061,3.8204275737292717,205.01376,205.01376,1.0,0.09240523288340129,0.7365248105182017,0.1653234490819114,0.21567155743477648,0.3508644690912929,3.0579522596879922,0.37954182361909344,0.05070379598451061,0.11519576986025432,0.6459580424642324,0.21208098445531098,1.8620579231739167,0.11374764595103579,0.27186629526462397,0.19001224637031555,0.04759079951864308,0.10154602634428994,0.11389601892395189,0.0018203140552440092,1.6253685090050567,0.0008662831115704428,0.0027870628897302507,0.0021258794909837244
57.0,0.6884468258354604,3.707225463684903,208.67472,208.67472,1.0,0.09235088371442245,0.7388398553412766,0.16026148589019484,0.23273891659813942,0.35593220328234065,3.101110242479286,0.3797795927377718,0.05583688857201487,0.11519576986025432,0.6443561927955205,0.21115917017093114,1.853964450784901,0.10332950631458095,0.271497039751903,0.1948879212141037,0.04964834088973436,0.10155232376129893,0.11389601892395189,0.001772289398343279,1.6142441144620534,0.0008660407949166118,0.0026872973757613478,0.0021033377245367186
58.0,0.6831255741681398,3.82607258774109,212.33568,212.33568,1.0,0.09252376197842933,0.7384899834877361,0.1577263677358704,0.22115476985371607,0.35517955034858906,3.1023646009347696,0.384342734388167,0.055763203305990244,0.11519576986025432,0.6414350443640688,0.20933399382130227,1.837939515349295,0.10416666666666667,0.26894218037369433,0.20345035195350647,0.04995766977884778,0.10160239617619542,0.11389601892395189,0.0018134729715085186,1.6844446492614225,0.0008122384282794462,0.0028211009072997948,0.0023558483331516155
59.0,0.6902099343357291,3.9604242987843703,215.99664,215.99664,1.0,0.09222067756363593,0.7390652626262717,0.16731915650197404,0.22412203671088238,0.3555499679119233,3.0982949385967107,0.3838571398440749,0.054420118172194464,0.11519576986025432,0.6448174855426552,0.20998221022067712,1.8436308152340404,0.10868733256792958,0.26993304930006085,0.20396344363689423,0.048042550737200394,0.10146029586143562,0.11389601892395189,0.001858454071818569,1.7659233806771226,0.0007901090010802021,0.002923192732641045,0.0024517505669250537
60.0,0.68351988408939,3.873333938131028,219.6576,219.6576,1.0,0.09178819156035979,0.7395678041123609,0.1828868211833564,0.21682763518396228,0.3605593939087896,3.1416240584246045,0.38185877252570294,0.05150963156699705,0.11519576986025432,0.6403961631005057,0.20873467428672426,1.832677526912472,0.11467370803470389,0.269700800674252,0.1926916092634201,0.04718830178000646,0.1019715181150752,0.11389601892395189,0.001664456656927135,1.612964840780478,0.0007810096720192502,0.0025430728882467543,0.0018467195587170688
