round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_auroc,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_f1_best,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6727949237860484,3.048994680845855,366.096,183.048,1.0,0.32252754045407067,0.31372159613103723,0.7343865849097521,0.5723715467961864,0.20500030447769788,2.796331172903326,0.362587876275941,0.11423716012084593,0.3272748136033412,0.6417811958914701,0.2026041379654649,1.7788517972761033,0.2645662494605093,0.26827391638881765,0.5328802466392517,0.32643272251972455,0.21604758230401241,0.11389601892395189,0.0019164570605531778,1.651877882161898,0.0008983352529800178,0.003127730005769731,0.003406468735765522
51.0,0.671554600215065,3.6897053185987554,373.41792,186.70896,1.0,0.32377903449075285,0.3162928827312797,0.7350107049206321,0.5625492236637937,0.1949889371544559,2.807480401805834,0.36257203760426804,0.11423716012084593,0.31157708866652317,0.641575108794962,0.20244938963278247,1.7774931164886234,0.2664825681739731,0.26878675669788715,0.4883822202682495,0.30964288302252607,0.2057504694372876,0.11389601892395189,0.0018585794618270013,1.635465834167917,0.0009019196502003959,0.0030006181890567716,0.0026666939494310103
52.0,0.6740254532758934,3.710896795465674,380.73984,190.36992,1.0,0.3247443687915121,0.3142788764360531,0.7358299945074085,0.5813566720017493,0.20087134198162324,2.8220517971740056,0.36324889385491665,0.11423716012084593,0.32156979827927035,0.644660291110134,0.2024350352052578,1.7773670855029904,0.2668448602294242,0.2695035460992908,0.49046510457992554,0.3193102983007763,0.2111266738554845,0.11389601892395189,0.0018484080692732561,1.6647719121419868,0.0008884326980314836,0.002992630618247369,0.00265930823496322
53.0,0.6784203355490662,6.594893078447937,388.06176,194.03088,1.0,0.3237520124975062,0.314456126951573,0.7363563432857996,0.5736384132796334,0.19944801316009778,2.812186284633671,0.3642957171139069,0.11423716012084593,0.31750550253849,0.6436135789886839,0.2025531029584648,1.778403713071912,0.2654081066074403,0.2688353936239427,0.5313422083854675,0.3158570020585499,0.2104120104048378,0.11389601892395189,0.0017803273943445472,1.6386534909070178,0.0008017078961506,0.002942840625642105,0.0030541918293424345
54.0,0.6647357981770432,3.3030203174490667,395.38368,197.69184,1.0,0.3270468129560398,0.31047090446324715,0.7354832512455495,0.5828947042267909,0.20800994371654208,2.8396939600956923,0.3624368102403786,0.11423716012084593,0.3315673035326931,0.6433565160191994,0.20308997690827799,1.7831174331376825,0.2646257076955337,0.270191608052389,0.5260974168777466,0.33002794381617495,0.21887503357850896,0.11389601892395189,0.0019932227965723886,1.8750157297763508,0.0008805766644890727,0.003315604005521825,0.003005198316028916
55.0,0.6730964408481884,3.5317780264393,402.7056,201.3528,1.0,0.328998858010554,0.3185386035461627,0.7378361395765037,0.5823891724817163,0.1959713802979949,2.856808390714588,0.36690587774490424,0.11423716012084593,0.3122329114399282,0.642068252050618,0.20216649614340815,1.7750093291530606,0.26251722553973356,0.2694532071503681,0.5257567167282104,0.31022678688713834,0.20752481663750974,0.11389601892395189,0.001966955450815817,1.8920223618006276,0.0008519299835762916,0.0032861713649253695,0.004099503139230986
56.0,0.6700662041192891,4.770589220506081,410.02752,205.01376,1.0,0.3304234026951636,0.3165352895702509,0.7394134675819973,0.598464718636234,0.19253216387291228,2.870882559241902,0.3674909218110733,0.11423716012084593,0.30520660582657233,0.6434812450200638,0.20327771760758767,1.784765784863084,0.26637403257479497,0.2685845213849288,0.5189250111579895,0.30389412938739746,0.20479271015599304,0.11389601892395189,0.001842220802337938,1.8114741943390982,0.0008027712405195019,0.0030660718326421437,0.004101935933190185
57.0,0.6885413193884717,4.836363759251454,417.34944,208.67472,1.0,0.33221178941594376,0.3135285312418712,0.7401041226054984,0.5873574248504754,0.20569604946259745,2.886732126203635,0.37217623492150587,0.11423716012084593,0.33016373370525576,0.6411447378969196,0.2034550916878254,1.7863231183143629,0.26403641881638845,0.26821728249668775,0.5549310445785522,0.3289452714723643,0.2173907122071945,0.11389601892395189,0.0018312042427217766,1.8373596915589587,0.0007897377351864548,0.0030594615021094676,0.0030182351489507603
58.0,0.6786244081343332,3.766787733104433,424.67136,212.33568,1.0,0.3337478678484156,0.32231983740436426,0.7396644847532666,0.5744456382353922,0.1946534729352884,2.8985458747073727,0.3703540199092079,0.11423716012084593,0.3119501338509262,0.6423456451319245,0.20359464901908608,1.7875484230491476,0.26217830882352944,0.27057597856823934,0.547566294670105,0.31091280558480966,0.20641052171269086,0.11389601892395189,0.0017325358340828786,1.7719157493938837,0.0007393178628178784,0.0029041953393914425,0.0025537655672564492
59.0,0.684264263523981,4.15992428155685,431.99328,215.99664,1.0,0.332582061004192,0.32103666092354616,0.7396307065537948,0.5796189696677141,0.19017666024086854,2.8888323855338123,0.3660594043845461,0.11423716012084593,0.302724352984157,0.6431406528997842,0.2050873999863764,1.8006546841932447,0.2632446432776077,0.26913001516613816,0.5311130285263062,0.3013909805953393,0.20234298827281008,0.11389601892395189,0.0015858691138796966,1.6551470433805662,0.0006884451617294724,0.0026365647469407537,0.003872932737408594
60.0,0.6872083935997801,4.716616483747099,439.3152,219.6576,1.0,0.33440559013565496,0.315383913730263,0.7405676218607756,0.5849267812473896,0.1998943472265006,2.9027175351876218,0.3711177340841992,0.11423716012084593,0.31940023714547605,0.6404396344013402,0.2025683198738984,1.7785373166480278,0.26397919375812745,0.2651140908021642,0.5162192583084106,0.3175168061606852,0.21187545130660387,0.11389601892395189,0.001531124508318587,1.6303327368195824,0.0006982328265800051,0.002504136757615571,0.0026977315439269582
